,Subj_Pred,Obj,Obj_true,PMID
216,2017 edition of the protocol would benefit,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] millions of patients with their families [end],29562407
217,trials directed,[start] for the use of inhaled steroids to the disease [end],"[start] to bringing this science to the clinic , with the ultimate goal of tailoring therapy to the individual [end]",27341602
218,several molecular mediators connect,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] inflammation [end],27573894
219,This study to examine,[start] the association between polypharmacy and all cause of cancer related deaths in the united states [end],[start] the effects of a mobile navigation program on growth through uncertainty in colorectal cancer patients [end],31266924
220,These results suggest,[start] that the favorable effects of environmental factors such as nhb children [end],[start] that the mobile navigation program has positive effects on decreasing uncertainty and increasing resilience among colorectal cancer patients [end],31266924
221,Predicting the therapeutic effect of nCRT is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] of great importance for the further treatment methods [end],30961780
222,patients report,[start] a significant association between hpylori and crds [end],[start] signs and symptoms [end],11486985
223,hereditary syndromes predisposing,[start] on the chain of potential [end],[start] them to colorectal cancer lies in the possibility of applying preventive more appropriate management of both patients [end],26520200
224,The characterization of the particular immunological properties of MSI - H tumors have paved,[start] a major goal of improving understanding for the natural history of the most promising positive antibodies [end],[start] the way for the initiation of a clinical trial [end],24196629
225,This article reviews,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] genetic testing [end],11483450
226,the tumor location were,[start] a major goal of improving understanding for the association with chronic respiratory diseases [end],[start] independent predictors of OS [end],30588187
227,Univariate analyses revealed,[start] on the chain of potential [end],[start] that the TNM stage were independent predictors of OS [end],30588187
228,The 2020 edition of the protocol would promote,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] the standardization of treatment of CRC in China [end],32727186
229,the characteristics of colorectal cancer accompanied,[start] by the presence of the inflammatory nature of the disease [end],[start] by venous tumor thrombosis [end],27693064
230,Knowledge of the descriptive epidemiology of colorectal cancer is,[start] a major goal of improving understanding for the most prevalent [end],[start] essential to a better understanding of the aetiology of the disease [end],11969233
231,The aim of this study was,[start] to assess the relationship between diet and apoptosis [end],[start] to describe the practices toward colorectal cancer care in Jordan [end],25280546
232,2017 edition of the protocol would promote,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] the standardization of treatment of colorectal cancer in China [end],29562407
233,PET / CT colonography is,[start] a significant difference in the same time [end],[start] useful for obstructing colorectal cancers [end],25493009
234,results from these correlative studies promise,[start] that the aberrant expression of lung cancer stem cells exert some time in the best treatment [end],[start] to gain a better biological understanding of the metastatic process In parallel [end],23375250
235,CD133 is widely used,[start] to a chiropodist [end],[start] as a marker isolate colorectal cancer stem cells [end],23674867
236,other parameters to indicate,[start] a major goal of improving understanding for the natural history of the primary care systems [end],[start] the prognosis of the disease [end],29414818
237,The 2020 edition of the protocol would improve,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] the survival of patients [end],32727186
238,factors related,[start] to a decrease in the number of clinical practice of clinical trials currently [end],[start] to the patient [end],15639298
239,The keywords used,[start] a major goal of improving understanding for practice [end],[start] included hereditary nonpolyposis [end],26842188
240,the most novel findings presented,[start] to be improved including meeting records presently [end],[start] at the latest meeting of the American Gastroenterological Association on hereditary forms of colorectal cancer [end],27888866
241,The histological type of more than half of the cases was moderately differentiated adenocarcinoma to be,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] aggressive [end],27693064
242,the Agency for Healthcare Research have published,[start] a significant association between hpylori and crds [end],[start] recommendations for colorectal cancer surveillance in patients with sporadic as well as hereditary forms of colorectal cancer [end],11284773
243,The 2017 edition of the protocol would benefit,[start] by stata 140 software to explore the significance of the difference of microrna 34a expression in the patients with type,[start] millions of patients with their families [end],29562407
244,This review explores,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] the factors that may contribute to advanced stage at diagnosis and reduced survival [end],16682737
245,Most studies have identified,[start] a significant association between hpylori and crds [end],[start] an increased risk for colorectal cancer in BRCA1 / 2 mutation carriers [end],25195694
246,molecular markers involved,[start] with the goal of improving understanding for the natural history of colorectal cancer [end],[start] in colorectal cancer prognosis and treatment with the aim [end],19072647
247,Colorectal cancer is,[start] a major goal of improving understanding for the most prevalent [end],[start] almost uniformly fatal for those with metastatic disease [end],31500426
248,Integrins have,[start] a clearer understanding of the association studies [end],[start] direct effects in mediating proangiogenic interactions between extracellular matrix [end],2007
249,proximal colon cancer is related,[start] to a significant impact on health outcomes [end],"[start] to the nucleotide instability pathway , as microsatellite instability usually [end]",19283877
250,Screening tests to detect,[start] the greatest potential for the same time [end],[start] both early adenomatous polyps soon [end],27088789
251,This review summarizes,[start] the association between polypharmacy and all cause of all cause of cancer related deaths in the world [end],[start] data concerning the prognostic strength of current tissue biomarkers in the treatment of colorectal cancer [end],24487787
252,the nurse 's role as educator requires,[start] a significant difference in the same time [end],[start] an ongoing commitment to remain knowledgeable of in advances [end],10074658
253,prognostic biomarker discovery is,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] a hot topic in colorectal cancer research [end],24487787
254,The counting of poorly differentiated clusters of 5 or more cancer cells has been identified,[start] a major goal of improving understanding for practice [end],[start] among the histological features predictive of poor prognosis in colorectal cancer recently [end],27004798
255,This review examines,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] studies [end],25195694
256,The aim of the present review is,[start] to assess the relationship between diet and apoptosis [end],[start] to determine the clinical characteristics of hereditary colorectal cancer in India [end],26842188
257,This review summarizes,[start] the association between polypharmacy and all cause of all cause of cancer related deaths in the world [end],[start] data concerning the clinical utility of current tissue biomarkers in the treatment of colorectal cancer [end],24487787
258,The 2017 edition of the protocol referred,[start] a clearer understanding of the association studies [end],[start] to the contents of the international guidelines [end],29562407
259,other imaging techniques are addressed,[start] a significant association between hpylori and crds [end],[start] in particular ultrasound [end],17329195
260,This study provides,[start] a clearer understanding of the association studies [end],[start] data that will help colorectal cancer prevention programs [end],25280546
261,family molecular phenotype of CRC tumors are used,[start] to a significant association between hpylori and crds [end],[start] in determining which patients should be referred for clinical genetic evaluation [end],27899184
262,The genetic cause allowing,[start] still [end],[start] pre-symptomatic diagnosis in at - risk relatives [end],27888866
263,some reports show,[start] that the favorable effects of environmental factors such as chronic respiratory diseases [end],[start] that colorectal cancer patients can warn clinicians not to overlook this complication [end],27693064
264,This paper will review,[start] that the aberrant expression of lung cancer stem cells exert some other industrial workers in the field of the deranged,[start] prevention / treatment approach for early onset CRC ( EOCRC ) patients [end],29616330
265,Colonoscopy continues,[start] by european groups [end],[start] to play an important role in screening [end],19840526
266,the rate of response was,[start] a major goal of improving understanding for practice [end],[start] about 18 percent depending on the region [end],29083907
267,These advances in the understanding of the biology of tumorigenesis to provide,[start] a clearer understanding of the association studies [end],[start] distinct biomarkers that will aid future treatment methods for patients with colorectal cancer [end],22156874
268,Stemness characteristics are defining,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] properties of cancer initiating cells [end],29944017
269,"""""""""""""""""""""""""""""""The revised part of """""""""""""""""""""""""""""""" Chinese Protocol of Diagnosis of Colorectal Cancer"""""""""""""""""""""""""""""" involves",[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] new progress in the field of pathological evaluation [end],29562407
270,inflammatory bowel diseases increase,[start] the clinical setting [end],[start] the relative risk for developing CRC [end],27573894
271,Molecular studies that have helped define the genetic basis for this disease hold,[start] a significant association between hpylori and crds [end],[start] great promise for the development of more powerful methods [end],7870142
272,Lifetime risks for CRC can approach,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] 50 % - 80 % [end],27899184
273,the underlying molecular mechanisms of hsa_circ_0005075 in human colorectal cancer are,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] still poorly understood [end],31476947
274,clusters can easily be recognized,[start] on the chain of potential [end],[start] in the histological sections of colorectal cancer [end],27004798
275,The revised part of Chinese Protocol of Diagnosis of Colorectal Cancer ( 2020 edition involves,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] pathological evaluation [end],32727186
276,The last two decades have literally produced,[start] a significant difference in the same time [end],[start] tons of new data [end],24487787
277,Environmental risk factors for colorectal cancer are found,[start] for the use of inhaled steroids to the disease [end],"[start] in a western diet , rich in fat [end]",9106701
278,areas of ongoing policy initiatives are discussed,[start] for the treatment of a localized prostate cancer foundation for adult population [end],[start] Finally [end],16682737
279,extensive research has suggested,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] that nutrition may play both a causal role in the development of colon cancer [end],30646512
280,colorectal cancer had,[start] a major goal of improving understanding for the natural history of the primary care [end],[start] the second highest percentage of screening recommendation ( 12.6 % ) after breast cancer [end],25280546
281,the survivorship population include,[start] ventricular hypertrophy when the host from the onus on gluconeogenesis [end],[start] multidisciplinary teams including supportive oncology [end],30937550
282,Colorectal cancer is,[start] a major goal of improving understanding for the most prevalent [end],[start] one of the most common malignant tumors of digestive tract [end],32842435
283,environmental factors contribute,[start] to the development of the predominant factor was found to be infection of helicobacter pylori advances in the deranged signalling,[start] to the illness as a whole [end],15161437
284,Many mouse models have been developed,[start] to a decrease in the number of clinical practice of clinical trials currently [end],[start] to evaluate features of colorectal cancer in humans [end],21718591
285,One way to reduce its staggering mortality rate is,[start] the most studied tree nut [end],[start] to predict outcome based on the aggressiveness of the tumor biology in order [end],24487787
286,further studies are needed,[start] to assess the relationship between t1 dm and mortality [end],[start] before these agents can be recommended for cancer prevention in the general population [end],11486985
287,New data consolidate,[start] the most promising biomarker panels allowing breast cancer is changing from mostly male smokers to include nonsmokers [end],[start] the role of core pluripotency transcription factors SOX2 as adverse prognostic factors in colorectal cancer [end],29944017
288,These tumor antigen - specific immune responses are regarded,[start] for the treatment of the most studied in the general population [end],[start] as a major reason for the dense local lymphocyte infiltration [end],24196629
289,the expertise of the treatment team is,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] one of the major determinants of outcome [end],15639298
290,the most novel findings presented,[start] to be improved including meeting records presently [end],"[start] at the latest meeting of the American Gastroenterological Association on hereditary forms of colorectal cancer , MUTYH - associated polyposis [end]",27888866
291,Colorectal cancers to be related,[start] to be improved including meeting records presently [end],[start] to inflammatory conditions [end],27573894
292,A nonequivalent control group nonsynchronized design was used,[start] to be formulated for the disease [end],[start] to evaluate the program [end],31266924
293,Observation of NK cell changes may lead,[start] to a promising positive impact on caregivers to monitor diet [end],[start] to better prognostication in colorectal cancer [end],32918127
294,A greater accumulation of cases will help,[start] the development of diabetes [end],[start] elucidate the characteristics of colorectal cancer with venous tumor thrombosis [end],27693064
295,current guidelines made,[start] to be improved including meeting records presently [end],[start] by major cancer societies [end],30465238
296,a comprehensive tool explored,[start] the most studied tree nut [end],[start] participants ' knowledge about the risk factors [end],25280546
297,prices of the newer anticancer agents in colorectal cancer have led,[start] to be improved including meeting records presently [end],[start] the way in the stratospheric rise in cancer drug prices in general [end],27341604
298,A survey was designed,[start] to be improved including meeting records presently [end],[start] to produce reliable estimates for the attitudes by using stratified random sampling [end],25280546
299,an ongoing commitment to remain,[start] the greatest potential for the prevention of gastric cancer [end],[start] knowledgeable of in advances [end],10074658
300,the risk factors associated,[start] with a high intake of fruit [end],[start] with colorectal cancer [end],25280546
301,cancers depend on a specific type of cells representing,[start] a major goal of improving understanding for the natural history of the primary care [end],[start] usually a small percentage of the total cancer cell population [end],25808439
302,Conclusions : Our findings suggested might serve,[start] on the chain of potential [end],[start] as a promising diagnostic mark target of colorectal cancer [end],31476947
303,2017 edition of the protocol would benefit,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] millions of patients with colorectal cancer [end],29562407
304,These advances in the understanding of the biology of tumorigenesis to provide,[start] a clearer understanding of the association studies [end],[start] distinct biomarkers that will aid future risk assessment [end],22156874
305,Knowledge of the descriptive epidemiology of colorectal cancer is,[start] a major goal of improving understanding for the most prevalent [end],[start] essential to the development of screening strategies [end],11969233
306,the recognition of early colorectal cancer assumes,[start] a significant association between hpylori and crds [end],[start] increasing importance With the introduction of improvements in endoscopic technology [end],9607526
307,This paper will review,[start] that the aberrant expression of lung cancer stem cells exert some other industrial workers in the field of the deranged,[start] proposed risk factors [end],29616330
308,670 patients with colorectal cancer were treated,[start] a major goal of improving understanding for the natural history of the primary care [end],[start] In the period between 1990 and 2009 [end],20700617
309,The lifetime risk of developing this cancer is,[start] a major goal of improving understanding for the most prevalent [end],[start] 2.5 to 5 percent in the general population but two to three times higher in persons [end],10750881
310,Colorectal cancer is,[start] a major goal of improving understanding for the most prevalent [end],[start] usually sporadic [end],27888866
311,cells have been implicated,[start] to be improved including meeting records presently [end],[start] in colorectal cancer development [end],32918127
312,recent developments in genetics have increased,[start] a clearer understanding of the association studies [end],[start] our understanding of the role of genes in the etiology of colorectal cancer [end],9106701
313,a gene predisposes,[start] to be improved including meeting records presently [end],[start] to cancer [end],32439081
314,The last two decades have literally produced,[start] a significant difference in the same time [end],[start] an avalanche of potential clinically applicable biomarkers [end],24487787
315,The aim of this review is,[start] to assess the relationship between diet and apoptosis [end],[start] to outline our current knowledge of the distinguishing features of the evolving evidence in this field [end],28391421
316,empiric data are needed,[start] to assess the relationship between t1 dm and mortality [end],[start] to determine whether treatment options may be different in a molecular subset EOCRCs [end],29616330
317,a genetic mutation associated,[start] with a high intake of fruit [end],[start] with a hereditary colorectal cancer syndrome [end],17476735
318,EOCRC is,[start] a major goal of improving understanding for the natural history of the primary care systems [end],[start] more likely to occur in distal colon and rectum [end],32439081
319,pharmacists can help,[start] for the use of inhaled steroids to the disease [end],[start] encourage them to take steps [end],11486985
320,Surgery is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] a primary modality for the treatment of patients with colorectal cancer [end],16389149
321,the genetic confirmation of an underlying cancer predisposition allows,[start] to be improved including meeting records presently [end],"[start] family members following genetic counselling , the possibility of predictive carrier testing [end]",31232663
322,the nurse 's role as caregiver requires,[start] a significant difference in the same time [end],[start] an ongoing commitment to remain current in advances [end],10074658
323,available methods do not bring,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] pain relief if used improperly Currently [end],33171427
324,areas of future research initiatives are discussed,[start] in the clinic [end],[start] Finally [end],16682737
325,little is known,[start] a major goal of improving understanding for the role of the treatment of colorectal cancer [end],[start] about the features of venous tumor thrombosis in colorectal cancer [end],27693064
326,the overall incidence of colorectal cancer was,[start] a major goal of improving understanding for the natural history of the primary care [end],[start] low in both genders [end],26842188
327,the National Ministry of Health organized,[start] the most promising biomarker panels allowing breast cancer metastasis [end],"[start] colorectal cancer expertise of the Chinese Medical Association """"""""""""""""""""""""""""""to write the """""""""""""""""""""""""""""""" Chinese Protocol of Diagnosis of Colorectal Cancer"""""""""""""""""""""""""""""" In 2010 [end]",29562407
328,Colorectal cancer remains worldwide,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] one of the most common cancers [end],31500426
329,EOCRC to occur,[start] by european groups [end],[start] in the and rectum [end],32439081
330,Initiating CRC screening at an earlier age would presumably detect,[start] a major goal of improving understanding for practice [end],[start] more early stage EOCRCs [end],32439081
331,the Institute of Medicine recommended,[start] for analyzing the etiology of t1dm [end],[start] that cancer survivors who are completing primary treatment receive a survivorship care plan In 2006 [end],25927672
332,Families with familial adenomatous polyposis or hereditary nonpolyposis colorectal cancer are presented,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] with firm guidelines [end],11036284
333,Colorectal cancer does not represent,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] a single anatomic entity [end],29796712
334,screening surveillance to be,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] higher among white than among black long - term colorectal cancer survivors [end],19673013
335,patients for CRC based,[start] on the chain of homing process [end],[start] on inherit risks [end],19840526
336,deaths caused,[start] by the presence of the outpatient clinic [end],[start] by colorectal cancer [end],27165364
337,Genome - wide association studies of CRC have identified,[start] a major goal of improving understanding for the association studies [end],[start] a number of common low - penetrance alleles [end],25110415
338,This review will focus,[start] on the chain of potential [end],"[start] on the basic molecular differences underlying the formation of carcinoma in patients with sporadic colorectal cancer , and the heritable syndromes of familial adenomatous polyposis [end]",11284773
339,This marker has been investigated,[start] to a systematic review of the skills necessary to manage diabetes over a lifetime [end],[start] to better understand the characteristics of cancer stem cells [end],23674867
340,intestinal microflora imbalance will affect,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] the intestinal microenvironment [end],32842435
341,The most effective procedures used,[start] for the study [end],"[start] though with some drawbacks , are fecal occult blood tests [end]",26499755
342,this stratification is not,[start] the most promising positive family history of gastric cancer [end],[start] unambiguous since tumors often display intratumoral heterogeneity [end],29414818
343,The principal value of microsatellite instability testing is,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] in relation to the diagnosis of hereditary non-polyposis colorectal cancer [end],10647627
344,This article discusses,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] the role of diagnostic imaging in screening of cancers of the rectum [end],14983592
345,the miRNAs are jointly deregulated,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] in colorectal cancer [end],27573894
346,an important feature of colorectal cancer manifested,[start] as a model in the primary care setting of the clinical presentation of hyperinflation not only other background factors such,[start] by dynamic changes in protein expression [end],29316255
347,patients for CRC on inherit,[start] a major goal of improving understanding for practice [end],[start] risks [end],19840526
348,This article focuses,[start] on the chain of potential [end],[start] on the elective surgical setting [end],16389149
349,PET / CT colonography to localize,[start] a significant difference in the two spirometers [end],[start] synchronous colon cancers proximal to the obstruction precisely [end],25493009
350,Improvement in sensitivity of the available methods of functional characterization of circulating tumor cells in well statistically well powered studies are,[start] a significant association between hpylori and crds [end],[start] the key steps to reach these ambitious objectives in colorectal cancer patients as well [end],23375250
351,physical needs require,[start] a significant association between hpylori and crds [end],[start] regular follow - up [end],25927672
352,Background : Aberrant expression of circular RNAs is implicated,[start] to a vignette [end],[start] in tumorigenesis progression [end],31476947
353,the lipidome regulates,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] tumor progression [end],26967051
354,Initiating CRC screening at an earlier age would presumably detect,[start] a major goal of improving understanding for practice [end],[start] asymptomatic EOCRCs [end],32439081
355,20 % have,[start] a significant association between hpylori and crds [end],[start] a family history of the disease [end],26520200
356,Almost all the authors have stated,[start] on the chain of potential [end],[start] the rarity of polyposis coli syndromes [end],19267725
357,Characterisation of the angiogenic status of the tumour on an individual patient basis could allow,[start] the most common cancer in the world [end],[start] for a more targeted approach to treatment [end],17329195
358,The revised part of Chinese Protocol of Diagnosis of Colorectal Cancer ( 2020 edition involves,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] new progress in the field of imaging examination [end],32727186
359,Dysregulation can be used,[start] to a decrease in the number of clinical practice of clinical trials currently [end],[start] towards the evaluation of prognosis [end],26967051
360,Accurate knowledge of colorectal cancer risk in BRCA1 / 2 carriers is,[start] that the favorable effects of chronic respiratory diseases [end],[start] important because colonoscopy screening can prevent colorectal cancer through the removal of adenomatous polyps [end],25195694
361,several associated mechanisms may explain,[start] the most studied tree nut [end],[start] the role of CD133 in colorectal cancers [end],23674867
362,an important feature of colorectal cancer manifested,[start] as a model in the primary care setting of the clinical presentation of hyperinflation not only other background factors such,[start] by dynamic changes in availability of different tumor subtypes [end],29316255
363,A survey to produce,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] reliable estimates for the population 's knowledge [end],25280546
364,nurses to understand to provide,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] accurate information regarding screening [end],17476735
365,Colorectal cancer is screening,[start] a major goal of improving understanding for the most prevalent [end],[start] strategies in whole populations [end],15161437
366,The current data support,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] that colorectal tumors are immunoresponsive [end],30465238
367,A Medline search was conducted,[start] for analyzing the etiology of t1dm [end],[start] to review the literature [end],26842188
368,the use of zebrafish larvae as hosts for xenografts of human colorectal cancer tissue holds,[start] a clearer understanding of the association studies [end],"[start] great promise that zebrafish could one day provide a practical , preclinical personalized medicine platform for the rapid assessment of the metastatic potential Further into the future while still in its infancy [end]",27165364
369,These improvements in detection can lead,[start] to be improved including meeting records presently [end],[start] to prognoses [end],25253945
370,higher screening rates were found,[start] for analyzing the etiology of t1dm [end],[start] among Japanese Americans [end],23991947
371,Screening tests to detect,[start] the greatest potential for the same time [end],"[start] soon immunochemical tests , other methods virtual colonoscopy etc. [end]",27088789
372,Appropriate risk stratification of individuals are,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] important [end],19840526
373,none has been evaluated properly,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] in average - risk persons yet [end],11036284
374,family history are used,[start] to be improved including meeting records presently [end],[start] in determining which patients should be referred for clinical genetic evaluation [end],27899184
375,The measurement of outcomes in non-metastatic colon cancer patients is,[start] a clearer understanding of the association studies [end],[start] a multi-dimensional endeavor involving prediction best treatment guidelines [end],24962603
376,The 2020 edition of the protocol would promote,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] the standardization of diagnosis of CRC in China [end],32727186
377,at least some may have,[start] a significant association between hpylori and crds [end],[start] a distinct pathogenesis [end],32439081
378,the recognition of early colorectal cancer assumes,[start] a significant association between hpylori and crds [end],[start] increasing importance With the introduction of colorectal cancer screening [end],9607526
379,Colorectal cancer is,[start] a major goal of improving understanding for the most prevalent [end],[start] one of the most frequent neoplasms in western countries [end],27888866
380,medical needs require,[start] a significant association between hpylori and crds [end],[start] regular follow - up [end],25927672
381,This paper will review,[start] that the aberrant expression of lung cancer stem cells exert some other industrial workers in the field of the deranged,[start] the epidemiology [end],29616330
382,Cancer is,[start] a major goal of improving understanding for the natural history of the primary care [end],[start] a genetic disease in which the clonal accumulation of genetic alterations confers a cell with the malignant characteristics of uncontrolled growth [end],19793566
383,nurses to understand to identify,[start] the use of inhaled steroids to the disease in the disease [end],[start] families at risk for hereditary colorectal cancer [end],17476735
384,30 articles were found,[start] on alleviating pain [end],[start] on Vietnamese Americans [end],23991947
385,Advances in the understanding of genomic alterations in cancer have permitted,[start] the most studied tree nut [end],[start] the design of trials [end],27341602
386,Many countries must establish,[start] the greatest promise for the study of lung cancer [end],[start] a screening organization in a limited area [end],11036284
387,pharmacists can help encourage,[start] on the chain of potential [end],[start] them to take steps to significantly reduce their risk [end],11486985
388,colorectal cancer is,[start] a major goal of improving understanding for the most prevalent [end],[start] an equally important health concern for women [end],11486985
389,angiogenesis is known,[start] that the risk of type 2 diabetes mellitus in the general population [end],[start] various cancers [end],2007
390,incidence rates reflecting,[start] a major goal of improving understanding for the treatment of gastric cancer [end],[start] improvements in early detection [end],8281470
391,Clinical applications are considered,[start] by european groups [end],[start] emphasising the role of the pathologist in working up cases of suspected hereditary non-polyposis colorectal cancer [end],10647627
392,Three computerized databases were searched,[start] on the chain of potential [end],[start] from January 1990 to January 2004 [end],15750858
393,This article reviews,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] barium enema [end],11483450
394,Epigenetic alterations have received,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] less attention although they are probably even more interesting [end],19072647
395,Alterations of expression of various integrins have been observed,[start] for analyzing the etiology of t1dm [end],[start] in various cancers [end],2007
396,MSI status has,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] an important role in colorectal cancer management [end],30449839
397,The pathogenesis of MSI - H cancers is driven,[start] by european groups [end],[start] by mismatch repair deficiency - induced insertion / deletion mutations [end],24196629
398,growth through uncertainty was measured,[start] from a composite index in the first [end],[start] using the Growth through Uncertainty Scale [end],31266924
399,Colorectal cancer remains,[start] a major goal of improving understanding for the natural history of the most common independent easily modifiable risk factor for,[start] a leading cause of cancer - related mortality in the United States [end],11284773
400,Colorectal cancer is,[start] a major goal of improving understanding for the most prevalent [end],[start] the second leading cause of cancer - related deaths [end],26967051
401,the nurse 's role as supporter requires,[start] a vignette with a high intake of fruit [end],[start] an ongoing commitment to remain current in advances [end],10074658
402,nurses to understand,[start] the potential benefits mechanisms of inhaled antibiotics for the management of colorectal cancer [end],[start] how to provide accurate information regarding surveillance [end],17476735
403,Demonstration may reduce,[start] the development of diabetes [end],[start] the requirement for microsatellite instability testing [end],10647627
404,The 2017 combined,[start] the role of pdgf signalling in cardiovascular pathogenesis such as inflammation with an emphasis on how pdgfs function in the,[start] with clinical practice in China [end],29562407
405,the American College of Gastroenterology have published,[start] a significant association between hpylori and crds [end],[start] recommendations for colorectal cancer surveillance in patients with sporadic as well as hereditary forms of colorectal cancer [end],11284773
406,prospective randomised clinical trials are lacking to make,[start] a significant difference in the two spirometers [end],[start] liquid biopsy ready for prime - time [end],31605233
407,Substantial progress has been observed,[start] for the treatment of the most studied in the disease [end],[start] in the treatment of metastatic colorectal cancer in recent years [end],24639430
408,2020 edition of the protocol would improve,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] the prognosis of patients [end],32727186
409,other ancillary proteins are,[start] a major goal of improving understanding for practice [end],[start] also important [end],29944017
410,EOCRCs are disproportionately located,[start] by european groups [end],[start] in the distal colon [end],29616330
411,no definite evidence to support,[start] the greatest promise for the prevention of gastric cancer [end],[start] the routine clinical use of PET / CT colonography [end],25493009
