,Subj_Pred,Obj,Obj_true,PMID
209,Recent evidence supports,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] a synergistic relationship between immunotherapy agents [end],26977847
210,treatment strategies for patients with advanced prostate cancer have evolved,[start] a major goal of improving understanding for the management of the treatment of colorectal cancer [end],[start] During the past decade extensively [end],29266472
211,the foremost scientific conference in the world focusing,[start] on the chain of potential [end],[start] on basic [end],27272144
212,This event is,[start] a significant association between hpylori and crds [end],[start] the foremost scientific conference in the world focusing on translational [end],27272144
213,This review addresses,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] the link between chronic prostatitis and prostate cancer especially as it relates to clinical practice [end],18765133
214,Its incidence increases,[start] the development of diabetes [end],[start] with age [end],31466098
215,"Accurate staging of the volume , especially in metastatic prostate cancer can help",[start] to be improved including meeting records presently [end],[start] to tailor the timing [end],30374609
216,The treatment of prostate cancer with remote metastases has advanced greatly,[start] a major goal of improving understanding for the management of gastric cancer [end],[start] in recent years [end],28597635
217,Many men die,[start] by the presence of the inflammatory nature of lung cancer [end],[start] from prostate cancer each year and many more live with non-cancerous [end],22470904
218,the side effects to be noted,[start] a major goal of improving understanding for the management of the disease [end],[start] in endocrine therapy [end],30374010
219,miRNAs in their mechanisms contribute,[start] to a promising positive family history of cardiovascular disease [end],[start] to prostate carcinogenesis [end],26415820
220,"Micronutrients , including the carotenoid lycopene may play",[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] a role in prostate cancer prevention [end],30893147
221,Outlier genes identified in prostate cancer include,[start] respiratory clinicians involved in care setting [end],[start] SPINK1 [end],27728977
222,many morphological similarities with the human prostate are,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] the only other large mammals that commonly develop spontaneous prostate cancer [end],18786842
223,The cause of prostate cancer is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] multifocal [end],18765133
224,Such markers to distinguish,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] those men with truly indolent disease [end],18568350
225,three different broad categories are,[start] a major goal of improving understanding for practice [end],[start] checkpoint inhibitors [end],30324354
226,Prostate cancer is,[start] a major goal of improving understanding for the most prevalent [end],[start] the most common cancer in men [end],31466098
227,Some WNT signalling inhibitors are,[start] a major goal of improving understanding for the association with diabetes [end],[start] in phase [end],28895566
228,These patients may require,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] long - term ADT in addition to standard - dose or dose - escalated radiation therapy [end],26984216
229,novel biomarkers may guide,[start] a significant association between hpylori and crds [end],[start] precision medicine in the near future [end],28635333
230,The natural history of untreated low - risk localised prostate cancer has not been well studied,[start] in the clinic [end],[start] partly because it is a relatively recent entity [end],18568350
231,the impact of receiving a bilateral orchiectomy on disease development are,[start] a major goal of improving understanding for practice [end],[start] unclear [end],28882782
232,cigarette smoking is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] likely to be a risk factor for prostate cancer should be considered as a relevant exposure in prostate cancer research of mortality from this cancer [end],19562492
233,agents causing,[start] a major goal of improving understanding for practice [end],[start] DNA breaks [end],30278883
234,the essential polyunsaturated fatty acid known,[start] to a systematic review of the skills necessary to manage diabetes over a lifetime [end],[start] as alpha - linolenic acid [end],15017185
235,physical activity is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],"[start] also valuable for patients undergoing cancer treatment , as well as for improving quality of life [end]",30889622
236,several cannabinoids exert,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] antitumoral properties against prostate cancer reducing xenograft prostate tumor growth [end],21912423
237,advances in surgery have increased,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] the opportunity to effectively treat At the same time [end],27825428
238,a new regulatory system is involved,[start] in the clinic [end],[start] in multiple physiological functions [end],21912423
239,Two factors limiting,[start] the greatest potential for the prevention of gastric cancer [end],[start] the clinical implementation of validated biomarker candidates [end],28910812
240,Several commercial tests to determine,[start] the greatest promise for the study of lung cancer [end],[start] the risk of aggressive prostate cancer [end],27728977
241,large numbers of patients are receiving,[start] us to allow the patients with chronic respiratory diseases [end],[start] a diagnosis of prostate cancer [end],32558805
242,men suffering,[start] with a high intake of fruit [end],[start] with prostate cancer [end],28503903
243,recent series examining sequencing of approved therapies searching,[start] to assess the relationship between diet and apoptosis [end],[start] for predictive biomarkers [end],32209821
244,AR regulates,[start] respiratory symptoms [end],[start] invasion [end],24384911
245,Background has been rising,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] rapidly likely due to intensified effort in screening [end],16885911
246,advances in diagnostic imaging have increased,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] the opportunity to effectively diagnose At the same time [end],27825428
247,optimal management remains,[start] a significant association between hpylori and crds [end],[start] challenging [end],29580436
248,the men will benefit,[start] by european groups [end],[start] from therapy [end],21319990
249,cigarette smoking to be,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] a risk factor for prostate cancer should be considered as a relevant exposure in prostate cancer research of mortality from this cancer [end],19562492
250,lncRNAs may serve as therapeutic targets helping,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] to prevent development of castration resistance [end],28241429
251,These differences between Japanese and American prostate cancer suggest,[start] that the favorable effects of environmental factors [end],[start] that each prostate cancer arises from different sources [end],9987501
252,the incidence of clinical cancer in Japan has been increasing,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] exponentially recently [end],9987501
253,DNA methylation play,[start] a clearer understanding of the natural history of the etiology of colorectal cancer [end],[start] key roles in prostate cancer progression still [end],32139297
254,Emerging drugs undergoing,[start] the association between polypharmacy and all cause of cancer related deaths in the united states [end],[start] drugs that have recently received FDA approval for the treatment of CRPC [end],24274615
255,Recent studies have shown,[start] that the aberrant expression of lung cancer stem cells exert some other industrial workers in the field of the deranged,[start] that tumor - associated immune cells play major roles in the metastasis of prostate cancer [end],31134920
256,periprostatic adipocytes promote,[start] a major goal of improving understanding for the role of the treatment of colorectal cancer [end],[start] extracapsular extension of prostate cancer thereby providing a mechanistic explanation for the association [end],30893147
257,aggressive prostate cancer based,[start] on the chain of status [end],[start] on gene expression [end],27728977
258,Markers are needed,[start] to be improved including meeting records presently [end],[start] for screening distinguishing latent from defining the men [end],21319990
259,Prostate cancer is based,[start] on the chain of potential [end],[start] on multiparametric magnetic resonance imaging currently [end],29633943
260,The 22nd Annual Prostate Cancer Foundation ( PCF ) Scientific Retreat was convened,[start] for analyzing the etiology of t1dm [end],[start] in Washington from October 8 [end],27272144
261,radical prostatectomy may have,[start] a significant association between hpylori and crds [end],[start] some oncologic benefit over radiation therapy [end],29580436
262,the argument for significantly increased risk of cancer or other adverse effects is,[start] a major goal of improving understanding for the natural history of the primary care [end],[start] much less robust [end],29961247
263,Effective diagnostic investigation decisions require,[start] the most promising biomarker panels allowing breast cancer metastasis [end],"[start] additional factors , beyond clinical parameters , for a more individual treatment approach [end]",31466098
264,Outlier genes identified in prostate cancer include,[start] respiratory clinicians involved in care setting [end],[start] SMC4 [end],27728977
265,This article discusses,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] advanced ( metastatic ) prostate cancer [end],22470904
266,This review provides,[start] a clearer understanding of the association studies [end],"[start] an overview of the state - of - the - art of three - dimensional MRSI , including the specific hardware [end]",23761200
267,Results included,[start] with a high intake of fruit [end],[start] targeting DNA repair deficiency in prostate cancer ; and treatment strategies in prostate cancer [end],28503903
268,intense discussion surrounding,[start] a clearer understanding of the association studies [end],[start] topics most critical to accelerating prostate cancer research [end],31825540
269,The decision for which treatment modality to pursue should incorporate,[start] a major goal of improving understanding for practice [end],[start] shared decision making [end],29580436
270,Markers are needed,[start] to be improved including meeting records presently [end],[start] for diagnosis distinguishing latent from defining the men [end],21319990
271,radiosensitizer agents focusly targeting,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] prostate cancer cell radioresistance - associated specific molecular / gene aberrations [end],25219826
272,cure is,[start] a major goal of improving understanding for the natural history of the most common independent easily modifiable risk factor for,[start] no longer novel therapeutic approaches for palliation are needed a situation [end],26728408
273,chromatin integrity play,[start] a multisector strategy that cuts mortality through quality health care services [end],[start] key roles in prostate cancer progression still [end],32139297
274,This review discusses,[start] the association between polypharmacy and all cause of all cause of cancer related deaths [end],[start] emerging immunotherapies for their evolving role in sequencing [end],26977847
275,"Accurate staging of the extent of disease , especially in metastatic prostate cancer can help",[start] to be improved including meeting records presently [end],[start] to tailor the modalities of treatment [end],30374609
276,a risk factor for prostate cancer should be considered,[start] for the study [end],[start] as a relevant exposure in prostate cancer prevention of mortality from this cancer [end],19562492
277,genomic analyses designed,[start] to assess the relationship between diet and apoptosis [end],[start] to help choose from among approved therapies or evaluate drugs in development [end],29553949
278,their incidence may increase,[start] by the presence of the disease [end],[start] with tumor progression [end],24384911
279,"Known therapeutics , such as docetaxel are being used",[start] for a distressingly large proportion of death in the national health commission revised it in the field of the primary,[start] earlier in the disease course in the setting of metastatic castration - sensitive prostate cancer [end],30925537
280,Locally advanced prostate cancer is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] a particularly difficult to manage phase of this spectrum [end],29633943
281,Barriers to care in the transgender female population include,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],"[start] accessing resources , medical knowledge deficits , ethics of transition - related medical care [end]",28882782
282,a faster growing cancer is associated,[start] a major goal of improving understanding for the role of the development of colorectal cancer [end],[start] with a more rapid course of progression to metastatic disease [end],17432554
283,This article addresses,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],"[start] surgical aspects germane to the management of men with prostate cancer , including patient selection for surgery , nerve - sparing approaches [end]",24188255
284,This event is,[start] a significant association between hpylori and crds [end],[start] the foremost scientific conference in the world focusing on clinical prostate cancer research with the highest potential for accelerating the understanding of prostate cancer biology [end],27272144
285,New treatment options have,[start] a significant association between hpylori and crds [end],[start] there is a clear trend to more aggressive treatment in newly diagnosed metastatic disease [end],31466098
286,this functionality is,[start] a significant association between hpylori and crds [end],[start] currently not fully available for prostate MRSI [end],23761200
287,"Consequently , evidence to guide",[start] the greatest potential for the prevention of gastric cancer [end],[start] treatment for these men [end],26436556
288,The first edition of Clinical Practice Guidelines for Prostate Cancer was created,[start] from a systematic reviews on the respective roles of inhaled antibiotics for the resected specimen [end],[start] mainly by the Japanese Urological Association as a part of the 2003 - 2004 Ministry of Welfare ( MHLW ) Scientific Research Fund - supported Thorough Researches for the Evaluation of Medical Technologies [end],20414018
289,students to obtain,[start] a vignette with a high intake of fruit [end],[start] updated information on research [end],30229546
290,the most urgent topics concerning,[start] the development of diabetes [end],[start] research [end],28925066
291,androgen receptor variants to induce,[start] the greatest promise for the prevention of gastric cancer [end],[start] resistance [end],28945566
292,prospective cohort studies assessed,[start] on the chain of potential [end],[start] the relation between smoking and fatal prostate cancer risk [end],19562492
293,local recurrence confined,[start] a major goal of improving understanding for practice [end],"[start] to the prostate gland , therapies for those [end]",26436556
294,13 articles were critically reviewed,[start] the study [end],[start] for this study finally [end],29549504
295,research has shown,[start] that the aberrant expression of lung cancer stem cells exert some other industrial workers in the field of the deranged,"[start] that physical activity not only protects against a number of cancer types , as well as for improving quality of life In recent years [end]",30889622
296,Its morphological heterogeneity divided,[start] to be improved including meeting records presently [end],[start] by the high - level molecular genetic diversity outline settings [end],29393241
297,This review aims to highlight,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] the molecular aberrations of prostate cancer cell growth [end],25219826
298,Fifty - two patients experienced,[start] by the presence of the inflammatory nature of lung cancer [end],[start] progression during the follow - up period [end],32500468
299,The endpoint of the present study was,[start] a significant association between hpylori and crds [end],[start] progression to castration - resistant prostate cancer [end],32500468
300,aggressive prostate cancer based,[start] on the chain of status [end],[start] on genomic biomarkers [end],27728977
301,almost constant level of latent cancer are,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] intriguing pathological issues [end],15714965
302,the true efficacy of MAB is not,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] certain [end],9987501
303,teachers to obtain,[start] a vignette with a high intake of fruit [end],[start] practical information on new diagnostic modalities [end],30229546
304,The previous guidelines published,[start] for analyzing the etiology of t1dm [end],[start] in 2005 from EAU [end],23773409
305,Prostate cancer is,[start] a major goal of improving understanding for the most prevalent [end],[start] a paradigm tumor model for heterogeneity in almost every sense [end],29393241
306,"The role of testosterone in the development of prostate cancer and the safety of testosterone therapy ( TTh ) after prostate cancer treatment , or in the setting of active surveillance remains",[start] the greatest potential for the same time [end],[start] controversial [end],29961247
307,The role of currently available decisional aids is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] limited to helping patients make the right decisions [end],29549504
308,stage C has been expected,[start] to be improved including meeting records presently [end],[start] For the purpose of downstaging [end],9987501
309,Future study is needed,[start] to be improved including meeting records presently [end],[start] to further shape the screening regimen for these patients [end],28882782
310,epigenetic changes observed,[start] for the treatment of type 2 diabetes mellitus [end],[start] in WNT signalling pathway components in prostate tumours - particularly in the development of castration - resistant prostate cancer [end],28895566
311,The incidence is increasing,[start] by the presence of the airways [end],[start] in both developed and developing nations [end],26560323
312,Expression patterns of lncRNAs change,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] during tumour progression often [end],28241429
313,Accumulated evidence shows,[start] that the aberrant expression of lung cancer stem cells exert some other industrial workers in the field of the deranged,[start] that accessibility for transcriptional regulation still play key roles in prostate cancer initiation [end],32139297
314,The first edition of Clinical Practice Guidelines for Prostate Cancer was created,[start] from a systematic reviews on the respective roles of inhaled antibiotics for the resected specimen [end],[start] mainly by the Japanese Urological Association as a part of the 2003 - 2004 Ministry of Labour ( MHLW ) Scientific Research Fund - supported Thorough Researches for the Evaluation of Medical Technologies [end],20414018
315,technological advances focused,[start] on the chain of potential [end],[start] on disease detection [end],30181359
316,"However , the invasive nature of the multicore prostate biopsy , its high cost prompts to seek",[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] more non-invasive methods for diagnosing prostate cancer [end],28631917
317,a heterogeneous tumor mass containing,[start] the most common cancer in the world [end],[start] more differentiated epithelial cancer subtypes [end],16520275
318,chemotherapy have been used,[start] to be improved including meeting records presently [end],[start] to treat dogs with success [end],18786842
319,The 6th Annual CHPCA Meeting was attended,[start] by european groups [end],[start] by 70 investigators [end],30381857
320,Recent findings have completed,[start] a significant association between hpylori and crds [end],[start] promising phase [end],26977847
321,Routine use requires,[start] a significant association between hpylori and crds [end],[start] more automation in the processing of raw data than is currently available [end],23761200
322,advances in chemotherapy have increased,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] the opportunity to effectively treat At the same time [end],27825428
323,the mortality of prostate cancer in China are increasing,[start] by the presence of the outpatient clinic [end],[start] by year [end],28056257
324,therapy of patients with hormone - resistant tumor lesions presents,[start] a major goal of improving understanding for practice [end],[start] a major clinical challenge [end],26728408
325,ethics of transition - related medical care diagnosing,[start] to be improved including meeting records presently [end],[start] vs pathologizing financial restrictions of the patient [end],28882782
326,immunotherapy combinations are being evaluated,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] in the setting of advanced prostate cancer Finally [end],29553949
327,miRNAs in prostate cancer contribute,[start] to a systematic review of the skills necessary to manage diabetes over a lifetime [end],[start] to prostate carcinogenesis [end],26415820
328,diet implicated,[start] to be improved including meeting records presently [end],[start] by ecologic studies of regional variation in rates [end],6387660
329,Accumulated evidence shows,[start] that the aberrant expression of lung cancer stem cells exert some other industrial workers in the field of the deranged,[start] that DNA methylation still play key roles in prostate cancer progression [end],32139297
330,docetaxel given alongside standard hormonal therapy in newly diagnosed advanced prostate cancer was found,[start] to be improved including meeting records presently [end],[start] Recently [end],28095710
331,"Accurate staging of the volume , especially in metastatic prostate cancer can help",[start] to be improved including meeting records presently [end],[start] to tailor the modalities of treatment [end],30374609
332,biochemical recurrence is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] lethal prostate cancer [end],32500468
333,other systemic treatments have failed,[start] that the favorable effects of chronic respiratory diseases [end],[start] advanced metastatic disease [end],30374609
334,students to obtain,[start] a vignette with a high intake of fruit [end],[start] practical information on new diagnostic modalities [end],30229546
335,A refined classification scheme is needed,[start] to be improved including meeting records presently [end],[start] to enable the early identification of high - risk disease so that more - effective treatment paradigms can be developed [end],24840073
336,Prostate cancer is,[start] a major goal of improving understanding for the most prevalent [end],[start] the most common malignancy in the reproductive system of older males [end],31134920
337,Overexpression of several components of the endocannabinoid system correlate providing,[start] a significant association between hpylori and crds [end],[start] a new therapeutic target for prostate cancer [end],21912423
338,Cancer to develop new therapies by enabling,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] to detect [end],30324354
339,This article reviews,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] the discussions from the 2017 CHPCA Meeting [end],28925066
340,radiation has been limited,[start] to be improved including meeting records presently [end],[start] by the location [end],18786842
341,prognostic determinant biomarkers to minimize,[start] the clinical setting [end],[start] overtreatment of new standards of care [end],30181359
342,Updates to the NCCN Guidelines for Prostate Cancer include,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],"[start] further refinements in taking somatic testing , use of androgen receptor blockers for nonmetastatic castration - resistant prostate cancer [end]",31117038
343,low carbohydrate / ketogenic diets should be favored,[start] for to analyze high dimensional datasets of diagnosis [end],[start] in such interventions because of their superior impact on metabolic parameters In macronutrient - focused therapies [end],30893147
344,Outlier genes identified in prostate cancer include,[start] respiratory clinicians involved in care setting [end],[start] NVL [end],27728977
345,"More aggressive screening measures using a lower prostate - specific antigen ( PSA ) threshold , together with an increasing number of biopsies have escalated",[start] the most studied tree nut [end],[start] the detection of these latent cancers [end],16885911
346,The impact on patient survival will be determined,[start] by european groups [end],[start] by the long - term follow - up [end],9987501
347,tumor profiling technologies include,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],"[start] next - generation sequencing , epigenetic , proteomic methods [end]",28635333
348,Outlier genes identified in prostate cancer include,[start] respiratory clinicians involved in care setting [end],[start] TMPRSS2 - ERG [end],27728977
349,epidemiological issues to be solved,[start] on the chain of potential [end],[start] on prostate cancer [end],15714965
350,the recent data supporting the early use of novel androgen receptor inhibitors in advanced prostate cancer to frame,[start] the greatest promise for the prevention of gastric cancer [end],[start] how these drugs may fit within the existing context of abiraterone [end],32209821
351,Potentially difficult decisions that may arise about using treatments focused,[start] on the chain of homing process [end],[start] on the issues [end],17432554
352,This regimen did not result,[start] for analyzing the etiology of t1dm [end],[start] in decrease of PSA failure [end],9987501
353,PSMA PET - CT shows encouraging,[start] a clearer understanding of the association studies [end],[start] potential for the planning of salvage therapy [end],28980045
354,deprivation therapy alone is no longer,[start] a major goal of improving understanding for the role of the development of colorectal cancer [end],[start] the gold standard Today [end],32462838
355,the cribriform pattern is,[start] a major goal of improving understanding for the natural history of the primary care [end],[start] predominant [end],9987501
356,de novo oligometastases have,[start] a significant association between hpylori and crds [end],[start] unique biologic underpinnings [end],30521067
357,metastasis - directed therapies are emerging,[start] for the treatment of the most studied in the disease [end],[start] as valid treatment options able probably improve survival outcome [end],30684842
358,teachers to obtain,[start] a vignette with a high intake of fruit [end],[start] updated information on research [end],30229546
359,Large phase III randomized,[start] the greatest promise for the prevention of gastric cancer [end],"[start] clinical trials were conducted over the course of the last decade , first among patients with castration resistant prostate cancer , then among those with hormone - sensitive disease [end]",32462838
360,the available evidence concerning,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] the role of exercise in prostate cancer prevention [end],30889622
361,This review provides,[start] a clearer understanding of the association studies [end],"[start] an overview of the state - of - the - art of three - dimensional MRSI , including the information on the spectral content with background on the MR - visible metabolites [end]",23761200
362,three different broad categories are,[start] a major goal of improving understanding for practice [end],[start] vaccine immunotherapy [end],30324354
363,Accumulated evidence shows,[start] that the aberrant expression of lung cancer stem cells exert some other industrial workers in the field of the deranged,[start] that accessibility for transcriptional regulation still play key roles in prostate cancer progression [end],32139297
364,immunotherapeutic agents have demonstrated,[start] a major goal of improving understanding for the association with diabetes [end],[start] promising results for the treatment of prostate cancer In recent clinical trials [end],26977847
365,The phenotype of the prostate cancer stem cells is,[start] a major goal of improving understanding for the natural history of the primary care [end],[start] that of cultures [end],17939301
366,This article reviews,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] the key advances discussed at the Retreat for the purpose of disseminating this knowledge [end],28503903
367,a tumor possesses,[start] the greatest potential for the prevention of gastric cancer [end],[start] the capacity to cause the heterogeneous lineages of cancer cells [end],26593898
368,the patient must be,[start] on the chain of potential [end],[start] at the heart of every decision In line with current thinking [end],22470904
369,5 medications increase,[start] to a better understanding of the respective roles of genetic alterations in the development of gastric cancer [end],[start] survival [end],24274615
370,Early detection is,[start] a significant difference in the same time [end],[start] a major challenge for all conventional imaging modalities [end],26728408
371,Results included,[start] with a high intake of fruit [end],[start] novel treatments and treatment strategies in prostate cancer [end],28503903
372,DNA methylation play,[start] a clearer understanding of the natural history of the etiology of colorectal cancer [end],[start] key roles in prostate cancer initiation still [end],32139297
373,Iatrogenic hypogonadism along with nutritional deficits contribute,[start] to a systematic review of the skills necessary to manage diabetes over a lifetime [end],[start] to increase prevalence of prostate cancer related anaemia [end],19863346
374,"Accurate staging of the extent of disease , especially in advanced prostate cancer can help",[start] to a decrease in the number of clinical practice [end],[start] to tailor the timing [end],30374609
375,prostate - specific membrane antigen is,[start] a major goal of improving understanding for the role of the treatment of colorectal cancer [end],[start] a valuable target for radioligand therapy ( RLT ) of prostate cancer [end],32147685
376,Radical prostatectomy is associated,[start] with a high intake of fruit [end],[start] with improvements in cancer - specific mortality [end],29580436
377,age - related physiologic changes along with nutritional deficits contribute,[start] to a decrease in the number of clinical practice of clinical trials currently [end],[start] to increase prevalence of prostate cancer related anaemia [end],19863346
