,Subj_Pred,Obj,Obj_true,PMID
222,many morphological similarities with the human prostate are,[start] the leading cause of death in the united states [end],[start] the only other large mammals that commonly develop spontaneous prostate cancer [end],18786842
223,The cause of prostate cancer is,[start] a major cause of death in women [end],[start] multifocal [end],18765133
224,Such markers to distinguish,[start] a significant role in [UNK] [end],[start] those men with truly indolent disease [end],18568350
225,three different broad categories are,[start] in the study [end],[start] checkpoint inhibitors [end],30324354
226,Prostate cancer is,[start] a leading cause of death in women [end],[start] the most common cancer in men [end],31466098
227,Some WNT signalling inhibitors are,[start] more likely to be a number of [UNK] [end],[start] in phase [end],28895566
228,These patients may require,[start] the need for a better understanding of multifactorial disease [end],[start] long - term ADT in addition to standard - dose or dose - escalated radiation therapy [end],26984216
229,novel biomarkers may guide,[start] from the contribution to [UNK] and [UNK] index rating [end],[start] precision medicine in the near future [end],28635333
230,The natural history of untreated low - risk localised prostate cancer has not been well studied,[start] in the study [end],[start] partly because it is a relatively recent entity [end],18568350
231,the impact of receiving a bilateral orchiectomy on disease development are,[start] the leading cause of cancer related genes [end],[start] unclear [end],28882782
232,cigarette smoking is,[start] a major cause of cancer related deaths [end],[start] likely to be a risk factor for prostate cancer should be considered as a relevant exposure in prostate cancer research of mortality from this cancer [end],19562492
233,agents causing,[start] [UNK] [end],[start] DNA breaks [end],30278883
234,the essential polyunsaturated fatty acid known,[start] to the use of [UNK] [UNK] [UNK] [end],[start] as alpha - linolenic acid [end],15017185
235,physical activity is,[start] important for the health of human health [end],"[start] also valuable for patients undergoing cancer treatment , as well as for improving quality of life [end]",30889622
236,several cannabinoids exert,[start] in this review [end],[start] antitumoral properties against prostate cancer reducing xenograft prostate tumor growth [end],21912423
237,advances in surgery have increased,[start] the opportunity to manage pc [end],[start] the opportunity to effectively treat At the same time [end],27825428
238,a new regulatory system is involved,[start] in the past [end],[start] in multiple physiological functions [end],21912423
239,Two factors limiting,[start] significant insight into the contribution of environmental factors to disease progression [end],[start] the clinical implementation of validated biomarker candidates [end],28910812
240,Several commercial tests to determine,[start] the association between sex and breast cancer mortality after controlling for prognostic factors including race [end],[start] the risk of aggressive prostate cancer [end],27728977
241,large numbers of patients are receiving,[start] more likely to be [UNK] in the treatment of t2d patients [end],[start] a diagnosis of prostate cancer [end],32558805
242,men suffering,[start] [UNK] [end],[start] with prostate cancer [end],28503903
243,recent series examining sequencing of approved therapies searching,[start] in [UNK] of the [UNK] of [UNK] cancer [end],[start] for predictive biomarkers [end],32209821
244,AR regulates,[start] cells [end],[start] invasion [end],24384911
245,Background has been rising,[start] responsible for the disease of mortality [end],[start] rapidly likely due to intensified effort in screening [end],16885911
246,advances in diagnostic imaging have increased,[start] the opportunity to effectively diagnose at the same time [end],[start] the opportunity to effectively diagnose At the same time [end],27825428
247,optimal management remains,[start] the leading cause of cancer [end],[start] challenging [end],29580436
248,the men will benefit,[start] respiratory symptoms [end],[start] from therapy [end],21319990
249,cigarette smoking to be,[start] more important than a high risk of type 2 diabetes [end],[start] a risk factor for prostate cancer should be considered as a relevant exposure in prostate cancer research of mortality from this cancer [end],19562492
250,lncRNAs may serve as therapeutic targets helping,[start] responsible for tumor initiation [end],[start] to prevent development of castration resistance [end],28241429
251,These differences between Japanese and American prostate cancer suggest,[start] that [UNK] [UNK] [UNK] [end],[start] that each prostate cancer arises from different sources [end],9987501
252,the incidence of clinical cancer in Japan has been increasing,[start] in the us [end],[start] exponentially recently [end],9987501
253,DNA methylation play,[start] a major role in the development of t1d development [end],[start] key roles in prostate cancer progression still [end],32139297
254,Emerging drugs undergoing,[start] the need for a better understanding of life [end],[start] drugs that have recently received FDA approval for the treatment of CRPC [end],24274615
255,Recent studies have shown,[start] that tumor associated immune cells play a game [end],[start] that tumor - associated immune cells play major roles in the metastasis of prostate cancer [end],31134920
256,periprostatic adipocytes promote,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] extracapsular extension of prostate cancer thereby providing a mechanistic explanation for the association [end],30893147
257,aggressive prostate cancer based,[start] on the [UNK] of [UNK] [end],[start] on gene expression [end],27728977
258,Markers are needed,[start] for use of [UNK] [end],[start] for screening distinguishing latent from defining the men [end],21319990
259,Prostate cancer is based,[start] in the study [end],[start] on multiparametric magnetic resonance imaging currently [end],29633943
260,The 22nd Annual Prostate Cancer Foundation ( PCF ) Scientific Retreat was convened,[start] [UNK] [UNK] [UNK] [end],[start] in Washington from October 8 [end],27272144
261,radical prostatectomy may have,[start] a major public health problem [end],[start] some oncologic benefit over radiation therapy [end],29580436
262,the argument for significantly increased risk of cancer or other adverse effects is,[start] the leading cause of death in women [end],[start] much less robust [end],29961247
263,Effective diagnostic investigation decisions require,[start] the risk of t2d [end],"[start] additional factors , beyond clinical parameters , for a more individual treatment approach [end]",31466098
264,Outlier genes identified in prostate cancer include,[start] [UNK] [end],[start] SMC4 [end],27728977
265,This article discusses,[start] the role of these in patients with [UNK] [end],[start] advanced ( metastatic ) prostate cancer [end],22470904
266,This review provides,[start] a role in [UNK] [UNK] [UNK] [UNK] [end],"[start] an overview of the state - of - the - art of three - dimensional MRSI , including the specific hardware [end]",23761200
267,Results included,[start] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] targeting DNA repair deficiency in prostate cancer ; and treatment strategies in prostate cancer [end],28503903
268,intense discussion surrounding,[start] [UNK] [UNK] [UNK] of [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] topics most critical to accelerating prostate cancer research [end],31825540
269,The decision for which treatment modality to pursue should incorporate,[start] [UNK] [end],[start] shared decision making [end],29580436
270,Markers are needed,[start] for use of [UNK] [end],[start] for diagnosis distinguishing latent from defining the men [end],21319990
271,radiosensitizer agents focusly targeting,[start] respiratory symptoms [end],[start] prostate cancer cell radioresistance - associated specific molecular / gene aberrations [end],25219826
272,cure is,[start] important for the disease [end],[start] no longer novel therapeutic approaches for palliation are needed a situation [end],26728408
273,chromatin integrity play,[start] important role in the development of t1d [end],[start] key roles in prostate cancer progression still [end],32139297
274,This review discusses,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] emerging immunotherapies for their evolving role in sequencing [end],26977847
275,"Accurate staging of the extent of disease , especially in metastatic prostate cancer can help",[start] to tailor the modalities of treatment [end],[start] to tailor the modalities of treatment [end],30374609
276,a risk factor for prostate cancer should be considered,[start] as a significant risk factor for cardiovascular disease [end],[start] as a relevant exposure in prostate cancer prevention of mortality from this cancer [end],19562492
277,genomic analyses designed,[start] to explore the modifiable risk factors of t2 dm in south asian population including their attitudes [end],[start] to help choose from among approved therapies or evaluate drugs in development [end],29553949
278,their incidence may increase,[start] to [UNK] [end],[start] with tumor progression [end],24384911
279,"Known therapeutics , such as docetaxel are being used",[start] to be [UNK] [end],[start] earlier in the disease course in the setting of metastatic castration - sensitive prostate cancer [end],30925537
280,Locally advanced prostate cancer is,[start] a heterogeneous group of diseases with varied [UNK] features [end],[start] a particularly difficult to manage phase of this spectrum [end],29633943
281,Barriers to care in the transgender female population include,[start] [UNK] patients [end],"[start] accessing resources , medical knowledge deficits , ethics of transition - related medical care [end]",28882782
282,a faster growing cancer is associated,[start] with cardiovascular disease [end],[start] with a more rapid course of progression to metastatic disease [end],17432554
283,This article addresses,[start] the study of [UNK] in the treatment of gastric cancer [end],"[start] surgical aspects germane to the management of men with prostate cancer , including patient selection for surgery , nerve - sparing approaches [end]",24188255
284,This event is,[start] a [UNK] of [UNK] [end],[start] the foremost scientific conference in the world focusing on clinical prostate cancer research with the highest potential for accelerating the understanding of prostate cancer biology [end],27272144
285,New treatment options have,[start] a significant role in the [UNK] of [UNK] [end],[start] there is a clear trend to more aggressive treatment in newly diagnosed metastatic disease [end],31466098
286,this functionality is,[start] a [UNK] of [UNK] [UNK] [UNK] [UNK] [end],[start] currently not fully available for prostate MRSI [end],23761200
287,"Consequently , evidence to guide",[start] the role of these in patients with [UNK] [end],[start] treatment for these men [end],26436556
288,The first edition of Clinical Practice Guidelines for Prostate Cancer was created,[start] [UNK] [end],[start] mainly by the Japanese Urological Association as a part of the 2003 - 2004 Ministry of Welfare ( MHLW ) Scientific Research Fund - supported Thorough Researches for the Evaluation of Medical Technologies [end],20414018
289,students to obtain,[start] practical information on new therapies including new updated clinical trials [end],[start] updated information on research [end],30229546
290,the most urgent topics concerning,[start] the prognostic role of these cells in patients [end],[start] research [end],28925066
291,androgen receptor variants to induce,[start] cardiovascular disease risk [end],[start] resistance [end],28945566
292,prospective cohort studies assessed,[start] that tumor microenvironment are associated with increased risk [end],[start] the relation between smoking and fatal prostate cancer risk [end],19562492
293,local recurrence confined,[start] in the [UNK] of [UNK] [UNK] [UNK] [end],"[start] to the prostate gland , therapies for those [end]",26436556
294,13 articles were critically reviewed,[start] in the study [end],[start] for this study finally [end],29549504
295,research has shown,[start] that [UNK] [end],"[start] that physical activity not only protects against a number of cancer types , as well as for improving quality of life In recent years [end]",30889622
296,Its morphological heterogeneity divided,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] by the high - level molecular genetic diversity outline settings [end],29393241
297,This review aims to highlight,[start] the role of these in patients with [UNK] [end],[start] the molecular aberrations of prostate cancer cell growth [end],25219826
298,Fifty - two patients experienced,[start] for their patients with chronic respiratory diseases [end],[start] progression during the follow - up period [end],32500468
299,The endpoint of the present study was,[start] to determine the effect of [UNK] [end],[start] progression to castration - resistant prostate cancer [end],32500468
300,aggressive prostate cancer based,[start] on the [UNK] of [UNK] [end],[start] on genomic biomarkers [end],27728977
301,almost constant level of latent cancer are,[start] one of the most common cancers [end],[start] intriguing pathological issues [end],15714965
302,the true efficacy of MAB is not,[start] more important than the [UNK] [end],[start] certain [end],9987501
303,teachers to obtain,[start] practical information on new therapies including new updated clinical trials [end],[start] practical information on new diagnostic modalities [end],30229546
304,The previous guidelines published,[start] to review the current research available for their patients so [end],[start] in 2005 from EAU [end],23773409
305,Prostate cancer is,[start] a leading cause of death in women [end],[start] a paradigm tumor model for heterogeneity in almost every sense [end],29393241
306,"The role of testosterone in the development of prostate cancer and the safety of testosterone therapy ( TTh ) after prostate cancer treatment , or in the setting of active surveillance remains",[start] more likely to be a common malignant transformation by lung epithelial the immune [end],[start] controversial [end],29961247
307,The role of currently available decisional aids is,[start] as a major risk factor for lung cancer [end],[start] limited to helping patients make the right decisions [end],29549504
308,stage C has been expected,[start] to provide relevant research [end],[start] For the purpose of downstaging [end],9987501
309,Future study is needed,[start] to provide a brief review of the literature with regard to provide a goal [end],[start] to further shape the screening regimen for these patients [end],28882782
310,epigenetic changes observed,[start] in the pathology report to indicate the prognosis of the disease [end],[start] in WNT signalling pathway components in prostate tumours - particularly in the development of castration - resistant prostate cancer [end],28895566
311,The incidence is increasing,[start] [UNK] [end],[start] in both developed and developing nations [end],26560323
312,Expression patterns of lncRNAs change,[start] more effective [end],[start] during tumour progression often [end],28241429
313,Accumulated evidence shows,[start] that the risk of gastric cancer progression [end],[start] that accessibility for transcriptional regulation still play key roles in prostate cancer initiation [end],32139297
314,The first edition of Clinical Practice Guidelines for Prostate Cancer was created,[start] [UNK] [end],[start] mainly by the Japanese Urological Association as a part of the 2003 - 2004 Ministry of Labour ( MHLW ) Scientific Research Fund - supported Thorough Researches for the Evaluation of Medical Technologies [end],20414018
315,technological advances focused,[start] on the role of the development of t1d development of the truth [end],[start] on disease detection [end],30181359
316,"However , the invasive nature of the multicore prostate biopsy , its high cost prompts to seek",[start] genetic disorder [end],[start] more non-invasive methods for diagnosing prostate cancer [end],28631917
317,a heterogeneous tumor mass containing,[start] the [UNK] of [UNK] [end],[start] more differentiated epithelial cancer subtypes [end],16520275
318,chemotherapy have been used,[start] as a major public health problem [end],[start] to treat dogs with success [end],18786842
319,The 6th Annual CHPCA Meeting was attended,[start] in the prostate cancer [end],[start] by 70 investigators [end],30381857
320,Recent findings have completed,[start] a promising effect on the potential for improving life [end],[start] promising phase [end],26977847
321,Routine use requires,[start] [UNK] of [UNK] [end],[start] more automation in the processing of raw data than is currently available [end],23761200
322,advances in chemotherapy have increased,[start] the opportunity to manage pc [end],[start] the opportunity to effectively treat At the same time [end],27825428
323,the mortality of prostate cancer in China are increasing,[start] as a leading cause of death in women [end],[start] by year [end],28056257
324,therapy of patients with hormone - resistant tumor lesions presents,[start] as a high risk of lung cancer [end],[start] a major clinical challenge [end],26728408
325,ethics of transition - related medical care diagnosing,[start] [UNK] [end],[start] vs pathologizing financial restrictions of the patient [end],28882782
326,immunotherapy combinations are being evaluated,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] in the setting of advanced prostate cancer Finally [end],29553949
327,miRNAs in prostate cancer contribute,[start] to the pathogenesis of t2 dm [end],[start] to prostate carcinogenesis [end],26415820
328,diet implicated,[start] in cardiovascular disease risk factors [end],[start] by ecologic studies of regional variation in rates [end],6387660
329,Accumulated evidence shows,[start] that the risk of gastric cancer progression [end],[start] that DNA methylation still play key roles in prostate cancer progression [end],32139297
330,docetaxel given alongside standard hormonal therapy in newly diagnosed advanced prostate cancer was found,[start] to provide the patient with diabetes [end],[start] Recently [end],28095710
331,"Accurate staging of the volume , especially in metastatic prostate cancer can help",[start] to tailor the modalities of treatment [end],[start] to tailor the modalities of treatment [end],30374609
332,biochemical recurrence is,[start] a leading cause of mortality [end],[start] lethal prostate cancer [end],32500468
333,other systemic treatments have failed,[start] more effective [end],[start] advanced metastatic disease [end],30374609
334,students to obtain,[start] practical information on new therapies including new updated clinical trials [end],[start] practical information on new diagnostic modalities [end],30229546
335,A refined classification scheme is needed,[start] to determine the effect of [UNK] the prognosis [end],[start] to enable the early identification of high - risk disease so that more - effective treatment paradigms can be developed [end],24840073
336,Prostate cancer is,[start] a leading cause of death in women [end],[start] the most common malignancy in the reproductive system of older males [end],31134920
337,Overexpression of several components of the endocannabinoid system correlate providing,[start] critical documents [end],[start] a new therapeutic target for prostate cancer [end],21912423
338,Cancer to develop new therapies by enabling,[start] [UNK] [end],[start] to detect [end],30324354
339,This article reviews,[start] the role of these in [UNK] [UNK] [end],[start] the discussions from the 2017 CHPCA Meeting [end],28925066
340,radiation has been limited,[start] as the leading cause of death in women [end],[start] by the location [end],18786842
341,prognostic determinant biomarkers to minimize,[start] for the early detection of cardiovascular disease in the early detection of cardiovascular disease among treatment [end],[start] overtreatment of new standards of care [end],30181359
342,Updates to the NCCN Guidelines for Prostate Cancer include,[start] [UNK] [UNK] of [UNK] [UNK] [UNK] [UNK] [UNK] [end],"[start] further refinements in taking somatic testing , use of androgen receptor blockers for nonmetastatic castration - resistant prostate cancer [end]",31117038
343,low carbohydrate / ketogenic diets should be favored,[start] in the study of [UNK] in the early even in the treatment of [UNK] [end],[start] in such interventions because of their superior impact on metabolic parameters In macronutrient - focused therapies [end],30893147
344,Outlier genes identified in prostate cancer include,[start] [UNK] [end],[start] NVL [end],27728977
345,"More aggressive screening measures using a lower prostate - specific antigen ( PSA ) threshold , together with an increasing number of biopsies have escalated",[start] a significant role in the development of t1d [end],[start] the detection of these latent cancers [end],16885911
346,The impact on patient survival will be determined,[start] by the patient [end],[start] by the long - term follow - up [end],9987501
347,tumor profiling technologies include,[start] disease [end],"[start] next - generation sequencing , epigenetic , proteomic methods [end]",28635333
348,Outlier genes identified in prostate cancer include,[start] [UNK] [end],[start] TMPRSS2 - ERG [end],27728977
349,epidemiological issues to be solved,[start] in the study [end],[start] on prostate cancer [end],15714965
350,the recent data supporting the early use of novel androgen receptor inhibitors in advanced prostate cancer to frame,[start] [UNK] [end],[start] how these drugs may fit within the existing context of abiraterone [end],32209821
351,Potentially difficult decisions that may arise about using treatments focused,[start] on patient [end],[start] on the issues [end],17432554
352,This regimen did not result,[start] in the [UNK] [end],[start] in decrease of PSA failure [end],9987501
353,PSMA PET - CT shows encouraging,[start] [UNK] [UNK] [end],[start] potential for the planning of salvage therapy [end],28980045
354,deprivation therapy alone is no longer,[start] the leading cause of cancer related mortality [end],[start] the gold standard Today [end],32462838
355,the cribriform pattern is,[start] a complex disease that has a high negative impact on [UNK] [UNK] function guidelines [end],[start] predominant [end],9987501
356,de novo oligometastases have,[start] a major cause of death in africa [end],[start] unique biologic underpinnings [end],30521067
357,metastasis - directed therapies are emerging,[start] as a major risk factor for lung cancer [end],[start] as valid treatment options able probably improve survival outcome [end],30684842
358,teachers to obtain,[start] practical information on new therapies including new updated clinical trials [end],[start] updated information on research [end],30229546
359,Large phase III randomized,[start] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],"[start] clinical trials were conducted over the course of the last decade , first among patients with castration resistant prostate cancer , then among those with hormone - sensitive disease [end]",32462838
360,the available evidence concerning,[start] the association of cardiovascular disease [end],[start] the role of exercise in prostate cancer prevention [end],30889622
361,This review provides,[start] a role in [UNK] [UNK] [UNK] [UNK] [end],"[start] an overview of the state - of - the - art of three - dimensional MRSI , including the information on the spectral content with background on the MR - visible metabolites [end]",23761200
362,three different broad categories are,[start] in the study [end],[start] vaccine immunotherapy [end],30324354
363,Accumulated evidence shows,[start] that the risk of gastric cancer progression [end],[start] that accessibility for transcriptional regulation still play key roles in prostate cancer progression [end],32139297
364,immunotherapeutic agents have demonstrated,[start] a promising effect on the potential for improving time [end],[start] promising results for the treatment of prostate cancer In recent clinical trials [end],26977847
365,The phenotype of the prostate cancer stem cells is,[start] [UNK] [end],[start] that of cultures [end],17939301
366,This article reviews,[start] the role of these in [UNK] [UNK] [end],[start] the key advances discussed at the Retreat for the purpose of disseminating this knowledge [end],28503903
367,a tumor possesses,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] the capacity to cause the heterogeneous lineages of cancer cells [end],26593898
368,the patient must be,[start] to be [UNK] [end],[start] at the heart of every decision In line with current thinking [end],22470904
369,5 medications increase,[start] a multisector strategy that cuts mortality through quality health care for lung cancer [end],[start] survival [end],24274615
370,Early detection is,[start] a common treatment for t2d [end],[start] a major challenge for all conventional imaging modalities [end],26728408
371,Results included,[start] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] novel treatments and treatment strategies in prostate cancer [end],28503903
372,DNA methylation play,[start] a major role in the development of t1d development [end],[start] key roles in prostate cancer initiation still [end],32139297
373,Iatrogenic hypogonadism along with nutritional deficits contribute,[start] to the disease [end],[start] to increase prevalence of prostate cancer related anaemia [end],19863346
374,"Accurate staging of the extent of disease , especially in advanced prostate cancer can help",[start] to tailor the modalities of treatment [end],[start] to tailor the timing [end],30374609
375,prostate - specific membrane antigen is,[start] the most important [UNK] in the early detection of colorectal cancer [end],[start] a valuable target for radioligand therapy ( RLT ) of prostate cancer [end],32147685
376,Radical prostatectomy is associated,[start] with [UNK] [end],[start] with improvements in cancer - specific mortality [end],29580436
377,age - related physiologic changes along with nutritional deficits contribute,[start] to the pathogenesis of t2 dm [end],[start] to increase prevalence of prostate cancer related anaemia [end],19863346
