,Subj_Pred,Obj,Obj_true,PMID
275,Type 2 Diabetes focusing,[start] on the latest evidence on the internet [end],[start] on diagnosis [end],25732301
276,The overall SIRs for cancer in the siblings of individuals with T2 DM had respectively of,[start] as a disease [end],[start] 0.97 [end],25604005
277,the greatest prevalence of cirrhosis occurring,[start] [UNK] [UNK] [UNK] [end],[start] in cirrhotics [end],12643175
278,Type 2 diabetes mellitus is,[start] a heterogeneous disease [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] a complex disease that requires meticulous attention from healthcare patients [end],17293741
279,Outcome measures were,[start] significantly higher [end],[start] the incidence of major macrovascular events [end],21034605
280,recent single risk factor intervention trials targeting,[start] [UNK] [end],[start] procoagulation [end],15561920
281,Type 2 diabetes mellitus is,[start] a heterogeneous disease [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] a chief concern for healthcare providers in America [end],27390262
282,Results from the United Kingdom Prospective Diabetes Study showed,[start] the effect of [UNK] [UNK] were modified by factors such as age gender cardiovascular risk factor status drinking type of,"[start] that intensive treatment of type 2 ( non-insulin-dependent ) diabetes mellitus , with sulphonylureas or insulin , significantly reduced microvascular complications but did not have a significant effect on macrovascular complications after 10 years [end]",11129120
283,Hypertension was,[start] more prevalent among chronic respiratory diseases [end],[start] the most prevalent complication among patients with T2DM [end],25824591
284,The authors present,[start] the effect of [UNK] on the treatment of [UNK] [end],[start] their own recommendations in relation to funding policies [end],20958092
285,epidemiological studies have demonstrated,[start] that the effect of [UNK] are associated with [UNK] [end],[start] the association of chronic hyperglycemia with the development of diabetic complications [end],11393500
286,This article discusses,[start] the role of these in patients with [UNK] [end],[start] type 2 diabetes [end],21133214
287,chronic inflammation associated with diabetes mellitus are associated strongly,[start] with increased risk of cardiovascular diseases [end],[start] with cancer [end],25866823
288,45 were,[start] [UNK] [UNK] [end],[start] women [end],30641740
289,Future studies should investigate,[start] whether early dietary changes such as increased weight improve cardiovascular outcomes are associated with increased risk of lung cancer [end],"[start] whether early dietary changes , such as increased intake of micronutrients that improve insulin sensitivity , affect biomarkers [end]",2016
290,PM manages,[start] a wealth of [UNK] data [UNK] to increase the number of clinically validated biomarkers in order [end],"[start] """"""""""""""""""""""""""""""a wealth of """""""""""""""""""""""""""""""" omics """""""""""""""""""""""""""""""" data ( proteomic ) to increase the number of clinically validated biomarkers in order"""""""""""""""""""""""""""""" [end]",29518575
291,resistance increase advanced glycation end - products result,[start] as a major risk factor for cardiovascular disease mortality [end],[start] in vascular inflammation [end],30409037
292,33.9 % had,[start] a [UNK] of [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] alcohol consumption documented [end],29417379
293,so identity by descent analysis is,[start] as a [UNK] of [UNK] [UNK] [UNK] [end],[start] rarely feasible [end],7813802
294,a third reviewer resolved,[start] the [UNK] of [UNK] [end],[start] any disagreements [end],33157114
295,Diabetes can lead,[start] to the most common cancer in the [UNK] of [UNK] [end],"[start] to several complications , including lower extremity amputation [end]",31775555
296,This article discusses,[start] the role of these in patients with [UNK] [end],[start] the current recommendations for diabetes self - management education including medical nutrition therapy [end],29080584
297,life - threatening financial costs for the treatment of this disease make,[start] structural ligands that alter the progression of chronic respiratory diseases [end],[start] until micro - complications arise [end],25249787
298,All articles identified,[start] as a significant [end],[start] from the data [end],15479774
299,Risk factors for T2 DM include,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] ethnicity due to physiological insulin resistance [end],27622231
300,The findings of this study are,[start] more successful in countries with a high risk population [end],[start] areas of consensus in knowledge [end],29129000
301,interrelated social influences affect,[start] the risk of t2d [end],[start] the well - being of youth with T2 DM [end],19323960
302,28 % would prefer to receive,[start] more important than the treatment of t2d patients [end],[start] future results in - person [end],24292896
303,several new drug classes with different mechanisms of action accompanied,[start] by the [UNK] of [UNK] [UNK] [UNK] [end],[start] by data about cardiovascular safety [end],29699867
304,novel biomarkers related,[start] to the pathogenesis of t2 dm [end],[start] to the different metabolic pathways of able to inform about the therapeutic cluster of each patient [end],32198647
305,team members include,[start] [UNK] to [UNK] [end],[start] dietician [end],19893798
306,Barriers to addressing T2 DM in young Indigenous people relate,[start] to [UNK] [end],[start] to socioeconomic factors [end],22762229
307,The population approach carefully evaluated,[start] michigan [end],[start] in selected communities at above - average risk of several noncommunicable diseases [end],2406178
308,Preeclampsia was independently correlated,[start] with [UNK] [end],[start] with type 2 diabetes mellitus risk [end],27518283
309,Methods register,[start] from the [UNK] of [UNK] [UNK] to the [UNK] of [UNK] [end],[start] the Cochrane Library [end],21034605
310,Early intervention ideally is,[start] a major public health problem [end],[start] of great importance as soon as abnormalities in glucose homeostasis are detected [end],23953075
311,More clinical research to establish,[start] the risk of t2d [end],[start] the efficacy of exercise intervention in a more differentiated approach for Type 2 diabetes subpopulations within different stages of the disease [end],19479186
312,BMD is not,[start] [UNK] [end],[start] useful for assessing its risk [end],21778617
313,physicians t d m,[start] a high burden of responsibility on caregivers to caregivers to monitor blood glucose levels [end],[start] fracture histories [end],21778617
314,pioglitazone being,[start] a significant public health problem [end],[start] available in Japan [end],11129120
315,The literature suggests,[start] that the effect of [UNK] are associated with a high quality of life [end],"[start] that the progression from an impaired glucose tolerance state to established T2DM is more rapid in youth , compared to adults [end]",25629355
316,many physicians do not undertake aggressively,[start] the disease in a higher risk relatives of diabetes [end],[start] therapy [end],2648356
317,INTEM - CT were,[start] in the [UNK] of [UNK] [UNK] [UNK] [end],[start] significantly higher in the diabetic group compared with controls ( respectively [end],16988549
318,The aims of this cross-sectional study were,[start] to determine the prevalence of t2 dm in south asian population [end],[start] to determine the prevalence of T2 DM in adolescents in Denmark together with status on late diabetic complications [end],26111830
319,"Preventive strategies , including lifestyle modification need to play",[start] a better understanding of the past [end],[start] a dominant role in tackling T2DM in young Indigenous people [end],22762229
320,cfPWV values of > 10 m / s were defined,[start] to provide a significant insight into the contribution of environmental factors to disease progression [end],[start] as high aortic stiffness [end],30928570
321,glycemic control provided,[start] by the presence of [UNK] [UNK] [UNK] [UNK] [UNK] to [UNK] [UNK] [UNK] [end],"[start] by the medication , other desired outcomes ( contraindications , and cost [end]",12489382
322,Conclusions to rise,[start] to provide the environment for the young [end],[start] until effective measures are taken to prevent obesity in this age group [end],16466601
323,vildagliptin are,[start] a major public health problem [end],[start] dipeptidyl peptidase - 4 inhibitors [end],28093996
324,Study results indicate,[start] that you will learn more about the potential [end],"[start] that a number of healthy lifestyle behaviors , such as reduced intake of dietary fat , are associated with decreased development of type 2 DM [end]",12537092
325,treatment with inhibitors of the renin - angiotensin aldosterone system in high risk population for cardiovascular disease were associated,[start] with a high incidence of cardiovascular disease [end],[start] with a significant reduction in the subsequent development of diabetes as a secondary outcome [end],16208307
326,clamp IR were correlated before,[start] for many for their [UNK] [end],[start] 0.0001 [end],12050271
327,Diabetes can be defined,[start] a common in the western world [end],[start] as a disease of accelerated cardiovascular deterioration [end],12408409
328,The objective of this narrative review is,[start] to explore the modifiable risk factors of diabetes [end],"[start] to explore the non-modifiable risk factors of T2 DM in South Asian population , including their beliefs [end]",28914196
329,the outcomes of future studies will be,[start] a significant role in the development of t1d [end],[start] crucial in terms of fine - tuning management plans [end],15832489
330,an acceptability is,[start] a complex disease that has a high incidence of cardiovascular disease [end],[start] comparable with that of other therapeutic regimens [end],20425575
331,Type 2 diabetes mellitus is,[start] a heterogeneous disease [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] a familial disorder that is fast [end],15291771
332,scientists across the fields of even cancer have had,[start] more [UNK] than [UNK] [end],[start] high hopes about the potential for TZDs In the past decade [end],23625197
333,pioglitazone might be used,[start] to be aware of the increased risk of t1d [end],[start] in selected patients [end],31353974
334,research involving,[start] treatment for cardiovascular disease [end],[start] aerobic endurance exercise [end],10418073
335,the risk factors associated,[start] with the disease [end],[start] with insulin resistance [end],10609116
336,Major conclusions have identified,[start] the risk of diabetes [end],[start] multiple potential non-genetic biomarkers for the risk of T2D [end],31500825
337,A total of 4855 individuals with type 2 DM and 5242 healthy controls from 15 countries included,[start] [UNK] [end],[start] in the review [end],24023947
338,This paper reviewed,[start] the [UNK] of [UNK] [UNK] [UNK] [UNK] [end],"[start] the research development of the non-pharmacological interventions on T2 DM in recent years , including therapies [end]",30046957
339,type 2 diabetes includes,[start] [UNK] [end],[start] optimising person - centred targets [end],27231735
340,the translation of findings from nonhuman primates to application in humans has been,[start] in the study of [UNK] [end],[start] highly predictable for the development and evaluation of new therapeutic agents [end],22893407
341,Participants received,[start] [UNK] [end],[start] genetic counseling [end],24399094
342,The Diabetes Prevention Program revealed,[start] a multisector strategy that cuts mortality through quality health care services [end],[start] that metformin 850 mg b.i.d. reduced the risk of diabetes by 31 % [end],18035959
343,Fisher summarize,[start] the prognostic in the treatment of cardiovascular disease [end],[start] the risk In this article [end],16329529
344,The HbA1c is,[start] a major influence on how to identify their lives for children [end],[start] less affected by recent physical / emotional stress [end],20956395
345,glycemic control provided,[start] by the presence of [UNK] [UNK] [UNK] [UNK] [UNK] to [UNK] [UNK] [UNK] [end],[start] by the medication [end],12489382
346,CAM is defined,[start] a [UNK] of [UNK] [end],[start] as a group of products [end],23802882
347,The WOSCOPS study observed,[start] in the pathology report to indicate the prognosis of the disease [end],[start] that these pharmacological interventions were associated with a 30 % and 35 % reduction in the incidence of diabetes as secondary outcome [end],16208307
348,evidence in younger patients suggest,[start] a high risk of type 2 diabetes [end],[start] that blood glucose levels should not be above 180 mg / dl ( 10.0 mmol / l [end],25772641
349,measurement of oxidative stress biomarkers may be,[start] more effective in the treatment of t2d patients [end],[start] one of the optional tool for the diagnosis of T2DM [end],28460155
350,many potential biomarkers might be,[start] helpful in the prediction [end],[start] helpful in the prediction [end],29518575
351,management strategies for patients with T2 DM post-ACS are discussed,[start] in patients with copd [end],[start] In this review both in the acute - care setting [end],25187508
352,The study of type 2 diabetes has been driven,[start] by advances in [UNK] studies enabling new insights into development of complications [end],[start] by advances in large clinical trials enabling new insights into disease susceptibility [end],29699867
353,many factors impact,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] the development of cancer including sex [end],25866823
354,Bipolar disorders complicated,[start] by [UNK] [UNK] [end],[start] by insulin resistance / T2 DM [end],26575297
355,patients agreed,[start] the association between polypharmacy and all cause of mortality [end],[start] to participate in this study From a total of 326 patients with diabetes medical records in those clinics [end],30641740
356,hyperinsulinemia are associated strongly,[start] with the development of t1d [end],[start] with cancer [end],25866823
357,gestational hypertension correlated,[start] with diabetes [end],[start] with subsequent type 2 diabetes mellitus risk [end],27518283
358,Treatment is,[start] a common cause of cancer [end],[start] the same as that of adults [end],12762953
359,ethnic differences in age at diagnosis found in 1988 to 1994 are found,[start] in [UNK] [end],[start] in 1999 no longer [end],15671192
360,passive female smokers had,[start] a significantly greater than the disease [end],[start] a higher risk of cardiovascular disease ( odds ratio = 3.50 [end],25708055
361,The epidemic of obesity is globally,[start] the leading cause of death in the world [end],[start] a major driver of the growing prevalence of type 2 diabetes mellitus [end],24070804
362,a complex disease requires,[start] a major role in the development of t1d [end],[start] meticulous attention from healthcare providers [end],17293741
363,The available data suggest,[start] that the effect of [UNK] [UNK] [UNK] [UNK] [end],[start] large reductions in classic complications of type 2 diabetes in stroke [end],27156051
364,sleep broadly fell,[start] by the age [end],"[start] into five categories ; sleep assessment , sleep as a therapeutic target [end]",33157114
365,This paper discusses,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] newly established screening criteria for type 2 diabetes mellitus in children [end],10943809
366,"Additionally certain individual food groups of the diet , such as moderate consumption of alcohol may protect",[start] against the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],"[start] against the development of diabetes , possibly through the amelioration of insulin sensitivity [end]",19531025
367,Adipocyte fatty acid binding protein is,[start] important for the disease in the early detection of gastric cancer [end],"[start] a novel adipokine that contributes to the development of metabolic disorder , type atherosclerosis [end]",30928570
368,The correlation between the increased occurrence of T2DM and the ubiquity of modern social pressures such as 24/7 lifestyles may be involved,[start] to be [UNK] of the most common cancer in the past 10 years [end],[start] in the etiology of the illness [end],25172521
369,Increasing levels of obesity arising,[start] significantly lower in cardiovascular disease risk factors [end],[start] from sedentary lifestyles [end],14502096
370,The concept of lower is,[start] important [UNK] in the treatment of t2d patients [end],[start] better when considering the goal for glycemic control in patients with diabetes mellitus [end],25772641
371,Breakthrough of technologies enables,[start] tumor microenvironment tme and molecular pathology in [UNK] [end],[start] much greater improvements in the understanding of individual variations [end],28282717
372,"associated neurological disorders ( NDs ) , such as Alzheimer disease have raised",[start] disease specific mortality [end],[start] concerns about increasing health care [end],25345504
373,men with T2 DM are,[start] more susceptible to [UNK] [end],[start] especially important [end],Richard Aguilar 
374,300 participants recruited,[start] to review the association between sex of diabetes [end],[start] from the general public in Durham [end],24292896
375,Non-statistically significant association with evidence of moderate heterogeneity was found,[start] that the risk factor for t1d [end],[start] between polypharmacy and stroke [end],31376400
376,Twenty articles were found,[start] in [UNK] [end],[start] on nurses ' use of eHealth systems [end],32167814
377,Diabetes can lead,[start] to the most common cancer in the [UNK] of [UNK] [end],"[start] to several complications , including cardiovascular disease [end]",31775555
378,130 healthy controls was carried out,[start] in the study [end],[start] in Jiangsu Province in 1997 [end],12410955
379,Type 2 diabetes mellitus is,[start] a heterogeneous disease [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] a progressive chronic disease that requires significant self - surveillance [end],26351268
380,cancer the s i rs,[start] for the disease [end],[start] 0.97 [end],25604005
381,Nutritional genomics is,[start] important roles in the occurrence of hypertension in the chinese population [end],[start] the study of how an individual 's genetic makeup affects the response to other bioactive components in food [end],17559889
382,the common endocrinology diseases greatly affects,[start] the [UNK] of [UNK] [end],[start] the health care sector [end],30046957
383,This article describes,[start] the association between sex and breast cancer may be [UNK] [end],[start] the results of epidemiological studies [end],11393500
384,All individuals underwent,[start] a strong commitment [end],[start] an oral glucose tolerance test [end],17846976
385,This article discusses,[start] the role of these in patients with [UNK] [end],[start] the current recommendations for diabetes self - management skills including physical activity [end],29080584
386,self - efficacy measures are,[start] more susceptible to others [end],[start] potential targets [end],30131299
387,physicians to be,[start] more successful in countries with a high incidence of t1d [end],[start] aware of risk factors [end],18806081
388,Diabetes mellitus is,[start] a heterogeneous group of diseases with varied [UNK] features [end],[start] a complex metabolic disorder characterised by persistent hyperglycaemia [end],15056594
389,micronutrients improve,[start] survival in patients with copd [end],[start] muscle function [end],2016
390,fifty people were diagnosed in,[start] as a [UNK] of [UNK] [end],[start] the previous 12 months [end],29417379
391,the literature scanning,[start] the effect of [UNK] on the role of [UNK] in the [UNK] of [UNK] [end],[start] syllabi from national meetings on the subject of type 2 diabetes [end],23347242
392,a underdiagnosed condition poses,[start] [UNK] [UNK] [UNK] of [UNK] [UNK] [UNK] [UNK] [end],[start] treatment challenges to family practitioners [end],10348076
393,The study of small inbred communities might be,[start] more likely to be [UNK] in the treatment of t2d [end],[start] helpful because they may have fewer diabetogenic genes than outbred populations [end],7813802
394,endocrine imbalances relate,[start] to cardiovascular disease [end],"[start] to unfavorable cardiometabolic traits , observable in women with androgen excess or men with hypogonadism [end]",27159875
395,"Additionally certain individual food groups of the diet , such as monounsaturated fatty acids may protect",[start] against the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],"[start] against the development of diabetes , possibly through the amelioration of insulin sensitivity [end]",19531025
396,many factors impact,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] the development of cancer including diet [end],25866823
397,Nutrigenomics promises,[start] [UNK] [UNK] [UNK] [end],[start] an improvement in preventing [end],17559889
398,Type 2 diabetes is rising rapidly,[start] in the [UNK] of [UNK] [end],[start] in children worldwide [end],16466601
399,The overall SIRs for cancer in the siblings of individuals with T2 DM were,[start] [UNK] [end],[start] 1.01 respectively [end],25604005
400,Type 2 diabetes mellitus is,[start] a heterogeneous disease [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] a chronic progressive disease with mortality rates [end],24026917
401,The mechanisms driving,[start] [UNK] [end],[start] this chronic inflammation [end],12643175
402,This review investigates,[start] the role of these in [UNK] [UNK] [UNK] [UNK] [end],[start] the direct evidence present in literature for the effect of inflammation on atherosclerosis [end],19393492
403,epidemiological studies have demonstrated,[start] that the effect of [UNK] are associated with [UNK] [end],[start] the association of acute hyperglycemia with the development of diabetic complications [end],11393500
404,a complex disease caused,[start] by the age of [UNK] [UNK] [UNK] [end],[start] by multiple genetic loci in interplay with lifestyle [end],31500825
405,Insulin therapy is withheld,[start] the most important [UNK] in the treatment of colorectal cancer [end],[start] until late in the disease process for patients with type 2 diabetes mellitus often [end],15479774
406,These findings demonstrated,[start] that the effect of [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] the effectiveness of using simple practice aids to reinforce adherence to the standards of care in diabetes [end],24170484
407,Relevant socioeconomic factors influencing disease development are reviewed,[start] as a disease in the pathogenesis of t2 dm patients [end],[start] after that while emphasizing how a patient 's treatment requires changes over time [end],19425874
408,the insulin resistance syndrome includes,[start] [UNK] [UNK] [UNK] [end],[start] hyperandrogenism seen as premature adrenarche [end],12762953
409,Fear of low balance confidence are reported,[start] more successful [end],[start] in both fallers [end],29914779
410,the best treatment plans are not established,[start] as [UNK] [end],[start] yet [end],12891055
411,interventions are,[start] more likely to be diagnosed with cardiovascular disease [end],[start] available that have have specificity [end],19276801
412,Type 2 diabetes mellitus causes,[start] a bad haircut [end],[start] abnormal carbohydrate metabolism associated with insulin resistance [end],10348076
413,the insulin resistance syndrome includes,[start] [UNK] [UNK] [UNK] [end],[start] hyperandrogenism seen as polycystic ovary syndrome [end],12762953
414,Great hopes are associated,[start] with the development of t1d [end],[start] with systems biology to cover these demands in time currently [end],20173359
415,the risk factors associated,[start] with the disease [end],[start] with type 2 diabetes [end],10609116
416,These findings suggest,[start] that the effect of [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] that bone fragility in T2 DM depends on bone mass reduction [end],21778617
417,other variables influencing,[start] disease [end],[start] disease processes [end],17559889
418,35.01 % of patients had,[start] a high incidence of diabetes [end],[start] poor self - management behaviors At baseline [end],30641740
419,Combination of physiologically characterized pathways improves,[start] by the presence of diabetic peripheral neuropathy [end],[start] the classification of individuals with T2 D [end],31500825
420,insulin resistance has,[start] many diverse forms [end],[start] positive effects on brain outcomes At the same time treatment of T2 DM [end],26575297
421,adults aged,[start] with a high incidence of diabetes [end],[start] 65 years or older [end],27156051
422,A multidisciplinary approach is advocated,[start] [UNK] [end],[start] for those children [end],17700350
423,Brazil has to respond,[start] to [UNK] [end],[start] to NCDs [end],24299125
424,sleep broadly fell,[start] by the age [end],"[start] into five categories ; sleep assessment , sleep as co-morbidities of type 2 diabetes mellitus [end]",33157114
425,"lifestyle modifications , including weight - reducing diets and exercise programs are",[start] in the treatment of t2d [end],[start] very effective in precluding or delaying Type 2 diabetes in high - risk populations with impaired glucose tolerance [end],18035959
426,the disease has,[start] a high blood pressure [end],"[start] a strong genetic component , potassium inward - rectifier 6.2 [end]",15823385
427,early interventions prevent,[start] the disease in the general population [end],[start] full - blown disease [end],31500825
428,Children with T2DM are,[start] a long life span [end],[start] generally overweight often with central adiposity [end],19893798
429,This chapter offers,[start] a number of clinically validated biomarkers in order [end],[start] an overview of presenting prognosis of this disorder in the adolescent patient [end],11841952
430,The changes in bioavailable ovarian steroid hormone occur,[start] in the study of [UNK] in the past 10 years [end],[start] in diabetes mellitus [end],25866823
431,The TODAY trial will help to determine,[start] the effect of [UNK] [end],[start] the best treatment strategies to improve glycemia [end],16085165
432,Only three of the patients had,[start] a significant effect on [UNK] [end],[start] hyperglycemic symptoms at diagnosis [end],26111830
433,no statistically significant differences were found,[start] in the study of [UNK] in the [UNK] [end],[start] between the Peanut group and the Almond group After the intervention [end],30360498
434,The incidence increased,[start] [UNK] [UNK] [end],[start] mortality rates [end],23551885
435,Diabetes mellitus is,[start] a heterogeneous group of diseases with varied [UNK] features [end],[start] the fifth leading cause of death in the United States [end],15611492
436,diabetes will constitute,[start] a major worldwide public health problem [end],[start] a major drain on financial resources threatening the advances in longevity [end],22135872
437,Diabetes has,[start] more than a [UNK] [end],[start] profound implications in terms of long - term microvascular [end],12408409
438,"a low - fat , plant - based nutritional approach improves",[start] [UNK] [end],[start] control of glycemia [end],20425575
439,advanced glycation end - products result,[start] available for the [UNK] of [UNK] [end],[start] in atherogenesis [end],30409037
440,Several factors have been shown,[start] to the [UNK] of [UNK] [end],[start] to correlate [end],27417914
441,The agents reduce,[start] mortality rates [end],[start] visceral adiposity while preserving organ function [end],24523032
442,management is,[start] a complex disease [end],[start] still [end],28326652
443,This article explores,[start] the basis for the application of therapies [end],[start] current information related to the pathophysiology of type 2 DM alone [end],11800064
444,The agents reduce visceral adiposity normalizing,[start] cells [end],[start] membrane lipid composition [end],24523032
445,the mean BMI of the patients was,[start] as a [UNK] of [UNK] [end],[start] 31.63 [end],30641740
446,patients have,[start] a high burden of diseases including [UNK] [end],[start] the disease [end],15823385
447,These findings may help,[start] to provide the child with the skills of their influence of partners beliefs on diabetes distress [end],[start] improve patient engagement by guiding the future design of more effective diabetes management support programs [end],27430259
448,Introduction / aims was,[start] to review the association between sex in the general population [end],[start] the assessment of the cognitive function of all patients with type 2 diabetes mellitus [end],14555298
449,Clinical observations have led,[start] to the most recent years [end],[start] to the concept of a procoagulant state in type [end],16988549
450,international trends in complications of type 2 diabetes are,[start] more likely to be [UNK] in the [UNK] of [UNK] [end],[start] less clear [end],27156051
451,the opportunity provided,[start] information on the risk factors for [UNK] [end],[start] to meet others [end],26351268
452,Therapies restoring,[start] the [UNK] of [UNK] [end],[start] the stress response [end],24523032
453,Patients with T2 DM have,[start] a major role in the [UNK] of [UNK] [end],[start] a more severe course of illness [end],22621171
454,The prevalence of type 2 diabetes worldwide is set,[start] significantly more than the [UNK] of [UNK] [end],"[start] to increase from its present level of 150 million , to 225 million to as many as 300 million by 2025 [end]",14502096
455,The review focuses,[start] on the latest advances in clinical clinical practice myocardial [end],[start] on the main nutritional elements [end],22369258
456,blood glucose levels should not be,[start] as [UNK] [end],[start] above 180 mg / dl [end],25772641
457,many experimental studies are gradually contributing,[start] to the pathogenesis of t2 dm patients in native american adolescents indicating the past 10 years a lifetime for some,[start] to knowledge regarding the interrelationship between DM and cancer [end],25866823
458,decisions adapted,[start] to the patient s blood pressure [end],[start] to the characteristics of each patient [end],29518575
459,These findings assert,[start] to be [UNK] of the [UNK] [end],[start] the need for interventions [end],31376400
460,This study sought,[start] to provide a timely breast cancer the treatment of the treatment options [end],"[start] to compare the effect of almonds , incorporated into a LCD , on cardio - inflammatory measures in patients with T2DM [end]",30360498
461,issues require,[start] the risk of t2d [end],[start] attention because identifying patients at high risk for T2DM can halt or reduce their further glycaemic deterioration [end],17852797
462,abnormal carbohydrate metabolism associated,[start] with cardiovascular disease risk [end],[start] with insulin resistance [end],10348076
463,Purpose of review negatively affects,[start] [UNK] [end],[start] brain function [end],26575297
464,The purpose of this review is,[start] to review recent guideline recommendations on therapeutic strategies while providing practical recommendations for the management of diabetes [end],"[start] to present the clinical issues , including complications [end]",17700350
465,the ideas based on intestinal flora were proposed,[start] providing theoretical literature reference for the treatment of its complications [end],[start] providing theoretical basis [end],31247468
466,that type 2 diabetes is associated,[start] with the disease [end],[start] with an unfavorable body composition [end],25453300
467,One of the anticipated benefits of learning of one 's genomic risk for common diseases is,[start] the [UNK] of [UNK] [end],[start] the increased adoption of changes [end],24292896
468,risk factors associated,[start] with cardiovascular disease [end],[start] with diabetes [end],17293741
469,the CNS to control,[start] [UNK] [end],[start] feeding and body weight [end],24237065
470,a complex disorder involves,[start] [UNK] [UNK] [end],[start] not just kidneys [end],27262256
471,The key issue is determining,[start] the effect of [UNK] on the role of the [UNK] s [UNK] [end],[start] how to implement [end],27390262
472,The challenges occurring in the treatment of T2 DM are attributed,[start] to the influence of partners beliefs on diabetes distress [end],[start] to the complex heterogeneous nature of its close association with a wide variety of cardiovascular disorders [end],25345504
473,Minority populations are,[start] more likely to be more susceptible to others [end],[start] also at higher risk not only because of family genetics [end],11800065
474,Partners ' beliefs about the chronicity moderated,[start] to determine whether you are associated with the disease is increased incidence of t1d [end],[start] the relationship between the corresponding pwt2 d beliefs and diabetes distress [end],29775677
475,Programmes combining,[start] [UNK] [end],[start] various modes of exercise [end],10418073
476,The result showed,[start] that the risk of gastric cancer [end],[start] that the model achieved an AUC of 0.77 0.80 on the testing dataset [end],32879331
477,patients to achieve,[start] [UNK] [end],[start] a high quality of diabetes control [end],14555298
478,a fraction of participants t d m,[start] a major cause of death [end],[start] a residual risk [end],21128892
479,this review will be,[start] more effective in treatment of t2d [end],[start] of substantial assistance [end],27376421
480,Individualised management plans should include,[start] [UNK] [UNK] [UNK] [end],[start] identification of complications [end],22762229
481,"Several , but not all clinical trials in T2DM found",[start] the effect of [UNK] [end],[start] that reducing sub-clinical inflammation had a beneficial effect on intermediate endpoints [end],19393492
482,Pooled risk estimates reveal,[start] on cardio diseases [end],[start] that polypharmacy is associated with hospitalization using categorical definitions [end],31376400
483,early dietary changes can reduce,[start] the risk of microvascular complications such as deficiency against type 2 diabetes mellitus [end],[start] the longer term complication of frailty in people at risk for T2DM [end],2016
484,epidemiological evidence linking,[start] the effect of [UNK] the disease [end],[start] T2 cancers [end],25866823
485,The use of biomarkers will enable,[start] diabetes care [end],[start] clinicians to offer early dietary advice [end],2016
486,2 diabetes has been considered in,[start] as a major problem in the early detection of mortality [end],[start] the pediatric population [end],10609116
487,the morbid symptoms associated,[start] with the development of t1d [end],[start] with this disease [end],18418443
488,an important inflammatory component in the pathogenesis of atherosclerosis in T2 DM demonstrated,[start] by the presence of [UNK] [UNK] [UNK] [end],[start] by inflammatory changes in plaque characteristics [end],19393492
489,The gaps in knowledge were,[start] the role of the in the pathogenesis of t2 dm [end],[start] the assessment of the relations between health outcomes [end],29129000
490,Areas covered included,[start] [UNK] [UNK] mechanisms [end],[start] epidemiological aspects [end],31353974
491,The overall SIRs for cancer in the spouses of individuals with T2 DM had respectively of,[start] [UNK] [end],[start] 1.01 [end],25604005
492,interventions are,[start] more likely to be diagnosed with cardiovascular disease [end],[start] available [end],19276801
493,Type 2 Diabetes focusing,[start] on the latest evidence on the internet [end],[start] on prevention [end],25732301
494,"All PRECEDE variables , including self - management behaviors were significantly improved",[start] as a significant risk factor for cardiovascular disease [end],[start] in those of intervention group after the education program [end],30641740
495,Its effect on the vasculature leads,[start] to the same function of the [UNK] environment as [UNK] [end],[start] to cardiovascular disease often [end],17293741
496,a patient to provide,[start] the effect of [UNK] [end],[start] treatment [end],29783049
497,A modest weight loss of 5 % to 10 % is,[start] a major role in the development of t1d [end],[start] an realistic goal for preventing type 2 diabetes in susceptible individuals [end],24070804
498,patients are treated similarly,[start] in the study [end],[start] irrespective of the differences often [end],32198647
499,The changes in bioavailable ovarian steroid hormone occur,[start] in the study of [UNK] in the past 10 years [end],[start] in diabetes [end],25866823
500,by African Canadians told,[start] insect that can be poisonous plant [end],[start] stories [end],24070886
501,"disturbances in gene expression , enhanced absorption of dietary glucose from intestine decreased",[start] as a significant risk factor for cardiovascular disease [end],[start] utilization of glucose by aberrations with the onus on Gluconeogenesis [end],31336461
502,possible mechanisms influencing,[start] disease [end],[start] disease susceptibility [end],17331067
503,Depression is,[start] the leading cause of death among women [end],[start] twice as common in type 2 diabetes as in the general population [end],30135724
504,the insulin resistance syndrome includes,[start] [UNK] [UNK] [UNK] [end],[start] hyperandrogenism seen as dyslipidemia [end],12762953
505,insulin resistance has,[start] many diverse forms [end],[start] positive effects on psychiatric outcomes At the same time treatment of T2 DM [end],26575297
