,Subj_Pred,Obj,Obj_true,PMID
247,Colorectal cancer is,[start] a major role in the development of gastric cancer [end],[start] almost uniformly fatal for those with metastatic disease [end],31500426
248,Integrins have,[start] the leading cause of death in women worldwide [end],[start] direct effects in mediating proangiogenic interactions between extracellular matrix [end],2007
249,proximal colon cancer is related,[start] to the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],"[start] to the nucleotide instability pathway , as microsatellite instability usually [end]",19283877
250,Screening tests to detect,[start] the most studied mechanisms underlying gastric cancer [end],[start] both early adenomatous polyps soon [end],27088789
251,This review summarizes,[start] the use of gastric cancer [end],[start] data concerning the prognostic strength of current tissue biomarkers in the treatment of colorectal cancer [end],24487787
252,the nurse 's role as educator requires,[start] a traditional defined benefit program [end],[start] an ongoing commitment to remain knowledgeable of in advances [end],10074658
253,prognostic biomarker discovery is,[start] the clinical application in the management of gastric cancer [end],[start] a hot topic in colorectal cancer research [end],24487787
254,The counting of poorly differentiated clusters of 5 or more cancer cells has been identified,[start] a large proportion of disability in europe [end],[start] among the histological features predictive of poor prognosis in colorectal cancer recently [end],27004798
255,This review examines,[start] the use of gastric cancer [end],[start] studies [end],25195694
256,The aim of the present review is,[start] to the development of the treatment of gastric cancer [end],[start] to determine the clinical characteristics of hereditary colorectal cancer in India [end],26842188
257,This review summarizes,[start] the use of gastric cancer [end],[start] data concerning the clinical utility of current tissue biomarkers in the treatment of colorectal cancer [end],24487787
258,The 2017 edition of the protocol referred,[start] the first time [end],[start] to the contents of the international guidelines [end],29562407
259,other imaging techniques are addressed,[start] a significant difference in the immunostaining of tumours from the world [end],[start] in particular ultrasound [end],17329195
260,This study provides,[start] the same time [end],[start] data that will help colorectal cancer prevention programs [end],25280546
261,family molecular phenotype of CRC tumors are used,[start] in the field of gastric cancer [end],[start] in determining which patients should be referred for clinical genetic evaluation [end],27899184
262,The genetic cause allowing,[start] the same time [end],[start] pre-symptomatic diagnosis in at - risk relatives [end],27888866
263,some reports show,[start] that that the two decades are more than that he had made the point that there would be no peace,[start] that colorectal cancer patients can warn clinicians not to overlook this complication [end],27693064
264,This paper will review,[start] that the favorable effects of other heart rate lowering agents [end],[start] prevention / treatment approach for early onset CRC ( EOCRC ) patients [end],29616330
265,Colonoscopy continues,[start] to investigate the level of the world war [end],[start] to play an important role in screening [end],19840526
266,the rate of response was,[start] the first time [end],[start] about 18 percent depending on the region [end],29083907
267,These advances in the understanding of the biology of tumorigenesis to provide,[start] the same time [end],[start] distinct biomarkers that will aid future treatment methods for patients with colorectal cancer [end],22156874
268,Stemness characteristics are defining,[start] the risk of gastric cancer [end],[start] properties of cancer initiating cells [end],29944017
269,"""""""""""""""""""""""""""""""The revised part of """""""""""""""""""""""""""""""" Chinese Protocol of Diagnosis of Colorectal Cancer"""""""""""""""""""""""""""""" involves",[start] the same time [end],[start] new progress in the field of pathological evaluation [end],29562407
270,inflammatory bowel diseases increase,[start] that the risk of gastric cancer is largely [end],[start] the relative risk for developing CRC [end],27573894
271,Molecular studies that have helped define the genetic basis for this disease hold,[start] the potential to permanently stop type 1 diabetes in combination [end],[start] great promise for the development of more powerful methods [end],7870142
272,Lifetime risks for CRC can approach,[start] in the field of gastric cancer [end],[start] 50 % - 80 % [end],27899184
273,the underlying molecular mechanisms of hsa_circ_0005075 in human colorectal cancer are,[start] a major role in the development of gastric cancer [end],[start] still poorly understood [end],31476947
274,clusters can easily be recognized,[start] in the clinic [end],[start] in the histological sections of colorectal cancer [end],27004798
275,The revised part of Chinese Protocol of Diagnosis of Colorectal Cancer ( 2020 edition involves,[start] the same time [end],[start] pathological evaluation [end],32727186
276,The last two decades have literally produced,[start] the first six months of the year [end],[start] tons of new data [end],24487787
277,Environmental risk factors for colorectal cancer are found,[start] in the field of gastric cancer [end],"[start] in a western diet , rich in fat [end]",9106701
278,areas of ongoing policy initiatives are discussed,[start] in the clinic [end],[start] Finally [end],16682737
279,extensive research has suggested,[start] the role of the development of gastric cancer [end],[start] that nutrition may play both a causal role in the development of colon cancer [end],30646512
280,colorectal cancer had,[start] the most important advances in the field of gastric cancer [end],[start] the second highest percentage of screening recommendation ( 12.6 % ) after breast cancer [end],25280546
281,the survivorship population include,[start] the most studied mechanisms underlying gastric cancer [end],[start] multidisciplinary teams including supportive oncology [end],30937550
282,Colorectal cancer is,[start] a major role in the development of gastric cancer [end],[start] one of the most common malignant tumors of digestive tract [end],32842435
283,environmental factors contribute,[start] to the development of t2 dm [end],[start] to the illness as a whole [end],15161437
284,Many mouse models have been developed,[start] in the clinic [end],[start] to evaluate features of colorectal cancer in humans [end],21718591
285,One way to reduce its staggering mortality rate is,[start] a time [end],[start] to predict outcome based on the aggressiveness of the tumor biology in order [end],24487787
286,further studies are needed,[start] to tailor the timing [end],[start] before these agents can be recommended for cancer prevention in the general population [end],11486985
287,New data consolidate,[start] the same time [end],[start] the role of core pluripotency transcription factors SOX2 as adverse prognostic factors in colorectal cancer [end],29944017
288,These tumor antigen - specific immune responses are regarded,[start] in the development of type 2 diabetes mellitus [end],[start] as a major reason for the dense local lymphocyte infiltration [end],24196629
289,the expertise of the treatment team is,[start] the first six months of the year [end],[start] one of the major determinants of outcome [end],15639298
290,the most novel findings presented,[start] to the development of the treatment of gastric cancer [end],"[start] at the latest meeting of the American Gastroenterological Association on hereditary forms of colorectal cancer , MUTYH - associated polyposis [end]",27888866
291,Colorectal cancers to be related,[start] to the development of diabetes [end],[start] to inflammatory conditions [end],27573894
292,A nonequivalent control group nonsynchronized design was used,[start] to investigate the national discussion of options [end],[start] to evaluate the program [end],31266924
293,Observation of NK cell changes may lead,[start] to the development of the treatment of gastric cancer [end],[start] to better prognostication in colorectal cancer [end],32918127
294,A greater accumulation of cases will help,[start] the same time [end],[start] elucidate the characteristics of colorectal cancer with venous tumor thrombosis [end],27693064
295,current guidelines made,[start] to the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],[start] by major cancer societies [end],30465238
296,a comprehensive tool explored,[start] the first six months of the year [end],[start] participants ' knowledge about the risk factors [end],25280546
297,prices of the newer anticancer agents in colorectal cancer have led,[start] to the development of the treatment of gastric cancer [end],[start] the way in the stratospheric rise in cancer drug prices in general [end],27341604
298,A survey was designed,[start] to investigate the correlation between regulatory and leaders in the united states can encourage their first [end],[start] to produce reliable estimates for the attitudes by using stratified random sampling [end],25280546
299,an ongoing commitment to remain,[start] a major role in the development of gastric cancer [end],[start] knowledgeable of in advances [end],10074658
300,the risk factors associated,[start] with the development of t2 dm [end],[start] with colorectal cancer [end],25280546
301,cancers depend on a specific type of cells representing,[start] the risk of gastric cancer [end],[start] usually a small percentage of the total cancer cell population [end],25808439
302,Conclusions : Our findings suggested might serve,[start] that the risk of type 2 diabetes mellitus in brazil [end],[start] as a promising diagnostic mark target of colorectal cancer [end],31476947
303,2017 edition of the protocol would benefit,[start] the bands [end],[start] millions of patients with colorectal cancer [end],29562407
304,These advances in the understanding of the biology of tumorigenesis to provide,[start] the same time [end],[start] distinct biomarkers that will aid future risk assessment [end],22156874
305,Knowledge of the descriptive epidemiology of colorectal cancer is,[start] a major role in the development of gastric cancer [end],[start] essential to the development of screening strategies [end],11969233
306,the recognition of early colorectal cancer assumes,[start] a major role in the development of gastric cancer [end],[start] increasing importance With the introduction of improvements in endoscopic technology [end],9607526
307,This paper will review,[start] that the favorable effects of other heart rate lowering agents [end],[start] proposed risk factors [end],29616330
308,670 patients with colorectal cancer were treated,[start] in the united states [end],[start] In the period between 1990 and 2009 [end],20700617
309,The lifetime risk of developing this cancer is,[start] a significant role in the development of gastric cancer [end],[start] 2.5 to 5 percent in the general population but two to three times higher in persons [end],10750881
310,Colorectal cancer is,[start] a major role in the development of gastric cancer [end],[start] usually sporadic [end],27888866
311,cells have been implicated,[start] in the field of gastric cancer [end],[start] in colorectal cancer development [end],32918127
312,recent developments in genetics have increased,[start] that the risk of gastric cancer is changing in the united states can encourage their patients with chronic respiratory diseases,[start] our understanding of the role of genes in the etiology of colorectal cancer [end],9106701
313,a gene predisposes,[start] to the systematic reviews using the next generation of the american gastroenterological association [end],[start] to cancer [end],32439081
314,The last two decades have literally produced,[start] the first six months of the year [end],[start] an avalanche of potential clinically applicable biomarkers [end],24487787
315,The aim of this review is,[start] to the development of the treatment of gastric cancer [end],[start] to outline our current knowledge of the distinguishing features of the evolving evidence in this field [end],28391421
316,empiric data are needed,[start] to investigate the association between executive functioning and patients with crd and patients [end],[start] to determine whether treatment options may be different in a molecular subset EOCRCs [end],29616330
317,a genetic mutation associated,[start] with the development of type 2 diabetes mellitus [end],[start] with a hereditary colorectal cancer syndrome [end],17476735
318,EOCRC is,[start] the leading cause of death in women worldwide [end],[start] more likely to occur in distal colon and rectum [end],32439081
319,pharmacists can help,[start] the same time [end],[start] encourage them to take steps [end],11486985
320,Surgery is,[start] the risk of gastric cancer [end],[start] a primary modality for the treatment of patients with colorectal cancer [end],16389149
321,the genetic confirmation of an underlying cancer predisposition allows,[start] the use of gastric cancer [end],"[start] family members following genetic counselling , the possibility of predictive carrier testing [end]",31232663
322,the nurse 's role as caregiver requires,[start] a traditional defined benefit program [end],[start] an ongoing commitment to remain current in advances [end],10074658
323,available methods do not bring,[start] the first six months of the year [end],[start] pain relief if used improperly Currently [end],33171427
324,areas of future research initiatives are discussed,[start] in the clinic [end],[start] Finally [end],16682737
325,little is known,[start] a major public health problem [end],[start] about the features of venous tumor thrombosis in colorectal cancer [end],27693064
326,the overall incidence of colorectal cancer was,[start] a significant role in the development of gastric cancer [end],[start] low in both genders [end],26842188
327,the National Ministry of Health organized,[start] the bands [end],"[start] colorectal cancer expertise of the Chinese Medical Association """"""""""""""""""""""""""""""to write the """""""""""""""""""""""""""""""" Chinese Protocol of Diagnosis of Colorectal Cancer"""""""""""""""""""""""""""""" In 2010 [end]",29562407
328,Colorectal cancer remains worldwide,[start] a major role in the development of gastric cancer [end],[start] one of the most common cancers [end],31500426
329,EOCRC to occur,[start] a major public health problem [end],[start] in the and rectum [end],32439081
330,Initiating CRC screening at an earlier age would presumably detect,[start] a significant effect on the incidence of t1 d supplementation [end],[start] more early stage EOCRCs [end],32439081
331,the Institute of Medicine recommended,[start] to tailor the timing [end],[start] that cancer survivors who are completing primary treatment receive a survivorship care plan In 2006 [end],25927672
332,Families with familial adenomatous polyposis or hereditary nonpolyposis colorectal cancer are presented,[start] in the clinic [end],[start] with firm guidelines [end],11036284
333,Colorectal cancer does not represent,[start] the most important advances in the field of gastric cancer [end],[start] a single anatomic entity [end],29796712
334,screening surveillance to be,[start] a major role in the development of gastric cancer [end],[start] higher among white than among black long - term colorectal cancer survivors [end],19673013
335,patients for CRC based,[start] in the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],[start] on inherit risks [end],19840526
336,deaths caused,[start] in the field of gastric cancer [end],[start] by colorectal cancer [end],27165364
337,Genome - wide association studies of CRC have identified,[start] that the favorable effects of other heart rate lowering agents [end],[start] a number of common low - penetrance alleles [end],25110415
338,This review will focus,[start] to the development of the treatment of gastric cancer [end],"[start] on the basic molecular differences underlying the formation of carcinoma in patients with sporadic colorectal cancer , and the heritable syndromes of familial adenomatous polyposis [end]",11284773
339,This marker has been investigated,[start] in the clinic [end],[start] to better understand the characteristics of cancer stem cells [end],23674867
340,intestinal microflora imbalance will affect,[start] the clinical application of gastric cancer [end],[start] the intestinal microenvironment [end],32842435
341,The most effective procedures used,[start] to the development of the treatment of gastric cancer [end],"[start] though with some drawbacks , are fecal occult blood tests [end]",26499755
342,this stratification is not,[start] the most important advances in the field of gastric cancer [end],[start] unambiguous since tumors often display intratumoral heterogeneity [end],29414818
343,The principal value of microsatellite instability testing is,[start] a quanto1 plan [end],[start] in relation to the diagnosis of hereditary non-polyposis colorectal cancer [end],10647627
344,This article discusses,[start] the use of gastric cancer [end],[start] the role of diagnostic imaging in screening of cancers of the rectum [end],14983592
345,the miRNAs are jointly deregulated,[start] the use of gastric cancer [end],[start] in colorectal cancer [end],27573894
346,an important feature of colorectal cancer manifested,[start] the same time [end],[start] by dynamic changes in protein expression [end],29316255
347,patients for CRC on inherit,[start] the same time [end],[start] risks [end],19840526
348,This article focuses,[start] in the field of gastric cancer [end],[start] on the elective surgical setting [end],16389149
349,PET / CT colonography to localize,[start] the risk of gastric cancer [end],[start] synchronous colon cancers proximal to the obstruction precisely [end],25493009
350,Improvement in sensitivity of the available methods of functional characterization of circulating tumor cells in well statistically well powered studies are,[start] the same time [end],[start] the key steps to reach these ambitious objectives in colorectal cancer patients as well [end],23375250
351,physical needs require,[start] in the clinic [end],[start] regular follow - up [end],25927672
352,Background : Aberrant expression of circular RNAs is implicated,[start] in the development of type 2 diabetes mellitus [end],[start] in tumorigenesis progression [end],31476947
353,the lipidome regulates,[start] the first six months of the year [end],[start] tumor progression [end],26967051
354,Initiating CRC screening at an earlier age would presumably detect,[start] a significant effect on the incidence of t1 d supplementation [end],[start] asymptomatic EOCRCs [end],32439081
355,20 % have,[start] the most studied mechanisms underlying gastric cancer [end],[start] a family history of the disease [end],26520200
356,Almost all the authors have stated,[start] the same time [end],[start] the rarity of polyposis coli syndromes [end],19267725
357,Characterisation of the angiogenic status of the tumour on an individual patient basis could allow,[start] the same time [end],[start] for a more targeted approach to treatment [end],17329195
358,The revised part of Chinese Protocol of Diagnosis of Colorectal Cancer ( 2020 edition involves,[start] the same time [end],[start] new progress in the field of imaging examination [end],32727186
359,Dysregulation can be used,[start] to the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],[start] towards the evaluation of prognosis [end],26967051
360,Accurate knowledge of colorectal cancer risk in BRCA1 / 2 carriers is,[start] the most important advances in the field of gastric cancer [end],[start] important because colonoscopy screening can prevent colorectal cancer through the removal of adenomatous polyps [end],25195694
361,several associated mechanisms may explain,[start] the role of gastric cancer [end],[start] the role of CD133 in colorectal cancers [end],23674867
362,an important feature of colorectal cancer manifested,[start] the same time [end],[start] by dynamic changes in availability of different tumor subtypes [end],29316255
363,A survey to produce,[start] the 200607 season [end],[start] reliable estimates for the population 's knowledge [end],25280546
364,nurses to understand to provide,[start] the same time [end],[start] accurate information regarding screening [end],17476735
365,Colorectal cancer is screening,[start] a major role in the development of gastric cancer [end],[start] strategies in whole populations [end],15161437
366,The current data support,[start] the use of gastric cancer [end],[start] that colorectal tumors are immunoresponsive [end],30465238
367,A Medline search was conducted,[start] to investigate the association between 650 to bring failed players saving the band member [end],[start] to review the literature [end],26842188
368,the use of zebrafish larvae as hosts for xenografts of human colorectal cancer tissue holds,[start] the same time [end],"[start] great promise that zebrafish could one day provide a practical , preclinical personalized medicine platform for the rapid assessment of the metastatic potential Further into the future while still in its infancy [end]",27165364
369,These improvements in detection can lead,[start] to the development of the treatment of gastric cancer [end],[start] to prognoses [end],25253945
370,higher screening rates were found,[start] in the clinic [end],[start] among Japanese Americans [end],23991947
371,Screening tests to detect,[start] the most studied mechanisms underlying gastric cancer [end],"[start] soon immunochemical tests , other methods virtual colonoscopy etc. [end]",27088789
372,Appropriate risk stratification of individuals are,[start] the most studied mechanisms underlying gastric cancer [end],[start] important [end],19840526
373,none has been evaluated properly,[start] the first six months of the year [end],[start] in average - risk persons yet [end],11036284
374,family history are used,[start] to tailor the timing [end],[start] in determining which patients should be referred for clinical genetic evaluation [end],27899184
375,The measurement of outcomes in non-metastatic colon cancer patients is,[start] a major role in the development of gastric cancer [end],[start] a multi-dimensional endeavor involving prediction best treatment guidelines [end],24962603
376,The 2020 edition of the protocol would promote,[start] the same time [end],[start] the standardization of diagnosis of CRC in China [end],32727186
377,at least some may have,[start] a significant difference in the immunostaining of tumours from the world [end],[start] a distinct pathogenesis [end],32439081
378,the recognition of early colorectal cancer assumes,[start] a major role in the development of gastric cancer [end],[start] increasing importance With the introduction of colorectal cancer screening [end],9607526
379,Colorectal cancer is,[start] a major role in the development of gastric cancer [end],[start] one of the most frequent neoplasms in western countries [end],27888866
380,medical needs require,[start] in the clinic [end],[start] regular follow - up [end],25927672
381,This paper will review,[start] that the favorable effects of other heart rate lowering agents [end],[start] the epidemiology [end],29616330
382,Cancer is,[start] the leading cause of death in women worldwide [end],[start] a genetic disease in which the clonal accumulation of genetic alterations confers a cell with the malignant characteristics of uncontrolled growth [end],19793566
383,nurses to understand to identify,[start] the risk of gastric cancer [end],[start] families at risk for hereditary colorectal cancer [end],17476735
384,30 articles were found,[start] in the clinic [end],[start] on Vietnamese Americans [end],23991947
385,Advances in the understanding of genomic alterations in cancer have permitted,[start] the same time [end],[start] the design of trials [end],27341602
386,Many countries must establish,[start] the role of the development of gastric cancer [end],[start] a screening organization in a limited area [end],11036284
387,pharmacists can help encourage,[start] the same time [end],[start] them to take steps to significantly reduce their risk [end],11486985
388,colorectal cancer is,[start] a major role in the development of gastric cancer [end],[start] an equally important health concern for women [end],11486985
389,angiogenesis is known,[start] a major public health problem [end],[start] various cancers [end],2007
390,incidence rates reflecting,[start] a major role in the development of gastric cancer [end],[start] improvements in early detection [end],8281470
391,Clinical applications are considered,[start] a large proportion of disability in europe [end],[start] emphasising the role of the pathologist in working up cases of suspected hereditary non-polyposis colorectal cancer [end],10647627
392,Three computerized databases were searched,[start] to conduct a comprehensive literature review on the national unity government [end],[start] from January 1990 to January 2004 [end],15750858
393,This article reviews,[start] the bands [end],[start] barium enema [end],11483450
394,Epigenetic alterations have received,[start] the most studied mechanisms underlying gastric cancer [end],[start] less attention although they are probably even more interesting [end],19072647
395,Alterations of expression of various integrins have been observed,[start] in the field of gastric cancer [end],[start] in various cancers [end],2007
396,MSI status has,[start] the same time [end],[start] an important role in colorectal cancer management [end],30449839
397,The pathogenesis of MSI - H cancers is driven,[start] in the clinic [end],[start] by mismatch repair deficiency - induced insertion / deletion mutations [end],24196629
398,growth through uncertainty was measured,[start] the first time [end],[start] using the Growth through Uncertainty Scale [end],31266924
399,Colorectal cancer remains,[start] a major role in the development of gastric cancer [end],[start] a leading cause of cancer - related mortality in the United States [end],11284773
400,Colorectal cancer is,[start] a major role in the development of gastric cancer [end],[start] the second leading cause of cancer - related deaths [end],26967051
401,the nurse 's role as supporter requires,[start] a significant effect on the incidence of t1 d supplementation [end],[start] an ongoing commitment to remain current in advances [end],10074658
402,nurses to understand,[start] the same time [end],[start] how to provide accurate information regarding surveillance [end],17476735
403,Demonstration may reduce,[start] the risk of gastric cancer [end],[start] the requirement for microsatellite instability testing [end],10647627
404,The 2017 combined,[start] to the development of the treatment of gastric cancer [end],[start] with clinical practice in China [end],29562407
405,the American College of Gastroenterology have published,[start] the first six months of the year [end],[start] recommendations for colorectal cancer surveillance in patients with sporadic as well as hereditary forms of colorectal cancer [end],11284773
406,prospective randomised clinical trials are lacking to make,[start] the 200607 season [end],[start] liquid biopsy ready for prime - time [end],31605233
407,Substantial progress has been observed,[start] in the field of gastric cancer [end],[start] in the treatment of metastatic colorectal cancer in recent years [end],24639430
408,2020 edition of the protocol would improve,[start] the risk of gastric cancer [end],[start] the prognosis of patients [end],32727186
409,other ancillary proteins are,[start] a challenge [end],[start] also important [end],29944017
410,EOCRCs are disproportionately located,[start] in the clinic [end],[start] in the distal colon [end],29616330
411,no definite evidence to support,[start] the use of gastric cancer [end],[start] the routine clinical use of PET / CT colonography [end],25493009
