32209821,"Summary : In this review , we summarize the recent data supporting the early use of novel androgen receptor inhibitors in advanced prostate cancer and aim to also frame how these drugs may fit within the existing context of docetaxel and abiraterone."
32209821,We present recent series examining sequencing of approved therapies while searching for predictive biomarkers.
32209821,"Finally , we examine trials evaluating novel agents that target certain biological pathways to highlight the likely future directions for progress in the clinical management of advanced prostate cancer."
30374010,"Endocrine therapy for prostate cancer is androgen deprivation therapy and antiandrogens , which are the standard treatment for advanced prostate cancer."
30374010,"Endocrine therapy is effective in most prostate cancers , but as treatment continues , most patients eventually experience resistant to endocrine therapy and disease progression."
30374010,Patients in this state are said to have castration - resistant prostate cancer.
30374010,"This review outlines the types of endocrine therapy for prostate cancer , the physiological mechanisms of endocrine therapy , its clinical use in Japan and the United States and Europe , new endocrine therapy for castration - resistant prostate cancer , and the side effects to be noted in endocrine therapy."
32139297,Prostate cancer is the most common cancer and second leading cause of cancer - related death in American men.
32139297,"Antiandrogen therapies are part of the standard of therapeutic regimen for advanced or metastatic prostate cancers ; however , patients who receive these treatments are more likely to develop castration - resistant prostate cancer ( CRPC ) or neuroendocrine prostate cancer ( NEPC )."
32139297,"In the development of CRPC or NEPC , numerous genetic signaling pathways have been under preclinical investigations and in clinical trials."
32139297,"Accumulated evidence shows that DNA methylation , chromatin integrity , and accessibility for transcriptional regulation still play key roles in prostate cancer initiation and progression."
32139297,Better understanding of how epigenetic change regulates the progression of prostate cancer and the interaction between epigenetic and genetic modulators driving NEPC may help develop a better risk stratification and more effective treatment regimens for prostate cancer patients.
31466098,Prostate cancer is the most common cancer in men.
31466098,Its incidence increases with age.
31466098,New treatment options have been introduced and there is a clear trend to more aggressive treatment in newly diagnosed metastatic disease.
31466098,"While prolonged survival of patients has been achieved , the new expensive drugs are associated with an increased burden on the healthcare system."
31466098,"Meanwhile , similarly to other tumour entities , there is a pool of different drugs available with comparable oncologic efficacy , but different side - effects."
31466098,"Effective diagnostic investigation and treatment decisions require additional factors , above and beyond clinical parameters , for a more individual treatment approach."
31466098,"In castration - resistant prostate cancer ( CRPCA ) , there are promising molecular markers for treatment decisions."
31466098,"In metastatic disease , liquid biopsies and next generation sequencing of metastatic biopsies allow for genetic analysis."
31466098,These will provide more insight into tumour dynamics and allow for patient selection.
31466098,This review concentrates on molecular markers in CRPCA.
30889622,"As a result of the growing incidence of cancer as well as increased survival of patients , an increasing number of people are living longer with cancer."
30889622,"In recent years , research has shown that physical activity not only protects against a number of cancer types , but is also valuable for patients undergoing cancer treatment and during the rehabilitation phase , as well as for improving function and quality of life."
30889622,"Regular physical activity is an effective way to reduce the side effects of cancer , resulting in part from physical inactivity and in part from the disease itself."
30889622,"Too much rest can lead to a decrease in aerobic fitness , strength , mobility and unwanted weight gain in the patient."
30889622,"In prostate cancer patients , hormonal treatment especially accelerates this process."
30889622,"In this paper we summarize the available evidence concerning the role of exercise in prostate cancer prevention , treatment and rehabilitation."
32558805,Prostate cancer is the most frequently diagnosed cancer in men after skin cancer.
32558805,"Owing to the rising popularity of prostate - specific antigen screening , large numbers of patients are receiving a diagnosis of prostate cancer and undergoing whole - gland treatment."
32558805,"Some patients with a diagnosis of low - risk , localized disease may not benefit from whole - gland treatment , however , given its known morbidity."
32558805,"In response to advances in prostate imaging and evidence suggesting that the prognosis in prostate cancer is related to the index lesion , many patients have begun to opt for focal therapy , which targets a lesion rather than the entire prostate."
32558805,"This "" middle ground "" of therapy , between active surveillance and whole - gland treatment , is appealing to patients because the risk for side effects is believed to be lower with focal therapy than with whole - gland treatment."
32558805,"This review discusses the oncologic rationale for focal therapy in localized prostate cancer , examines the major therapy modalities , and addresses future directions."
29961247,"Purpose of review : The role of testosterone in the development of prostate cancer and the safety of testosterone therapy ( TTh ) after prostate cancer treatment , or in the setting of active surveillance , remains controversial."
29961247,"There are many concerns about using TTh in men , particularly those with a history of prostate cancer , ranging from a possible increased risk of cardiovascular disease to cancer progression or recurrence."
29961247,"With many prostate cancer patients living longer , and hypogonadism having significant morbidity , much care must go into the decision to treat."
29961247,"Here , we review the literature investigating the effects of testosterone on the prostate as well as the efficacy and safety of exogenous testosterone in men with a history of prostate cancer."
29961247,"Recent findings : The improvement in quality of life with TTh is well studied and understood , while the argument for significantly increased risk of cancer or other adverse effects is much less robust."
29961247,"Neither increased rates of prostate cancer , cancer recurrence , or cardiovascular risk have been well established."
29961247,"In men with high - risk prostate cancer , evidence in the setting of TTh is very limited , and TTh should be used with caution."
29961247,The fears of TTh causing or worsening prostate cancer do not appear to be well supported by available data.
29961247,"Though more studies are needed to definitively determine the safety of TTh in men with prostate cancer , consideration should be given to treatment of hypogonadal men with a history of CaP."
30374609,The heterogeneity of prostate cancer has made imaging modalities of crucial importance in this disease.
30374609,"Accurate diagnosis and staging of the volume and extent of disease , especially in advanced and metastatic prostate cancer , can help to tailor the timing and modalities of treatment."
30374609,"While MRI has been effective in the detection of significant prostate cancer , its use in the identification and quantification of extraprostatic disease is limited."
30374609,This gap is now being filled by PSMA PET.
30374609,PSMA PET scans have now been shown to have a role in all stages in the prostate cancer journey.
30374609,"Emerging evidence has shown its promise in primary staging , restaging and theranostics."
30374609,"In this paper , we review the evidence for the use of PSMA PET in the various stages of prostate cancer , from initial diagnosis to advanced metastatic disease where other systemic treatments have failed."
28945566,Prostate cancer is a public health concern as it currently represents the most frequent malignancy in men in Europe.
28945566,Progression of this hormone - dependent cancer is driven by androgens.
28945566,"Thus , the most common treatment for patients with advanced prostate cancer consists in an androgen ablation by castration therapy."
28945566,"However , the majority of patients relapses and develops a castration - resistant prostate cancer."
28945566,This failure of androgen deprivation is related to the emergence of mutant and splice variants of the androgen receptor.
28945566,"Indeed , androgen receptor variants are ligand - independent , constitutively active and thus able to induce resistance to castration."
28945566,This review focuses on AR variants signaling pathways and their role in resistance to castration and prostate cancer progression.
32462838,"For decades , androgen deprivation was the standard of care for metastatic prostate cancer."
32462838,"Chemotherapy , then novel anti-androgen therapies , changed the treatment paradigm."
32462838,"Large phase III randomized clinical trials were conducted over the course of the last decade , first among patients with castration resistant prostate cancer , then among those with hormone - sensitive disease."
32462838,"Today , androgen deprivation therapy alone is no longer the gold standard and should be associated either with chemotherapy in high - volume disease , or novel anti-androgen therapy."
32462838,"As such , each case should be discussed with a specialist to choose the most appropriate treatment."
28503903,"Introduction : The 23rd Annual Prostate Cancer Foundation ( PCF ) Scientific Retreat was convened October 27 - 29 , 2016 , in Carlsbad , CA."
28503903,"Methods : This event focuses on the latest advances in basic , translational , and clinical prostate cancer research with the greatest promise for advancing our understanding of prostate cancer biology and improving patient outcomes and quality of life."
28503903,Results : Themes highlighted at this year 's meeting included : i ) targeting DNA repair deficiency in prostate cancer ; ii ) optimizing the use of Radium - 223 and bone - targeting agents ; iii ) advances in cancer immunotherapeutic approaches ; iv ) targeting developmental pathways in prostate cancer ; v ) advances in circulating tumor DNA technology and applications ; vi ) precision survivorship ; and vii ) novel treatments and treatment strategies in prostate cancer.
28503903,Discussion : This article reviews the key advances discussed at the Retreat for the purpose of disseminating this knowledge to accelerate the development of new treatments and improved outcomes for men suffering with prostate cancer.
28170061,Prostate cancer units - hubs in the future care of men with prostate cancer Prostate cancer is the most common form of cancer in Sweden.
28170061,"The past decade has seen a tremendous development of new methods for diagnosing , staging , treating and rehabilitating men with suspicious or confirmed prostate cancer."
28170061,This development necessitates a multidisciplinary and multiprofessional approach to the management of men with suspicious or confirmed prostate cancer.
28170061,A recent survey showed that currently few Swedish men with prostate cancer receive the quality of care that is outlined in the national clinical guidelines.
28170061,"Specialised prostate cancer units are increasingly common in Europe , but as yet there are no such units in Sweden."
28170061,"We believe that the creation of prostate cancer units in Sweden would be an essential step forward , towards an improved future care of men with prostate cancer."
21479346,"Prostate cancer continues to be a significant public health issue worldwide , particularly in countries where men have life expectancies long enough to clinically manifest the disease."
21479346,"In many countries , it remains one of the leading causes of cancer - related morbidity and mortality."
21479346,"Although significant progress has been made over the past few decades , many elements regarding the diagnosis and management of patients with prostate cancer remain enigmatic."
21479346,"In this Prostate Cancer special issue , our expert authors present and examine clinically relevant topics and look ahead to future research."
28095710,"Despite extensive clinical research of different chemotherapy agents for more than three decades , the role of chemotherapy in prostate cancer was only established in 2004 , after demonstrating a survival benefit with docetaxel in metastatic castration - resistant prostate cancer."
28095710,"6 years later , second - line chemotherapy using cabazitaxel , after disease progression on docetaxel , demonstrated an additional survival improvement."
28095710,"Recently , docetaxel given alongside standard hormonal therapy in newly diagnosed advanced prostate cancer was found to lead to significantly improved patient outcomes."
28095710,This article aims to cover the role of chemotherapy in prostate cancer and the latest developments.
31134920,Prostate cancer is the most common malignancy in the reproductive system of older males.
31134920,Androgen deprivation therapy ( ADT ) is an important treatment for prostate cancer patients.
31134920,"However , almost all prostate cancer patients unavoidably progress to the castration - resistant stage after ADT treatment."
31134920,"Recent studies have shown that tumor - associated immune cells play major roles in the initiation , progression , and metastasis of prostate cancer."
31134920,Various phenotypes of tumor - associated immune cells have tumor - promoting or antitumor functions mediated by interacting with tumor cells.
31134920,"Here , we review the current knowledge of tumor - associated immune cells in prostate cancer."
29860848,"Prostate cancer was the first cancer in which immunotherapy vaccine was approved by FDA in 2010 named Sipuleucel - T. No new immunotherapies have been approved since , as phase 3 trials did n't show any improvement in overall survival ( OS ) especially with immune checkpoint inhibitors."
29860848,"Currently tremendous amount of research is going on , in studying microenvironment of prostate cancer , finding new targets and biomarkers , and trying different combination therapies."
29860848,Some of the new targets explored are VISTA and PARP inhibitors.
29860848,Combination therapies have shown promising results in early phase trials and likely in near future we will have an effective immunotherapy for advanced prostate cancer.
29860848,In this article we will review the current data and future of immunotherapy in prostate cancer.
23773409,Background : HDR afterloading brachytherapy ( HDRBT ) for prostate cancer is now established as an effective technique to achieve dose escalation in the radical treatment of localized prostate cancer.
23773409,The previous guidelines published in 2005 from GEC ESTRO and EAU have been updated to reflect the current and emerging roles for HDRBT in prostate cancer.
23773409,Patients and method : The indications for HDRBT in dose escalation schedules with external beam are wide ranging with all patients having localized disease eligible for this technique.
23773409,Exclusion criteria are few encompassing patients medically unfit for the procedure and those with significant urinary outflow symptoms.
23773409,"Results : Recommendations for patient selection , treatment facility , implant technique , dose prescription and dosimetry reporting are given."
23773409,Conclusions : HDRBT in prostate cancer can be practiced effectively and safely within the context of these guidelines with the main indication being for dose escalation with external beam.
23773409,HDRBT used alone is currently under evaluation and its role in focal treatment and recurrence will be areas of future development.
28631917,This review summarizes current evidence of the etiology and diagnosis of prostate cancer.
28631917,"As before , a comprehensive urological examination remains the main method of diagnosing the disease."
28631917,"However , the invasive nature of the multicore prostate biopsy , its high cost and the need for specially trained personnel prompts to seek more state - of - the - art and non-invasive methods for diagnosing prostate cancer."
28631917,The further research in this direction seems promising.
31609776,"Purpose of review : The successful development of effective cancer immunotherapy , in particular immune checkpoint inhibitors , has changed the treatment paradigm of many tumor types."
31609776,"In light of the limited efficacy of checkpoint inhibitors demonstrated in recent clinical trials in refractory prostate cancer , this review highlights important recent and ongoing studies that are shaping the pursuit of effective immunotherapy for prostate cancer."
31609776,"Recent findings : We review two overarching themes with respect to recent studies of prostate cancer immunotherapy : evolving therapeutic strategies and novel biological findings , including the landscape of predictive biomarkers of immunotherapy response."
31609776,Summary : Novel and combinatorial immunotherapy strategies are being implemented across the clinical spectrum of prostate cancer.
31609776,"Greater understanding of complex tumor - immune interactions and the determinants of therapy response in prostate cancer is an area of intense investigation , and will inform both translational and clinical immuno - oncology research in the field."
26415820,In the United States of America male prostate cancer ( PCa ) is the most dominant malignancy and the second highest cause of cancer - related mortality risk compared to lung and colon cancers.
26415820,"MicroRNAs ( miRNAs ) are a class of endogenously expressed small , non-coding , single - stranded RNA which function as regulators of gene expression."
26415820,They influence various physiological and pathophysiological processes.
26415820,"In this review , we focus on the regulation of miRNAs in prostate cancer and their mechanisms which contribute to prostate carcinogenesis."
26415820,The relation of miRNAs with androgen signaling is highlighted and the prospects of miRNAs for clinical therapies are discussed.
30925537,Purpose of review : Summarizes the rapid progress being made in treatment of advanced prostate cancer.
30925537,Recent findings : Debate remains regarding the optimal sequencing of therapies in metastatic castration - sensitive prostate cancer with attention focused on the use of abiraterone versus docetaxel.
30925537,Randomized trials now show a potential advantage to next - generation antiandrogens in the setting of nonmetastatic castration - resistant prostate cancer.
30925537,"Patient - specific genomic anomalies , in particular DNA repair defects , provide targets for therapy with poly ( ADP - ribose ) polymerase inhibitors alone and in combination with other interventions."
30925537,Adjustments in the dose and administration schedule of the accompanying steroid may improve the efficacy of abiraterone.
30925537,Novel radiopharmaceuticals and immunotherapies suggest progress is on the horizon for men with castration - resistant prostate cancer.
30925537,"Summary : In this review , we will highlight the avenues of research leading to optimization of therapies for men with advanced prostate cancer."
30925537,"Known therapeutics , such as docetaxel and abiraterone , are being used earlier in the disease course in the setting of metastatic castration - sensitive prostate cancer , and next - generation antiandrogens in the setting of nonmetastatic castration - resistant disease."
30925537,"Existing interventions are being optimized , including a maneuver to salvage abiraterone response with steroid switch."
30925537,"Finally , individualized therapies directed at specific genomic aberrations , a radiopharmaceutical targeting prostate - specific membrane antigen , and immune therapy combinations are providing potentially additional treatment options for patients with refractory disease."
26593898,Cancer stem cells have been defined as cells within a tumor that possesses the capacity to self - renew and to cause the heterogeneous lineages of cancer cells that comprise the tumor.
26593898,Experimental evidence showed that these highly tumorigenic cells might be responsible for initiation and progression of cancer into invasive and metastatic disease.
26593898,"Eradicating prostate cancer stem cells , the root of the problem , has been considered as a promising target in prostate cancer treatment to improve the prognosis for patients with advanced stages of the disease."
8290819,Prostate cancer is the most common cancer in men and the second leading cause of cancer deaths.
8290819,"New advances in screening and imaging allow earlier diagnosis , and improved surgical techniques have reduced sexual dysfunction and incontinence that often resulted from radical prostatectomy."
8290819,"However , many questions remain."
8290819,How can prostate cancer best be detected in an early curable form?
8290819,What is the role of tumor markers?
8290819,Who should be screened and how?
8290819,What prognostic tools can help with decisions about appropriate therapy?
28385455,The first results of the UK ProtecT study have been published.
28385455,"A total of 1643 men with localised prostate cancer were randomised between active monitoring , radical prostatectomy , and external - beam radiotherapy."
28385455,Comparisons between treatments showed no differences between surgery and radiotherapy in terms of cancer - specific survival and overall survival.
28385455,"Moreover , the patient - reported outcomes indicate that although the patterns of treatment - related side effects differ markedly according to the modality , neither surgery nor radiotherapy appears to be "" kinder "" overall."
28385455,"Conclusions from nonrandomised case series can be misleading , however carefully they are analysed , and this is particularly so for early prostate cancer."
28241429,The importance of long non-coding RNAs ( lncRNAs ) in the pathogenesis of various malignancies has been uncovered over the last few years.
28241429,Their dysregulation often contributes to or is a result of tumour progression.
28241429,"In prostate cancer , the most common malignancy in men , lncRNAs can promote castration resistance , cell proliferation , invasion , and metastatic spread."
28241429,"Expression patterns of lncRNAs often change during tumour progression ; their expression levels may constantly rise ( e.g. , HOX transcript antisense RNA , HOTAIR ) , or steadily decrease ( e.g. , downregulated RNA in cancer , DRAIC )."
28241429,"In prostate cancer , lncRNAs likewise have diagnostic ( e.g. , prostate cancer antigen 3 , PCA3 ) , prognostic ( e.g. , second chromosome locus associated with prostate - 1 , SChLAP1 ) , and predictive ( e.g. , metastasis - associated lung adenocarcinoma transcript - 1 , MALAT - 1 ) functions."
28241429,"Considering their dynamic role in prostate cancer , lncRNAs may also serve as therapeutic targets , helping to prevent development of castration resistance , maintain stable disease , and prohibit metastatic spread."
25219826,"Objectives : Though the external beam radiation therapy is a standard treatment option for both organ - confined and regionally advanced prostate cancer , unluckily , despite more and more effective advances in radiation delivery procedures , the prostate cancer radioresistance still occurs in a significant amount of patients undergone radiotherapy."
25219826,"This review aims to highlight the molecular aberrations of prostate cancer cell growth - and apoptosis signaling pathways that might induce , together with both prostate cancer cell / cancer stem cells gene - and surrounding microenvironment crucial implications , the tumor radioresistance."
25219826,Methods : An up - dated review of several thorough studies on such matter.
25219826,"Results : The plenty of intriguing knowledge acquisitions about the prostate cancer radioresistance depending on cancer cell growth / apoptosis signaling pathway - related molecular aberrations together with prostate cancer cell / cancer stem cell abnormal gene profile , may be the premise leading -- on the basis of preclinical research in animal models -- to clinically overcome the tumor radioresistance."
25219826,"Conclusions : Current developments of radiosensitizer agents focusly targeting prostate cancer cell radioresistance - associated specific molecular / gene aberrations are directed to improve , by implementing customized tumor radiosensitization modalities , the radiation therapy outcomes."
26977847,"Purpose of review : In recent clinical trials , immunotherapeutic agents have demonstrated promising results for the treatment of prostate cancer."
26977847,This review discusses emerging immunotherapies for prostate cancer and their evolving role in sequencing and combination therapy.
26977847,Recent findings : Therapeutic vaccines including PROSTVAC and DCVAC / PCa have completed promising phase 2 trials for the treatment of prostate cancer and phase 3 trials are underway.
26977847,"Recent evidence supports a synergistic relationship between immunotherapy agents themselves , antiandrogens and with cytotoxic chemotherapy."
26977847,"Prostate cancer patients with good prognostic factors , such as minimal disease burden , appear to achieve the optimal benefit from immunotherapy."
26977847,Summary : Therapeutic cancer vaccines and immunomodulating agents have demonstrated activity in the treatment of prostate cancer.
26977847,Immunotherapies may alter the prostate tumor microenvironment and ongoing studies aim to provide guidance on effective sequencing and combination strategies.
28910812,"Along with significant advances in prostate cancer biology research , we also observe the rapid development of modern diagnostic tests."
28910812,New biomarkers are derived to detect disease while it is organ - confined to stratify the risk and to aid clinical decision - making.
28910812,"Majority of these tools have already been validated clinically , but only a few have received premarket clearance and administration approval."
28910812,Superiority of novel tests is visible not only in improved detection accuracy but predominantly in the assessment of tumour aggressiveness and selection of patients eligible for conservative management.
28910812,Two factors limiting the clinical implementation of validated biomarker candidates are costs and local availability.
28910812,"For these reasons , currently , their true clinical role starts after routine screening with prostate - specific antigen test."
28910812,"With this review of prostate cancer biomarkers , we attempted to draw general conclusions on clinical perspectives of these novel tools."
28925066,"Introduction : The 2017 Coffey - Holden Prostate Cancer Academy ( CHPCA ) Meeting , "" Beyond the Androgen Receptor II : New Approaches to Understanding and Treating Metastatic Prostate Cancer , "" was held in Carlsbad , California from June 14 - 17 , 2017."
28925066,Methods : The CHPCA is an annual scientific conference hosted by the Prostate Cancer Foundation ( PCF ) that is uniquely designed to produce extensive and constructive discussions on the most urgent and impactful topics concerning research into the biology and treatment of metastatic prostate cancer.
28925066,The 2017 CHPCA Meeting was the 5th meeting in this annual series and was attended by 71 investigators focused on prostate cancer and a variety of other fields including breast and ovarian cancer.
28925066,"Results : The discussions at the meeting were concentrated on topics areas including : mechanisms and therapeutic approaches for molecular subclasses of castrate resistant prostate cancer ( CRPC ) , the epigenetic landscape of prostate cancer , the role of DNA repair gene mutations , advancing the use of germline genetics in clinical practice , radionuclides for imaging and therapy , advances in molecular imaging , and therapeutic strategies for successful use of immunotherapy in advanced prostate cancer."
28925066,Discussion : This article reviews the presentations and discussions from the 2017 CHPCA Meeting in order to disseminate this knowledge and accelerate new biological understandings and advances in the treatment of patients with metastatic prostate cancer.
18765133,Prostate cancer and chronic prostatitis are prevalent disorders in men.
18765133,The cause of prostate cancer and chronic prostatitis is multifocal and diverse.
18765133,"Both disorders exhibit characteristic elevation of serum prostate - specific antigen , currently the primary screening test for prostate cancer."
18765133,"Prostate inflammation , regardless of cause , is the histopathologic hallmark of chronic prostatitis."
18765133,"In general , inflammation is associated with multiple cancers , and prostate inflammation , in particular , is a suggested factor in the development and progression of prostate cancer."
18765133,"This review addresses the link between chronic prostatitis and prostate cancer , especially as it relates to clinical practice."
27272144,"The 22nd Annual Prostate Cancer Foundation ( PCF ) Scientific Retreat was convened in Washington , D.C. from October 8 to 10 , 2015."
27272144,"This event is the foremost scientific conference in the world focusing on basic , translational , and clinical prostate cancer research with the highest potential for accelerating the understanding of prostate cancer biology and improving the lives and outcomes of prostate cancer patients."
27272144,"Topics highlighted during the 2015 Retreat included : ( i ) new strategies and treatments for localized high - risk , hormone - naïve , oligometastatic , castrate - resistant , and treatment - refractory prostate cancer settings ; ( ii ) the biology and genomics of tumor heterogeneity and tumor evolution ; ( iii ) new understandings on the mechanisms and targeting of oncogenic drivers of prostate cancer ; ( iv ) bioengineering of novel therapies and drug delivery methods ; ( v ) innovative approaches to tumor immunotherapy ; ( vi ) emerging molecular imaging technologies with improved sensitivity and specificity ; and ( vii ) advancements in prognostic and predictive biomarkers and precision medicine strategies."
27272144,"Prostate 76:1037 - 1052 , 2016."
27272144,"© 2016 Wiley Periodicals , Inc.."
28056257,"With the aging of the population , changes in diet and medical examination popular , the incidence and mortality of prostate cancer in China are increasing year by year."
28056257,"Over the past year , a large number of clinical and basic researchers focus on various perspectives of prostate cancer , which may provide new direction for the clinical diagnosis and treatment of prostate cancer."
28056257,"In this paper , the near year important progress in the forefront of prostate cancer has been reviewed and summed up in two major aspects : diagnosis and treatment."
30278883,Genetic instability is one part of the oncogenic process.
30278883,Gene mutations involved in DNA repair mechanisms can promote this genetic instability and participate in oncogenesis and metastatic progression.
30278883,"In prostate cancer , DNA repair abnormalities mainly correspond to somatic or constitutional mutations of the BRCA2 and ATM genes."
30278883,"Therapeutic management of metastatic castration - resistant prostate cancer ( mCRPC ) is currently based on new hormonal therapies ( abiraterone , enzalutamide ) and taxane - type chemotherapy ( docetaxel or cabazitaxel )."
30278883,Preliminary data tend to indicate a specific activity of agents causing DNA breaks ( platinum salts ) and PARP inhibitors in patients with these DNA repair abnormalities.
30278883,The frequency of DNA repair gene mutations in patients with prostate cancer ( around 20 % ) and the antitumor response of PARP inhibitors make it a possible short - term therapeutic strategy with several registering clinical trials ongoing.
29549504,"Robot - assisted radical prostatectomy to treat localized prostate cancer has increased in popularity , although other options exist , including radiotherapy and active surveillance."
29549504,The decision about choosing the right treatment has become pertinent for many patients.
29549504,This literature review aimed to assess the current state - of - the - art regarding decisional aids and the associated decisional outcomes for the purpose of designing a method for both patients and doctors to use to make the best treatment decision for the patient.
29549504,"A literature search was conducted via MEDLINE , Embase , and Web of Science databases using the keywords "" prostate "" and "" cancer "" and "" impact "" and "" decisio * "" and "" treatment ."""
29549504,"Articles were included that focused on treatment outcomes , decision - making processes , and the use of decisional aids for localized prostate cancer."
29549504,"Articles that investigated prostate cancer in general or prostate cancer screening were excluded , as were articles that were not written in English."
29549504,"Altogether , 13 articles were finally critically reviewed for this study."
29549504,"Results were conflicting regarding the relations between patient factors , use of decisional aids , and decisional outcomes."
29549504,There was a large gap in the literature regarding the optimal decision - making process for men with localized prostate cancer.
29549504,The role of currently available decisional aids is limited to helping patients make the right decisions.
29549504,"There is a need to develop a novel decisional aid in which patient - physician discussion - involving evaluation of a spectrum of patient - , doctor - , and treatment - related factors - is included."
28635333,"Major advances through tumor profiling technologies , that include next - generation sequencing , epigenetic , proteomic and transcriptomic methods , have been made in primary prostate cancer , providing novel biomarkers that may guide precision medicine in the near future."
28635333,"Areas covered : The authors provided an overview of novel molecular biomarkers in tissue , blood and urine that may be used as clinical tools to assess prognosis , improve selection criteria for active surveillance programs , and detect disease relapse early in localized prostate cancer."
28635333,Expert commentary : Active surveillance ( AS ) in localized prostate cancer is an accepted strategy in patients with very low - risk prostate cancer.
28635333,"Many more patients may benefit from watchful waiting , and include patients of higher clinical stage and grade , however selection criteria have to be optimized and early recognition of transformation from localized to lethal disease has to be improved by addition of molecular biomarkers."
28635333,"The role of non-invasive biomarkers is challenging the need for repeat biopsies , commonly performed at 1 and 4 years in men under AS programs."
18568350,"This article reviews the definition , incidence , pathological characteristics and natural history of low risk localised prostate cancer."
18568350,"Low risk disease is typically defined as clinical stage T1 / T2a , biopsy Gleason score < / = 6 , PSA < 10."
18568350,This risk classification has provided a useful system for reporting of outcomes and for the production of clinical guidelines.
18568350,"However , the low - risk disease is a broad category with a range of pathological characteristics and clinical behaviour."
18568350,"Many , but not all , low - risk prostate cancers are clinically insignificant , destined never to cause any harm."
18568350,"The challenge of managing low risk localized prostate cancer is to distinguish patients with clinically relevant cancers , who may benefit from radical treatment , from the remainder who do not need any intervention."
18568350,"The natural history of untreated low - risk localised prostate cancer has not been well studied , partly because it is a relatively recent entity , and partly because it has been standard practice for men with low risk disease to receive treatment."
18568350,"Data from watchful waiting in the pre-PSA era , modelling studies to take account of the lead time and overdiagnosis associated with PSA testing , and the early results of active surveillance can all provide insights into the likely natural history of low risk disease."
18568350,There remains a major unmet need for markers of individual prostate cancer behaviour within the low - risk category.
18568350,"Such markers could be used to distinguish those men with truly indolent disease , suitable for observation , from those with significant prostate cancer that stand to benefit from treatment."
17432554,"Prostate cancer incurs a substantial incidence and mortality burden , similarly to breast cancer , and it ranks among the top ten specific causes of death in the United States."
17432554,It is inherent as we maximize the detection of early prostate cancer that we increase the detection of both nonaggressive ( slow growing ) and aggressive ( faster growing ) prostate cancers.
17432554,The evidence clearly supports the use of PSA screening in conjunction with DRE as a means of early detection of prostate cancer.
17432554,Widespread implementation of prostate cancer screening in the United States has led to the phenomenon of stage migration with more cancers being detected at a lower stage.
17432554,Such a trend has decreased the incidence of metastatic disease at diagnosis and paralleled the decrease of the mortality rate from prostate cancer.
17432554,"Our understanding of the natural history of prostate cancer is progressing over time , but the question of its length is unanswerable."
17432554,"The relatively long doubling time ( on average ) of early prostate cancer of 3 to 4 years or more indicates a relatively good prognosis for many men with this disease , even without early detection and treatment."
17432554,"Unfortunately , the poor specificity of the PSA test in men with benign prostatic hyperplasia ( BPH ) leads to high rates of prostate biopsy and attendant illnesses and costs."
17432554,Early detection is more apt to detect a slow - growing prostate cancer than a faster growing cancer that is associated with a more rapid course of progression to metastatic disease.
17432554,"Hence , the launching of mass screening programs for the early detection of prostate cancer is premature."
17432554,"However , in the absence of solid evidence of benefit , one reasonable approach to screening at the individual level is to involve the patient in decisions about whether or not to perform a PSA test."
17432554,"Thus , "" offering "" PSA testing must be accompanied by informed discussion within the context of an ongoing patient - physician relationship."
17432554,"This is to be distinguished from the use of PSA testing for the purpose of "" mass screening ."""
17432554,Concepts that must be explored with the patient include : 1.
17432554,The long - term ramifications of screening 2.
17432554,The relatively high probability of further evaluation and biopsy with positive results 3.
17432554,"Potentially difficult decisions that may arise about using treatments that are associated with considerable morbidity and uncertain benefits ( at the time ) if cancer is discovered We should identify a future path that is evidence - based , focused on the issues that make a difference to patients , and results in better and longer lives of those with the disease and those who are at risk of getting it."
17432554,"If that path leads to treating fewer patients in the future , even if sometimes more aggressively , we should pursue it definitely and consequently."
27879495,"Within the Danish ' Diet , Cancer and Health ' cohort , we aimed to investigate the association between prediagnostic fish intake ( total , lean , fatty ) and ( a ) incidence of total and high - grade prostate cancer and ( b ) the risk of all - cause and prostate cancer - specific mortality among men with prostate cancer."
27879495,"Among 27 178 men , 1690 prostate cancer cases were identified through 2012."
27879495,"Of these , 1042 had a Gleason score of 7 or above and 498 had a Gleason score of 8 or above at the time of diagnosis ; 364 died ( n = 228 from prostate cancer ) during follow - up through 2013."
27879495,Cox proportional hazard models were used for the statistical analyses.
27879495,No association between any type of fish intake and risk of total prostate cancer or high - grade prostate cancer ( Gleason score ≥ 7 or ≥ 8 ) was found.
27879495,"For all - cause mortality , we found no association for any type of fish intake."
27879495,"For prostate cancer - specific mortality , only a higher intake of fatty fish was associated with a higher mortality [ per daily 25 g increment in intake ( mortality rate ratio = 1.27 ; 95 % confidence interval : 1.04 - 1.55 ; P = 0.02 ) ]."
27879495,"In conclusion , no strong association was found between fish consumption and the risk of or mortality from prostate cancer."
27879495,Only a higher intake of fatty fish was associated with a higher risk of prostate cancer - specific mortality.
25708578,The combination of radiation treatment and long - term androgen deprivation therapy ( ADT ) has been shown in multiple clinical trials to prolong overall survival in men with high - risk prostate cancer compared with either treatment alone.
25708578,New radiation technologies enable the safe delivery of high radiation doses that improve cancer control compared with lower radiation doses.
25708578,"Based on the results of multiple randomized trials , clinical practice guidelines for high - risk prostate cancer recommend total radiation doses of at least 75.6 Gy , with long - term ( 2 - 3 years ) ADT."
