,Subj_Pred,Obj,Obj_true,PMID
241,large numbers of patients are receiving,[start] a large proportion of disability in europe [end],[start] a diagnosis of prostate cancer [end],32558805
242,men suffering,[start] in the clinic [end],[start] with prostate cancer [end],28503903
243,recent series examining sequencing of approved therapies searching,[start] the same time [end],[start] for predictive biomarkers [end],32209821
244,AR regulates,[start] the risk of gastric cancer [end],[start] invasion [end],24384911
245,Background has been rising,[start] in the field of gastric cancer [end],[start] rapidly likely due to intensified effort in screening [end],16885911
246,advances in diagnostic imaging have increased,[start] that the risk of gastric cancer is changing in the united states can encourage their patients with chronic respiratory diseases,[start] the opportunity to effectively diagnose At the same time [end],27825428
247,optimal management remains,[start] a major role in the development of gastric cancer [end],[start] challenging [end],29580436
248,the men will benefit,[start] to tailor the timing [end],[start] from therapy [end],21319990
249,cigarette smoking to be,[start] a major role in the development of gastric cancer [end],[start] a risk factor for prostate cancer should be considered as a relevant exposure in prostate cancer research of mortality from this cancer [end],19562492
250,lncRNAs may serve as therapeutic targets helping,[start] a major role in the development of gastric cancer [end],[start] to prevent development of castration resistance [end],28241429
251,These differences between Japanese and American prostate cancer suggest,[start] that the favorable effects of other heart rate lowering agents [end],[start] that each prostate cancer arises from different sources [end],9987501
252,the incidence of clinical cancer in Japan has been increasing,[start] in the clinic [end],[start] exponentially recently [end],9987501
253,DNA methylation play,[start] a major role in the development of gastric cancer [end],[start] key roles in prostate cancer progression still [end],32139297
254,Emerging drugs undergoing,[start] the risk of gastric cancer [end],[start] drugs that have recently received FDA approval for the treatment of CRPC [end],24274615
255,Recent studies have shown,[start] that the favorable effects of other heart rate lowering agents [end],[start] that tumor - associated immune cells play major roles in the metastasis of prostate cancer [end],31134920
256,periprostatic adipocytes promote,[start] the first six months of the year [end],[start] extracapsular extension of prostate cancer thereby providing a mechanistic explanation for the association [end],30893147
257,aggressive prostate cancer based,[start] in the development of type 2 diabetes mellitus [end],[start] on gene expression [end],27728977
258,Markers are needed,[start] in the clinic [end],[start] for screening distinguishing latent from defining the men [end],21319990
259,Prostate cancer is based,[start] in the development of diabetes [end],[start] on multiparametric magnetic resonance imaging currently [end],29633943
260,The 22nd Annual Prostate Cancer Foundation ( PCF ) Scientific Retreat was convened,[start] in the clinic [end],[start] in Washington from October 8 [end],27272144
261,radical prostatectomy may have,[start] the risk of gastric cancer [end],[start] some oncologic benefit over radiation therapy [end],29580436
262,the argument for significantly increased risk of cancer or other adverse effects is,[start] in the field of gastric cancer [end],[start] much less robust [end],29961247
263,Effective diagnostic investigation decisions require,[start] the same time [end],"[start] additional factors , beyond clinical parameters , for a more individual treatment approach [end]",31466098
264,Outlier genes identified in prostate cancer include,[start] the leading cause of death in women worldwide [end],[start] SMC4 [end],27728977
265,This article discusses,[start] the use of gastric cancer [end],[start] advanced ( metastatic ) prostate cancer [end],22470904
266,This review provides,[start] the same time [end],"[start] an overview of the state - of - the - art of three - dimensional MRSI , including the specific hardware [end]",23761200
267,Results included,[start] that the favorable effects of other heart rate lowering agents [end],[start] targeting DNA repair deficiency in prostate cancer ; and treatment strategies in prostate cancer [end],28503903
268,intense discussion surrounding,[start] that the favorable effects of other heart rate lowering agents [end],[start] topics most critical to accelerating prostate cancer research [end],31825540
269,The decision for which treatment modality to pursue should incorporate,[start] the first six months of the year [end],[start] shared decision making [end],29580436
270,Markers are needed,[start] in the clinic [end],[start] for diagnosis distinguishing latent from defining the men [end],21319990
271,radiosensitizer agents focusly targeting,[start] the most studied mechanisms underlying gastric cancer [end],[start] prostate cancer cell radioresistance - associated specific molecular / gene aberrations [end],25219826
272,cure is,[start] the leading cause of death in women worldwide [end],[start] no longer novel therapeutic approaches for palliation are needed a situation [end],26728408
273,chromatin integrity play,[start] the first six months of the year [end],[start] key roles in prostate cancer progression still [end],32139297
274,This review discusses,[start] the use of gastric cancer [end],[start] emerging immunotherapies for their evolving role in sequencing [end],26977847
275,"Accurate staging of the extent of disease , especially in metastatic prostate cancer can help",[start] to the development of a predominant risk [end],[start] to tailor the modalities of treatment [end],30374609
276,a risk factor for prostate cancer should be considered,[start] in the united states [end],[start] as a relevant exposure in prostate cancer prevention of mortality from this cancer [end],19562492
277,genomic analyses designed,[start] to investigate the association between hpylori and crds [end],[start] to help choose from among approved therapies or evaluate drugs in development [end],29553949
278,their incidence may increase,[start] a significant role in the development of gastric cancer [end],[start] with tumor progression [end],24384911
279,"Known therapeutics , such as docetaxel are being used",[start] in the field of gastric cancer [end],[start] earlier in the disease course in the setting of metastatic castration - sensitive prostate cancer [end],30925537
280,Locally advanced prostate cancer is,[start] a major role in the development of gastric cancer [end],[start] a particularly difficult to manage phase of this spectrum [end],29633943
281,Barriers to care in the transgender female population include,[start] the first six months of the year [end],"[start] accessing resources , medical knowledge deficits , ethics of transition - related medical care [end]",28882782
282,a faster growing cancer is associated,[start] with the development of diabetes [end],[start] with a more rapid course of progression to metastatic disease [end],17432554
283,This article addresses,[start] the use of gastric cancer [end],"[start] surgical aspects germane to the management of men with prostate cancer , including patient selection for surgery , nerve - sparing approaches [end]",24188255
284,This event is,[start] the most important advances in the field of gastric cancer [end],[start] the foremost scientific conference in the world focusing on clinical prostate cancer research with the highest potential for accelerating the understanding of prostate cancer biology [end],27272144
285,New treatment options have,[start] the most studied mechanisms underlying gastric cancer [end],[start] there is a clear trend to more aggressive treatment in newly diagnosed metastatic disease [end],31466098
286,this functionality is,[start] the first six months of the year [end],[start] currently not fully available for prostate MRSI [end],23761200
287,"Consequently , evidence to guide",[start] the same time [end],[start] treatment for these men [end],26436556
288,The first edition of Clinical Practice Guidelines for Prostate Cancer was created,[start] in the clinic [end],[start] mainly by the Japanese Urological Association as a part of the 2003 - 2004 Ministry of Welfare ( MHLW ) Scientific Research Fund - supported Thorough Researches for the Evaluation of Medical Technologies [end],20414018
289,students to obtain,[start] the 200607 season [end],[start] updated information on research [end],30229546
290,the most urgent topics concerning,[start] the risk of gastric cancer [end],[start] research [end],28925066
291,androgen receptor variants to induce,[start] the risk of gastric cancer [end],[start] resistance [end],28945566
292,prospective cohort studies assessed,[start] in the clinic [end],[start] the relation between smoking and fatal prostate cancer risk [end],19562492
293,local recurrence confined,[start] the same time [end],"[start] to the prostate gland , therapies for those [end]",26436556
294,13 articles were critically reviewed,[start] to tailor the timing [end],[start] for this study finally [end],29549504
295,research has shown,[start] that the risk of gastric cancer is largely [end],"[start] that physical activity not only protects against a number of cancer types , as well as for improving quality of life In recent years [end]",30889622
296,Its morphological heterogeneity divided,[start] in the clinic [end],[start] by the high - level molecular genetic diversity outline settings [end],29393241
297,This review aims to highlight,[start] the use of gastric cancer [end],[start] the molecular aberrations of prostate cancer cell growth [end],25219826
298,Fifty - two patients experienced,[start] that the risk of gastric cancer is largely [end],[start] progression during the follow - up period [end],32500468
299,The endpoint of the present study was,[start] to tailor the timing [end],[start] progression to castration - resistant prostate cancer [end],32500468
300,aggressive prostate cancer based,[start] in the development of type 2 diabetes mellitus [end],[start] on genomic biomarkers [end],27728977
301,almost constant level of latent cancer are,[start] a large proportion of disability in europe [end],[start] intriguing pathological issues [end],15714965
302,the true efficacy of MAB is not,[start] a significant role in the development of gastric cancer [end],[start] certain [end],9987501
303,teachers to obtain,[start] the same time [end],[start] practical information on new diagnostic modalities [end],30229546
304,The previous guidelines published,[start] to the development of the treatment of gastric cancer [end],[start] in 2005 from EAU [end],23773409
305,Prostate cancer is,[start] a major role in the development of gastric cancer [end],[start] a paradigm tumor model for heterogeneity in almost every sense [end],29393241
306,"The role of testosterone in the development of prostate cancer and the safety of testosterone therapy ( TTh ) after prostate cancer treatment , or in the setting of active surveillance remains",[start] the first six months of the year [end],[start] controversial [end],29961247
307,The role of currently available decisional aids is,[start] a major public health problem [end],[start] limited to helping patients make the right decisions [end],29549504
308,stage C has been expected,[start] to tailor the timing [end],[start] For the purpose of downstaging [end],9987501
309,Future study is needed,[start] to investigate the association between executive functioning and patients with crd and patients [end],[start] to further shape the screening regimen for these patients [end],28882782
310,epigenetic changes observed,[start] in the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],[start] in WNT signalling pathway components in prostate tumours - particularly in the development of castration - resistant prostate cancer [end],28895566
311,The incidence is increasing,[start] in the united states [end],[start] in both developed and developing nations [end],26560323
312,Expression patterns of lncRNAs change,[start] in the field of gastric cancer [end],[start] during tumour progression often [end],28241429
313,Accumulated evidence shows,[start] that the favorable effects of other heart rate lowering agents [end],[start] that accessibility for transcriptional regulation still play key roles in prostate cancer initiation [end],32139297
314,The first edition of Clinical Practice Guidelines for Prostate Cancer was created,[start] in the clinic [end],[start] mainly by the Japanese Urological Association as a part of the 2003 - 2004 Ministry of Labour ( MHLW ) Scientific Research Fund - supported Thorough Researches for the Evaluation of Medical Technologies [end],20414018
315,technological advances focused,[start] to the treatment of the patient [end],[start] on disease detection [end],30181359
316,"However , the invasive nature of the multicore prostate biopsy , its high cost prompts to seek",[start] that the two israeli soldiers in israeli territory on 12 july 2006 [end],[start] more non-invasive methods for diagnosing prostate cancer [end],28631917
317,a heterogeneous tumor mass containing,[start] a large proportion of disability in europe [end],[start] more differentiated epithelial cancer subtypes [end],16520275
318,chemotherapy have been used,[start] in the clinic [end],[start] to treat dogs with success [end],18786842
319,The 6th Annual CHPCA Meeting was attended,[start] the first six months of the year [end],[start] by 70 investigators [end],30381857
320,Recent findings have completed,[start] the intensity of improvised free jazz with the best group on the best group on the use of gastric cancer,[start] promising phase [end],26977847
321,Routine use requires,[start] the bands [end],[start] more automation in the processing of raw data than is currently available [end],23761200
322,advances in chemotherapy have increased,[start] that the risk of gastric cancer is changing in the united states can encourage their patients with chronic respiratory diseases,[start] the opportunity to effectively treat At the same time [end],27825428
323,the mortality of prostate cancer in China are increasing,[start] in the clinic [end],[start] by year [end],28056257
324,therapy of patients with hormone - resistant tumor lesions presents,[start] a high burden of responsibility on caregivers to monitor diet [end],[start] a major clinical challenge [end],26728408
325,ethics of transition - related medical care diagnosing,[start] a large proportion of disability in europe [end],[start] vs pathologizing financial restrictions of the patient [end],28882782
326,immunotherapy combinations are being evaluated,[start] the risk of gastric cancer [end],[start] in the setting of advanced prostate cancer Finally [end],29553949
327,miRNAs in prostate cancer contribute,[start] to the development of t2 dm [end],[start] to prostate carcinogenesis [end],26415820
328,diet implicated,[start] in the development of type 2 diabetes mellitus [end],[start] by ecologic studies of regional variation in rates [end],6387660
329,Accumulated evidence shows,[start] that the favorable effects of other heart rate lowering agents [end],[start] that DNA methylation still play key roles in prostate cancer progression [end],32139297
330,docetaxel given alongside standard hormonal therapy in newly diagnosed advanced prostate cancer was found,[start] in the field of gastric cancer [end],[start] Recently [end],28095710
331,"Accurate staging of the volume , especially in metastatic prostate cancer can help",[start] to the development of a predominant risk [end],[start] to tailor the modalities of treatment [end],30374609
332,biochemical recurrence is,[start] a challenge [end],[start] lethal prostate cancer [end],32500468
333,other systemic treatments have failed,[start] in the clinic [end],[start] advanced metastatic disease [end],30374609
334,students to obtain,[start] the 200607 season [end],[start] practical information on new diagnostic modalities [end],30229546
335,A refined classification scheme is needed,[start] to investigate the association between exposure to ambient air pollution [end],[start] to enable the early identification of high - risk disease so that more - effective treatment paradigms can be developed [end],24840073
336,Prostate cancer is,[start] a major role in the development of gastric cancer [end],[start] the most common malignancy in the reproductive system of older males [end],31134920
337,Overexpression of several components of the endocannabinoid system correlate providing,[start] the same time [end],[start] a new therapeutic target for prostate cancer [end],21912423
338,Cancer to develop new therapies by enabling,[start] the same time [end],[start] to detect [end],30324354
339,This article reviews,[start] the bands [end],[start] the discussions from the 2017 CHPCA Meeting [end],28925066
340,radiation has been limited,[start] in the clinic [end],[start] by the location [end],18786842
341,prognostic determinant biomarkers to minimize,[start] the risk of gastric cancer [end],[start] overtreatment of new standards of care [end],30181359
342,Updates to the NCCN Guidelines for Prostate Cancer include,[start] the same time [end],"[start] further refinements in taking somatic testing , use of androgen receptor blockers for nonmetastatic castration - resistant prostate cancer [end]",31117038
343,low carbohydrate / ketogenic diets should be favored,[start] in the clinic [end],[start] in such interventions because of their superior impact on metabolic parameters In macronutrient - focused therapies [end],30893147
344,Outlier genes identified in prostate cancer include,[start] the leading cause of death in women worldwide [end],[start] NVL [end],27728977
345,"More aggressive screening measures using a lower prostate - specific antigen ( PSA ) threshold , together with an increasing number of biopsies have escalated",[start] to the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],[start] the detection of these latent cancers [end],16885911
346,The impact on patient survival will be determined,[start] a large proportion of disability in europe [end],[start] by the long - term follow - up [end],9987501
347,tumor profiling technologies include,[start] the same time [end],"[start] next - generation sequencing , epigenetic , proteomic methods [end]",28635333
348,Outlier genes identified in prostate cancer include,[start] the leading cause of death in women worldwide [end],[start] TMPRSS2 - ERG [end],27728977
349,epidemiological issues to be solved,[start] in the clinic [end],[start] on prostate cancer [end],15714965
350,the recent data supporting the early use of novel androgen receptor inhibitors in advanced prostate cancer to frame,[start] the 200607 season [end],[start] how these drugs may fit within the existing context of abiraterone [end],32209821
351,Potentially difficult decisions that may arise about using treatments focused,[start] the same time [end],[start] on the issues [end],17432554
352,This regimen did not result,[start] in the clinic [end],[start] in decrease of PSA failure [end],9987501
353,PSMA PET - CT shows encouraging,[start] in the clinic [end],[start] potential for the planning of salvage therapy [end],28980045
354,deprivation therapy alone is no longer,[start] the leading cause of death in women worldwide [end],[start] the gold standard Today [end],32462838
355,the cribriform pattern is,[start] a major public health problem [end],[start] predominant [end],9987501
356,de novo oligometastases have,[start] a high burden of responsibility on caregivers to monitor diet [end],[start] unique biologic underpinnings [end],30521067
357,metastasis - directed therapies are emerging,[start] in the field of gastric cancer [end],[start] as valid treatment options able probably improve survival outcome [end],30684842
358,teachers to obtain,[start] the same time [end],[start] updated information on research [end],30229546
359,Large phase III randomized,[start] the most important advances in the field of gastric cancer [end],"[start] clinical trials were conducted over the course of the last decade , first among patients with castration resistant prostate cancer , then among those with hormone - sensitive disease [end]",32462838
360,the available evidence concerning,[start] the risk of gastric cancer [end],[start] the role of exercise in prostate cancer prevention [end],30889622
361,This review provides,[start] the same time [end],"[start] an overview of the state - of - the - art of three - dimensional MRSI , including the information on the spectral content with background on the MR - visible metabolites [end]",23761200
362,three different broad categories are,[start] the first six months of the year [end],[start] vaccine immunotherapy [end],30324354
363,Accumulated evidence shows,[start] that the favorable effects of other heart rate lowering agents [end],[start] that accessibility for transcriptional regulation still play key roles in prostate cancer progression [end],32139297
364,immunotherapeutic agents have demonstrated,[start] that the favorable effects of other heart rate lowering agents [end],[start] promising results for the treatment of prostate cancer In recent clinical trials [end],26977847
365,The phenotype of the prostate cancer stem cells is,[start] a major public health problem [end],[start] that of cultures [end],17939301
366,This article reviews,[start] the bands [end],[start] the key advances discussed at the Retreat for the purpose of disseminating this knowledge [end],28503903
367,a tumor possesses,[start] the first six months of the year [end],[start] the capacity to cause the heterogeneous lineages of cancer cells [end],26593898
368,the patient must be,[start] in the clinic [end],[start] at the heart of every decision In line with current thinking [end],22470904
369,5 medications increase,[start] the same time [end],[start] survival [end],24274615
370,Early detection is,[start] a major role in the development of gastric cancer [end],[start] a major challenge for all conventional imaging modalities [end],26728408
371,Results included,[start] that the favorable effects of other heart rate lowering agents [end],[start] novel treatments and treatment strategies in prostate cancer [end],28503903
372,DNA methylation play,[start] a major role in the development of gastric cancer [end],[start] key roles in prostate cancer initiation still [end],32139297
373,Iatrogenic hypogonadism along with nutritional deficits contribute,[start] the first six months of the year [end],[start] to increase prevalence of prostate cancer related anaemia [end],19863346
374,"Accurate staging of the extent of disease , especially in advanced prostate cancer can help",[start] to the development of a predominant risk [end],[start] to tailor the timing [end],30374609
375,prostate - specific membrane antigen is,[start] a major role in the development of gastric cancer [end],[start] a valuable target for radioligand therapy ( RLT ) of prostate cancer [end],32147685
376,Radical prostatectomy is associated,[start] with the development of diabetes [end],[start] with improvements in cancer - specific mortality [end],29580436
377,age - related physiologic changes along with nutritional deficits contribute,[start] the same time [end],[start] to increase prevalence of prostate cancer related anaemia [end],19863346
