,Subj_Pred,Obj,Obj_true,PMID
239,an elevated plasma level of the amino acid homocysteine is,[start] a major role in the development of gastric cancer [end],[start] a possibly causal risk factor for cardiovascular disease ( CVD ) which may be of equal importance to hypercholesterolemia [end],10583714
240,cardiovascular disease affects,[start] the same time [end],[start] men [end],29406939
241,Cardiovascular diseases are,[start] a major role in the development of gastric cancer [end],[start] among the most frequent co-morbid conditions [end],26190174
242,These studies have focused,[start] the risk of gastric cancer [end],[start] on a variety of agents including Chlamydia pneumonia [end],16222630
243,many genetic factors play,[start] the risk of gastric cancer [end],[start] a role in the development of cardiovascular disease [end],28792790
244,CPX testing allows,[start] the 200607 season [end],[start] for the objective assessment of aerobic the ventilatory response [end],8088093
245,treatments are based,[start] in the field of gastric cancer [end],[start] on risk calculators [end],31068021
246,resistance training has been gaining,[start] a challenge [end],[start] importance recently [end],19124415
247,Both cardiovascular risk factors causality remains,[start] a major role in the development of gastric cancer [end],[start] undetermined [end],23478256
248,great strides have been made,[start] in the clinic [end],[start] in reducing microvascular complications in patients with diabetes through improving glycemic control In the last 2 decades [end],24582090
249,Structured searches of PubMed conducted,[start] in the 1940 s saying the landowner had an obligation to manage his own interest in his own interest [end],[start] in March 2008 [end],18785947
250,urocortins have,[start] the role of the development of gastric cancer [end],[start] potential to exert some beneficial detrimental effects on the heart [end],21689660
251,a possibly causal risk factor for cardiovascular disease may be,[start] a high burden of responsibility on caregivers to monitor diet [end],[start] of equal importance to smoking [end],10583714
252,factors causing telomere shortening include,[start] the most studied mechanisms underlying gastric cancer [end],"[start] DNA damage , inflammation , and oxidative stress [end]",23478256
253,This review focuses,[start] to the treatment of the patient [end],[start] on the connection between overweight or obesity and cardiovascular disease [end],25387321
254,all 800 subjects developed,[start] the same time [end],[start] cardiovascular disease [end],9095456
255,gene expression is steered,[start] in the clinic [end],[start] by the epigenetic machinery including DNA non-coding regulatory RNAs At the transcriptional level [end],24801729
256,43 donkeys had,[start] the first preparations [end],[start] echocardiography [end],27534982
257,novel biomarkers need to bring,[start] the same time [end],[start] additional value in risk stratification when added to known risk prediction models [end],22424430
258,implementation of preventative strategies may reduce,[start] the risk of gastric cancer [end],[start] the potential disease burden associated with this high - risk behavior [end],26972035
259,Cardiovascular diseases are worldwide,[start] a major role in the development of gastric cancer [end],[start] the leading cause of morbidity and mortality among women [end],29744010
260,the practice of cardiology is changing,[start] a large proportion of disability in europe [end],[start] in the United States [end],23257320
261,Heart rate is,[start] a major public health problem [end],[start] a predictor of cardiovascular [end],23806547
262,Both cardiovascular risk factors are associated,[start] with the development of type 2 diabetes mellitus [end],[start] with short leucocyte telomeres [end],23478256
263,the risks associated,[start] with the development of t2 dm [end],[start] with cardiovascular disease [end],19207799
264,Transplant task forces have created,[start] the first six months of the year [end],[start] guidelines for this purpose [end],18287250
265,a process referred,[start] a quanto1 plan [end],[start] to as clonal hematopoiesis with increased mortality [end],30185689
266,Avoiding hypokalemia is,[start] the most studied mechanisms underlying gastric cancer [end],[start] beneficial in several cardiovascular disease states including hypertension [end],14736430
267,titration are,[start] a challenge [end],[start] critical [end],29470788
268,The current state of awareness about these risk factors is,[start] a significant role in the development of gastric cancer [end],[start] suboptimal at this time [end],29744010
269,Recent randomized controlled trials have supported,[start] the risk of gastric cancer [end],[start] interventions for utilizing antiplatelet agents [end],16205474
270,Many patients seen,[start] that the risk of gastric cancer is largely [end],[start] in a primary care practice [end],2495541
271,healthcare professionals looking,[start] in the clinic [end],"[start] for the most recent statistics on cardiovascular disease , device trends [end]",23257320
272,the new guidelines have set,[start] to the systematic reviews using the next generation of the american gastroenterological association [end],[start] an ambitious goal for early intervention [end],29470788
273,The genes discussed include,[start] the most studied mechanisms underlying gastric cancer [end],[start] PTGS1 [end],28792790
274,These results can be used,[start] in the clinic [end],"[start] to assess severity of disease , its progression over time [end]",8088093
275,hyperuricemia is,[start] male [end],[start] an independent risk factor for developing cardiovascular disease [end],27922586
276,The decline in protein homeostasis has been associated,[start] with the development of diabetes [end],[start] with the development of heart failure [end],28757291
277,Cardiovascular disease is,[start] a major role in the development of gastric cancer [end],[start] a major cause of morbidity [end],11728241
278,Several reports have demonstrated,[start] that the favorable effects of other heart rate lowering agents [end],[start] an association between psoriasis and cardiovascular diseases such as hypertension [end],20666273
279,the therapeutic agents which interact with this pathway have,[start] the first six months of the year [end],[start] a significant impact in following myocardial infarction [end],11256587
280,Cardio is,[start] male [end],[start] the web - based system we built [end],15458691
281,the cardiovascular disease develops,[start] a major role in the development of gastric cancer [end],[start] the age [end],9095456
282,This study targeted,[start] the association of exposure to ambient air pollution [end],[start] 7 % lower DBP [end],10423080
283,us to explore,[start] the bands [end],[start] the gene - environment interactions [end],31378756
284,patients should undergo,[start] the role of the development of gastric cancer [end],[start] periodic cardiovascular risk assessment [end],25024598
285,the therapeutic agents which interact with this pathway have,[start] the first six months of the year [end],[start] a significant impact in both heart failure [end],11256587
286,these RS exacerbate,[start] in the clinic [end],[start] DNA damage lipids [end],23911986
287,the experimental evidence has not clarified,[start] the same time [end],[start] its cardiovascular role which is still debated yet [end],22942130
288,comprehensive therapies aimed,[start] in the clinic [end],[start] at treatment of the underlying disease process [end],9860367
289,laboratory biomarkers are,[start] a major role in the development of gastric cancer [end],[start] an essential support to modern practice of medicine allowing a better identification [end],19355954
290,Aging have been associated consequently,[start] to the police [end],[start] to the reduction of proteostasis network efficiency [end],28757291
291,the Kidney Disease Outcomes Quality Initiative have created,[start] a major role in the development of gastric cancer [end],[start] guidelines for this purpose [end],18287250
292,evidence is,[start] a major role in the development of gastric cancer [end],[start] limited for glycemic control for plant - based dietary patterns [end],31624930
293,Growing evidence supports,[start] the risk of gastric cancer [end],"[start] a causal relationship between cardiovascular disease and psychosocial factors such as behavioral disorders , chronic stress , and low socioeconomic status [end]",23621966
294,Telomeres are shortened,[start] in the clinic [end],[start] by each cell division until a critical length is reached [end],23478256
295,The review gives,[start] the same time [end],[start] some of the plausible biological mechanisms [end],12569230
296,The genes discussed include,[start] the most studied mechanisms underlying gastric cancer [end],[start] CKORC1 [end],28792790
297,The greatest cause of mortality during that period is,[start] the first six months of the year [end],[start] cardiovascular disease [end],1772731
298,More effective treatment strategies need to reduce,[start] the use of bronchodilators in the urban areas [end],[start] the burden of cardiovascular disease in schizophrenia [end],20838345
299,The genes discussed include,[start] the most studied mechanisms underlying gastric cancer [end],[start] SLCO1B1 [end],28792790
300,The relative benefits of these two strategies are,[start] the risk of gastric cancer [end],[start] similar to estimates [end],10423080
301,cardiovascular risk factors may underlie,[start] the risk of gastric cancer [end],[start] the association with increased mortality [end],26972035
302,Physicians need to counteract,[start] the use of gastric cancer [end],[start] these myths [end],9637954
303,the human gut providing,[start] the same time [end],[start] energy to the host from the ingested food [end],29725935
304,this form of preventative therapy is,[start] the most studied mechanisms underlying gastric cancer [end],[start] futile unless other factors that promote cardiovascular disease also are modified [end],1772731
305,molecular mechanisms underlying,[start] the risk of gastric cancer [end],[start] the pathogenesis of its cardiovascular complications [end],23745805
306,early subclinical findings can be observed,[start] in the field of gastric cancer [end],[start] even during childhood [end],20113258
307,numerous studies have suggested,[start] the role of gastric cancer [end],[start] miRNAs as strong circulating biomarkers with high diagnostic In cardiovascular disease [end],27914211
308,Premature menopause are associated,[start] with the development of type 2 diabetes mellitus [end],[start] with an increased incidence of cardiovascular disease [end],19811237
309,The cardiac complications of cancer therapy will be discussed,[start] in the clinic [end],[start] according to common syndromes bradyarrhythmias [end],18319102
310,Gender - specific risk assessment have,[start] the risk of gastric cancer [end],[start] the potential to improve atherosclerotic cardiovascular disease outcomes in women [end],25531091
311,conditions such as obesity contribute,[start] to the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],[start] to cardiovascular disease pathophysiology [end],26341316
312,The release associated,[start] the same time [end],[start] metrics for success underscores the importance of cardiovascular disease surveillance systems for the acquisition of information sufficient to support evaluation [end],31992050
313,data examining,[start] the bands [end],"[start] the relationships between depression , antidepressants and cardiovascular disease [end]",18785947
314,atherosclerosis associated,[start] with the development of t2 dm [end],"[start] with inflammation , thrombosis as well as in CVD development [end]",26647911
315,urocortins have to exert,[start] the bands [end],[start] some other detrimental effects on the major blood vessels [end],21689660
316,smoking cessation can decrease,[start] the risk of gastric cancer [end],[start] risk [end],9860367
317,Sedentary individuals who become physically active even at older ages derive,[start] that the presence of the two young men [end],[start] cardiovascular benefits [end],20399084
318,Oxidative stress is,[start] the leading cause of death in women worldwide [end],[start] one of the ' nontraditional ' risk factors for cardiovascular disease mortality in dialysis patients [end],18090678
319,This article reviews,[start] the bands [end],[start] the relationship between depression and heart disease with an emphasis on epidemiology [end],25809518
320,a variety of antidepressants are,[start] a large proportion of disability in europe [end],[start] safe to use after stroke [end],18785947
321,Cardiovascular diseases are,[start] a major role in the development of gastric cancer [end],[start] the leading cause of morbidity [end],24726001
322,the relevant literature known,[start] that the risk of gastric cancer is largely [end],[start] to the authors of healthy changes tips in defined variable cardiovascular risk factors [end],29473518
323,existing self - reported medication adherence scales measure,[start] to the development of the treatment of gastric cancer [end],[start] adherence to treatment for cardiovascular disease [end],30720844
324,interventions to reduce,[start] the risk of gastric cancer [end],[start] adverse cardiovascular events such as smoking reduction of hyperlipidemia [end],12243615
325,Psoriasis is,[start] male [end],[start] a chronic immune - mediated disorder that affects about 2 % to 3 % of the adult population [end],20666273
326,The release of the American Heart Association 's 2030 Impact Goal underscores,[start] the bands [end],[start] the importance of cardiovascular health surveillance systems for the acquisition of information sufficient to support implementation [end],31992050
327,the impact of the DD - ACE genotype to be,[start] the most studied mechanisms underlying gastric cancer [end],[start] small [end],11256587
328,This paper reviews,[start] the bands [end],[start] a number of studies [end],6535244
329,Treatment with angiotensin - converting enzyme inhibitors can reduce,[start] the role of the development of gastric cancer [end],[start] cardiovascular mortality in patients with renal insufficiency [end],14978153
330,laboratory biomarkers are,[start] a major role in the development of gastric cancer [end],[start] an essential support to modern practice of medicine allowing a follow - up of atherosclerosis [end],19355954
331,an appreciation of the limitations of the system to interpret,[start] the first six months of the year [end],[start] results [end],21377626
332,Making prevention the primary approach to treatment will require,[start] the most studied mechanisms underlying gastric cancer [end],[start] increased use of health provider teams [end],9860367
333,Equivalent contributions of technological improvements have led,[start] to the development of the treatment of gastric cancer [end],[start] to an important success in the reduction of mortality [end],25176558
334,bone remodeling,[start] the same time [end],[start] along with other calcium - regulating hormones [end],30150419
335,The genes discussed include,[start] the most studied mechanisms underlying gastric cancer [end],[start] Hp [end],28792790
336,Common risk factors include,[start] the risk of gastric cancer [end],[start] hyperlipidemia [end],29406937
337,The genes discussed include,[start] the most studied mechanisms underlying gastric cancer [end],[start] GPIIIa [end],28792790
338,cardiovascular risk factors operating,[start] the risk of gastric cancer [end],[start] in CKD patients [end],15490402
339,Their lack of free ends confers increased,[start] the intensity of improvised free jazz with the best group on the best group on the best group of patients,[start] stability when compared with linear transcripts making them ideal candidates for future therapeutic interventions [end],30341894
340,These explorations offer,[start] that the favorable effects of other heart rate lowering agents [end],[start] promise to improve cardiovascular outcomes for women [end],23244361
341,epidemiological evidences suggesting,[start] that the favorable effects of other heart rate lowering agents [end],[start] that microbiota bridges the gap between cardiovascular residual risk [end],30016413
342,The independence of resistin in disease diagnosis complicated,[start] in the clinic [end],"[start] by its confounders , such as C - reactive protein [end]",22498016
343,More clinical trials are needed,[start] to the development of a predominant factor [end],[start] to further assess the association of cardiovascular disease [end],21109206
344,This review discusses,[start] the use of gastric cancer [end],[start] therapeutic options [end],14978153
345,Areas for future research are discussed,[start] in the clinic [end],[start] in light of the limitations of the existing evidence [end],16222630
346,genetic mechanisms underlying,[start] the risk of gastric cancer [end],"[start] the physiology of specific cardiovascular disease , such as hypertension [end]",15458691
347,success sustained,[start] in the 1940 s saying the landowner had an obligation to manage his own interest in his own interest [end],[start] action [end],23239202
348,Criteria will develop,[start] the role of the development of gastric cancer [end],[start] end - stage disease comparable to those in humans [end],17113010
349,The purpose of this study was,[start] to the development of the treatment of gastric cancer [end],[start] to determine whether selected risk factors affect the age [end],9095456
350,The progression of atherosclerosis is,[start] the most studied mechanisms underlying gastric cancer [end],[start] retarded with the use of estrogen replacement therapy in non-human primates [end],19811237
351,the circadian pattern of myocardial infarction to feature,[start] to investigate the association between executive functioning and patients with crd and the international bank [end],[start] a prominent increase in the morning hours [end],7736485
352,Cardiac are becoming,[start] a large proportion of disability in europe [end],[start] targets of both research [end],23386789
353,This paper reviews,[start] the bands [end],"[start] the biochemical , epidemiological data underlying this conclusion [end]",10583714
354,clinical studies assessing,[start] the role of the development of gastric cancer [end],[start] the association between CRP [end],18855714
355,plaque disruption are triggered,[start] in the field of gastric cancer [end],[start] by the activities of the patient in many cases [end],7736485
356,the circadian pattern of myocardial infarction is,[start] in the clinic [end],[start] well known to feature a prominent increase in the morning hours [end],7736485
357,A better understanding of the relationships between genetic factors and drug response will provide,[start] the same time [end],[start] more opportunities for treatment of cardiovascular disease [end],28792790
358,the disease burden is,[start] a major public health problem [end],[start] largely related to cardiovascular disease [end],27083928
359,the available evidence supports,[start] the use of gastric cancer [end],[start] the notion that the DD - ACE genotype appears to do so in specific geographical areas [end],11256587
360,the information is,[start] a major public health problem [end],[start] very useful in generating hypotheses on dietary risk factors for CVD [end],11710356
361,Structured searches of Embase conducted,[start] in the 1940 s saying the landowner had an obligation to manage his own interest in his own interest [end],[start] in March 2008 [end],18785947
362,less intense and even shorter bouts of activity with more rest periods may suffice,[start] a year ago [end],[start] for those with advanced cardiovascular disease [end],16411872
363,NAFLD can progress,[start] to the treatment of the patient [end],[start] to hepatocellular carcinoma [end],23227282
364,this review aims to integrate,[start] the use of gastric cancer [end],[start] recent advances in cardiovascular physiology at altitude [end],28294639
365,Biomarkers used,[start] to the development of type 2 diabetes mellitus [end],[start] for treatment monitoring [end],22424430
366,The male hypertension suppressed,[start] the same time [end],[start] by concurrent changes in body weight [end],24328889
367,individuals to modify,[start] the first time [end],[start] other professionals [end],9095456
368,Cardiovascular disease is worldwide,[start] a major role in the development of gastric cancer [end],[start] a major cause of disability [end],30016413
369,epidemiological evidences suggesting,[start] that the favorable effects of other heart rate lowering agents [end],[start] that microbiota - host crosstalk is involved in this pathway [end],30016413
370,risk calculators are based,[start] in the field of gastric cancer [end],[start] on population characteristics [end],31068021
371,The N - terminal tails of histones are post-translationally modified,[start] to tailor the timing [end],[start] creating a unique platform for transcriptional regulation [end],24801729
372,The combination of environmental factors requires,[start] the risk of gastric cancer [end],[start] a multi-sector strategy that promotes a healthy lifestyle [end],25172068
373,Altered circulating miRNAs expressions have been reported,[start] in the clinic [end],[start] in acute myocardial infarction [end],24726001
374,Mechanistic studies have shown,[start] that the risk of gastric cancer is largely [end],"[start] that poor health behaviors , such as smoking , strongly contribute to this association [end]",23537487
375,the growing database of information indicating,[start] the same time [end],[start] that CVD in sub-Saharan Africa spans the spectrum from [end],18607395
376,Common risk factors include,[start] the risk of gastric cancer [end],[start] obesity [end],29406937
377,Schizophrenia is associated,[start] with the development of diabetes [end],[start] with reduced life expectancy [end],20838345
378,urocortins have,[start] the role of the development of gastric cancer [end],[start] potential to exert some other detrimental effects on the major blood vessels [end],21689660
379,Senescence is driven,[start] in the united states [end],[start] by many factors including repair [end],23478256
380,serum uric acid level is closely related,[start] to the development of type 2 diabetes mellitus [end],[start] to conditions such as impaired glucose metabolism [end],26341316
381,Atherosclerotic risk factors were,[start] a large proportion of disability in europe [end],[start] widely prevalent [end],18607395
382,risk discusses,[start] the risk of gastric cancer [end],[start] their negative impact on CVD [end],26647911
383,Logit regression analyses are used,[start] to tailor the timing [end],[start] to examine the relationship between economic conditions and the probability of reporting a cardiovascular disease or hypertension [end],24328889
384,The concept of selective heart rate reduction by the I ( f ) current inhibitor ivabradine provides,[start] the first six months of the year [end],[start] an option to intervene effectively along the chain of events [end],23806547
385,Benefits from regular moderate physical activity for people with cardiovascular disease include,[start] the first six months of the year [end],"[start] superior muscle fitness and , for survivors of acute myocardial infarction [end]",16411872
386,Conclusion is,[start] a major role in the development of gastric cancer [end],[start] available at along with additional information on related figures [end],15458691
387,Most data used in this paper are,[start] a significant role in the development of gastric cancer [end],[start] from correlation studies [end],11710356
388,a source of ATP requires,[start] the same time [end],[start] for all its energetic functions [end],23911986
389,these risk factors may partially explain,[start] the role of the development of gastric cancer [end],[start] the high prevalence of cardiovascular disease [end],12243615
390,Women with heart disease receive,[start] the same time [end],[start] care [end],29406939
391,few trials have demonstrated,[start] that the favorable effects of other heart rate lowering agents [end],[start] the benefit of modifying these risk factors [end],18287250
392,Reboxetine to increase,[start] the same time [end],[start] blood pressure [end],18785947
393,Increased resting heart interferes,[start] in the clinic [end],[start] all stages of the cardiovascular disease continuum [end],23806547
394,cardiovascular disease are,[start] a major role in the development of gastric cancer [end],[start] two diseases that are common in the general population [end],25024598
395,Atherosclerosis is,[start] male [end],[start] a slow process that over time can lead to fatal events [end],22424430
396,community platforms coupled,[start] in the field of gastric cancer [end],[start] with widespread use of mobile health [end],31992050
397,Cardio consists,[start] to the development of the treatment of gastric cancer [end],[start] of six sections [end],15458691
398,advances made,[start] to the development of a predominant risk of gastric cancer [end],[start] in diagnosis [end],9860367
399,Several highly sensitive and / or specific assays for myocardial ischemic damage and myocardial function detection have become,[start] a significant role in the development of gastric cancer [end],[start] commercially available already [end],18601595
400,approaches are driven,[start] in the clinic [end],"[start] by a country 's disease burden and risk profile , capacities , resources , and priorities - approaches [end]",23239202
401,the lack of certainty in published data does not support,[start] the same time [end],[start] the use of antibiotics for the prevention of cardiovascular disease Currently [end],12243615
402,Search terms used were,[start] in the clinic from these primary sources in collaboration with the assistance of stateowned oil and the role of the,[start] cardiovascular disease AND women [end],22070582
403,The genes discussed include,[start] the most studied mechanisms underlying gastric cancer [end],[start] ADCY9 [end],28792790
404,sustained efforts for surveillance are required,[start] in the clinic [end],[start] across all Latin American countries to improve health conditions particularly for women [end],20554175
405,The cardiac complications of cancer therapy will be discussed,[start] in the clinic [end],[start] according to common syndromes [end],18319102
406,Conclusion : Raising awareness are,[start] a high burden of responsibility on caregivers to monitor diet [end],[start] the key components to controlling cardiovascular diseases in refugees [end],32139199
407,Heart sounds,[start] a traditional defined benefit program [end],[start] S1 were detected in all donkeys [end],27534982
408,many traditional atherosclerotic cardiovascular disease risk factors impart,[start] the risk of gastric cancer [end],[start] differential risks for men [end],25531091
409,CPX testing allows,[start] the 200607 season [end],[start] for the objective assessment of aerobic anaerobic threshold [end],8088093
410,More current evidence favours,[start] the need for a new strategies [end],[start] beneficial effects of urocortins for example these peptides have been shown to inhibit production of reactive oxygen species [end],21689660
411,the OX40 ligand have been associated,[start] with the use of bronchodilators in the urban areas [end],[start] with an altered risk of coronary artery disease [end],16943719
412,studies on the epigenome regulating gene expression changes are helping to understand,[start] the use of bronchodilators in the urban areas [end],[start] the development of factors [end],28055289
413,Serum uric acid levels to be associated,[start] the most studied mechanisms underlying gastric cancer [end],"[start] with adverse outcomes , including mortality , in the general population [end]",26341316
414,B. Specific risk factors for developing post-transplant cardiovascular disease include,[start] the same time [end],[start] arterial hypertension [end],12091628
415,blood pressure - lowering agents into a fixed - dose combination pill called,[start] the role of the development of gastric cancer [end],[start] the cardiovascular polypill has been proposed as complementary care in the prevention of cardiovascular diseases in both the primary preventions of cardiovascular disease [end],27083928
416,Polymorphisms within the genes may contribute,[start] to the development of diabetes [end],[start] to the pathogenesis of cardiovascular disease [end],11256587
417,These gut microbiota derived metabolites play,[start] in the development of type 2 diabetes mellitus [end],[start] critical roles in maintaining a healthy cardiovascular function [end],29725935
418,a well - balanced diet combined,[start] with the development of diabetes [end],"[start] with an exercise program , cessation of smoking [end]",1772731
419,the pathogenesis of atherosclerotic cardiovascular disease starts,[start] in the clinic [end],[start] in early childhood [end],29345597
420,The combination of behavioral factors requires,[start] the risk of gastric cancer [end],[start] a multi-sector strategy that reduces cardiovascular risk factors [end],25172068
421,The current review summarizes,[start] the role of the development of gastric cancer [end],[start] recent evidence on ethnic differences in its correlates with acquired differences in plasma lipoprotein levels [end],28338521
422,Cardiovascular disease is,[start] a major role in the development of gastric cancer [end],[start] the leading cause of death [end],30016413
423,progeny leucocytes can be altered,[start] in the united states [end],[start] by the somatic mutations [end],32715520
424,both of which can have,[start] the same time [end],[start] a direct effect on treatment outcomes [end],29744010
425,The website titled,[start] the same time [end],[start] Database of Genes Related to Cardiovascular Disease [end],15458691
426,each of the two interventions to avert,[start] the use of gastric cancer [end],[start] about one million deaths per year throughout Asia in 2020 [end],10423080
427,The concept of selective heart rate reduction by the I ( f ) current inhibitor ivabradine provides,[start] the first six months of the year [end],[start] an option to define the specific role of heart rate for patients with heart failure [end],23806547
428,The treatment of cardiovascular disease to move,[start] the same time [end],[start] in the direction of personalized medicine [end],28792790
429,"A brief overview of different cardiovascular diseases ( namely hypertension , stroke , coronary heart disease , patent foramen ovale is presented",[start] in the clinic [end],[start] in this article [end],20932116
430,Endurance or aerobic exercise helps,[start] that the two israeli soldiers in israeli territory on 12 july 2006 [end],[start] improve overall stamina and the ability of the heart [end],19124415
431,A key strategy for promoting the role of nurse - led programmes in China is increasing,[start] the 200607 season [end],"[start] research skills to promote independent , collaborative interdisciplinary research [end]",19207799
432,Expected clinical signs are provided,[start] in the clinic [end],[start] for these species [end],19131033
433,profound changes morphologically paralleling,[start] a large proportion of disability in europe [end],[start] alterations in gene expression profile [end],24801729
434,many studies have been conducted,[start] in the clinic [end],[start] To date [end],25024598
435,This review summarizes,[start] the use of gastric cancer [end],[start] the current state of knowledge [end],24582090
436,interventions proven,[start] to the development of the treatment of gastric cancer [end],[start] to reduce adverse cardiovascular events such as smoking reduction of hyperlipidemia [end],12243615
437,Cardiovascular disease is,[start] a major role in the development of gastric cancer [end],[start] a major cause of mortality at elderly age [end],11728241
438,Cardiovascular disease is found,[start] in the field of gastric cancer [end],[start] in cancer patients [end],18319102
439,estimates made,[start] to the development of a predominant factor was found to be infection of helicobacter pylori advances in the deranged signalling,[start] for US populations [end],10423080
440,The ' senescence - associated secretory phenotype ' of senescent cells exerts,[start] the most studied mechanisms underlying gastric cancer [end],[start] a wide range of autocrine activities [end],23478256
441,a strong emphasis on the power of shamanism can be supplemented,[start] the first time [end],"[start] by the use of herbal remedies , sweat lodges , and special ceremonies [end]",17172882
442,a review of epidemiologic data regarding the role of lipid levels in cardiovascular disease prognosis is presented,[start] to the development of the treatment of gastric cancer [end],[start] In this article [end],11288327
443,More effective treatment strategies to be developed,[start] the most studied mechanisms underlying gastric cancer [end],[start] to reduce the burden of cardiovascular disease in schizophrenia [end],20838345
444,challenges to address,[start] the risk of gastric cancer [end],[start] federal governments [end],31992050
445,the ACE enzyme is,[start] a major role in the development of gastric cancer [end],[start] only one component in the renin - angiotensin cascade [end],11256587
446,the mainstream clinical literature supports,[start] the role of the development of gastric cancer [end],[start] that resistin is associated with peripheral artery diseases including ischemic stroke [end],22498016
447,Imaging biomarkers are,[start] a major role in the development of gastric cancer [end],[start] an essential support to modern practice of medicine allowing a better identification [end],19355954
448,Future treatments will require,[start] the most studied mechanisms underlying gastric cancer [end],[start] the imaginative application of current models [end],21377626
449,healthcare professionals have not focused,[start] the risk of gastric cancer [end],[start] on this disease entity [end],12084395
450,Bleeding and renal complications after coronary artery bypass surgery have been associated,[start] with the development of type 2 diabetes mellitus [end],[start] with genetic polymorphisms [end],16943719
451,The purpose of this review is,[start] to the development of the treatment of gastric cancer [end],[start] to describe the evidence that the process of atherosclerosis begins in childhood [end],29345597
452,More systematic efforts for research are required,[start] in the clinic [end],[start] across all Latin American countries to improve health conditions for adult population [end],20554175
453,Cardiovascular co-morbidities in patients with COPD are treated,[start] a significant role in the development of gastric cancer [end],[start] according to usual guidelines [end],26190174
454,epidemiological evidences suggesting,[start] that the favorable effects of other heart rate lowering agents [end],[start] that microbiota bridges the gap between cardiovascular risk factors [end],30016413
455,the process of atherosclerosis begins,[start] the first six months of the year [end],[start] in childhood [end],29345597
456,Acquired cardiovascular diseases such as peripheral artery disease contribute,[start] to the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],[start] to more than one - third of worldwide mortality [end],21689660
457,an association between a polymorphism of the angiotensin converting enzyme has been reported,[start] a large proportion of disability in europe [end],[start] Over the last decade [end],11256587
458,3500 - 4000 donkeys estimated,[start] the first six months of the year [end],[start] to be about 35 per cent of the UK population [end],27534982
459,This paper is questioning,[start] the risk of gastric cancer [end],[start] whether elevated tHcy is a causal factor [end],10583714
460,the one is,[start] a time [end],[start] best overall in a given situation [end],30720844
461,emphasis is placed,[start] the same time [end],[start] on delaying the progression of chronic kidney disease [end],19756163
462,Cardiac are becoming,[start] a large proportion of disability in europe [end],[start] targets of both clinical practice [end],23386789
463,these RS exacerbate,[start] in the clinic [end],[start] DNA damage proteins [end],23911986
464,S4 was detected,[start] in the clinic [end],[start] in nine ( 4.5 per cent ; significantly older than those without S4 [end],27534982
465,Rabbits require,[start] the risk of gastric cancer [end],[start] there are no rabbit models of metabolic syndrome [end],17113010
466,Many countries are establishing,[start] a traditional defined benefit program [end],[start] efforts to address chronic diseases already [end],23239202
467,Successful applications of CBT in cardiovascular disease are described indicated,[start] a large proportion of disability in europe [end],[start] some the remaining problems [end],11151801
468,therapy for one disease may negatively affect,[start] the risk of gastric cancer [end],[start] the outcome of the other disease [end],18319102
469,endogenous transcripts display,[start] the same time [end],[start] differential expression across species [end],30341894
470,The release of the American Heart Association 's 2030 Impact Goal underscores,[start] the bands [end],[start] the importance of cardiovascular health surveillance systems for the acquisition of information sufficient to support evaluation [end],31992050
471,Uric acid may be,[start] a major role in the development of gastric cancer [end],[start] a marker for risk [end],26341316
472,This supplement to provide,[start] the same time [end],[start] a timely snapshot of the scientific aspects of this environment as it applies to practice internationally [end],23257320
473,Patients with chronic kidney disease have,[start] a major role in the development of gastric cancer [end],[start] a high burden of cardiovascular mortality [end],19756163
474,The N - terminal tails of histones creating,[start] the first six months of the year [end],[start] a unique platform for transcriptional regulation [end],24801729
475,a well - balanced diet combined,[start] with the development of diabetes [end],"[start] with an exercise program , cessation of the monitoring of blood pressure in high - risk patients [end]",1772731
476,Key findings from multiple human studies have shown,[start] the role of the development of gastric cancer [end],[start] that clonal haematopoiesis in the absence of overt haematologic alterations is associated with mortality [end],32715520
477,long - term aerobic exercise can reduce,[start] the role of the development of gastric cancer [end],[start] the atherogenic activity of endothelial cells [end],20932264
478,endogenous transcripts display,[start] the same time [end],"[start] differential expression across , developmental stages [end]",30341894
479,Other antidepressants have,[start] the same time [end],[start] neutral or beneficial effects in various cardiovascular disorders [end],18785947
480,the clinical need for a novel diagnostic biomarker is,[start] that the presence of the two young men [end],[start] ongoing [end],24726001
481,Cardiovascular disease is,[start] a major role in the development of gastric cancer [end],[start] a serious complication of diabetes mellitus [end],24582090
482,atherogenesis theories consider,[start] the same time [end],[start] the crucial role of inflammation in the initial development [end],16222630
483,cardiac troponin T measured,[start] in the united states [end],[start] by a highly sensitive brain natriuretic peptide [end],22424430
484,Dyslipidemia is,[start] the leading cause of death in women worldwide [end],"[start] a significant risk factor for the progression of cardiovascular disease , particularly when associated with other risk factors [end]",11288327
485,These mutations h s p c,[start] the first six months of the year [end],[start] to their clonal expansion within the limiting bone marrow niche [end],32715520
486,Cardiovascular disease is,[start] a major role in the development of gastric cancer [end],[start] the leading cause of mortality in women [end],12084395
487,the information in generating,[start] the first six months of the year [end],[start] hypotheses on dietary risk factors for CVD [end],11710356
488,newer models take,[start] the same time [end],[start] into account gender differences [end],21929342
489,the information in generating,[start] the first six months of the year [end],[start] hypotheses on nutritional risk factors for CVD [end],11710356
490,The mediation analyses indicated,[start] the first preparations [end],[start] partial mediation in working hours [end],24328889
