,Subj_Pred,Obj,Obj_true,PMID
234,Lung cancer is,[start] a leading cause of death in women [end],"[start] the number one cause of cancer deaths for men in the United States , with minimal changes in the five - year survival rate during the past decade [end]",12692661
235,this field could rise,[start] to several complications including retinopathy [end],[start] to a robust tool for lung cancer diagnosis ultimately [end],28118799
236,the immunotherapy revolution has opened,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] the door for new opportunities for cancer therapy [end],27535388
237,The public health imperative to reduce the burden of lung cancer has seen,[start] a significant role in [UNK] [end],[start] unprecedented progress in recent years [end],29800746
238,the epidemiology of lung cancer in China is intended,[start] to provide a child with the skills necessary to manage diabetes over a lifetime [end],"[start] to facilitate research , so as to upgrade the effective control of lung cancer [end]",8069599
239,Further studies of effective molecular markers should intensify,[start] the association of cardiovascular disease [end],[start] in order harms to the high - risk group [end],29425790
240,Lung cancer is by far,[start] the leading cause of cancer [end],[start] the leading cause of cancer death in China [end],33113622
241,novel promising,[start] [UNK] [UNK] [end],[start] targeted agents in various phases of clinical trials [end],22540298
242,small cell lung cancer confined,[start] as [UNK] [end],[start] to one hemi - thorax [end],15822487
243,control measures against viral outbreaks may interfere,[start] with [UNK] [end],[start] with treatment of lung cancer patients [end],32213266
244,CFs exposure may lead,[start] by age [end],[start] to lung cancer [end],28956747
245,Targeted drugs bring,[start] for the development of t1d [end],[start] benefits for these NSCLC patients [end],29526181
246,Lung cancer is,[start] a leading cause of death in women [end],[start] the most common cancer in the world [end],12517539
247,many studies have reported,[start] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] a decreased risk of lung cancer in individuals Finally [end],8724218
248,patients make,[start] [UNK] [end],[start] educated decisions about therapeutic alternatives [end],12692661
249,addressing the multilevel role of stigma is,[start] a common among [UNK] [UNK] [end],[start] a crucial area for future study [end],29800746
250,lung cancers kill,[start] a significant public health problem [end],[start] during normal anticipated survival [end],24037999
251,The sputum shows,[start] a major cause of lung cancer related deaths [end],[start] a promising potential for routine diagnostic [end],23868001
252,Lung cancer is,[start] a leading cause of death in women [end],[start] an important complication associated with chronic HIV infection [end],27607596
253,A better knowledge of the interplay between the human microbiome and lung cancer may promote,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] the development of innovative strategies for personalized treatment in lung cancer [end],31315786
254,Initial evaluation for metastatic disease relies,[start] on the [UNK] of [UNK] [end],[start] on positron emission tomography [end],17225705
255,related keywords are,[start] as a significant risk factor for cardiovascular disease [end],[start] important to their prognostic values [end],30088452
256,multislice spiral computed,[start] [UNK] [UNK] [end],[start] tomography [end],26706954
257,The incidence paralleling,[start] [UNK] [end],[start] it lung cancer incidence [end],9555534
258,Significant experienced,[start] weight loss products [end],[start] altered relationships [end],22308553
259,While differentiating between MPLC and intrapulmonary metastasis of lung cancer is,[start] for the most important [UNK] in the past 10 years [end],[start] important for treatment strategy [end],29790681
260,Research on the use of sputum for non-invasive detection of early - stage lung cancer has brought,[start] to explore the indirect influence of partners beliefs on diabetes distress at follow up [end],[start] new insights [end],23868001
261,Early detection of lung cancer improves,[start] a major disease [end],[start] prognosis [end],23868001
262,no society or governmental agency recommends,[start] [UNK] [UNK] of [UNK] [UNK] [end],[start] screening [end],11473242
263,a combination of chemotherapy plus knockdown or mimicking microRNA is,[start] at least two groups [end],[start] effective and useful in the cancers treatment like lung cancer [end],30088452
264,newly detected lung cancer is,[start] as [UNK] [UNK] [end],"[start] generally rapidly fatal resulting in over 157,000 deaths annually In that setting [end]",15209187
265,low - dose computed,[start] bufo [UNK] [end],[start] tomography [end],24357736
266,current research findings describing,[start] more effective evidence based on the the [UNK] treatment of [UNK] in the treatment of t2d [end],[start] therapeutic relevance of human microbiota [end],31315786
267,Other known environmental risk factors include,[start] [UNK] [end],[start] exposures to radon [end],26667337
268,These findings have,[start] a high burden on caregivers [end],[start] the potential to enhance our knowledge of lung cancer biology [end],20187318
269,The purpose of this paper is,[start] to review the available clinical studies of patients with chronic respiratory diseases [end],[start] to discuss its application in the determination of prognosis of lung cancer [end],21734416
270,the treatment of lung cancer in China to facilitate,[start] research [end],[start] cooperation [end],8069599
271,considerable data support,[start] the potential importance of these [UNK] [UNK] [UNK] [end],[start] small [end],16002959
272,This evaluation of the stigma of lung cancer is based,[start] on the development of t1d [end],[start] on a multilevel perspective [end],29800746
273,"series of driver genes , such as ALK have been found",[start] in the study of [UNK] in the treatment of [UNK] [end],[start] in non-small cell lung cancer In recent years [end],29526181
274,stigma is,[start] the primary care for patients with diabetes [end],[start] a highly significant barrier to fulfilling the clinical promise of advanced care [end],29800746
275,recent retrospective studies indicate,[start] that tumor microenvironment might that can reduce the incidence of diabetes [end],[start] that outcomes after surgery in patients with very early SCLC are comparable to those in patients with non-SCLC [end],26520187
276,lung cancer is,[start] a leading cause of death in women [end],[start] more pronounced in never smokers [end],21992731
277,The morbidity and mortality of lung cancer is,[start] more frequent than the disease [end],[start] the first in the world [end],31196372
278,lung cancers that would not cause symptoms or kill during normal anticipated survival limited,[start] to provide the child with the highest incidence among women [end],"[start] to in situ adenocarcinomas , identifiable as CT non-solid nodules [end]",24037999
279,Further studies of effective molecular markers should intensify,[start] the association of cardiovascular disease [end],[start] in order [end],29425790
280,smoking rates among high school students in the United States were,[start] the risk of microvascular complications [end],[start] 32 % higher compared with 1991 In 1997 [end],10855253
281,A molecular approach to the diagnosis of lung cancer through the analysis of exhaled breath could greatly improve,[start] the use of [UNK] [end],[start] the specificity of imaging procedures [end],21405971
282,Future studies on LCINS should try,[start] to review the association between sex in the general population [end],[start] to tackle the issues of early diagnosis [end],21992731
283,This review discusses,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],"[start] how we may better select the few who can be cured , so that the remainder receive more appropriate palliative therapy [end]",2194622
284,Accumulating data suggest,[start] that [UNK] [UNK] [end],[start] that the risks for development of lung cancer are different in women compared with men [end],15099898
285,disease prevention is focused,[start] on the basis for the application of cardiovascular disease [end],[start] on smoking cessation [end],32008623
286,The patients have,[start] a major public health problem [end],[start] a worse prognosis due to the advanced age [end],32213266
287,further detailed classification is needed,[start] to [UNK] [end],[start] to choose a treatment [end],19223731
288,stigma is,[start] the primary care for patients with diabetes [end],[start] a highly significant barrier to fulfilling the clinical promise of reduced lung cancer burden [end],29800746
289,the pathological diagnosis of lung cancer incorporating,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] the histopathological dimensions of the disease [end],27535388
290,Special emphasis is placed,[start] on the latest advances in clinical prostate cancer research with the past 10 application for these disease were [end],[start] on summarizing evolving technologies useful in the characterization of lung cancer [end],22540298
291,Additional molecular targets that are addressed in clinical trials include,[start] [UNK] [end],[start] RET [end],29251665
292,Lung cancer causes,[start] a disease [end],[start] estimated 1.6 million deaths each year [end],29425790
293,lung cancer has,[start] more prevalent among women in women [end],[start] a multitude of sex differences [end],18222146
294,histological heterogeneity are addressed,[start] a major cause of the mortality [end],[start] trying to contribute to a better knowledge of carcinogenesis [end],29635240
295,Method summarized,[start] result of [UNK] may be greater than [end],[start] all research articles in databases including PubMed [end],30088452
296,Other prevention measures include,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] healthy diet choices [end],32008623
297,The decline in ever - smoking has reached,[start] a high blood pressure [end],[start] a plateau in the past few years however [end],10855253
298,lung cancer biomarkers have shown,[start] a major cause of cancer related deaths [end],[start] potential to complement the current screening standards [end],25108403
299,smokers have,[start] a major cause of cancer related deaths [end],[start] airflow obstruction than with normal airflow [end],11473242
300,all subtypes of non-small cell lung cancer have been treated,[start] with [UNK] [end],[start] historically [end],14641911
301,opportunities for improvement exist,[start] the leading cause of death in women [end],[start] early target areas [end],15209187
302,This abnormal expression is,[start] a major cause of death [end],[start] not only related to malignancy of tumors [end],31451145
303,Nontobacco risk factors include,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] occupational exposures [end],32008623
304,Tobacco control measures are not,[start] as [UNK] [end],"[start] strong enough in many countries around the world , particularly low and middle [end]",27732987
305,the 5 - year survival rate for women is,[start] significantly different compared with the basal like breast cancer [end],[start] 15.6 % compared with 12.5 % for men [end],18922127
306,Future innovations affecting the surgical treatment of lung cancer include,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] immunotherapy [end],31351552
307,"the aberrant expression of miRNAs in cancer patients provides numerous underlying merits as diagnostic , clinical pathological providing",[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] an insight into the clinical application for lung cancer [end],23496233
308,the latest scientific evidence regarding,[start] the role of these in treatment options [end],"[start] the mechanisms driving lung cancer risk in HIV infection , the clinical presentation of lung cancer in HIV - infected persons [end]",27607596
309,The remarkable efficacy of immunotherapy for advanced lung cancer has attracted,[start] more effective in improving than the treatment of the treatment of t2d [end],[start] more and more attention from the researchers [end],32283581
310,Recent findings is,[start] a major role in the [UNK] of [UNK] [end],[start] primarily due to higher smoking rates [end],27607596
311,the pathogenesis of lung cancer in China is intended,[start] to provide a timely breast cancer the treatment of the treatment of gastric cancer the patient s [end],"[start] to facilitate cooperation , so as to upgrade the effective control of lung cancer [end]",8069599
312,the human microbiota affects,[start] the need for a better understanding of multifactorial disease [end],[start] the efficacy of lung cancer on other treatments At the same time [end],31315786
313,The prognosis for patients with small - cell lung cancer is,[start] a heterogeneous disease [end],[start] worse [end],16792198
314,This article systematically reviewed,[start] the underlying cause of t1d [end],[start] the clinical trials of neoadjuvant immunotherapy for resectable NSCLC before surgery [end],32283581
315,Chemotherapy combined,[start] with [UNK] [end],[start] with radiotherapy for limited disease [end],17225705
316,Studies of lung cancer in women indicate,[start] that the effect of [UNK] are associated with a high incidence of t1d [end],[start] that there are differences in treatment outcomes as compared with men [end],24216523
317,Clinicians working with patients should intervene,[start] to be improved including guideline presently [end],"[start] to enhance their quality of life from diagnosis , during the disease during bereavement [end]",22308553
318,5p15 associated,[start] with cardiovascular disease risk [end],[start] with lung cancer risk [end],26667337
319,Additional molecular targets that are addressed in clinical trials include,[start] [UNK] [end],[start] ERBB2 [end],29251665
320,The poor outcomes of treatment in lung cancer justify,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] the implementation of an optimal lung cancer prevention in the form of smoking cessation programmes [end],29425790
321,However recent population - based studies indicate,[start] that the risk of gastric cancer [end],[start] that outcomes after surgery in patients with very early SCLC are comparable to those in patients with non-SCLC [end],26520187
322,Additional molecular targets that are addressed in clinical trials include,[start] [UNK] [end],[start] FGFR [end],29251665
323,The National Comprehensive Cancer Network recommends,[start] the potential for early detection of cardiovascular disease [end],[start] immunological checkpoint inhibitors as the standard treatment for small cell lung cancer [end],31196372
324,Volatile and nonvolatile components of the breath are being studied,[start] in the pathology report to indicate the prognosis of the disease [end],[start] as biomarkers of lung cancer [end],21405971
325,small cell lung cancer confined to one hemi - thorax may be,[start] as [UNK] [end],[start] curable with a combination of thoracic irradiation [end],15822487
326,antibodies block,[start] country of asia help answer the question is the countries to the countries [end],[start] the interaction of PD - L1 with PD - 1 [end],29251665
327,symptoms may vary,[start] [UNK] [end],[start] depending on tumor type of metastases [end],17225705
328,risk groups to inform,[start] the benefits of [UNK] [end],[start] screening guidelines [end],26667337
329,cells to escape,[start] the risk of microvascular complications [end],[start] the normal regulation of cell division [end],14641911
330,the development of lung cancer is modulated,[start] the leading cause of death in the world [end],"[start] by complex interactions between genetic , hormonal , behavioral , and environmental factors [end]",17084482
331,different kinds of them would be discussed,[start] among those of the prostate cancer [end],[start] to delineate their significance in lung cancer biology [end],28118799
332,EGFR - tyrosine kinase inhibitor treatment ( erlotinib ) in lung cancer owing,[start] a major public health problem [end],[start] to the higher incidence of EGFR mutation in nonsmokers [end],21992731
333,Circular RNA is,[start] a number of clinically validated in copd [end],[start] a unique RNA molecule with ring structure [end],31451145
334,changes brought about,[start] by the treatment options of [UNK] [UNK] [UNK] [UNK] to the treatment of [UNK] [end],[start] by the diagnosis of struggle [end],22308553
335,Screening tests began,[start] to provide the influence of partners beliefs on diabetes distress [end],[start] in the 1950 s with annual chest x-ray films [end],15961694
336,Lung cancer accounts worldwide,[start] for their patient s [end],[start] still [end],28118799
337,additional factors related,[start] to the [UNK] [end],[start] to risks for poor outcomes in blacks with lung cancer [end],16880053
338,"series of driver genes , such as ROS1 have been found",[start] in the study of [UNK] in the treatment of [UNK] [end],[start] in non-small cell lung cancer In recent years [end],29526181
339,the full benefits offered,[start] to provide the child with the skills necessary to manage diabetes over [end],[start] by control [end],29800746
340,quite a few patients will have,[start] a major cause of [UNK] [end],[start] local recurrence [end],32283581
341,Current evidence suggests,[start] that the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] that stigma detrimentally affects communication [end],29800746
342,Disruption of the symbiotic balance of the human microbiome is found,[start] in the study of [UNK] [end],[start] in systematic diseases such as diabetes [end],31315786
343,Future work should focus,[start] on the [UNK] of [UNK] [end],[start] on smoking cessation better understanding disease development in nonsmokers [end],32008623
344,This review covers,[start] the potential to reduce the risk of microvascular complications such as retinopathy [end],"[start] a brief introduction on various applications by NGS in lung cancer advances , including further discoveries in previously known target genes [end]",23980680
345,genes associated,[start] with cardiovascular disease risk [end],[start] with lung cancer susceptibility [end],26667337
346,neutrophils are not involved,[start] in the study [end],[start] in chronic inflammation [end],31771743
347,oral presentations related,[start] to be [UNK] [end],[start] to this topic [end],31095926
348,"series of driver genes , such as so on have been found",[start] in the pathology report to indicate the prognosis of the disease [end],[start] in non-small cell lung cancer In recent years [end],29526181
349,the environmental or inherited causes of lung cancer are,[start] more effective than the treatment of t2d [end],[start] usually unclear Among the 10 % of patients [end],14641911
350,nurses to individualize the care for this population to meet,[start] the potential to be improved including performance [end],[start] their specific needs [end],18222146
351,The purpose of this paper is,[start] to review the available clinical studies of patients with chronic respiratory diseases [end],"[start] to define immunochemistry , on the background of basic respiratory airway epithelial structure [end]",21734416
352,probably from 2 % to 3 % of patients with additional cancers yielding,[start] as a [UNK] of [UNK] [end],[start] an overall incidence of 5 % [end],11473242
353,Targeting intracellular signaling molecules is,[start] important risk factors [end],[start] an attractive approach for treatment of malignancies [end],21541198
354,No specific drugs for women with lung cancer are,[start] more likely to be [UNK] [end],[start] currently available [end],18922127
355,the applications of liquid biopsy include,[start] [UNK] [UNK] to the treatment of t2d patients [end],[start] early detection [end],26706955
356,Special emphasis is placed,[start] on the latest advances in clinical prostate cancer research with the past 10 application for these disease were [end],[start] on summarizing evolving technologies useful in the diagnosis [end],22540298
357,The poor outcomes of treatment in lung cancer justify,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] the implementation of an optimal lung cancer prevention in the form of screening programmes [end],29425790
358,a combination of chemotherapy plus knockdown mimicking,[start] to [UNK] [end],[start] microRNA [end],30088452
359,Small - cell lung cancer comprises,[start] as [UNK] [end],[start] 13 - 20 % of all lung cancers [end],26520187
360,multiple biological processes involved,[start] in [UNK] [UNK] [end],[start] in tumorigenesis such as angiogenesis [end],23496233
361,The human microbiome is closely related,[start] to the disease [end],[start] to human health status [end],31315786
362,This review covers,[start] the potential to reduce the risk of microvascular complications such as retinopathy [end],[start] a brief summary on various NGS technologies [end],23980680
363,An increasing percentage of patients with advanced lung cancer have,[start] the most common cancer [end],[start] molecular drivers in genes [end],23194039
364,the number of adverse events from the subsequent diagnostic procedures was,[start] as a significant risk factor for cardiovascular disease [end],[start] low [end],24357736
365,Understanding is,[start] [UNK] [end],[start] a crucial area for future study [end],29800746
366,the identification of molecular changes unique to lung cancer in never - smokers has generated,[start] to explore the indirect influence of partners beliefs on diabetes distress at follow up [end],[start] further interest in this disease More recently [end],20187318
367,Molecular footprints at the sites of p16 deletions indicate,[start] to review the studies of the association of prostate cancer with the age [end],[start] that DNA repair activities for G : C to T : A transversion play important roles in the accumulation of genetic alterations in lung cancer cells [end],15016317
368,Endoscopic photodynamic therapy or brachytherapy may be,[start] more effective in treatment of t2d [end],[start] an alternative to surgery as standard treatment in selected cases [end],8965366
369,the aberrant expression of miRNAs in cancer patients provides,[start] a major cause of cancer [end],"[start] numerous underlying merits as diagnostic , clinical prognostic markers providing an insight into the clinical application for lung cancer [end]",23496233
370,Women have to therapy,[start] the risk of microvascular complications such as disease [end],[start] regardless of stage [end],18922127
371,These findings have,[start] a high burden on caregivers [end],"[start] the potential to lead to the development of new , more effective treatments for lung cancer [end]",20187318
372,the mechanisms leading to molecularly heterogeneous tumors are being unraveled,[start] as a major cause of cancer related mortality rates in patients [end],[start] From subclinical DNA damage to overt invasive disease [end],14641911
373,the intestinal microbiota can modulate,[start] the leading cause of death [end],[start] responses to anti- - PD - 1 therapy [end],31315786
374,current research findings describing,[start] more effective evidence based on the the [UNK] treatment of [UNK] in the treatment of t2d [end],[start] therapeutic relevance of human lung cancer [end],31315786
375,Surgery - based multi-discipline comprehensive treatment is regarded,[start] for clinical outcomes [end],[start] as the treatment of choice On the treatment of MPLC [end],26706954
376,The origins of this negative attitude toward lung cancer screening are found conducted,[start] in the study [end],[start] at Johns Hopkins University School of Medicine [end],11473242
377,pre-invasive lesions not identified,[start] to [UNK] [end],[start] on CT [end],25108403
378,more women suffer,[start] [UNK] [end],[start] from lung cancer [end],25906024
379,Curative surgical treatment is,[start] the leading cause of death in women [end],[start] therefore only possible in about a third of the cases whereas other patients receive chemotherapy and / or radiation therapy [end],18460729
380,surgical resection is preferred,[start] the leading cause of death in the world [end],[start] For stages [end],17225705
381,The advent has helped,[start] the risk of microvascular complications [end],[start] to reshape the pathological classification of lung cancer [end],27535388
382,both staging were,[start] as a [UNK] of [UNK] [end],[start] inadequate [end],26520187
383,Risk factors for the development of lung cancer include,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],"[start] second - hand smoking , radon exposure , occupational exposure to cooking oil fumes [end]",23921082
384,multiple biological processes involved,[start] in [UNK] [UNK] [end],[start] in tumorigenesis such as cell proliferation [end],23496233
385,Future studies on LCINS should try to tackle,[start] that the effect of [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] the issues of the exploration of novel therapeutic targets [end],21992731
386,predictive markers for immunotherapy may inform,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] clinicians on how to optimally treat patients [end],31661148
387,the pathogenesis of lung cancer in China to facilitate,[start] [UNK] [end],[start] research [end],8069599
388,Radiotherapy has a palliative effect in,[start] disease in a high risk countries with a high incidence of diabetes by [UNK] [end],[start] 50 to 75 per cent [end],72894
389,The addition of chemotherapy to radical radiotherapy is gradually improving,[start] the risk of microvascular complications such as retinopathy [end],"[start] the outcome for locally advanced , inoperable non-small cell lung cancer [end]",15961694
390,the upcoming modern day interventions have been discussed,[start] as a significant burden on patients study [end],[start] with their pros [end],24639115
391,Elucidation of the mechanisms of lung cancer may provide,[start] a major cause of lung cancer related deaths [end],[start] a new insight into the prevention of lung cancer [end],28956747
392,A large body of evidence shows,[start] the association of cardiovascular disease [end],"[start] that the aberrant expression of miRNAs in cancer patients provides numerous underlying merits as diagnostic , clinical prognostic markers , providing an insight into the clinical application for lung cancer [end]",23496233
393,many hope will lead,[start] to produce new technology on earlier caregivers for a sustainable caregivers to treat cancer [end],[start] to increased survival [end],12692661
394,a relatively unique genetic background is,[start] the risk of microvascular complications such as disease [end],[start] high [end],32429640
395,These lesions allow,[start] cells [end],[start] cells to escape the normal regulation of apoptosis [end],14641911
396,understanding the associations between them has become,[start] more than a [UNK] [end],[start] a priority for research regarding tobacco - related illnesses [end],28205188
397,Molecular epidemiology studies to prove,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] this statement [end],17117325
398,Lung cancer is,[start] a leading cause of death in women [end],[start] the second most common cancer in Iceland [end],18460729
399,Other known environmental risk factors include,[start] [UNK] [end],[start] exposures to asbestos [end],26667337
400,The lung cancer epidemic of the twentieth century grew,[start] genetic alterations in lung cancer cells [end],[start] out of increasing tobacco consumption in the first half of that century [end],27732987
401,prior screening trials have shown,[start] the effect of [UNK] [end],[start] no benefit from screening [end],12450555
402,Lung cancer is,[start] a leading cause of death in women [end],"[start] the most common fatal malignancy in both men , both elsewhere in the world [end]",11473242
403,the prognosis is,[start] [UNK] [UNK] [end],[start] poor [end],32316716
404,Female lung cancer death rates increased,[start] with diabetes [end],[start] by more than 550 percent between 1950 and 1991 [end],8724218
405,A large number of researchs indicated,[start] for [UNK] [end],[start] that tumor mutation burden ( TMB ) may be an independent predicted biomarker for immunotherapy [end],31196372
406,Studies of lung cancer in women indicate,[start] that the effect of [UNK] are associated with a high incidence of t1d [end],[start] that there are differences in histology as compared with men [end],24216523
407,understanding these clusters may improve,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] the management of ongoing symptoms [end],22308553
408,to 75 per cent of patients should be recommended,[start] for patients [end],[start] in symptomatic patients [end],72894
409,Current study found,[start] that the [UNK] of [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] that it is closely related to prognosis [end],32429640
410,different kinds of them would be discussed,[start] among those of the prostate cancer [end],[start] to delineate their significance in lung cancer diagnosis [end],28118799
411,Neuron - specific enolase have been discovered,[start] in patients with stage [end],[start] as lung cancer biomarkers [end],18823584
412,the control of lung cancer has attracted,[start] a high burden on [UNK] [end],[start] worldwide attention Currently [end],27261907
413,significant gender - based differences in epidemiology have become,[start] more effective in treatment strategies [end],[start] warrant further investigation to advance the treatment of lung cancer in all patients [end],22041044
414,The latest figures for the UK show,[start] risk factors [end],[start] that lung cancer accounts for about 22 % of all cancer deaths [end],24067269
415,This article reviews,[start] the role of these in [UNK] [UNK] [end],[start] the role of surgical treatment for the various stages of lung cancer [end],8324654
416,Treatment strategy for subsequent primary lung cancer is,[start] more effective in treatment options in the general population [end],[start] an important key for the prognosis of patients with [end],22810461
417,high incidence rates are found,[start] in the [UNK] of [UNK] [end],[start] in Europe particularly in western Europe In women [end],12517539
418,screening resulted,[start] in in the [UNK] of [UNK] [UNK] [UNK] [UNK] of [UNK] [UNK] in the [UNK] [UNK] of chronic respiratory disease,[start] in a higher resectability rate in the screening group compared with a control group of patients [end],11473242
419,The latest figures for the UK show,[start] risk factors [end],[start] that there are approximately 39000 cases each year [end],24067269
420,resulting deaths the,[start] a number of clinically validated in copd [end],[start] about 347000 [end],12517539
421,Randomized trials on surgical resection in patients with limited stage disease did not support,[start] the effect of [UNK] on the disease s role of t1d [end],[start] a role for surgery in disease management when both staging were inadequate [end],26520187
422,the human microbiota affects,[start] the need for a better understanding of multifactorial disease [end],[start] the efficacy of lung cancer on gene therapy At the same time [end],31315786
423,This review describes,[start] the role of the development of t1d [end],[start] what the cancer biomarkers are for discovered at present and predicted future advance in lung cancer biomarker discovery with proteomics technology [end],18823584
424,A new health care initiative recommends,[start] the treatment for cardiovascular disease [end],[start] spirometric testing for all smokers [end],11473242
425,"series of driver genes , such as BRAF have been found",[start] in the study of [UNK] in the treatment of [UNK] [end],[start] in non-small cell lung cancer In recent years [end],29526181
426,this field is passing,[start] the effect of [UNK] [end],[start] through its maturation phase [end],28118799
