,Subj_Pred,Obj,Obj_true,PMID
232,Gastric cancer affects,[start] the genetic alterations in lung cancer cells [end],[start] more than 800000 individuals [end],16825900
233,The gastric cancer risk can be diagnosed by the ABC classification consisted,[start] with increased risk of t2d [end],[start] of a combination of the pepsinogen ( PG ) method [end],23967682
234,This article reviews,[start] the role of these in [UNK] [UNK] [end],[start] the role of ncRNAs in gastric cancer metastasis [end],31276633
235,surgery represents,[start] a major cause of cancer [end],[start] the only effective treatment option for patients with early stage tumors Currently [end],31279156
236,interventions can lead,[start] to [UNK] [end],[start] to a decline in gastric cancer incidence in high incidence countries [end],27184043
237,the relapse rates from recurrent cancer are,[start] helpful in early detection of lung cancer among the treatment of [UNK] cancer in the early detection of [UNK] cancer,[start] 80 % [end],15297947
238,The selection of eligible patients is,[start] a major public health problem [end],[start] a prerequisite for the successful clinical application of these targeted drugs [end],28213714
239,case - control strongly suggests,[start] that of the risk of diabetes [end],[start] that the risk may be decreased with a high intake of vegetables [end],17577615
240,gastric cancer involved,[start] in the us [end],[start] in post-transcriptional processing [end],26289363
241,the development of targeted therapy provide,[start] more effective in treatment options in lung cancer [end],[start] more choices in this field [end],30703786
242,tumor - induced immune inhibition leading,[start] to [UNK] the disease [end],[start] to improvement in the prognosis [end],28213714
243,Patients are diagnosed,[start] with the disease [end],[start] usually in locally advanced stage [end],31455923
244,The circular structure of circRNAs confers,[start] a significant association between [UNK] and [UNK] [end],"[start] unique biological characteristics upon them , such as enhanced stability over linear RNAs.Areas covered : circRNAs function , participate in protein coding [end]",31922886
245,Lymph node dissection is,[start] a heterogeneous group of diseases with called [UNK] [end],[start] an important part of the surgical treatment of advanced gastric cancer due to the high incidence of lymph node metastasis [end],31080234
246,Studies that have attempted to evaluate the effect of H. pylori eradication on the incidence of gastric cancer have not provided,[start] a major role in the [UNK] of the [UNK] of the [UNK] of the [UNK] of the [UNK] of the,[start] definitive answers [end],17229238
247,recent research advances may improve,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] this understanding in particular global gene expression strategies [end],11512601
248,tumors were,[start] in the [UNK] of [UNK] [end],[start] originally unresectable or marginally resectable for technical and / or oncological reasons [end],26643880
249,Gastric cancer remains,[start] the leading cause of cancer [end],[start] a major clinical challenge worldwide owing to limited treatment options [end],26289363
250,"Abnormal expression of some circRNAs , including circ - circ - DLST are associated",[start] in colorectal cancer [end],[start] with the development of gastric cancer [end],31922886
251,A plethora of aberrant molecular events are delaying,[start] as a [UNK] [end],[start] the development of targeted biological therapies [end],28176656
252,Category 1 is defined oncologically,[start] a [UNK] of [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] as stage IV [end],26643880
253,Accurate staging evaluation is,[start] the risk of microvascular complications [end],[start] important for prediction of a patients prognosis [end],19696534
254,Epstein Barr virus ( EBV ) infection have been confirmed,[start] as physical activity in patients [end],[start] as one of the important pathogenic factors of gastric cancer [end],30703786
255,radiotherapy targeted,[start] for the development of t1d [end],[start] therapy of neoadjuvant treatment in LAGC [end],33256300
256,eradication revealed,[start] the association of cardiovascular disease mortality rates of [UNK] [end],[start] a mainly intestinal type histology [end],19333542
257,the incidence of gastric carcinoma are decreasing,[start] in the us [end],[start] in many countries [end],16015679
258,us to allow,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] the patients to truly benefit by paying attention to the individual drug choice [end],28671042
259,a significance based,[start] on the [UNK] of [UNK] [end],[start] on gender difference [end],28415651
260,the role 18 - F - Fluoro -2-deoxyglucose ( FDG ) positron emission tomography ( PET ) in preoperative staging is investigated,[start] as a major public health problem [end],[start] In this non-systematic review [end],19147324
261,Bibliometric analysis highlights,[start] the basis for the application of therapies of cardiovascular disease in this review [end],[start] the key topics which have shaped the management of Gastric cancer [end],26873521
262,its several aspects remain,[start] more important than a [UNK] of [UNK] [end],[start] the major challenges for the future [end],32062657
263,The majority of gastric adenocarcinomas are related,[start] to [UNK] [end],[start] to chronic inflammation [end],21088411
264,non-coding RNA plays,[start] a major role in the [UNK] of the [UNK] of the [UNK] of [UNK] [end],[start] a key role in tumor metastasis [end],31276633
265,second physicians may have,[start] a major role in the pathogenesis of t2 dm patients [end],[start] low experience in third perioperative chemotherapy [end],21129674
266,better prognostic markers facilitate,[start] make a better understanding of the subject of the patient [end],[start] drug development [end],28147337
267,Pathologists play,[start] a major role in the development of t1d [end],[start] an important role in integrating tissue - based biomarkers [end],28213714
268,stage IV gastric cancer can be divided,[start] as complementary care by the secondary preventions of cardiovascular disease [end],[start] into two different classifications [end],30370504
269,the key topics have shaped,[start] the effect of [UNK] on the role of the [UNK] [end],[start] the understanding of Gastric cancer [end],26873521
270,Materials were detected in,[start] by the presence of [UNK] [UNK] [UNK] [UNK] [end],[start] 36 [end],27461616
271,application targeted,[start] to design models of cardiovascular disease [end],[start] therapy of neoadjuvant treatment in LAGC [end],33256300
272,Lack of efficacy with regard to targeting other signalling pathways including mesenchymal - epithelial transition / hepatocyte growth factor is,[start] for the development of t1d [end],"[start] probably due to suboptimal patient selection for these clinical trials , which is probably due to the lack of appropriate biomarkers , to decide on responsive patient population [end]",27609016
273,The indications for conversion therapy might include,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],"[start] the patients from category 2 , some patients from a very small number of patients from category 4 [end]",26643880
274,GC is,[start] both [UNK] and [UNK] in the treatment of [UNK] [end],[start] a consequence of Helicobacter pylori infection in 90 % of cases while in 10 % Epstein Barr Virus may be responsible [end],32062657
275,study analyzes,[start] the course of diabetes [end],[start] metabolites from biofluids [end],25278684
276,Gastric cancer is,[start] a leading cause of cancer [end],[start] one of the leading causes of cancer - related death worldwide [end],20820982
277,ROBO2 may be related,[start] to promising [UNK] [UNK] strategies [end],[start] to gastric tumorigenesis [end],27461616
278,The etiology are not known,[start] to the same as [UNK] [end],[start] yet [end],16015679
279,"DNA repair genes , and other genes implicated",[start] in the pathogenesis of colorectal cancer [end],[start] in normal gastric cell functions [end],28176656
280,the actual impact in terms of cancer prevention is,[start] a number of clinically relevant aspects [end],[start] unclear [end],25630323
281,gastric cancer detected,[start] in colorectal cancer [end],[start] after H. pylori eradication and gastric cancer with H. pylori infection [end],30158402
282,The gastric cancer risk can be diagnosed,[start] in the us [end],[start] by the ABC classification [end],23967682
283,a new staging system integrating,[start] with cardiovascular disease risk [end],[start] newer approaches for controlled trials of multimodality therapy in patients unlikely to be cured by surgery alone [end],2658642
284,FDG - PET adequately detects,[start] in the [UNK] [end],[start] therapy responders at an early stage [end],19147324
285,Management of gastric cancer from screening to definitive treatment varies,[start] substantially between eastern and western countries owing to numerous factors including government incentives to carry out population wide screening programmes,"[start] substantially between Eastern and Western regions owing to numerous factors , including government incentives to carry out population - wide screening programmes to detect early disease , differences in biological etc [end]",31178345
286,The etiology of gastric cancer consists,[start] to the us [end],[start] of environmental risk factors [end],20870917
287,Current evidence shows,[start] that tumor microenvironment might that can inhibit breast cancer proliferation [end],[start] a D2 gastrectomy has got the best survival results [end],31455923
288,the low rate of early diagnosis means,[start] [UNK] [end],[start] that most patients have advanced so [end],28671042
289,mortality is,[start] the leading cause of death in women [end],[start] high [end],24259966
290,Studies have attempted,[start] the potential for early detection of cardiovascular disease risk women and the risk women [end],[start] to evaluate the effect of H. pylori eradication on the incidence of gastric cancer [end],17229238
291,advanced disease overall,[start] as [UNK] [end],[start] about 1 year [end],28618420
292,Differences in neoadjuvant versus adjuvant chemotherapy regimens have been documented,[start] as a role in the pathogenesis of colorectal cancer [end],[start] in the literature [end],28181265
293,gastric cancer is not,[start] a leading cause of death in women [end],[start] merely a single a distinction that will aid our understanding of disease heterogeneity [end],23129495
294,cancer related,[start] to [end],[start] deaths [end],16836062
295,"childhood colonization , especially with a virulent strain is",[start] in the pathology report to indicate the prognosis [end],[start] apparently a major risk factor for disease progression to the neoplastic stage [end],12590229
296,Gastric cancer is,[start] a leading cause of cancer [end],[start] the fourth most common type of cancer [end],26494953
297,the publications have shaped,[start] the leading cause of death in the disease [end],[start] the understanding of Gastric cancer [end],26873521
298,Gastric cancer remains worldwide,[start] the leading cause of cancer [end],[start] the second leading cause of cancer death [end],25320514
299,This review focuses,[start] on the latest advances in clinical clinical prostate cancer research on the role of these epithelial s prognosis [end],[start] on the regulation of gastric cancer - related lncRNAs [end],26289363
300,Cyclooxygenase - 2 is,[start] a common malignancy with a high chance of [UNK] [UNK] [UNK] [UNK] [end],[start] a rate - limiting enzyme in prostanoid synthesis [end],24259966
301,This article summarizes,[start] the clinical association [end],[start] the epidemiology [end],20410336
302,The addition of gastrectomy to chemotherapy did not improve,[start] a strong immune system [end],[start] survival of patients with advanced GC and a single noncurable factor [end],27531538
303,methods were detected,[start] in the study of colorectal cancer [end],[start] with methylation.specific PCR in 36 [end],27461616
304,"biological features of gastric cancer , including the identification of diagnostic biomarkers will provide",[start] beneficial in [UNK] [end],[start] improved clinical outcomes [end],27514667
305,the presence of CTCs has been associated,[start] with the disease [end],[start] with worse prognosis in several major cancer types [end],28147337
306,the neoadjuvant treatment reduce,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] postoperative recurrence [end],33256300
307,the 5 - year survival rate of early gastric cancer can reach,[start] [UNK] [end],[start] > As progress is made in chemotherapy [end],28671042
308,Implications for nursing practice will help,[start] patients with diabetes [end],[start] oncology nurses assist their patients throughout their course of treatment with education [end],10074655
309,major retroperitoneal vessels are not routinely included,[start] [UNK] [UNK] [UNK] [end],[start] in the resected specimen [end],25320505
310,Subtotal gastrectomy was performed in,[start] in the [UNK] of [UNK] [UNK] [end],[start] 116 patients [end],3768650
311,"even markers developed from molecular biological studies on the carcinogenesis of gastric cancer , such as E-cadherin and others to be",[start] same thing [end],[start] of adequate sensitivity and specificity [end],16825900
312,a large phase III neoadjuvant chemotherapy clinical trial using,[start] [UNK] [end],[start] epirubicin [end],15297947
313,The recent report of the ToGA phase III study her,[start] [UNK] [UNK] of the [UNK] of [UNK] [UNK] [UNK] of [UNK] [end],[start] the concept that a greater understanding of the biology of gastric cancer subsets may improve overall outcome of individual patients [end],20410336
314,Metabolic imaging by positron emission tomography was,[start] as [UNK] [end],[start] the first technique with the potential [end],25320503
315,findings from these few studies are,[start] the most important issues [end],[start] at times [end],25278684
316,This work provides,[start] a major role in the development of t1d development [end],[start] the most influential references related to GC [end],26873521
317,PG ) PG I / II detected autoimmune gastritis with oxyntic gastric atrophy may be recommended,[start] in the [UNK] of gastric cancer [end],[start] for GC prevention purposes [end],27531538
318,Genetic studies revealed,[start] the association of cardiovascular disease [end],[start] chromosomal aberrations [end],27609016
319,This review will summarize,[start] the role of these in [UNK] studies [end],[start] the current knowledge about gastric cancer [end],31279156
320,second physicians may have,[start] a major role in the pathogenesis of t2 dm patients [end],[start] low experience in definition of clinical target volume [end],21129674
321,This review is intended,[start] to provide a brief review of the literature with regard to cardiovascular disease [end],[start] to discuss [end],24259966
322,The H. pylori eradication therapy diminished,[start] the risk of gastric cancer [end],[start] the prevalence of clinical gastric cancer [end],19333542
323,A surgery - oriented classification proposed,[start] for the association between sex [end],[start] by Peking University Cancer Hospital [end],30370504
324,our appreciation of the complexity of gastric cancer has evolved,[start] from the [UNK] of chronic respiratory diseases [end],[start] From diet to genetics [end],23129495
325,Gastric adenocarcinoma remains,[start] the leading cause of cancer [end],[start] an aggressive [end],29641950
326,proper surveillance of high risk patients should be,[start] as well as for the patient s [end],[start] our major objectives [end],32062657
327,the low rate of early diagnosis means,[start] [UNK] [end],[start] that most patients have advanced - stage disease at diagnosis [end],28671042
328,lncRNAs may play,[start] a major role in the development of t1d [end],[start] an active role in drug resistance of gastric cancer [end],26289363
329,Gastric cancer is,[start] a leading cause of cancer [end],[start] one of the most common malignant tumors in the digestive system [end],28671042
330,H. pylori eradication has been proposed,[start] as a target for the prostate cancer foundation [end],[start] as a possible primary chemo - preventive strategy [end],17229238
331,gastric cancer remains,[start] the leading cause of cancer [end],[start] a major killer across the globe [end],24618998
332,The improvements in disease - free and overall survival have defined,[start] a major cause of death [end],[start] a new standard of care [end],15297947
333,Biomarkers for selecting patients are lacking,[start] in the study of [UNK] [end],[start] still [end],27092990
334,An emphasis has been placed,[start] in the study of [UNK] [end],[start] on developing more effective chemotherapy regimens [end],10074655
335,the activation of nuclear factor - kappa B may be,[start] a major cause of cancer related deaths [end],[start] responsible for the elevated expression of COX - 2 in gastric cancer [end],24259966
336,the deranged signalling pathways are,[start] responsible for the development of t1d [end],[start] critical for normal cellular homeostasis [end],27609016
337,Further research will enhance,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] immunotherapy treatment in the future [end],30388190
338,The purpose of this review is,[start] to review recent guideline recommendations on therapeutic strategies while providing practical recommendations for the management of diabetes [end],[start] to discuss strategies for primary prevention [end],16489633
339,the West gives,[start] the most common cancers in the uk of the asia [end],[start] important inspirations on future international multicentre research collaboration to combat this dreadful malignancy [end],31178345
340,The mechanisms of COX - 2 in the development of gastric cancer are,[start] the effect of peanuts incorporated into a lcd on cardio metabolic measures in cardio metabolic measures on cardio income days,[start] probably through promoting the proliferation of gastric cancer assisting lymphatic metastasis [end],24259966
341,the risk may be decreased,[start] with the disease [end],[start] with a high intake of vegetables [end],17577615
342,the risk may be increased,[start] with a high incidence of t1d [end],[start] with a high intake of salt per se [end],17577615
343,merely a single a distinction will aid,[start] as a [UNK] [end],[start] our understanding of its significance [end],23129495
344,Radical lymphadenectomy should be undertaken,[start] more than in the study of [UNK] [end],[start] in patients with regional nodal metastasis [end],1549800
345,advances have been made,[start] in the study of [UNK] in the past 10 years [end],[start] in the knowledge of risk factors Over the past 15 years [end],16836062
346,eradication revealed,[start] the association of cardiovascular disease mortality rates of [UNK] [end],[start] a depressed - type appearance [end],19333542
347,recent high - throughput studies cluster,[start] that tumor microenvironment are associated with increased risk [end],[start] the molecular data obtained into subgroups with clinical relevance [end],28618420
348,Most studies demonstrate,[start] the association of cardiovascular disease risk factors [end],[start] some relationship of cancer cells to the Warburg Effect [end],25278684
349,Extended resections are regarded,[start] as [UNK] of [UNK] [UNK] in the [UNK] of [UNK] [end],"[start] as standard procedures in some Asian countries , including Japan [end]",20820982
350,Recent encouraging results with the preoperative approach need,[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],[start] to be studied further [end],16166979
351,Surgery is,[start] the leading cause of cancer [end],[start] the mainstay of treatment of this disease even if it is associated with a high rate of locoregional recurrence [end],15890270
352,Only clinical practice will allow,[start] to provide readers with increased knowledge [end],[start] us to prolong the survival time of patients [end],28671042
353,patients undergoing,[start] [UNK] [end],[start] surgery [end],27531538
354,an emphasis on HER2 noncoding,[start] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],"[start] RNAs , matrix metalloproteinases long [end]",27514667
355,This review summarizes,[start] the role of these in cancer patients [end],[start] the most important recommendations for the management of patients with gastric cancer [end],15890270
356,The few studies of gastric cancer conducted on the Mexican population in national institutes highlight,[start] to explore the modifiable risk factors of t1d [end],[start] the poor connection that currently exists between the scientific community and the health sector in terms of resolving this health issue [end],24782602
357,A small - scale randomized controlled trial have demonstrated,[start] several complementary care to increase cardiovascular risk factors [end],[start] no significant differences in recurrence rate between laparoscopic surgery for gastric cancer and conventional gastrectomy [end],26917602
358,This article reviews,[start] the role of these in [UNK] [UNK] [end],[start] recent advances in the use of chemotherapy for advanced gastric cancer [end],18257608
359,Lymph node metastasis is,[start] a heterogeneous group of diseases with a higher rate [end],[start] the most important prognostic factor that should be considered in treatment selection [end],17249273
360,miRNA expression based,[start] on the latest advances in clinical prostate cancer research with the past year [end],[start] on recent high - quality studies [end],25060632
361,the incidence of gastric cancer has been declining,[start] as a leading cause of death in women [end],[start] in recent decades [end],24259966
362,the death rates from recurrent cancer are,[start] helpful in early detection of lung cancer among patients [end],[start] 80 % [end],15297947
363,All these advances could lead,[start] to the same [UNK] of [UNK] [end],[start] to a better identification of patients [end],16836062
364,Large submucosal tumors with an aneuploid DNA pattern denote,[start] [UNK] of [UNK] [UNK] [end],[start] a more ominous outlook [end],1549800
365,Surgery is,[start] the leading cause of cancer [end],[start] the only curative therapy for localized gastric cancer [end],20820982
366,genomic classification have led,[start] to modern the number of clinically heterogeneous metabolic disorder [end],[start] to the current multidisciplinary approach to gastric adenocarcinoma [end],31236716
367,circRNAs are divided,[start] interventions for the renin angiotensin system [UNK] cardiovascular disease rate [end],[start] into three categories [end],31922886
368,the experience for the various therapeutic options for gastric cancer may be,[start] important for the development of t1d [end],[start] different between these regions [end],24914327
369,Understanding this will allow,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] us to take a big step forward in the treatment of gastric cancer [end],25060632
370,the technical challenges encountered,[start] the association of chronic respiratory diseases in the [UNK] [end],[start] in the radiotherapeutic management of resectable gastric cancer [end],24996375
371,Endoscopic resection of high - grade dysplasia is encouraged,[start] the [UNK] of [UNK] [end],[start] in the United States [end],18674700
372,Early gastric cancer is,[start] a common in the western world [end],"[start] a curable disease regardless of its location , histologic type , genetic changes , or the ethnicity of the patient [end]",18674700
373,This review aims,[start] to review recent guideline recommendations on therapeutic strategies while providing practical recommendations for the management of the prevention of diabetes,[start] to provide an update on the recent advances in the surgical treatment of advanced gastric cancer [end],31080234
374,This review aims to define,[start] to review recent guideline recommendations on therapeutic strategies while providing practical recommendations for the management of diabetes [end],[start] the role it plays compared to the whole range of old treatment methods [end],25320505
375,Differences in screening initiatives have been documented,[start] as a [UNK] approach to the management of t2d [end],[start] in the literature [end],28181265
376,5 - year survival rate of early gastric cancer can reach,[start] [UNK] [end],[start] 95 % [end],28671042
377,Gastric cancer is globally,[start] the leading cause of death in women [end],[start] the second leading cause of cancer - related mortality [end],25630323
378,epigenetic changes associated,[start] with cardiovascular disease risk [end],[start] with carcinogenesis [end],28176656
379,advances have been made,[start] in the study of [UNK] in the past 10 years [end],[start] in the knowledge of the pathogenesis of gastric cancer Over the past 15 years [end],16836062
380,Several novel combined chemotherapy regimens allow,[start] by the prostate cancer [end],[start] for conversion of an initially unresectable gastric cancer to resectable cancer in clinical practice occasionally [end],30370504
381,An understanding of the clinical variability is,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] important for effective treatment [end],29641950
382,"As a matter of fact , the extent of gastric resection depends on the size of the disease cancer surgery has become",[start] a high rate of [UNK] [end],[start] a patient [end],25320505
383,A systematic search of articles in EmBase was conducted,[start] on the [UNK] of [UNK] [UNK] [UNK] [end],[start] to identify relevant literature [end],28415651
384,patients diagnosed,[start] with colorectal cancer [end],[start] with gastric cancer [end],25320503
385,This review aims,[start] to review recent guideline recommendations on therapeutic strategies while providing practical recommendations for the management of the prevention of diabetes,[start] to define the actual landmarks of this procedure [end],25320505
386,unresectable cancer can be classified,[start] as a significant risk factors [end],[start] as conversed In this classification further [end],30370504
387,"The eligible literatures with publication deadline of May 3 , 2019 were collected",[start] for the early detection of cardiovascular disease in women [end],[start] from CNVIP databases [end],31453724
388,"A deeper understanding of the pathogenesis , including characterization of prognostic biomarkers will provide",[start] improved clinical outcomes [end],[start] improved clinical outcomes [end],27514667
389,Locally advanced gastric cancer requires,[start] a multisector strategy that cuts mortality through quality health care services [end],[start] multimodality treatment including surgery [end],31455923
390,the diagnosis is delayed,[start] as [UNK] [end],[start] often [end],25320503
391,our data support,[start] a multisector strategy that cuts mortality through quality health care services [end],[start] the potential clinical value of tissue and serum miR - 144 [end],28800316
392,The evaluation for efficacy of our screening strategy is strongly needed,[start] [UNK] [end],[start] in terms of mortality reduction [end],19696534
393,H. pylori eradication is recommended,[start] as a major risk factor for cardiovascular disease mortality in this population [end],[start] in patients [end],24659868
394,disease - free and overall survival created,[start] mortality rate [end],[start] by postoperative chemoradiation [end],15297947
395,lncRNAs may play,[start] a major role in the development of t1d [end],[start] an active role in tumorigenesis [end],26289363
396,The exploration targeted,[start] the [UNK] of [UNK] [UNK] of [UNK] [UNK] [end],[start] immunotherapy of neoadjuvant treatment in LAGC [end],33256300
397,radical surgical R0 resections are,[start] due to the [UNK] of the disease [end],[start] the basis of cure for gastric cancer [end],18070698
398,Serology testing for biomarkers such as gastrin has been studied,[start] as a major cause of cancer [end],[start] as an alternative to endoscopy [end],16825897
399,therapeutic approaches in the future could lead,[start] to the potential [end],[start] to a better prognosis of gastric cancer [end],16836062
400,the blood stream to have,[start] a major public health problem [end],[start] a key role in cancer metastasis [end],28147337
401,"Other circRNAs , such as hsa_circ_0001368 may play",[start] important roles in the occurrence of microvascular complications in prostate cancer [end],[start] important roles in gastric cancer treatment.Expert opinion : Exploring the roles of circRNAs in gastric cancer development [end],31922886
402,the many therapeutic biomarkers investigated,[start] as the leading cause of death in women [end],[start] to date [end],27514667
403,GC is,[start] both [UNK] and [UNK] in the treatment of [UNK] [end],[start] a highly heterogeneous disease from morphological standpoints [end],28618420
404,diagnostic studies have undergone,[start] a major cause of cancer related mortality among women [end],[start] important changes in the last decades [end],15890270
405,The 100 most cited papers analysed,[start] by [UNK] [end],[start] by institution [end],26873521
406,Radiochemotherapy Gatrointestinal intergroup study have demonstrated,[start] that the effect of [UNK] [UNK] [UNK] [UNK] [UNK] were associated with a greater risk of chronic respiratory disease [end],[start] a convincing local control [end],21129674
407,year with the greatest number of publications were,[start] as a high rate of [UNK] [end],[start] the USA ( n = 29 [end],26873521
408,The etiology of gastric cancer consists,[start] to the us [end],[start] of Helicobacter pylori infection [end],20870917
409,patients with lower tissue or serum suffered worse,[start] cause [end],[start] 5 year overall survival and disease [end],28800316
410,H. pylori infection are,[start] responsible for tumor thrombosis [end],[start] highly prevalent Japan [end],24659868
411,this tumor is secondary,[start] [UNK] [UNK] [end],[start] most commonly diagnosed in Japan [end],1549800
412,individuals to modify,[start] cardiovascular disease risk [end],[start] their lifestyle habits [end],27531538
413,H. pylori screening could be,[start] more effective in the treatment of t2d patients [end],[start] cost - effective [end],17229238
414,RASSF2A gene methylations may be related,[start] to the study [end],[start] to gastric tumorigenesis [end],27461616
415,"The exploration , targeted immunotherapy of neoadjuvant treatment in LAGC have made",[start] the clinical management of t2d patients [end],[start] continuous progress in recent years [end],33256300
416,patient prognosis will be improved most dramatically,[start] in the study [end],[start] by techniques [end],16825900
417,The numerous histological classifications currently available reflect,[start] the [UNK] of [UNK] [UNK] of [UNK] [UNK] [end],[start] such heterogeneity [end],28618420
418,"The eligible literatures with publication deadline of May 3 , 2019 were collected",[start] for the early detection of cardiovascular disease in women [end],[start] from Wanfang databases [end],31453724
419,Indications in the elderly to be,[start] the same as [UNK] in patients as [UNK] [end],[start] favourable [end],26917602
420,tumor heterogeneity is,[start] a major cause of the cancer [end],[start] an inherent feature of gastric cancer [end],27092990
421,a radical surgical resection is,[start] benign tumor [end],[start] the key to improve prognosis [end],30370504
422,clinical research will allow,[start] to provide the future strategies for surveillance of the status of these treatment [end],[start] us to prolong the survival time of patients [end],28671042
423,immunotherapy is considered,[start] for the early detection of cardiovascular disease among patients [end],[start] as an innovative approach for cancers such as lung cancer Currently [end],30388190
424,Gastric cancer is,[start] a leading cause of cancer [end],[start] the second most common [end],33256300
425,"Other circRNAs , such as hsa_circ_0001368 may play",[start] important roles in the occurrence of microvascular complications in prostate cancer [end],[start] important roles in gastric cancer treatment.Expert opinion : Exploring the roles of circRNAs in gastric cancer occurrence [end],31922886
426,Management of gastric cancer from screening to definitive treatment varies,[start] substantially between eastern and western countries owing to numerous factors including government incentives to carry out population wide screening programmes,"[start] substantially between Eastern and Western regions owing to numerous factors , including government incentives to carry out population - wide screening programmes to detect early disease , differences in clinical responsiveness [end]",31178345
427,The 100 most cited papers analysed,[start] by [UNK] [end],[start] by author [end],26873521
428,surgeons are experienced,[start] interventions for their caregivers [end],[start] in gastric cancer management [end],31455923
429,The mechanisms of COX - 2 in the progression of gastric cancer are,[start] the effect of peanuts incorporated into a lcd on cardio metabolic measures in cardio metabolic measures in patients with t2dm,[start] probably through promoting the proliferation of gastric cancer cells [end],24259966
430,the main method to diagnose gastric cancer is,[start] a heterogeneous group of diseases with a greater increase in recent research [end],[start] pathological biopsy At present [end],31276633
431,Novel therapeutics have been partially introduced,[start] by the presence of [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] into clinical use in connection with neoplastic diseases such as chronic myeloid leukemia [end],16154715
432,patients undergo,[start] [UNK] immune responses [end],[start] curative resection [end],25320505
433,Large - scale international studies are,[start] a major cause of the damage of [UNK] [UNK] [end],[start] ongoing [end],27092990
434,evidence accumulated in the literature indicates,[start] to review the recommendations for diabetes including [UNK] surveillance [end],[start] that non-coding RNA plays a key role in tumor metastasis [end],31276633
435,Gastric cancer is,[start] a leading cause of cancer [end],[start] the second leading cause of cancer related mortality in China [end],33256300
436,improved trial continued,[start] [UNK] of [UNK] [UNK] [UNK] to [UNK] cancer [end],[start] search for better targeted agents will help develop better treatments for patients with advanced gastric cancer [end],16166979
437,Management of gastric cancer from screening to definitive treatment varies,[start] substantially between eastern and western countries owing to numerous factors including government incentives to carry out population wide screening programmes,"[start] substantially between Eastern and Western regions owing to numerous factors , including government incentives to carry out population - wide screening programmes to detect early disease , differences in biological tumour behaviours [end]",31178345
438,epigenetics has become,[start] a complex disease [end],[start] a hot topic for research [end],25997695
439,obesity play,[start] a major role in the [UNK] of lung cancer risk [end],[start] important roles in the development of proximal stomach cancer [end],16489633
440,circular RNAs have emerged,[start] as a major public health problem [end],[start] in the field of their biological functions In recent years [end],31922886
441,the International Agency for Research on Cancer organized,[start] the risk of gastric cancer [end],[start] a Working Group of international experts to discuss In December 2013 [end],25439075
442,Gastric cancer is worldwide,[start] a leading cause of cancer [end],[start] a cause of cancer - related mortality [end],20410336
443,The effectiveness of 3 new gastric cancer screening techniques treat,[start] [UNK] [end],[start] method were extensively reviewed [end],25320514
444,a similar approach should be advocated,[start] for the development of t1d [end],[start] In the United States [end],18674700
445,the relevant treatment models of advanced gastric cancer need,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] to be further explored still [end],31080234
446,The most cited paper ( by Parsonnet focused,[start] on the latest advances in clinical trials research with the application for these interventions of cardiovascular disease [end],[start] on H.Pylori risk [end],26873521
447,Gastric cancer is,[start] a leading cause of cancer [end],[start] the second leading cause of cancer related deaths [end],16836062
448,risk protectors relating to gastric cancer ( 9/48 ) ; relationship between Helicobacter pylori and pathologies associated,[start] higher risk factor for t1d [end],[start] with gastric cancer [end],24782602
449,the operation would not be,[start] as a significant worldwide factor [end],[start] the best choice [end],26643880
450,H. pylori,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] gastric cancer Korea [end],24659868
451,Continuing advances in high - throughput technologies are revealing,[start] the association of cardiovascular disease [end],[start] an intricate network of genetic changes [end],28176656
452,us to develop,[start] [UNK] [UNK] [end],[start] potential tools for effective treatment of gastric cancer [end],31922886
453,DM was associated,[start] with a high incidence of diabetes [end],[start] with a significant impact on gastric cancer incidence [end],28415651
454,individuals to participate,[start] you are a [UNK] [end],[start] in screening programs [end],27531538
455,consumption of fresh fruits to reduce,[start] the disease in the early stage [end],[start] the risk of gastric cancer [end],20870917
456,median survival is,[start] more than one of the [UNK] [end],[start] less than 1 year [end],32861308
457,genetic studies based on the Correa model have shown,[start] that the effect of [UNK] are associated with a high risk of t2d [end],[start] that secondary prevention of gastric cancer is possible [end],12590229
458,the environmental factors may modulate,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] its effects [end],23639637
459,The recent report of the ToGA phase III study has validated,[start] [UNK] of the [UNK] of [UNK] [UNK] of [UNK] [end],[start] Her2 as a molecular target in this disease supporting the concept that a greater understanding of the biology of gastric cancer subsets may improve treatment selection [end],20410336
