,Subj_Pred,Obj,Obj_true,PMID
241,The Melbourne Prediabetes Family Study provided,[start] the current [UNK] of cardiovascular disease [end],[start] an opportunity to examine late - onset autoimmune diabetes within the context of a family history of T1D [end],14679094
242,This chapter reviews,[start] the current knowledge on which to the potential for selecting the best possible available history of breast cancer [end],[start] the related content of exercise [end],32342453
243,published data regarding,[start] the most important role of lung cancer [end],[start] the relationship between other aspects of glucose management and CVD risk by sex in type [end],31754811
244,This Seminar gives,[start] a [UNK] [UNK] [end],[start] an overview of potential future directions for care [end],29916386
245,the requirements could account,[start] the most important role of lung cancer [end],[start] for T1 D predisposition [end],15963965
246,Laboratory increased,[start] important in the literature [end],[start] steroid hormone profile [end],20446034
247,this post-Diabetes Control era relating,[start] to the most important health problem [end],[start] to macrovascular complications [end],16898876
248,evidence describing,[start] the [UNK] of the [UNK] of the [UNK] of [UNK] therapy [end],[start] associations between viruses and the development of type [end],15963965
249,The reporting of the results of the Diabetes Complications Trial in 1993 has led,[start] to a major reappraisal of management outcomes in type 1 diabetes in children [end],[start] to a major reappraisal of management outcomes in type [end],16898876
250,higher levels of FI will be associated,[start] with [UNK] [end],[start] with higher CA [end],26771087
251,large animal models are,[start] [UNK] [end],[start] a valuable complement to rodent models for both physiological reasons [end],15229377
252,Assessment of the complex combinations of the psychological symptoms required,[start] the interaction of medical services [end],[start] the interaction of psychological services [end],9729705
253,The model uses,[start] [UNK] [end],[start] ordinary differential equations to represent the PLN [end],20491795
254,secondary responses collectively result,[start] in impairment of beta cell function [end],[start] in impairment of consequent development of T1D [end],20377666
255,Invariant natural killer T ( iNKT ) cells are,[start] [UNK] [end],[start] CD1d [end],22825586
256,additional lessons remain,[start] to [UNK] [UNK] [end],[start] to be learned from the pancreas in T1D [end],19502978
257,stem cells derived,[start] to be [UNK] [end],"[start] from a variety of sources for the cure of T1 D , and multipotent mesenchymal stromal cells [end]",23572052
258,Several approaches novel,[start] to treat gastric cancer [end],"[start] to T1 DM modeling were used , including risk factor covariance [end]",28712629
259,Its epidemiological background make,[start] the [UNK] [end],[start] Sardinia an ideal region for investigating genetic factors [end],20920447
260,Studies on fatigue among persons with T1DM are limited,[start] to be [UNK] [end],[start] to small samples and cross-sectional designs with few randomized controlled trials [end],29944065
261,a long prodrome provides,[start] a role in the development of lung cancer [end],[start] a window of opportunity In most cases [end],16847277
262,Rotaviruses are worldwide,[start] the same [end],[start] the main cause of severe diarrhea among children [end],17667707
263,the concept of type 1 diabetes as an immunemediated disease emerged rapidly,[start] in the [UNK] of [UNK] [UNK] [UNK] [end],[start] over the period from 1974 to 1976 [end],11272129
264,Executive functioning to assess,[start] the risk of gastric cancer [end],[start] in ongoing clinical management of type 1 diabetes [end],20215458
265,The poorer diabetes outcomes of children with diabetes have been attributed,[start] to the [UNK] [UNK] [UNK] [end],[start] to their migration status [end],30912245
266,Advances in treatment for subjects with diabetes are not,[start] the same disease [end],[start] yet sufficient to prevent the deleterious impact of diabetes on mortality [end],18729155
267,islet beta cell loss leading,[start] to [UNK] [end],[start] to hyperglycaemia [end],20491795
268,several agents show,[start] [UNK] [UNK] [end],[start] promise when given shortly after diagnosis Thus far [end],19944292
269,a potential strategy of the healthcare personnel are indicated,[start] as a major component of the [UNK] of the [UNK] [end],[start] as variables [end],29083332
270,Cell - surface receptors including integrins mediate,[start] the risk of gastric cancer in men [end],[start] the initial steps of homing [end],20685342
271,care required,[start] by [UNK] [end],[start] by families [end],25529223
272,EP will moderate,[start] ndre impact higher levels of ee [end],[start] NDRE impact higher levels of EP [end],26771087
273,Parents completed,[start] a family history of the disease [end],"[start] questionnaires , including Behavioral Rating Inventory of Executive Function ( BRIEF ) , Attention - demographic background factors [end]",28318073
274,The model runs,[start] making a better prognosis for those with a [UNK] [end],[start] making use of covariance matrices for risk factor progression [end],28712629
275,Teachers rated,[start] a teacher [end],[start] 95 diabetic students [end],19496963
276,several pathogens demonstrated,[start] by [UNK] [UNK] [end],[start] a protective effect from this disease [end],19393195
277,The latest developments in understanding the characterization of major disease subtypes might help,[start] in the treatment of type 2 diabetes [end],[start] in the development of preventive treatments [end],31534209
278,DM is divided,[start] to be [UNK] [end],[start] into type 1 diabetes mellitus [end],32342453
279,These data suggest,[start] that the risk may be decreased with a high intake of fruit [end],[start] that youth who begin intensive treatment as adolescents generally have good psychosocial outcomes as young adults [end],17659065
280,A multitude of mechanisms to exert,[start] a multisector strategy that cuts mortality through quality health care services [end],[start] this effect [end],26003192
281,this post-Diabetes Control era relating,[start] to the most important health problem [end],[start] to microvascular [end],16898876
282,The mortality rate in the diabetic population decreased,[start] from [UNK] [end],[start] over that time period by 4.8 % per year in women respectively [end],23949580
283,virus - induced interferon alpha can be,[start] important [end],[start] deleterious acting as an initiator of the autoimmunity [end],20351698
284,Aims was,[start] a significant association between the two groups [end],[start] to estimate absolute mortality rates in patients with type 1 diabetes at the Steno Diabetes Centre relative to the general Danish background population [end],23949580
285,I A24 may have contributed,[start] the quanto1 [end],[start] to the rapid beta cell destruction [end],17575381
286,clients give,[start] to make a friend [end],[start] optimal opportunity for recovery [end],24628439
287,The logistic issues underlying,[start] the presence of [UNK] [UNK] [end],[start] these scenarios [end],10433102
288,hope remains,[start] the most important committee on strength helps answer the question what is the question what the potential for the potential,[start] high [end],27959859
289,a tri-axial accelerometer used,[start] [UNK] [end],[start] continuously for 7 days.The diabetes group [end],31083260
290,i ) YWD e p n d r e e p c a,[start] ndre impact higher levels of ee [end],[start] in EP [end],26771087
291,variable duration determines,[start] the [UNK] [end],[start] the age [end],12116172
292,recipients reported,[start] to be [UNK] [end],[start] to the Scientific Registry of Transplant Recipients [end],22494609
293,1 diabetes ( T1D ) in genetically prone individuals clearly defining,[start] a [UNK] immune system [end],[start] causative infectious agents [end],15963965
294,Type 1 diabetes is,[start] a major cause of the disease [end],[start] an autoimmune disorder afflicting millions of people worldwide [end],20432533
295,studies for analyzing,[start] the [UNK] [end],[start] the prevention of T1DM [end],31584373
296,the impact of such therapy on the disease is,[start] the disease [end],[start] as yet extremely modest [end],15536874
297,T - cell - mediated autoimmunity is involved,[start] in the [UNK] [UNK] [end],[start] in the pathogenesis of NMO [end],30918186
298,A combination of genetic markers can be used,[start] the [UNK] [UNK] [UNK] [end],[start] to accurately predict the disease in higher - risk relatives [end],12762954
299,Assessment of the complex combinations of the psychological symptoms required,[start] the interaction of medical services [end],[start] the interaction of medical services [end],9729705
300,beta cell destruction can be predicted,[start] significantly [end],[start] both before thus allowing the development of preventative strategies In immune - mediated type [end],11554777
301,These islet autoantibodies may have developed,[start] the risk of developing complications [end],[start] in children of 1 - 3 years of age already [end],23296174
302,how much family history of T1 DM is,[start] a major risk factor [end],[start] present [end],15794911
303,children diagnosed,[start] with their [UNK] [end],[start] with type this role can be medically crucial [end],19408118
304,cognitive decline mediated,[start] at the age of [UNK] [end],[start] by microvascular disease [end],17546438
305,this Complications Trial era relating,[start] to the development of lung cancer [end],[start] to microvascular [end],16898876
306,40 - 61 % of students reported,[start] their patients [end],[start] comfort with diabetes care activities Before camp [end],31227198
307,diseases characterized,[start] by [UNK] [end],"[start] by high blood glucose levels due to defects in insulin secretion , insulin action , or both [end]",15229371
308,Gene therapy has emerged,[start] a major role in the development of gastric cancer [end],[start] as one of the potential therapeutic alternatives [end],30372820
309,Many theories tried to explain,[start] the epidemiological correlation between [UNK] and the disease [end],"[start] the epidemiological correlation between infections and diabetes , supported by information from human studies [end]",19393195
310,Methods was followed,[start] a [UNK] [UNK] [end],[start] until death or the end of follow - up on 31 December 2008 [end],21465326
311,epidemiological evidence suggests,[start] that the patients with high levels of [UNK] il 8 could potentially have high mortality [end],[start] that peripubertal changes in body weight predispose young women to develop unhealthy eating attitudes [end],10436248
312,Major monitoring efforts have provided baseline historical measures leading,[start] to the current multidisciplinary approach [end],[start] to better epidemiological studies [end],23912764
313,body mass index were discussed,[start] respectively [end],[start] for their relations with the cognitive changes [end],28222533
314,nurse practitioners must be informed,[start] of the patients with chronic respiratory diseases [end],[start] of the most current research available for their patients so that they can encourage their patients to live full lives [end],17059972
315,Major monitoring efforts have provided,[start] a role in the development of cancer [end],[start] baseline historical measures leading to better epidemiological studies [end],23912764
316,The better blood glucose control was explained,[start] the [UNK] [end],[start] only by the higher Vo2max [end],23749254
317,eight met,[start] the current [UNK] of cardiovascular disease [end],[start] criteria for ADHD [end],28708247
318,"Auto - reactive T cells , produced during the pathogenesis play",[start] a significant effect [end],[start] an important role [end],17412305
319,Diabetes management guidelines offered by the American Diabetes Association teams understandably place,[start] a significant increase of the risk of gastric cancer [end],[start] a high burden of responsibility on caregivers to administer insulin [end],25009119
320,viruses can play,[start] a major component of the most important health problem [end],[start] a role in preventing rather than enhancing T1 D development [end],15963965
321,Healthcare professionals felt,[start] a major impact on the primary care of adults [end],[start] eating [end],23745648
322,"studies """"""""""""""""""""""""""""""will excavate bottom layers of the """""""""""""""""""""""""""""""" celiac iceberg to detect""""""""""""""""""""""""""""""",[start] the [UNK] [UNK] [end],[start] silent celiac cases [end],30045024
323,Teachers rated,[start] a teacher [end],[start] 95 diabetic students ( M = 11.8 ; SD = 95 of their siblings regarding academic skills [end],19496963
324,Genetic susceptibility plays,[start] an important role in the development of gastric cancer [end],[start] an important role in T1 D etiology [end],24746688
325,participants knew,[start] the patients with a high risk of lung cancer [end],[start] someone with T1 D [end],29083332
326,Subjects with ' major ' discrepancy reported,[start] greater retrospective quality of greater occurrence of positive recent days [end],[start] greater retrospective quality of life improvement and greater occurrence of positive recent life - change events [end],8281732
327,Recent publications describing long - term follow - up from landmark trials represent,[start] the same [UNK] [end],[start] an opportunity to revisit modeling options in type 1 diabetes mellitus ( T1 DM ) [end],28712629
328,The ability to predict subsequent clinical diabetes in those nondiabetic individuals with immune changes has led,[start] to improving the risk of developing complications [end],[start] to attempts [end],7821148
329,Data on quality of well - being were collected,[start] for more than 50 decades ago [end],[start] on both occasions [end],8281732
330,6 - month intervals using,[start] the [UNK] [end],[start] measures of quality of life [end],17659065
331,Several views on T1D have become,[start] a number of immune abnormalities in the disease [end],[start] so widely accepted that they may actually hamper progress into the true cause of this disease [end],24344989
332,31 T1ADM patients in whom were measured,[start] in the [UNK] [end],[start] at the time of diagnosis [end],26477482
333,A combination of metabolic markers can be used,[start] to [UNK] [UNK] [end],[start] to accurately predict the disease in the general population [end],12762954
334,EP were positively associated,[start] with a [UNK] [end],[start] with FI [end],26771087
335,Diabetes mellitus was diagnosed,[start] with a disease [end],[start] in a 6 - year - old neutered male ferret with symmetrical alopecia [end],20446034
336,Type 1 diabetes using,[start] [UNK] [end],[start] the Health Promotion Model [end],32168173
337,clients gain,[start] the need for new strategies for the management of the primary [UNK] in this article [end],[start] appreciation of the motivation of female adolescents with type 1 diabetes mellitus towards disordered eating behaviours [end],24628439
338,artificial pancreas or closed - loop systems hold,[start] quanto1 [UNK] [end],[start] the most promise for improving the burden of care in the near term for children and adolescents with type 1 diabetes [end],25529223
339,future complications portended,[start] the most important role of [UNK] [end],[start] by the diagnosis of diabetes [end],18446141
340,Health care costs for type 1 patients are,[start] [UNK] [end],[start] higher than those for the general information on associated patterns of hospitalisation [end],18053255
341,us to decipher,[start] the [UNK] [end],[start] just how the microbiota impacts type - 1 diabetes [end],22168424
342,Understanding the epidemiological characteristics of T1 DM including race will help,[start] to develop a better treatments for the chemotherapy [end],[start] to develop guidelines [end],31081398
343,the care of patients with type 1 diabetes has seen,[start] a significant impact on the [UNK] of the treatment of the treatment of type 2 diabetes [end],[start] a rapid evolution ; with algorithms all contributing to a decrease in disease - related complications [end],11476858
344,patient directly impacts,[start] both [UNK] and [UNK] [UNK] [end],[start] the therapeutic efficacy [end],17176121
345,This review summarizes,[start] the current [UNK] of cardiovascular disease [end],"[start] current research efforts directed at understanding the possible reasons for this increase , including the role of early life feeding patterns [end]",21218503
346,EP will moderate,[start] ndre impact higher levels of ee [end],[start] NDRE impact higher levels of BF [end],26771087
347,Computer - aided drug design contributes,[start] to the management of type 2 diabetes [end],[start] to the discovery of novel molecular docking promises [end],32421967
348,immunological strategies might be developed,[start] to prevent [end],[start] to how to achieve this goal [end],31533907
349,the most well - known theories found,[start] the [UNK] [end],[start] in the literature [end],23733895
350,alcohol consumption can have,[start] a major cause of death [end],[start] harmful effects on their future wellbeing For a young person with type 1 diabetes [end],26264336
351,Candidate environmental causes of type 1 diabetes are being characterized,[start] in the us [end],[start] in cohort studies now [end],10433102
352,stabilizing serum glucose improves,[start] the need for a new treatment of type 2 diabetes [end],[start] classroom attention although the effect was detected only by observation of classroom behavior using highly structured techniques [end],16492429
353,Psychiatric nurse practitioners are poised,[start] to treat the patients with [UNK] [end],[start] to implement these interventions [end],15962920
354,the participants explained their difficulties in maintaining,[start] the university of california in 1979 for [UNK] [end],[start] metabolic control [end],32168173
355,the mortality rate in patients decreased faster,[start] from [UNK] [end],[start] over the study period [end],23949580
356,The pig is,[start] [UNK] [end],"[start] very useful in many aspects as a model for human pathophysiology because many organ systems of this species , resemble those of the human [end]",15229377
357,emergency physicians should be,[start] a significant of the most important treatment of the disease [end],[start] aware of HHS As the incidence of T1 DM is increasing [end],28640151
358,A meta - analysis was performed,[start] on the [UNK] of the [UNK] of [UNK] [end],[start] on the relationship between T1 DM and cognitive changes in youths respectively first [end],28222533
359,the optimum cut - off value for HbA1c was,[start] [UNK] [end],[start] 8.7 % with sensitivity and specificity of 100 % and 83.9 % respectively [end],26477482
360,the risk for type 1 diabetes is strongly correlated,[start] with the disease [end],[start] with the number of positive antibodies [end],11460579
361,This review article describes,[start] the current [UNK] of cardiovascular treatment of type 2 diabetes [end],[start] the current strategies for diabetes prevention [end],17180706
362,This study explored,[start] the most important ongoing research [end],[start] young people 's experiences of diabetes care [end],28708247
363,much time have been spent,[start] in a good time [end],[start] on generating potent immune therapies [end],17176121
364,This study aims to determine,[start] the current knowledge available and this disease [end],[start] at what age during childhood the autoantibodies ICA are most prevalent [end],22558802
365,Improvements averaging,[start] [UNK] [end],[start] 20 % [end],16492429
366,hypotheses impact weakly,[start] the [UNK] [end],[start] disease outcome [end],20491795
367,T1 D has been,[start] the most important risk of developing cardiovascular disease [end],[start] a common significant cause of mortality Recently [end],18789598
368,Type 1 diabetes is strongly associated,[start] with the disease [end],"[start] with several empirically supported eating disorder risk factors depression , and dietary restraint [end]",19323958
369,Further research could investigate,[start] the patients with high levels of [UNK] [UNK] [UNK] [end],[start] the gene - stress interactions to evaluate the risk of T1DM development [end],30336709
370,subjects belonging,[start] to the same [UNK] [end],[start] to ethnic groups [end],26062518
371,Epidemiologic studies have,[start] the evidence for new treatment of type 2 diabetes [end],[start] an important ongoing role to investigate the cure of T1D [end],20723815
372,answers to many long - standing questions in T1D have been addressed,[start] a significant effect [end],[start] recently [end],19502978
373,the studies are reported,[start] in the [UNK] of [UNK] [end],[start] on gene therapy for the management of T1 DM [end],30372820
374,Type 1 diabetes is diagnosed,[start] with a high risk of developing cardiovascular disease [end],[start] at a young age with insulin deficiency usually [end],28222533
375,Clinical and preclinical studies have suggested,[start] the potential of identifying specific characteristics [end],[start] strategies to prevent the diagnosis of type 1 diabetes in people at risk [end],31533907
376,"Type 1 diabetes , resulting from the autoimmune destruction of insulin producing islet beta cells is caused",[start] the [UNK] [UNK] [end],[start] by environmental determinants [end],26659804
377,NHB children to be treated,[start] a [UNK] [end],[start] in 2011 [end],32889433
378,current knowledge of pathogenesis targeting,[start] beneficial effects on reducing health risk factors [end],[start] trimolecular recognition complex [end],22548954
379,these results suggest,[start] that the patients with chronic respiratory diseases experiencing depression [UNK] for [UNK] [end],[start] that treatment strategies for T1 DM should balance economic burden [end],27812145
380,screening in the context of well - designed research studies must continue - ultimately the benefit to the individual will be,[start] the same mutation in the prion gene in quanto1 families [end],[start] immense [end],11979016
381,i ) YWD will have,[start] higher levels of ii ep will moderate ndre impact higher levels of ee [end],[start] higher levels of ( ii ) EP will moderate NDRE impact higher levels of FI will be associated with higher CA [end],26771087
382,the disease based,[start] on the immune system [end],[start] on extensive research both in rodent models of spontaneous diabetes [end],20432533
383,treatment to psychologist are needed,[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],17059972
384,various experimental strategies correcting stimulating,[start] type 1 diabetes [end],[start] iNKT cells [end],22825586
385,A modified multiple baseline design to determine,[start] that patients with high levels of [UNK] il 8 could potentially have high levels of il 8 [end],[start] if improved on - off - task behavior was associated with better glycemic control [end],16492429
386,even mono zygotic twins have a concordance rate of,[start] the same [UNK] [end],[start] around 50 % [end],24746688
387,young people are beginning,[start] their [UNK] [end],[start] to experience effects of alcohol consumption [end],26264336
388,i ) YWD e p e e,[start] in ep [end],[start] in EE [end],26771087
389,this study examined,[start] the association between polypharmacy and all cause of all cause of the [UNK] [end],[start] the economic burden of T1 DM in patients relative to those without the condition across a number of health outcomes including health status [end],27812145
390,adolescents completed,[start] in the [UNK] [end],"[start] questionnaires , including Behavioral Rating Inventory of Executive Function [end]",28318073
391,Histological findings revealed,[start] [UNK] patients with high levels of [UNK] il 8 [end],[start] carcinoma of the left adrenal cortex hyperplasia of the right adrenal gland [end],20446034
392,i ) YWD will have,[start] higher levels of ii ep will moderate ndre impact higher levels of ee [end],[start] higher levels of ( ii ) EP will moderate ( iii ) higher levels of DA [end],26771087
393,long - term complications were recorded,[start] for patients with type 1 diabetes [end],[start] in 1990 [end],8281732
394,environmental factors leading,[start] to the risk of gastric cancer [end],[start] to unbalanced immune responses [end],17176121
395,microbiota dysbiosis plays,[start] the best approach [end],[start] an important role in T1 evidence from animal models [end],24746688
396,its essential features have been modified,[start] in the [UNK] of [UNK] [UNK] [UNK] [end],[start] by the revolution in molecular biology [end],11272129
397,the authors will discuss,[start] the current [UNK] of the clinical trials of [UNK] [UNK] [end],[start] new insights into the etiology of type In the present review [end],6647156
398,better epidemiological studies incorporating,[start] the risk of developing cardiovascular disease [end],"[start] longitudinal biosamples ( ie , biobanks ) , which have allowed for new technologies ( ' omics ' ) [end]",23912764
399,Further studies should provide new insight suggesting,[start] that the patients with high levels of [UNK] [UNK] [end],[start] new diagnostic or therapeutic strategies for disease prevention [end],22753003
400,longitudinal biosamples have allowed,[start] a [UNK] [UNK] [end],[start] for new technologies [end],23912764
401,the bones supporting,[start] the [UNK] [end],[start] the teeth [end],18809649
402,The prevalence of fatigue is influenced,[start] from one of the most frequently [end],[start] by more research is needed [end],29944065
403,Improved understanding of the pathogenesis of type 1 diabetes mellitus has changed,[start] a significant effect [end],"[start] our view of this disease in the past 25 years from an acute , fulminant disease to a chronic , autoimmune process [end]",18446141
404,clinical trials are,[start] important [end],[start] still very few [end],28552218
405,many organ systems of pathophysiological responses resemble,[start] the [UNK] of [UNK] [end],[start] those of the human [end],15229377
406,increased insulin resistance during infection may cause,[start] lung cancer [end],[start] insulin deficiency in individuals with widely varying residual beta cell activity [end],10867717
407,a chronic autoimmune disease characterised,[start] by [UNK] [end],[start] by insulin deficiency [end],29916386
408,adolescents have [number of] type diabetes,[start] 1 [end],[start] 1 [end],28318073
409,cells express,[start] the [UNK] [end],[start] the genes against T1 DM [end],30372820
410,The purpose of this article was,[start] to determine whether facial expressions are learned [end],[start] to review recent guideline recommendations on glycemic target while providing practical recommendations for the management of medical patients with type 1 diabetes [end],28913745
411,Databases MEDLINE via Pubmed were searched,[start] for peer reviewed articles using the [UNK] operators [end],[start] for peer - reviewed articles using the following search terms [end],29944065
412,Accurate diagnosis to dietitian are needed,[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],17059972
413,Enteroviruses can play,[start] a major component of the [UNK] of the [UNK] of the [UNK] [end],[start] a part in the early phase of T1 DM [end],20351698
414,the disease is,[start] a major cause of death in adults [end],[start] an onerous burden both to the individual [end],11979016
415,a significant number remained,[start] [UNK] in [UNK] [UNK] [end],[start] insulin - dependent after completion of therapy [end],17412305
416,Supporting evidence derives,[start] the importance of cardiovascular disease surveillance [end],[start] from the already reported discovery of polymorphisms in autophagy - related genes in patients [end],24582332
417,the true test of efficacy in humans remains,[start] the same [end],[start] to be demonstrated [end],16280645
418,a toxic or infectious insult occurs,[start] in the past 26 years in [UNK] [end],[start] in genetically predisposed individuals [end],15229371
419,the risks posed,[start] to be [UNK] [end],[start] by such interventions [end],18446141
420,The aim of this study was,[start] to investigate the association between the respiratory muscle [end],[start] to assess the relationship between cognition volumes [end],17546438
421,i ) YWD will have,[start] higher levels of ii ep will moderate ndre impact higher levels of ee [end],[start] higher levels of ( ii ) EP will moderate NDRE impact higher levels of DA will be associated with higher CA [end],26771087
422,children diagnosed,[start] with their [UNK] [end],[start] with T1DM in Riyadh in 2000 - 2007 [end],22558802
423,This review concentrates,[start] the current [UNK] [UNK] [UNK] [end],[start] on the PR phase of T1 DM [end],31343814
424,Social aspects predominate,[start] the most important prognostic factor [UNK] [end],[start] in determining the increased severity of metabolic decompensation at onset in children from non-Caucasian ethnicities [end],26062518
425,more research is needed,[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],[start] to confirm these relationships as causal inference is unclear [end],29944065
426,Type 1 diabetes is,[start] a major cause of the disease [end],[start] a chronic autoimmune disease characterised by insulin resultant hyperglycaemia [end],29916386
427,the optimum cut - off value for GA was,[start] [UNK] [end],"[start] 33.5 % with sensitivity and specificity of 97.4 % and 96.8 % respectively while the optimum cut - off value for HbA1c was 8.7 % with sensitivity and specificity of 100 % and 83.9 % , respectively [end]",26477482
428,Access to supplies to essential drugs for hospitals at an affordable price is,[start] critical to mortality in africa [end],[start] critical to morbidity in Africa [end],30799818
429,This paper reviews,[start] the current knowledge available on the risk of gastric cancer [end],[start] current knowledge about health - related quality of life in childhood diabetes mellitus [end],15813600
430,insulin pumps to improve,[start] the [UNK] [end],[start] patients ' metabolic control [end],19700362
431,Type 1 diabetes affects,[start] [UNK] [end],[start] 1.93 [end],26370697
432,Increasing consumption of high - sugar beverages may make,[start] a major component of the most important things [end],[start] this presentation of type 1 diabetes mellitus more common [end],24987991
433,"views about the nerve supply , vascular function and the beta cells own role tend",[start] in the [UNK] [end],[start] to be disregarded [end],24344989
434,safe preventive measures addressed,[start] progress is on the knowledge [end],[start] to the general population [end],20920447
435,Databases MEDLINE via CINAHL were searched,[start] for peer reviewed articles using the [UNK] operators [end],[start] for peer - reviewed articles using the following search terms [end],29944065
436,the field needs,[start] 1 to improve detection of risk of type 1 diabetes 2 to improve staging of progression 3 to perform smaller,"[start] 1 ) to improve detection of risk of type 1 diabetes , ( 2 ) to improve staging of progression , ( 3 ) to perform smaller , shorter , an increased number of prevention [end]",23786297
437,the complexities regarding,[start] the risk of gastric cancer [end],[start] applicability to patients [end],27044339
438,women with type 1 diabetes have increased,[start] a significant effect [end],[start] rates of disturbed eating behaviors and clinically significant eating disorders than their nondiabetic peers [end],19323958
439,cells cross-reactive between viral and self - antigens might be,[start] important [end],[start] present transiently in the blood of affected individuals [end],15963965
440,Recent research as it relates to these concepts is described,[start] to the development of [UNK] [end],[start] throughout [end],29039056
441,HLA class II molecules binding,[start] to [UNK] [end],[start] to T [end],20412756
442,group were,[start] in [UNK] [end],[start] comparable to outcomes in PTA [end],22494609
443,Functional activation analyses showed,[start] that the most frequently diagnosed cancer in the cancer in the united states [end],[start] that females had activation in more brain regions [end],30027655
444,individual characteristics such as biomarker profile may predict,[start] [UNK] [end],[start] rate of disease progression [end],29039056
445,management of autoimmune diabetes poses,[start] a major impact on glycemic control of individual [end],[start] important therapeutic questions regarding conventional therapy for therapy [end],16478821
446,virus - induced interferon alpha acting,[start] [UNK] [UNK] [UNK] [UNK] [end],[start] as an initiator of the autoimmunity [end],20351698
447,i ) YWD e p d a,[start] ndre impact higher levels of ee [end],[start] in EP [end],26771087
448,The conclusions drawn from animal experiments have allowed,[start] a significant effect [end],[start] some human trials to be carried out with encouraging results [end],9642624
449,This paper describes,[start] the role of [UNK] in the [UNK] of [UNK] [end],[start] recent clinical findings [end],11437693
450,behavioral research with this young child age group has been limited,[start] to the [UNK] of the treatment of gastric cancer [end],[start] in scope [end],25009119
451,Children are,[start] [UNK] [end],[start] at risk for a variety of problems at school [end],19496963
452,No immunomodulating drugs are advocated,[start] the same [UNK] [end],[start] as gluten exclusion [end],30045024
453,none of enrolled,[start] on [UNK] [end],[start] in these trials [end],17176121
454,This chronic destructive process is associated,[start] with the disease [end],[start] with both cellular immune changes in the peripheral blood months [end],7821148
455,Results were categorized,[start] into five categories [end],"[start] """"""""""""""""""""""""""""""into the three themes of """""""""""""""""""""""""""""""" negative feelings about having diabetes , """""""""""""""""""""""""""""""" """""""""""""""""""""""""""""""" personal barriers"""""""""""""""""""""""""""""" [end]",32168173
456,The study used,[start] [UNK] [end],[start] a hermeneutic phenomenological approach [end],23045291
457,This study aims,[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],[start] to identify any correlation between their presence [end],22558802
458,this case highlights,[start] the most important role of the [UNK] of the [UNK] [UNK] in the [UNK] of [UNK] [UNK] [UNK] [UNK] [UNK],[start] the significance of simple measures such as thorough history [end],30115719
459,the disease process associated,[start] with [UNK] [end],[start] with type 1 diabetes [end],12116172
460,These women regarded,[start] in the past 20 years on account of its clinical application advantages such as [UNK] invasive visual clinical the standard,[start] their disturbed eating behaviour positively initially [end],23745648
461,Methods were followed,[start] in [UNK] [end],[start] from 1 January 2002 until 1 January 2011 [end],23949580
462,Program intensity not to influence,[start] the federal government [end],[start] effectiveness [end],26414020
463,this value is,[start] a [UNK] [UNK] [end],[start] a gross underestimation as reported from biopsy - proven symptomatic cases [end],30045024
464,The HbA1c levels were,[start] obvious [end],[start] available in 33 patients in each group for analysis [end],28419661
465,improved on - task was associated,[start] with the [UNK] of [UNK] [end],[start] with better glycemic control [end],16492429
466,average sleep quality was related,[start] to the [UNK] [UNK] [end],[start] to greater risk of high BG [end],26994852
467,Purpose The aim of this review was,[start] to provide a brief review of the literature with regard to the impact of lung cancer on cardiovascular disease [end],[start] to integrate empirical and theoretical literature on fatigue among adults with type 1 diabetes mellitus [end],29944065
468,i ) YWD will have,[start] higher levels of ii ep will moderate ndre impact higher levels of ee [end],[start] higher levels of ( ii ) EP will moderate ( iii ) higher levels of EE [end],26771087
469,This process leads,[start] to be [UNK] [end],[start] to progressive failure of insulin secretion [end],11437693
470,The recent increase in incidence is happening,[start] in the us [end],[start] in those with moderate genetic susceptibility [end],21218503
471,Access to supplies to essential drugs for hospitals at an affordable price is,[start] critical to mortality in africa [end],[start] critical to mortality in Africa [end],30799818
472,stem cells derived,[start] to be [UNK] [end],"[start] from a variety of sources for the cure , embryonic stem cells , and multipotent mesenchymal stromal cells [end]",23572052
473,the studies of gut microbiome,[start] the [UNK] of [UNK] [end],[start] in T1D [end],29929213
474,Data were collected,[start] for analyzing the etiology of t1dm [end],[start] for each subject over periods of up to 5 yr at 6 - month intervals [end],17659065
475,the development of models for type 1 diabetes can be broadly divided,[start] in [UNK] [end],"[start] into 3 categories , namely [end]",24070892
476,contact with particular microorganisms is emerging,[start] with a number of immune abnormalities [end],[start] as an important factor [end],31534209
477,Psychiatric nurse practitioners to implement,[start] the risk of lung cancer [end],[start] these interventions [end],15962920
478,wide gaps exist,[start] in the [UNK] [end],[start] in our understanding of type 1 still [end],29916386
479,Type 1 diabetes is,[start] a major cause of the disease [end],[start] a complex disease for children to manage [end],17059972
480,patients type,[start] a major impact on the management of gastric cancer [end],[start] 1 [end],11711327
481,a range of well - characterized are,[start] by [UNK] [end],[start] currently available [end],15229377
482,Data on quality of metabolic control were collected,[start] for the past 20 years on account of its clinical application advantages such as [UNK] invasive visual or [UNK] [end],[start] on both occasions [end],8281732
