,Subj_Pred,Obj,Obj_true,PMID
243,the ' complex ' biology of this type of cancer remains,[start] the same as patients [end],[start] uncertain [end],28260181
244,A Cox regression model was used,[start] to examine the association between sex and breast cancer mortality mortality mortality after controlling for prognostic factors including [UNK] [end],"[start] to examine the association between sex and breast cancer mortality after controlling for prognostic factors , including marital status [end]",30007834
245,BC is,[start] male [end],[start] the most common malignancy in women in the world [end],27012127
246,The result is,[start] a [UNK] [end],[start] that treatment schedules can now be adapted to specific subgroups [end],2650720
247,Treatment of breast cancer is,[start] important for the disease [end],[start] complex [end],20358516
248,the advent of novel genomic have provided,[start] the risk of developing [UNK] [UNK] [UNK] [end],[start] novel insight for establishing more effective therapeutics Recently [end],31421262
249,liver are generally accepted,[start] as a major component of the [UNK] of the [UNK] of the most [UNK] [end],[start] as the primary target sites of breast cancer metastasis [end],31421262
250,those under development were summarized,[start] in the [UNK] [end],[start] with the goal of improving understanding for research [end],25355019
251,overweight or obese women are,[start] more prone to bronchitis than other industrial workers [end],[start] at increased risk of developing postmenopausal breast cancer [end],15019686
252,The multidisciplinary management of patients with locally advanced breast cancer has evolved,[start] in patients with chronic respiratory diseases [end],[start] over the last three decades [end],10363140
253,male patients will have,[start] a significant effect [end],[start] a major impact on the conduct of clinical trials in this setting [end],23545364
254,all of which pose,[start] a major problem [end],[start] real challenges for patient education [end],25355019
255,the basal - like subtype has,[start] the risk of lung cancer [end],[start] the poorest prognosis [end],25355019
256,Issues regarding survival prevail,[start] treatment of type 2 diabetes [end],[start] in any rehabilitation program for late breast cancer [end],10645500
257,recent data demonstrates,[start] that [UNK] is associated with [UNK] [UNK] [end],[start] a decline in the mortality rate [end],10584602
258,This article highlights,[start] an important role in the development of gastric cancer [end],[start] the importance of the nurse 's role in supporting patients in some cases at the end of life [end],12861804
259,A primary goal of a rehabilitation program is,[start] findings supporting further reserve adjustments [end],[start] that each breast cancer patient should become well informed regarding its consequences ( Table 9 ) in order [end],10645500
260,a relapse is suspected,[start] playing [end],[start] during follow up [end],30320989
261,women breast,[start] a major health of breast cancer [end],[start] 14 million cancer survivors [end],26059925
262,The indication of breast reconstruction for breast cancer patients received,[start] a significant impact on the immune system [end],[start] mastectomy must be strictly determined by the surgeon [end],30704209
263,This review draws,[start] a role for the progression of [UNK] [end],[start] comparisons with female breast cancer [end],18074245
264,All treatment modalities for breast cancer such as radiotherapy may be adversely affected,[start] by the presence of obesity [end],[start] by the presence of obesity [end],15019686
265,The introduction of chemotherapy ( CT ) in conjunction with radiation therapy have changed,[start] the risk of gastric cancer in men in the general population [end],[start] the natural history of this disease [end],10363140
266,The management of breast cancer has evolved,[start] both [UNK] and [UNK] [UNK] [end],[start] in the last 40 years to now encompass not only treating the cancer in the most effective way [end],24890450
267,Sentinel lymph node biopsy is,[start] for screening [end],[start] an appropriate alternative to routine staging axillary dissection for early - stage breast cancer patients with clinically negative axillary nodes [end],24382437
268,women regarding,[start] the risk of gastric cancer [end],[start] breast cancer [end],29284222
269,early breast cancer is defined,[start] most important for human life [end],[start] as operable disease In this review [end],2650720
270,A Cox regression model to examine,[start] the association between polypharmacy and all cause of all cause of cancer mortality [end],"[start] the association between sex and breast cancer mortality after controlling for prognostic factors , including progesterone receptor status [end]",30007834
271,the guidelines from ESMO regarding the follow - up of patients with early breast cancer will be used,[start] the most important treatment of type 2 diabetes [end],[start] as references [end],30320989
272,Mammography screening increased,[start] by the treatment of the most important treatment of the women [end],[start] the detection of cancer in the early stages [end],27012127
273,endocrine treatment modalities are chosen,[start] the most important role in the development of lung cancer [end],[start] by the targets [end],20358516
274,biochemotherapy is,[start] male [end],[start] still a challenge in breast cancer care [end],20701440
275,Pacific Islander women to obtain,[start] multidisciplinary programs in health [end],[start] timely breast cancer screening when they provide culturally appropriate education materials on breast cancer [end],22900724
276,The incidence of breast cancer has reached,[start] higher in the [UNK] of the [UNK] of the most frequently [end],[start] epidemic proportions in most Western developed countries [end],8947910
277,women had,[start] a number of immune abnormalities in the disease [end],[start] a baseline breast examination [end],8305544
278,Prognosis is,[start] a number of immune cells [end],[start] poor in women with recurrent or metastatic ( stage IV ) breast cancer [end],20521754
279,all of which pose,[start] a major problem [end],[start] real challenges [end],25355019
280,the latter half of this article discusses,[start] the same time [end],[start] psychological implications of breast cancer from diagnosis through the individual treatments [end],19186363
281,numerous publications concerning,[start] lung cancer [end],[start] the risk of inducing breast cancer or of delaying its diagnosis [end],25902604
282,The previous two articles have outlined,[start] the principles behind breast health detailing common treatment for breast cancer including chemotherapy [end],[start] the principles behind breast health detailing common benign breast diseases [end],19186363
283,other imaging modalities help diagnose,[start] the most important role of the development of cancer [end],[start] in nearly 200 000 women per year in the United States [end],21908782
284,BC is,[start] male [end],[start] the most common malignancy in women in Poland [end],27012127
285,breast cancer accounts,[start] in the most important [UNK] [end],[start] for only 2 % to 4 % of all breast cancer cases [end],30005774
286,Luminal B occurred,[start] [UNK] [end],[start] in 10.4 % respectively [end],28292037
287,Breast cancer represents,[start] a major cause of mortality [end],[start] a heterogeneous group of diseases with varied response to therapy [end],23618694
288,Knowledge of natural course making,[start] the same [UNK] [end],[start] the survival rates for patients with breast cancer more optimistic [end],8827331
289,The previous two articles have outlined the principles behind breast awareness detailing,[start] common treatment for breast cancer [end],"[start] common treatment for breast cancer , including chemotherapy [end]",19186363
290,Tyrosine - kinase inhibitors are undergoing,[start] to the current multidisciplinary approach to gastric adenocarcinoma [end],[start] preclinical investigations currently [end],15894099
291,51.4 % of poor women had undergone,[start] the [UNK] [UNK] [UNK] [end],[start] a screening mammogram in the past 2 years compared with 72.8 % of non-poor women In 2008 [end],21969133
292,Gene array technology enables,[start] a [UNK] effect on a person [end],[start] response to chemotherapy [end],24716497
293,The diagnosis of breast cancer in women has undergone,[start] [UNK] [UNK] [end],[start] profound changes in the past century [end],17678765
294,Continued progress in the control of breast cancer will require,[start] the [UNK] [end],[start] increased efforts to provide high - quality treatment to all segments of the population [end],21969133
295,family physicians care,[start] the patients with a high risk of lung cancer [end],[start] for their patients after cancer treatment [end],20521754
296,Oncology nurses play,[start] the most important role of the disease [end],[start] a pivotal role in providing patient support [end],25355019
297,Methods identified,[start] to [UNK] [UNK] [UNK] [UNK] [end],"[start] 158,358 patients diagnosed with breast cancer [end]",27888421
298,On the contrary epigenetic alterations in hereditary breast cancer are,[start] a [UNK] [end],[start] a new field [end],24295492
299,a small piece of solid tumor tissue does not represent,[start] a number of immune cells in the [UNK] [end],[start] all the tumor composition During breast cancer subtype identification [end],31669239
300,some studies suggest,[start] that the risk may be decreased with a high intake of vegetables [end],[start] that AYA breast cancer has a unique biology [end],24029122
301,Implications for nursing : The main difficulties with basal - like breast cancer are,[start] the [UNK] of the community in [UNK] [end],"[start] its aggressive treatment refractory nature , all of which pose real challenges for patient education [end]",25355019
302,Specific biological processes are associated,[start] with type 1 diabetes [end],[start] with prognosis in different subtypes of breast cancers [end],21764517
303,This article reviews,[start] the current [UNK] [UNK] [UNK] in the treatment of gastric cancer [end],[start] current breast cancer treatment guidelines [end],23217067
304,This type has,[start] [UNK] [end],[start] potentially complex biological features [end],28260181
305,Treatment requires,[start] a multisector strategy that cuts mortality through quality health care services [end],[start] knowledge both of which is best available in breast cancer units [end],20358516
306,Patients with breast cancer consistently identify,[start] patients with chronic respiratory diseases [end],[start] communication as an area of central importance [end],10095683
307,the researchers ' interest has been attracted,[start] [UNK] [end],[start] by breast cancer Recently [end],28260181
308,This article reviews,[start] the current [UNK] [UNK] [UNK] in the treatment of gastric cancer [end],[start] typical treatments based on biomarkers [end],20521754
309,A Cox regression model was used,[start] to examine the association between sex and breast cancer mortality mortality mortality after controlling for prognostic factors including [UNK] [end],"[start] to examine the association between sex and breast cancer mortality after controlling for prognostic factors , including estrogen [end]",30007834
310,Male breast cancer is understudied,[start] the most common cancer [UNK] [end],[start] compared with female breast cancer [end],30007834
311,the parenchyma of Asian women was,[start] [UNK] [end],[start] difficult to assess mammographically [end],17081753
312,Assessment of potential molecular targets is,[start] the most important role in the development of lung cancer [end],[start] now important in primary diagnosis [end],15894099
313,different local or systemic treatment based,[start] on [UNK] [end],[start] upon the presence of a germline mutation [end],17920892
314,women diagnosed,[start] with the disease [end],[start] with breast cancer [end],23217067
315,some rational pathways of intervention are,[start] [UNK] [end],[start] currently available to both reduce cancer risk in mutation carriers without a cancer diagnosis In this context [end],24131971
316,This type has,[start] [UNK] [end],[start] potentially aggressive biological features [end],28260181
317,screening recommendations have aroused,[start] the [UNK] [UNK] [UNK] in the [UNK] of the [UNK] [UNK] [UNK] of [UNK] [end],[start] debate in the legislative domains [end],10584602
318,intensive efforts have demonstrated,[start] the opportunity to win [end],"[start] that breast cancer exhibits metastatic heterogeneity with distinct metastatic precedence to various organs , giving rise to differences in prognoses Over the past few years [end]",31421262
319,breast cancer is,[start] the most common cause of cancer death [end],[start] the most frequent women 's cancer accounting for to 35.3 % of the cases In Belgium [end],30320989
320,The decision to initiate systemic adjuvant therapy requires,[start] a multisector strategy that cuts mortality through quality health care services [end],[start] knowledge of risk of facilitation of patient decision - making [end],17303514
321,breast tumours may lead,[start] to [UNK] [UNK] [UNK] [end],"[start] """"""""""""""""""""""""""""""to """""""""""""""""""""""""""""""" personalised medicine"""""""""""""""""""""""""""""" [end]",24171821
322,Most females have none of the recognised risk factors indicating,[start] to treat dogs with risk factors [end],[start] the gaps in our knowledge of the epidemiology of this disease [end],26989051
323,Results suggest,[start] that the patients with chronic respiratory diseases experiencing depression [UNK] for [UNK] [end],[start] less efficacy with AIs [end],26989051
324,Chinese breast surgeon should understand,[start] the risk of gastric cancer in the women [end],[start] the differences in cultural backgrounds between foreign women [end],30704209
325,endocrine therapy in conjunction with radiation therapy have changed,[start] the risk of lung cancer [end],[start] the natural history of this disease [end],10363140
326,Women with breast cancer must decide,[start] the patients with chronic respiratory diseases [end],[start] what their options are for treatment [end],8827331
327,unfamiliarity with the disease can lead,[start] to the disease [end],[start] to delays in treatment [end],1775819
328,A current comparison with female breast cancer could assist,[start] the presence of obesity [end],[start] in bridging this gap [end],30007834
329,Closer examination of available data reveals,[start] the management of type 2 diabetes [end],[start] that aspects of the aetiology of MBC do not fit the simplistic model [end],26989051
330,Emerging molecular studies based on gene expression profiling have defined,[start] [UNK] [UNK] [UNK] [end],[start] new molecular subtypes of breast cancer [end],16211226
331,The discussion addresses,[start] [UNK] [UNK] [end],"[start] the advantages of this molecular genetic movement , which include the abilities ( a ) [end]",8976406
332,androgens inhibit,[start] structural ligands that alter the progression of chronic respiratory diseases [end],[start] mammary proliferation [end],21889719
333,St Gallen 's recommendations address,[start] the current [UNK] of the clinical trials of [UNK] [UNK] [end],[start] all issues related to the treatment of early breast cancer [end],29231918
334,The entire family is affected,[start] by the parents [end],[start] by breast cancer [end],10645500
335,precision medicine in breast cancer is,[start] a major risk factor for the progression of gastric cancer [end],[start] still in its infancy despite the much earlier identification of targets like ER In comparison to tumors like EGFR - BRAF - mutated melanoma for example [end],31209841
336,policy makers are continuously taking,[start] the same [UNK] [end],[start] efforts to guarantee the transparency of the effective use of NSFC finding [end],24735750
337,various therapeutic options were introduced,[start] significantly higher in the [UNK] of the [UNK] [end],[start] into the clinic in recent decades [end],20701440
338,Annual mammograms are recommended,[start] for the united states [end],[start] for women older than 40 years [end],10950215
339,clinicians to reduce,[start] disease [end],[start] death from breast cancer [end],21969133
340,Women with breast cancer must decide,[start] the patients with chronic respiratory diseases [end],[start] what their options are for diagnosis [end],8827331
341,patients are,[start] the most important [UNK] [end],[start] initially candidate for mastectomy [end],24382437
342,data from 1973 through 2005 in the End Results ( SEER ) program have demonstrated,[start] an important role in the development of lung cancer [end],[start] that the improvement in breast cancer survival in men has fallen behind that of women [end],30007834
343,This manuscript review summarizes,[start] the current [UNK] [UNK] [UNK] [end],[start] the environmental primary tumor biologic factors that may explain these disparities [end],15632248
344,The articles reviews,[start] the treatment of type 2 diabetes [end],[start] the diagnosis facilities also along with that screening facilities and what intervention can be made [end],23244071
345,Bilateral breast cancer has a cumulative incidence of,[start] [UNK] [end],[start] 20 % [end],1775816
346,Ultrasonographic studies are,[start] the most important [UNK] [end],[start] most useful to evaluate cystic breast masses [end],10950215
347,A Cox regression model was used,[start] to examine the association between sex and breast cancer mortality mortality mortality after controlling for prognostic factors including [UNK] [end],"[start] to examine the association between sex and breast cancer mortality after controlling for prognostic factors , including tumor grade [end]",30007834
348,BC has become,[start] a [UNK] [end],[start] a chronic disease [end],27012127
349,the psychological issues related to the disease will be reviewed,[start] important for the disease [end],[start] In this final section [end],25002350
350,increasing numbers of women are known,[start] also by the public health institute of iceland in 2007 [end],[start] As genetic testing becomes more widespread [end],17920892
351,Women with a hereditary breast cancer predisposition have,[start] the risk of gastric cancer [end],[start] three management options [end],27384952
352,This paper 's mail goal is,[start] to elucidate this entity by reviewing the current medical literature till april 2011 [end],"[start] to elucidate this entity , by presenting several aspects of the disease including natural history , by reviewing the current medical literature till April 2011 [end]",21680175
353,This article will review,[start] the current state of the clinical trials of [UNK] therapy for the immune system [end],"[start] some of the unresolved issues in the management of breast cancer , including diagnosis [end]",6393393
354,a complicated disease treated,[start] with a disease [end],[start] with multimodality therapy [end],10645500
355,a major concern facing clinicians is,[start] a major risk factor [end],[start] how to use this powerful genetic knowledge without harming the patient [end],8976406
356,Treatment of primary disease is associated,[start] with the disease [end],[start] with more side effects than the cancer [end],10645500
357,conventional biomarker research has focused,[start] on [UNK] [end],[start] on soluble proteins [end],23075236
358,a stage of life is,[start] a [UNK] [end],[start] delicate for the female patients [end],21680175
359,nurses must understand,[start] the most important ongoing research [end],[start] the complexity of the underlying biology of this cancer subtype [end],25355019
360,These methods to find,[start] the [UNK] [end],[start] new markers for prognosis of breast cancer [end],24382432
361,women are,[start] [UNK] [end],[start] refractory to current frontline therapies [end],23879588
362,Molecular profiles of matched cancers in females showed,[start] a gender associated [UNK] of major processes including energy metabolism and indirect effect of attention of attention of attention of,"[start] a gender - associated modulation of major processes including energy metabolism , regulation of immune recruitment [end]",26989051
363,the benefits of adjuvant chemotherapy need,[start] to treat dogs with risk factors [end],[start] to be considered in relation to the long - term risks of treatment In node - negative young women [end],8610264
364,Knowledge of breast cancer making,[start] the most important [UNK] [end],[start] the survival rates for patients with breast cancer more optimistic [end],8827331
365,Breast cancer is,[start] the most common cause of cancer death [end],[start] the most common cancer in the UK [end],12861804
366,challenges related,[start] to treat gastric cancer [end],[start] to introducing precision medicine into the role of imaging in breast cancer diagnosis in precision medicine [end],28298516
367,new advancements in diagnosis depend,[start] on the immune system [end],[start] on translating genomics into clinical care [end],28298516
368,general principles for selecting cytotoxic are,[start] important [end],[start] similar between AYAs and the general breast cancer population [end],24029122
369,breast cancer is identified,[start] the most common cause of cancer mortality in the world [end],[start] in a patient with breast implants [end],25902604
370,women diagnosed,[start] with the disease [end],[start] with breast cancer [end],19107433
371,the occupational issues related to the disease will be reviewed,[start] the most important ongoing role of lung cancer [end],[start] In this final section [end],25002350
372,Breast cancer is,[start] the most common cause of cancer death [end],[start] the most common cancer amongst women around the world [end],24283956
373,The incidence has become,[start] important [end],[start] the most common cancer in women in major cities of China now [end],24735750
374,This review describes,[start] the current knowledge on the role of breast cancer [end],[start] a holistic outlook [end],31157481
375,one is,[start] [UNK] [end],[start] an intervention with low dietary fat [end],8305544
376,"Treatment to recover the patient to her former physical and psychosocial state , and therapy for chronic problems from breast cancer or its treatment requires",[start] [UNK] [end],[start] an approach distinct from that [end],10645500
377,Breast cancer is,[start] the most common cause of cancer death [end],[start] one of the most widespread malignancies in women worldwide [end],31157481
378,The previous two articles have outlined,[start] the principles behind breast health detailing common treatment for breast cancer including chemotherapy [end],[start] the principles behind breast health detailing common types of staging [end],19186363
379,The use of sentinel lymph node biopsy is,[start] to [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] an alternative approach to axillary dissection in patients with neoadjuvant therapy [end],24382437
380,Mutations in BRCA2 are,[start] in [UNK] [end],[start] well - established causes of hereditary breast cancer [end],17920892
381,Nurses in assisting,[start] [UNK] [end],[start] Pacific Islander women to obtain timely breast cancer treatment [end],22900724
382,hereditary breast cancer could be applied,[start] to the current multidisciplinary approach to gastric adenocarcinoma [end],[start] to breast cancer [end],24295492
383,cultural considerations need,[start] [UNK] [end],[start] to be addressed [end],17081753
384,A review of the literature reveals,[start] the effect of [UNK] on the [UNK] of [UNK] [UNK] [UNK] [end],"[start] ( a ) the relative survival for breast cancer maintains a negative slope for up to 30 + years , a sign of incurability ; ( b ) no more than 20 % of women diagnosed with breast cancer survive their disease [end]",2031514
385,Aims are,[start] available in the [UNK] [UNK] [UNK] [end],[start] alleviation of symptoms [end],29952495
386,all issues related,[start] to the most important approach to the management of gastric cancer [end],[start] to the treatment of early breast cancer [end],29231918
387,clinicians to reduce,[start] disease [end],[start] suffering from breast cancer [end],21969133
388,epigenetic screening of different breast cancer tissues resulted,[start] in the treatment of type 2 diabetes [end],[start] in new promising biomarker panels allowing breast cancer prognosis Recently [end],20701440
389,"Improvements in reconstruction techniques , creating better cosmetic results make",[start] the [UNK] [end],[start] reconstruction more competitive with breast conserving therapy [end],2650720
390,prophylactic mastectomy reduces,[start] the [UNK] [end],[start] breast cancer risk in BRCA mutation carriers [end],27384952
391,These tumors have been associated,[start] with a high risk of developing cardiovascular disease [end],[start] with overexpression of tumor - infiltrating lymphocytes [end],31491663
392,diagnostic biopsy techniques include,[start] [UNK] [UNK] [end],[start] fine - needle excisional biopsy For solid masses [end],10950215
393,a sign of incurability ; ( b ) no more than 20 % of women survive,[start] [UNK] [end],[start] their disease [end],2031514
394,new targets in the treatment of breast cancer and new drugs alone or in combination with conventional therapies such as chemotherapy or hormone treatment are being tested,[start] colorectal cancer [end],[start] in clinical trials [end],24382432
395,this procedure has attracted,[start] [UNK] [end],[start] a lot of attention [end],30704209
396,controlled trials indicate,[start] that [UNK] may be closely [end],[start] that screening can reduce the risk for death [end],10572545
397,This method allows,[start] [UNK] [UNK] [end],[start] us to establish consensus on issues [end],29231918
398,breast cancer showing,[start] the risk of gastric cancer [end],[start] clinical complete response to primary systemic therapy [end],32378709
399,numerous recent patents describe,[start] improved clinical care [end],[start] improved methods of classification which promise better treatment [end],24171821
400,Lobular carcinoma in situ does not require,[start] lung cancer [end],[start] treatment [end],20521754
401,the advent of novel genomic have yielded,[start] the risk of developing [UNK] [UNK] [UNK] [end],[start] an unprecedented change in our understanding of the heterogeneity of breast cancer metastasis Recently [end],31421262
402,St Gallen 's recommendations address,[start] the current [UNK] of the clinical trials of [UNK] [UNK] [end],[start] all issues related to the treatment of early breast cancer ( in systemic treatment [end],29231918
403,Molecular medicine has allowed,[start] [UNK] [end],[start] us to make great advances in understanding disease susceptibility [end],8947910
404,This review summarizes,[start] the current [UNK] of cardiovascular disease [end],[start] the results of international studies [end],28862198
405,Iron may offer,[start] the [UNK] of [UNK] [UNK] [end],[start] an opportunity to address these challenges [end],23879588
406,no one biomarker has demonstrated,[start] potential to [UNK] [UNK] [end],[start] sufficient reproducibility for independent clinical use Currently [end],23075236
407,Management options include,[start] [UNK] [end],"[start] rarely , prophylactic mastectomy [end]",1775816
408,certain interventions have successfully reduced,[start] important results in early [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] both the risk of the anxiety [end],24131971
409,An increased awareness of the disease to result,[start] [UNK] [end],[start] in earlier institution of therapy [end],1775819
410,the adverse effects of arm swelling are associated,[start] with [UNK] [end],[start] with axillary lymph node dissection [end],20521754
411,This article provides,[start] an overview of the risk factors for cardiovascular disease [end],[start] guidelines for optimal therapies in the adjuvant [end],23915745
412,A PubMed search identified,[start] a significant effect [end],[start] relevant trials from 1970 to 2013 [end],28862198
413,Women older than 20 years to do,[start] the [UNK] [end],[start] monthly breast self - examinations [end],10950215
414,an uncommon disease in women under the age of 40 years accounting,[start] the [UNK] [end],[start] for 7.5 % of reported cases [end],8610264
415,issues surrounding patient choice are,[start] [UNK] [end],[start] important aspects in the nursing care of women with breast cancer [end],10095683
416,Nurse practitioners are involved,[start] in the treatment of type 2 diabetes [end],[start] in the actual treatment process [end],10614359
417,controversy arose,[start] the [UNK] [end],[start] regarding the benefit of screening for women younger than 50 years of age [end],8305544
418,five distinct intrinsic subtypes termed,[start] the [UNK] [end],"[start] basal - like , HER2 - enriched , normal - like , luminal B. Importantly [end]",23412797
419,the problem is,[start] [UNK] [end],[start] on the rise [end],23244071
420,This paper 's mail goal is,[start] to elucidate this entity by reviewing the current medical literature till april 2011 [end],"[start] to elucidate this entity , by presenting several aspects of the disease including natural history , by reviewing the past medical literature till April 2011 [end]",21680175
421,breast cancer screening in Asia has been,[start] in the most frequently diagnosed cancer in the united states [end],[start] slow to implement as it was perceived that the breast cancer incidence was low [end],17081753
422,This summary report aims to provide,[start] a potential for the future of the patients with a healthy lifestyle [end],[start] a current review about this disease providing answers to family doctors [end],25002350
423,family physicians care,[start] the patients with a high risk of lung cancer [end],[start] for their patients during [end],20521754
424,rehabilitative measures can be employed,[start] to treat dogs with [UNK] [end],[start] at various points along the breast cancer trajectory [end],19107433
425,Breast cancer is,[start] the most common cause of cancer death [end],[start] a substantial contributor to adolescent adult [end],24029122
426,"over 39,500 women diagnosed",[start] with the disease [end],[start] every year [end],12861804
427,"158,358 patients diagnosed",[start] with a [UNK] [end],[start] with breast cancer [end],27888421
428,This paper 's mail goal is,[start] to elucidate this entity by reviewing the current medical literature till april 2011 [end],"[start] to elucidate this entity , by presenting several aspects of the disease including major differences between the groups of breast cancer last but not least , the psychosocial features of this clinical entity , by reviewing the current medical literature till April 2011 [end]",21680175
