,Subj_Pred,Obj,Obj_true,PMID
245,guinea pigs demonstrated,[start] a higher risk of developing [UNK] [end],[start] airway hyperreactivity Fourteen days after SM intoxication [end],8175578
246,particularly macrophages are involved,[start] in the us [end],[start] in the pathogenic cycle of these diseases [end],27557670
247,Multiple factors contribute,[start] to the development of lung cancer [end],[start] to poor availability [end],27155173
248,The maximum annual costs of treatment were,[start] us [UNK] for [UNK] representing respectively 40 15 income in burkina faso [end],"[start] US$ 102.10 for beclometasone , representing respectively 40 % , 15 % income in Guinea [end]",27155173
249,the median of their ICU stay was,[start] [UNK] [UNK] [end],[start] 109.5 days while the remaining 12 children were breathing spontaneously and the median of their ICU stay was 90.5 days [end],11982843
250,the tumor - promoting effects of Nrf2 in tumors have undergone,[start] a number of patients with [UNK] [UNK] [end],[start] malignant transformation [end],31704266
251,the characterization / isolation of the stem cell subpopulations represents,[start] the [UNK] of [UNK] [UNK] in the [UNK] [end],[start] a major challenge to improving the efficacy of transplantation protocols [end],24563632
252,The purpose of this study was,[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],[start] to find variables [end],25310950
253,The aim of this study was,[start] to investigate the association between the respiratory muscle [end],[start] to identify parameters [end],20588002
254,Results reported,[start] that patients with high levels of [UNK] il 8 could potentially have high levels of il 8 [end],[start] weakness in legs [end],24380687
255,These factors have successfully assisted,[start] the risk of gastric cancer [end],[start] molecular biologists to block specific pathways in the growth of eosinophils [end],33400932
256,Assessment of the factors responsible for regional variations in DALYs showed,[start] [UNK] participants aged 5 year [end],[start] negative correlations between the Socio - demographic index and the mortality rates of asthma [end],32075787
257,productivity loss being,[start] important [end],[start] the highest cost component for all four diseases [end],27881264
258,severe disease outcomes need,[start] to [UNK] [UNK] [UNK] [UNK] [end],[start] for mechanical ventilation [end],33546658
259,the patients with chronic respiratory diseases accounted,[start] for the last decades [end],[start] for 25.34 % respectively [end],28189078
260,its recommendation were iteratively developed,[start] in the [UNK] [end],[start] over a electronic deliberation [end],30601674
261,the literature on preexisting respiratory diseases is,[start] the most important [UNK] [UNK] [end],[start] limited [end],33546658
262,one of three ( 33.3 percent ) cigarette smokers smoked,[start] [UNK] [end],[start] no hashish [end],121348
263,this Pulmonary Perspective outlines,[start] the same time [end],[start] the fundamentals of network analysis [end],25254605
264,The median ( IQR ) survival time to death was,[start] [UNK] [end],[start] 17.5 [end],32966334
265,FEV1 mouth pressures were,[start] immune to the [UNK] immune system [end],[start] unchanged before [end],10492269
266,Improvement on the SG was,[start] a [UNK] [end],[start] 0.05 in both SG + ( p = 0.08 [end],16411026
267,four groups based,[start] on the [UNK] [end],[start] on their epidemiological transition level [end],30219316
268,Respiratory rehabilitation to be,[start] important for the future of the disease [end],[start] effective with a high level of evidence in terms of exertion capacity in patients in some patients with diseases other than COPD [end],22835266
269,Chest radiographs were,[start] in the us [end],[start] normal for all subjects [end],2317086
270,their quality ( measured on the Newcastle - Ottawa scale was,[start] available [end],[start] good although exposure assessment was limited [end],23258779
271,low birthweight infants born,[start] from [UNK] [end],[start] at this hospital after pregnancies [end],2400226
272,15 had,[start] a higher number than 1 [end],[start] neuromuscular disorders [end],3682138
273,a committed Home Health Care Team trains,[start] a new [UNK] [end],[start] the families to treat their child [end],11982843
274,proteases to regulate,[start] the [UNK] [end],[start] the turnover of extracellular matrix [end],19818795
275,the treatment group had,[start] a [UNK] [end],[start] a 62 % reduction in respiratory hospitalization rates In the COPD subgroup [end],25541376
276,neck disability significantly decreased,[start] in the most frequently diagnosed cancer in china [end],[start] During RMET [end],27002668
277,structural ligands interact,[start] with [UNK] [end],[start] with the host [end],30975495
278,coal getting,[start] [UNK] [end],[start] shift [end],13714195
279,the respiratory changes induced by the mandatory effort of defecation were assessed,[start] on the use of [UNK] [end],[start] in patients with chronic respiratory insufficiency In this prospective study [end],15083764
280,a further increase in airway responsiveness was decreased,[start] by [UNK] [end],[start] by twofold in SM - intoxicated guinea pigs [end],8175578
281,Methods evaluated,[start] the [UNK] [UNK] [UNK] [end],"[start] the correlations between the various clinical parameters , including respiratory function , the 6 - min daily activities [end]",31092319
282,the private sectors had the availability of,[start] [UNK] [end],[start] 43.1 % [end],27155173
283,Barriers contributing,[start] to the [UNK] of the [UNK] of [UNK] [end],[start] to the social isolation of these children [end],18410643
284,dry particulate pollutants obscure,[start] the [UNK] [end],[start] the sky an atmospheric phenomenon [end],25292298
285,the airway hyperresponsiveness observed,[start] with a higher risk of developing [UNK] [end],[start] 14 days after intoxication [end],8175578
286,"4 electronic databases ( PubMed , EMBASE to identify",[start] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],"[start] randomized controlled trials ( RCTs ) comparing the change of Leicester Cough Questionnaire ( LCQ ) score , cough visual side effects of azithromycin in patients of chronic respiratory diseases with cough [end]",32648456
287,The rate of chronic respiratory conditions was,[start] [UNK] [end],"[start] 9.0 per 1,000 pregnancies [end]",17000252
288,effective management of these diseases has,[start] [UNK] [end],[start] the potential to reduce health care costs [end],27881264
289,low body mass index associated,[start] with [UNK] [end],[start] with the predominant emphysema phenotype [end],31554703
290,The aims are,[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],[start] 1 ) to focus both on the place of each in describing practical tips [end],32707480
291,respiratory disease resulted,[start] in the us [end],[start] in a 36 % reduction in productivity [end],27881264
292,cardiac failure were,[start] significantly to be [UNK] [end],[start] the predominant causes of death [end],3682138
293,genes contribute,[start] to the major health issue [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] to metabolic reprogramming [end],31704266
294,the treatment group had,[start] a [UNK] [end],[start] 41 % reduction [end],25541376
295,A small clinical trial that enrolled cachectic patients with chronic respiratory disease revealed,[start] [UNK] [end],[start] that administration of ghrelin improved exercise tolerance [end],22975067
296,PMc was associated,[start] with the disease [end],[start] with emergency hospital admissions for respiratory diseases in Hong Kong independent of PM2 .5 [end],22266709
297,Conclusion was,[start] [UNK] [end],[start] significantly high with overlapped respiratory symptoms and varying disease severity [end],29927203
298,clinical awareness questionnaires may help,[start] to the management of type 2 diabetes [end],[start] identify patients for overnight study [end],31554703
299,children living along busy streets to have,[start] a significant effect [end],[start] a higher prevalence of most respiratory symptoms than children [end],8664961
300,major chronic respiratory diseases caused,[start] by [UNK] [end],[start] by them as part of the Global Burden of Injuries [end],30219316
301,these studies suggest,[start] that the patients with high levels of [UNK] il 8 could potentially have high mortality [end],[start] an involvement of this cytokine in their pathogenesis [end],27557670
302,"older age , not smoking and medical visits to their physician in the preceding 2 weeks were independently",[start] the disease [end],[start] Among adults [end],17875577
303,US$ 82.99 for salbutamol representing,[start] respectively 40 15 income in burkina faso [end],"[start] respectively 40 % , 15 209 % of per capita income in Malawi [end]",27155173
304,These benefits were accompanied,[start] by the public health risk factors [end],[start] by increases in the number of visits to the pulmonary outpatient clinic ( p diagnostic costs [end],28801791
305,This study suggests,[start] that the patients with high levels of [UNK] il 8 could potentially have high mortality [end],[start] that patients with high levels of BALF IL - 8 could potentially have high levels of sIgA [end],15530478
306,CRD associated,[start] with a higher mortality rate [end],[start] with a higher risk of death [end],29156003
307,Important biochemical findings in many AERD patients excessively increase,[start] the need for a new treatment of breast cancer [end],[start] after intake of COX - 1 inhibitors [end],24682773
308,the EG showed,[start] a higher risk of developing [UNK] [end],[start] a greater improvement in six - minute walk test than the CG [end],25087837
309,FEV1 / FVC were,[start] in [UNK] [end],[start] greater than 0.94 exhibiting perfect concordance between the two spirometers For the key spirometric parameters in the interpretation of spirometry [end],32252783
310,treatment of dyspnoea is,[start] an important role in the development of lung cancer [end],[start] an important challenge for caregivers [end],27818024
311,The overall rate for acute respiratory conditions was,[start] 10 [end],[start] 2.2 per 1000 pregnancies [end],17000252
312,Less than 10 % of the facilities had,[start] a [UNK] [end],[start] at least one staff who received training for management of chronic respiratory diseases [end],30615663
313,higher SRD correlated,[start] by the public health care [UNK] [end],[start] with more frequent patient visits due to medical issue In the patients with chronic respiratory diseases [end],27358182
314,Governments struggle,[start] the most important health problem [end],[start] to fund health services [end],27573642
315,About 34 % of patients with rhinosinusitis to have,[start] the risk of lung cancer [end],[start] AERD [end],24682773
316,some information can be obtained,[start] in the past [end],[start] from the National Health Service or the commercial provider In other countries [end],7995407
317,"A total of 466 children in the sixth to ninth grades , 81 % of whom are",[start] the same time [end],[start] AN / AI [end],15136374
318,adjustments were made,[start] [UNK] [end],[start] for potential confounders [end],16440404
319,613 patients died,[start] in the [UNK] [end],[start] During their stay at the hospital [end],33546658
320,The primary objective of this study was,[start] to explore the indirect influence of partners beliefs on diabetes distress at follow up [end],[start] to determine the association between preexisting respiratory diseases and severe disease [end],33546658
321,viruses produce,[start] structural ligands that alter the progression of chronic respiratory diseases [end],[start] metabolites that interact with the host [end],30975495
322,"Chronic respiratory symptom measures , which included chronic phlegm were obtained",[start] by [UNK] [end],[start] by questionnaires as were smoking status [end],6524958
323,Timely management of these diseases has,[start] [UNK] patients [end],[start] the potential to improve HRQOL [end],27881264
324,recent studies have revealed,[start] that the current multidisciplinary approach for management [end],[start] the tumor - promoting effects of Nrf2 in tumors that have undergone malignant transformation [end],31704266
325,The aim of this study was,[start] to investigate the association between the respiratory muscle [end],[start] to evaluate the effect of NIV on health - related quality of life ( HRQoL ) of patients with CRF during 2 years [end],20588002
326,The 180 patients successfully completed,[start] a number of immune abnormalities that [UNK] in the disease [end],[start] pulmonary function testing [end],11939462
327,The frequency of CMSsco was,[start] to [UNK] [end],[start] substantially higher in men with CLRD when compared with normal subjects [end],8020264
328,the portable compressed oxygen cylinder performed,[start] with [UNK] [end],[start] during 6MWT for subjects with COPD [end],32723859
329,Pulmonary diseases are,[start] one of the most common cancer [UNK] [end],[start] one of the most important causes of morbidity [end],29112181
330,viruses produce,[start] structural ligands that alter the progression of chronic respiratory diseases [end],[start] metabolites that alter the progression of chronic respiratory diseases [end],30975495
331,40 % reported,[start] from [UNK] [end],[start] one of the following three categories of chronic respiratory disease Among the 377 AN / AI children [end],15136374
332,a novel technique using,[start] the [UNK] [UNK] [UNK] [end],[start] augmented reality during percutaneous dilatational tracheostomy placement in an attempt [end],30079789
333,these associations were,[start] in the past 20 years on account of its clinical application advantages such as [UNK] invasive visual or [UNK] [end],[start] smaller than those for children with symptoms [end],10658536
334,Aspirin desensitization uses,[start] [UNK] [UNK] the [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] the repetitive application of aspirin to induce a tolerance to NSAIDs [end],24682773
335,The differing patterns of respiratory illness within this region may help to elucidate,[start] the most important [UNK] [end],[start] the specific risk factors for asthma [end],15136374
336,These studies to explore,[start] the association between polypharmacy and all cause of the outcome [end],[start] whether the chronic level of plasma pH is the factor responsible for alterations in the CO2 titration curve [end],3921516
337,arterial blood gases were measured,[start] in the [UNK] [end],[start] after PRP [end],25087837
338,The ASIR of interstitial pulmonary sarcoidosis in the high - SDI region was,[start] the most important [UNK] [end],[start] highest [end],32046720
339,the 18 infants were born,[start] in the pathogenesis of type 2 diabetes [end],[start] preterm [end],2400226
340,a physical examination performed,[start] the patients with a disease [end],[start] during an epidemiologic study [end],8020264
341,the men had never worked,[start] in the [UNK] [end],[start] in mining [end],13714195
342,pregnant women hospitalized,[start] for the young women [end],"[start] for acute upper respiratory diseases , bacterial [end]",17000252
343,that chronic respiratory symptoms are associated,[start] with the disease [end],[start] with respiratory hospitalisations in individuals with normal spirometry without known airway [end],31248954
344,chronic obstructive pulmonary disease alter significantly,[start] the disease [end],[start] finally [end],1443150
345,a questionnaire assessing,[start] the treatment of type [end],[start] anxiety [end],32723859
346,the airways presents clinically,[start] a number of patients with a chronic disease [end],[start] with nasal polyps [end],24682773
347,Subsequent research advances focused,[start] on the association between polypharmacy and the balance of responsibility for [UNK] [end],[start] on the development of antibiotic agents able to achieve high tissue concentrations capable of reducing the bacterial load of difficult - to - treat organisms in hosts with chronic respiratory conditions [end],28509852
348,The differing patterns of respiratory illness within this region may help to elucidate,[start] the most important [UNK] [end],[start] the specific risk factors for chronic bronchitis in children [end],15136374
349,Participants ( n = 2753 ) without chronic respiratory diseases filled out,[start] a significant effect [end],[start] a self - report questionnaire regarding their symptoms [end],31795618
350,Several experimental factors to support,[start] the risk of gastric cancer [end],[start] a role for GERD in respiratory disease [end],26071979
351,village residents to have,[start] a lot of [UNK] [end],[start] ALS ( p = 0.009 [end],15136374
352,The addition of oral azithromycin may result,[start] the [UNK] [UNK] [end],[start] in significant benefit for chronic respiratory diseases [end],32648456
353,53 children with chronic respiratory failure were included,[start] [UNK] [end],[start] in the home care program During the period January 1985 to January 2001 [end],11982843
354,Recent data g e r d,[start] to identify the disease of gastric cancer [end],[start] to discussions about the place of surgery in this context [end],26071979
355,The lung is,[start] a [UNK] [end],[start] easily accessible [end],24563632
356,improved symptom treatment efforts would improve,[start] the effect of [UNK] in the body [end],[start] HRQOL [end],24040892
357,plasma bicarbonate levels are secondarily altered,[start] from [UNK] [end],[start] in chronic respiratory acid - base disorders [end],3921516
358,a discontinuous approach not limited,[start] to [UNK] [end],[start] to patients with hypercapnia [end],28393258
359,0.02 Hz associated,[start] with the disease [end],[start] with PB [end],8813839
360,a low ratio denoting,[start] a [UNK] [end],[start] high ETL [end],30219316
361,O2 decreased,[start] a number of immune abnormalities that [UNK] in the disease [end],"[start] significantly during defecation while fC increased , both in the subgroup of patients in the subgroup of patients Sa [end]",15083764
362,the Tanzanian government to provide,[start] a [UNK] [UNK] [end],[start] refresher training specifically in the public health facilities for better management of other non-communicable diseases [end],30615663
363,access challenges are,[start] the most important scientific research in gastric cancer [end],[start] especially salient in the United States as citizens of many other countries have greater access to prescription medications [end],30601674
364,the in - hospital mortality rate was,[start] in [UNK] [end],[start] very high In this study [end],32966334
365,These findings provide,[start] a new treatment strategies for the [UNK] of the [UNK] of the [UNK] of the most [UNK] of [UNK] [UNK],[start] useful information for patients with chronic diseases [end],26525282
366,The average number of cases per day for all three diseases was,[start] [UNK] [end],[start] higher on hazy days [end],25292298
367,371 of the 853 ( 43.49 % ) deaths were,[start] [UNK] [end],[start] from NMRDs [end],16973737
368,"plasma bicarbonate levels , which are secondarily altered in chronic respiratory acid - base disorders were used",[start] cause [end],[start] as an index of chronic acid - base status of the animals [end],3921516
369,symptoms associated,[start] with the disease [end],[start] with cigarette use [end],11939462
370,village residents to have had,[start] a [UNK] [end],[start] a twofold greater risk of CPC ( p < 0.001 ) compared to children [end],15136374
371,All subjects provided,[start] the same disease [end],[start] information on CRD comorbidity [end],20440917
372,pathogen recognition perpetuating,[start] the [UNK] of the [UNK] of the [UNK] [end],[start] chronic disease states in the lung [end],19390631
373,direction of the association between the Socio - demographic index and mortality rate were measured,[start] to address [end],[start] using the Spearman rank order correlation [end],32075787
374,26.1 % needed,[start] to determine whether causation for a [UNK] [UNK] a [UNK] [UNK] in a complex disease [end],[start] mechanical ventilation [end],33546658
375,Data were collected,[start] for analyzing the etiology of t1dm [end],[start] by interviewer administered structured questionnaires [end],32264856
376,chronic respiratory diseases increase,[start] lung cancer [end],[start] the prevalence of oropharyngeal dysphagia ( OD ) in patients [end],27492514
377,5139 participants aged 40 - 79 years in the National Health and Nutrition Examination Survey 2007 - 2010 underwent,[start] critical issues [end],[start] spirometric testing [end],24040892
378,disorders in surfactant homeostasis may contribute,[start] to the development of lung cancer [end],[start] to the pathophysiology of hyperinflation [end],7569338
379,PH might lead,[start] the [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],"[start] to organized pneumonia , collagen deposition , and pulmonary fibrosis [end]",23727460
380,The following variables to be,[start] a [UNK] [end],[start] significant predictors of vaccination [end],26805870
381,95 % were associated,[start] with the disease [end],[start] with abruption [end],17000252
382,Oxygen therapy represents,[start] a major cause of mortality in the us [end],[start] the elective therapy to improve the quality of life for patients with chronic respiratory diseases like COPD [end],32723859
383,the inspiratory vital capacity ( 92.5 % of predicted p = 0.021 ) and the forced expiratory volume in 1 s were,[start] [UNK] [end],[start] below predicted values [end],21533826
384,Conclusions may represent,[start] a new approach [end],[start] an at - risk group requiring closer surveillance [end],30508589
385,Participants reported,[start] a [UNK] [end],[start] profound problems with wide - reaching psychological impacts [end],30122917
386,Switzerland pour,[start] le [UNK] a deep water line of the water in the ocean [end],[start] le Traitement [end],7995407
387,Methods based,[start] on the [UNK] [UNK] [end],"[start] on data from the Global Burden of Diseases , Risk [end]",32046720
388,Respiratory phase occurrence of subconscious swallowing in the elderly to be,[start] important [end],[start] different from the young ( P < 0.05 [end],1443150
389,The aeroallergen skin test were performed,[start] in the [UNK] [end],[start] in all chronic asthma subjects [end],29927203
390,asthma was associated,[start] with the disease [end],[start] with abruption among black women but not white women [end],17000252
391,Changes in the prevalence of wheeze among adults may have been influenced,[start] significantly by amounts of both [UNK] and the [UNK] [end],[start] by the reduction in smoking and the increase in the use of inhaled steroids [end],25519785
392,Local materials were used,[start] to make a big mistake [end],"[start] to improvise the exercises , enabling some to be maintained at home [end]",30122917
393,Both devices to ensure,[start] the same disease [end],[start] oxyhemoglobin saturation [end],32723859
394,stay median i c u,[start] [UNK] [end],[start] 3 days [end],28393258
395,The aim of this study was,[start] to investigate the association between the respiratory muscle [end],[start] to investigate the association between proximity to mine dumps and prevalence of chronic respiratory disease in people aged older [end],25889673
396,Barriers reflect,[start] [UNK] immune responses [end],[start] practical encumbrances contributing to the physical isolation of their families [end],18410643
397,Patients at very high risk of fatal outcome could be identified,[start] in the treatment of type 2 diabetes [end],[start] by an RSI < 20 [end],28438369
398,Study outcome included,[start] the most important ongoing research [end],"[start] """"""""""""""""""""""""""""""participants categorized into """""""""""""""""""""""""""""""" cognitively impaired """""""""""""""""""""""""""""""" or """""""""""""""""""""""""""""""" cognitively normal """""""""""""""""""""""""""""""" groups"""""""""""""""""""""""""""""" [end]",31857556
399,Chronic respiratory alkalosis were produced,[start] by the presence of [UNK] [UNK] [end],[start] in unanesthetized dogs within a large environmental chamber [end],3921516
400,/ - 1.4 ppm were compared,[start] in [UNK] [end],[start] with 31 control workers with a mean exposure of 0.3 + / - 0.1 ppm [end],2596404
401,Methods analysed in relation to measures of forced expiratory volume in 1 s ( FEV1 ) to questionnaire,[start] predictive value in determining chemotherapy and radiotherapy resistance [end],[start] reported COPD symptoms [end],17901161
402,Conclusions should consider,[start] [UNK] [end],[start] the prevalence of CRD in populations [end],31939085
403,Thirty - six children had,[start] a [UNK] [end],[start] severe bronchopulmonary dysplasia [end],3682138
404,Risk of bias was,[start] the most important health problem [end],[start] high in > 1 domain [end],27296825
405,ETL was defined,[start] [UNK] of the [UNK] [end],[start] as the ratio of DALYs from communicable diseases to those from injuries [end],30219316
406,separately.Chronic respiratory symptoms are associated,[start] with the disease [end],[start] with respiratory hospitalisations in individuals with normal spirometry without known airway disease [end],31248954
407,India has,[start] [UNK] [end],[start] 18 % of the global population [end],30219316
408,Results has received,[start] the need for a new treatment of breast cancer [end],[start] relatively little attention [end],31129045
409,Oxidative stress is implicated,[start] in the pathogenesis of type 2 diabetes [end],[start] in the pathogenesis of various lung diseases including asthma [end],31704266
410,its relationship with acute diseases is,[start] [UNK] [end],[start] less clear [end],25292298
411,US$ 1501.79 for budesonide representing,[start] respectively 40 15 income in burkina faso [end],"[start] respectively 40 % , 15 209 % of per capita income in Guinea [end]",27155173
412,The study included,[start] [UNK] [end],[start] 52 797 adults aged 18 years [end],29156003
413,The CCQ is,[start] a [UNK] [end],[start] responsive to pulmonary rehabilitation in chronic respiratory disease patients [end],25123253
414,depression in the elderly is,[start] a [UNK] [end],[start] under - treated in those without chronic respiratory disease [end],16440404
415,The precise coordination between breathing and swallowing is,[start] the most important [end],[start] an important mechanism to prevent pulmonary aspiration [end],27492514
416,The characteristic fall is,[start] [UNK] [end],[start] absent in jute workers [end],13765497
417,processes guided,[start] [UNK] [end],[start] by Th2 cytokine generating T - cells [end],33400932
418,National prescription rules exist,[start] in the united states [end],[start] in some parts of Spain [end],7995407
419,These factors overshadow,[start] the risk of lung cancer [end],[start] adverse effects caused by smoking [end],11939462
420,Clinically significant chronic obstructive pulmonary disease is,[start] a [UNK] [end],[start] a common disorder in the United States [end],9363125
421,PR has,[start] [UNK] [end],[start] the potential to restore the physical functioning in patients with CRD whereas medication has much more narrow effects [end],30122917
422,congenital abnormalities affecting,[start] the same [end],[start] the respiratory system [end],7509054
423,Several inflammatory diseases build up,[start] to improve health outcomes [end],[start] in tissues [end],33400932
424,HF management incorporating,[start] the most important ongoing research [end],[start] hemodynamic information from an implantable PA pressure monitor [end],25541376
425,the objective was,[start] to examine the evidence [end],"[start] to systematically review ACP practice in chronic respiratory disease , attitudes of patients related to engagement in ACP [end]",29109233
426,Optimizing responsiveness of utility measures will enhance,[start] the [UNK] [end],[start] their usefulness in randomized trials [end],16411026
427,different beliefs concerning,[start] to [UNK] [UNK] [end],[start] respiratory symptoms [end],23817677
428,The average duration of follow - up was,[start] [UNK] [UNK] [end],[start] 21.3 months [end],7509054
429,Exhaled carbon monoxide ( COex ) level is positively associated,[start] with [UNK] [end],[start] with tobacco smoking [end],24057999
430,"Chronic respiratory symptom measures , which included breathlessness were obtained",[start] by [UNK] [end],[start] by questionnaires as were smoking occupational history [end],6524958
431,93 of 124 ( 75.0 % ) veterans with preserved spirometry had,[start] a [UNK] [end],[start] one or more abnormal findings on FOT [end],30508589
432,episodes of wheezing occurring at least once a week related significantly,[start] to the same level of the most frequently [end],[start] to the use of neonatal ventilation [end],2400226
433,the relative small number of studies point,[start] on the use of [UNK] [end],[start] to the need for further research [end],27492514
434,the population level at the individual level the,[start] the same [end],[start] 0.42 [end],25123253
435,"Bone marrow - derived stem cells , including hematopoietic stem / progenitor cells ( HSPCs ) ( stem ) cells encompass",[start] the most frequently [end],[start] a wide array of cell subsets with different capacities of engraftment [end],24563632
436,The maximum annual costs of treatment were,[start] us [UNK] for [UNK] representing respectively 40 15 income in burkina faso [end],"[start] US$ 82.99 for salbutamol , representing respectively 40 % , 15 209 % of per capita income in Guinea [end]",27155173
437,diagnostic disease entities will not represent,[start] a disease [end],[start] homogeneous exposure groups [end],2048837
438,The main objective of this study was,[start] to explore the indirect influence of partners beliefs on diabetes distress at follow up [end],[start] to assess the readiness of health facilities for cardiovascular diseases [end],32711487
439,COPD are,[start] important [UNK] [UNK] [end],[start] different clinical COPD phenotypes [end],31554703
440,the content delivered,[start] a [UNK] [end],[start] the mode of delivery of these interventions in chronic respiratory disease [end],27296825
441,Age - standardised death rates from chronic obstructive pulmonary disease are,[start] the most important [UNK] [end],[start] highest in low - income regions of the world [end],25519785
442,the families to treat,[start] patients with chronic respiratory diseases [end],[start] their child [end],11982843
443,retrospective cohort study was conducted,[start] from [UNK] [end],[start] to examine the associations between maternal respiratory diseases and abruption in the United States [end],17000252
444,the current study decreased,[start] to the disease [end],[start] respiratory muscle strength in neck pateits [end],19187335
445,adults suffering,[start] to treat dogs with a disease [end],[start] CRD [end],17875577
446,Dyspnoea is closely associated,[start] with quality of life exercise in prognosis in various conditions including chronic obstructive pulmonary disease [end],"[start] with quality of life , exercise ( in ) prognosis in various conditions , including chronic pulmonary hypertension [end]",27818024
447,lower body mass index were significantly associated,[start] with the [UNK] [end],[start] with an increased risk of both depressive symptoms [end],28189078
448,Service and equipment are provided,[start] both [UNK] and the most recent statistics on the risk factors [end],"[start] by national organizations , health services , commercial companies or hospitals [end]",7995407
449,the Association Nationale traitement,[start] the [UNK] of the most important treatment of the american men [end],[start] A sleep [end],7995407
450,the occupational burden of disease was estimated,[start] to treat the disease [end],"[start] on the basis of attribution in case series , incidence rate ratios , or attributable fraction within an exposed group For the other conditions [end]",31149852
451,administration of ghrelin improved,[start] the same [UNK] [end],[start] exercise tolerance [end],22975067
452,general HRQL was better in,[start] the same disease [end],[start] patients [end],16039838
453,Conclusions reduces,[start] a major impact on endothelial function [end],[start] HF compared with standard care [end],25541376
454,the HRs for having respiratory symptoms were,[start] [UNK] [end],[start] 1.27 ( 95 % CI 1.09 to 1.48 [end],20522851
455,the Euler - Byrne index scored,[start] [UNK] [end],[start] Among these [end],3792384
456,A very low frequency ( VLF ) oscillation around 0.02 Hz contributed,[start] quanto1 [end],[start] to 75 % [end],8813839
457,single - and multiday lagged exposures adjusted,[start] for gaseous pollutants [end],[start] for PM2 .5 [end],22266709
458,Respiratory rehabilitation to be,[start] important for the future of the disease [end],[start] effective with a high level of evidence in terms of exertion capacity in patients with COPD [end],22835266
459,The sample of men was stratified,[start] by different people in the [UNK] [end],"[start] by occupation , ex-miners [end]",13714195
460,PCS p,[start] quanto1 [end],[start] 0.0001 [end],20588002
461,OUES is significantly reduced,[start] in the us [end],[start] in patients with CHF [end],19209529
462,a condition chronic,[start] a pleasant experience [end],[start] infancy [end],3682138
463,O2 decreased,[start] a number of immune abnormalities that [UNK] in the disease [end],"[start] significantly during defecation while RR increased , both in the subgroup of patients without significant resting hypoxaemia Sa [end]",15083764
464,pneumoconiosis has been,[start] the most [UNK] [end],"[start] slow whereas the mortality rate for pulmonary sarcoidosis ( 0.97 % , 0.92 % to 1.03 % ) has increased During the 27 years , the annual decline in mortality rates of chronic obstructive pulmonary disease [end]",32075787
465,this serious global health problem formed,[start] to be [UNK] [end],[start] the Global Alliance against Chronic Respiratory Diseases [end],20440917
466,Relative risk were derived,[start] from animal failure [end],"[start] from multivariable logistic regression models after adjusting for maternal age , race , marital status , smoking , cocaine use , adequacy of prenatal geographic location although data on smoking are likely underreported [end]",17000252
467,daytime respiratory function measures poorly predict,[start] [UNK] [UNK] [end],[start] nocturnal hypoventilation [end],31554703
468,village residents were,[start] [UNK] [end],"[start] 63 % less likely to have had a twofold greater risk of CPC ( p < 0.001 ) compared to children After an adjustment for demographic factors , exposure to active tobacco smoking [end]",15136374
469,Respiratory symptoms resolve very quickly,[start] to be [UNK] [end],[start] when the underlying condition is recognised [end],12598398
470,inpatient evaluation consisting,[start] of a clinical [UNK] [end],[start] of medical rehabilitation [end],10492269
471,Symptom prevalence data were,[start] significantly higher in the [UNK] of both [UNK] and greater [end],[start] mainly narrative [end],23258779
472,foundryworkers are,[start] the same [end],[start] more prone it is not yet certain that this excess is due to occupational factors [end],14401755
473,Clinical presentation is,[start] the most important role of the development of cancer [end],[start] nonspecific respiratory function measures poorly predict nocturnal hypoventilation [end],31554703
474,this effect being marked,[start] by advances in [UNK] clinical practice guidelines [end],[start] for c22 [end],17901161
475,A CRD target would help focus,[start] the treatment of [UNK] for [UNK] [UNK] [UNK] [end],[start] global leadership [end],27155173
476,A small clinical trial that enrolled cachectic patients with chronic respiratory disease revealed,[start] [UNK] [end],[start] that administration of ghrelin improved their nutritional status [end],22975067
477,Altered respiratory mechanics associated with tetraplegia contribute,[start] to the development of lung cancer [end],[start] to reduced expiratory muscle strength [end],11939462
478,The aim of the study is,[start] to investigate the association between diabetes and [UNK] [end],[start] to develop targeted programs for prevention of these diseases [end],28933768
479,A relevant proportion of children and adults with cystic fibrosis ( CF ) have a marked decrease in exercise tolerance can be related,[start] a [UNK] [end],[start] to impaired muscle function [end],25676797
480,the mean annual cost was,[start] [UNK] [UNK] [end],[start] US $ 7315 [end],27881264
481,deaths from NMRDs ( p < 0.01 ) and COPDs ( p < 0.05 were significantly associated,[start] with the [UNK] of [UNK] in the [UNK] [end],[start] with both CDE and MDC [end],16973737
482,asthma had the availability of,[start] our most important [end],[start] 43.1 % [end],27155173
483,This study suggests,[start] that the patients with high levels of [UNK] il 8 could potentially have high mortality [end],[start] that patients with high levels of BALF IL - 8 could potentially have high levels of IL - 16 [end],15530478
484,All subjects provided,[start] the same disease [end],[start] information on asthma [end],20440917
485,47 % were,[start] in [UNK] [end],[start] effective [end],27296825
486,this Pulmonary Perspective outlines,[start] the same time [end],[start] the basic concepts of networks in biology [end],25254605
