,Subj_Pred,Obj,Obj_true,PMID
244,Approved diabetic medications hold,[start] to the [UNK] of [UNK] to the [UNK] of [UNK] to the [UNK] [end],[start] promise for NAFLD treatment are in evaluation clinical trials [end],31353974
245,Markers related,[start] to [UNK] [UNK] [UNK] [end],[start] to advanced glycation end products - I may be such candidates [end],21778617
246,NAFLD increases,[start] the risk of lung cancer [end],[start] the risk of incident diabetes [end],31353974
247,pharmacologic therapy is a mainstay in,[start] [UNK] [end],[start] diabetes treatment [end],30741763
248,the USPSTF updated its 2003 evidence review adding,[start] the evidence for new exams [end],[start] evidence from new trials [end],18519930
249,methods of treatment of T2 DM based,[start] with the quality of life [end],[start] on intestinal flora [end],31247468
250,Associations with the HbA1c showed,[start] a number of immune abnormalities in the disease [end],[start] the frequency of blood glucose self monitoring [end],14555298
251,lipid profiles are,[start] the most frequently found bacteria in dental plaque samples respectively [end],[start] less than optimal in many patients with type 2 diabetes mellitus [end],12489382
252,that detection earlier in the natural history of diabetes is,[start] important [end],[start] indeed beneficial to individuals [end],19276801
253,macrovascular complications increase,[start] the most important role of [UNK] in the development of cancer [end],[start] morbidity in patients with diabetes mellitus [end],11393500
254,The resultant hyperglycemia causes,[start] a major health problem [end],[start] microvascular complications that increase morbidity in patients with diabetes mellitus [end],11393500
255,men achieve,[start] a significant effect [end],[start] greater risk reduction from moderate daily alcohol intake At the same time [end],Richard Aguilar 
256,Meta - analytical data show,[start] that [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] that relative to patients with bipolar disorders have double the risk of T2DM [end],26575297
257,the most prominent risk factor is,[start] a number of patients with [UNK] [end],[start] obesity [end],27159875
258,The agents reduce body weight normalizing,[start] [UNK] [end],[start] membrane structure [end],24523032
259,our genome influences,[start] the same mutation in the prion gene in quanto1 families [end],[start] individual responses to therapeutic outcomes [end],30515958
260,"components of the diet , such as monounsaturated fatty acids may protect",[start] with quality of life [end],"[start] against the development of diabetes , possibly through the amelioration of insulin sensitivity [end]",19531025
261,One of the more significant complications in developing the knowledge base is,[start] the most important role of the development of lung cancer [end],[start] how to analyze high - dimensional datasets of other variables [end],17559889
262,The medical community faces,[start] the most [UNK] [end],[start] an emerging epidemic of type 2 diabetes [end],15252375
263,Management includes,[start] [UNK] [end],[start] not only diet [end],15823385
264,Self - efficacy was associated,[start] with the disease [end],[start] with A1C [end],24084701
265,men fare better,[start] [UNK] [end],[start] Once diagnosed with T2 DM [end],Richard Aguilar 
266,the main nutritional elements have been identified,[start] [UNK] [UNK] [end],[start] as significant in the prevention of Type 2 diabetes [end],22369258
267,The intervention group received,[start] a [UNK] [end],[start] eight sessions of PRECEDE model - based self - management education program [end],30641740
268,This article discusses,[start] the current state of the clinical trials of [UNK] drug for patients [end],[start] the current recommendations for diabetes self - management education including assessment for diabetes distress [end],29080584
269,EXTEM - MCF were,[start] in [UNK] [end],[start] significantly higher in the diabetic group compared with controls ( respectively [end],16988549
270,many unanswered questions regarding,[start] the treatment of type 2 diabetes [end],[start] the benefits maintain these levels while avoiding hypoglycemia ( < 70 mg % ( 3.9 mmol / l ) ) in the older population [end],25772641
271,significant diagnostic challenges resulting from a broad range of factors may serve,[start] that the [UNK] is a major impact of gastric cancer [end],[start] as barriers to reducing the deleterious societal impact of prediabetes In both cases [end],17852797
272,NAFLD adding,[start] lower to [UNK] [end],[start] liver disease as an end - organ complication of T2DM [end],31353974
273,microvascular complications increase,[start] the most important role of [UNK] in the development of cancer [end],[start] morbidity in patients with diabetes mellitus [end],11393500
274,Resistance exercise to be,[start] important [end],[start] more effective in promoting an increase in Maximal oxygen consumption there is no difference in the control of lipid levels between the two types of exercise [end],28728958
275,Type 2 Diabetes focusing,[start] on the need of [UNK] [end],[start] on diagnosis [end],25732301
276,The overall SIRs for cancer in the siblings of individuals with T2 DM had respectively of,[start] unlikely [end],[start] 0.97 [end],25604005
277,the greatest prevalence of cirrhosis occurring,[start] in the us [end],[start] in cirrhotics [end],12643175
278,Type 2 diabetes mellitus is,[start] a disease [end],[start] a complex disease that requires meticulous attention from healthcare patients [end],17293741
279,Outcome measures were,[start] predictive of lung cancer [end],[start] the incidence of major macrovascular events [end],21034605
280,recent single risk factor intervention trials targeting,[start] the same disease [end],[start] procoagulation [end],15561920
281,Type 2 diabetes mellitus is,[start] a disease [end],[start] a chief concern for healthcare providers in America [end],27390262
282,Results from the United Kingdom Prospective Diabetes Study showed,[start] a higher risk of gastric cancer in men with [UNK] [end],"[start] that intensive treatment of type 2 ( non-insulin-dependent ) diabetes mellitus , with sulphonylureas or insulin , significantly reduced microvascular complications but did not have a significant effect on macrovascular complications after 10 years [end]",11129120
283,Hypertension was,[start] a major [UNK] [end],[start] the most prevalent complication among patients with T2DM [end],25824591
284,The authors present,[start] the current [UNK] of the clinical trials of [UNK] [UNK] [end],[start] their own recommendations in relation to funding policies [end],20958092
285,epidemiological studies have demonstrated,[start] that the current [UNK] is associated with [UNK] [end],[start] the association of chronic hyperglycemia with the development of diabetic complications [end],11393500
286,This article discusses,[start] the current state of the clinical trials of [UNK] drug for patients [end],[start] type 2 diabetes [end],21133214
287,chronic inflammation associated with diabetes mellitus are associated strongly,[start] with the disease [end],[start] with cancer [end],25866823
288,45 were,[start] in [UNK] [end],[start] women [end],30641740
289,Future studies should investigate,[start] the treatment of [UNK] [end],"[start] whether early dietary changes , such as increased intake of micronutrients that improve insulin sensitivity , affect biomarkers [end]",2016
290,PM manages,[start] an important role in the pathogenesis of [UNK] [end],"[start] """"""""""""""""""""""""""""""a wealth of """""""""""""""""""""""""""""""" omics """""""""""""""""""""""""""""""" data ( proteomic ) to increase the number of clinically validated biomarkers in order"""""""""""""""""""""""""""""" [end]",29518575
291,resistance increase advanced glycation end - products result,[start] to the disease [end],[start] in vascular inflammation [end],30409037
292,33.9 % had,[start] a [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] alcohol consumption documented [end],29417379
293,so identity by descent analysis is,[start] the [UNK] [end],[start] rarely feasible [end],7813802
294,a third reviewer resolved,[start] the [UNK] [end],[start] any disagreements [end],33157114
295,Diabetes can lead,[start] to the disease [end],"[start] to several complications , including lower extremity amputation [end]",31775555
296,This article discusses,[start] the current state of the clinical trials of [UNK] drug for patients [end],[start] the current recommendations for diabetes self - management education including medical nutrition therapy [end],29080584
297,life - threatening financial costs for the treatment of this disease make,[start] to treat dogs with risk factors [end],[start] until micro - complications arise [end],25249787
298,All articles identified,[start] to [UNK] [UNK] [end],[start] from the data [end],15479774
299,Risk factors for T2 DM include,[start] cancer risk [end],[start] ethnicity due to physiological insulin resistance [end],27622231
300,The findings of this study are,[start] a significant association between the depression of the medication primary breast cancer [end],[start] areas of consensus in knowledge [end],29129000
301,interrelated social influences affect,[start] the [UNK] [end],[start] the well - being of youth with T2 DM [end],19323960
302,28 % would prefer to receive,[start] the current state of t2 dm [end],[start] future results in - person [end],24292896
303,several new drug classes with different mechanisms of action accompanied,[start] treat [UNK] [end],[start] by data about cardiovascular safety [end],29699867
304,novel biomarkers related,[start] to the current multidisciplinary approach to gastric adenocarcinoma [end],[start] to the different metabolic pathways of able to inform about the therapeutic cluster of each patient [end],32198647
305,team members include,[start] [UNK] [UNK] [end],[start] dietician [end],19893798
306,Barriers to addressing T2 DM in young Indigenous people relate,[start] to treat dogs with a [UNK] [end],[start] to socioeconomic factors [end],22762229
307,The population approach carefully evaluated,[start] the current treatment of type 2 diabetes [end],[start] in selected communities at above - average risk of several noncommunicable diseases [end],2406178
308,Preeclampsia was independently correlated,[start] in [UNK] [end],[start] with type 2 diabetes mellitus risk [end],27518283
309,Methods register,[start] the [UNK] [end],[start] the Cochrane Library [end],21034605
310,Early intervention ideally is,[start] a major cause of the disease [end],[start] of great importance as soon as abnormalities in glucose homeostasis are detected [end],23953075
311,More clinical research to establish,[start] the risk of gastric cancer [end],[start] the efficacy of exercise intervention in a more differentiated approach for Type 2 diabetes subpopulations within different stages of the disease [end],19479186
312,BMD is not,[start] the [UNK] [end],[start] useful for assessing its risk [end],21778617
313,physicians t d m,[start] a [UNK] [end],[start] fracture histories [end],21778617
314,pioglitazone being,[start] a [UNK] [end],[start] available in Japan [end],11129120
315,The literature suggests,[start] the current [UNK] strategy [end],"[start] that the progression from an impaired glucose tolerance state to established T2DM is more rapid in youth , compared to adults [end]",25629355
316,many physicians do not undertake aggressively,[start] the risk of lung cancer [end],[start] therapy [end],2648356
317,INTEM - CT were,[start] significantly higher in the [UNK] of the [UNK] [end],[start] significantly higher in the diabetic group compared with controls ( respectively [end],16988549
318,The aims of this cross-sectional study were,[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],[start] to determine the prevalence of T2 DM in adolescents in Denmark together with status on late diabetic complications [end],26111830
319,"Preventive strategies , including lifestyle modification need to play",[start] to the major health problem [end],[start] a dominant role in tackling T2DM in young Indigenous people [end],22762229
320,cfPWV values of > 10 m / s were defined,[start] [UNK] [UNK] [end],[start] as high aortic stiffness [end],30928570
321,glycemic control provided,[start] by the public health of human health [end],"[start] by the medication , other desired outcomes ( contraindications , and cost [end]",12489382
322,Conclusions to rise,[start] to provide the child with the problem of oxidation [end],[start] until effective measures are taken to prevent obesity in this age group [end],16466601
323,vildagliptin are,[start] the same [end],[start] dipeptidyl peptidase - 4 inhibitors [end],28093996
324,Study results indicate,[start] a new treatment strategies for the [UNK] of the [UNK] of the [UNK] of the disease [end],"[start] that a number of healthy lifestyle behaviors , such as reduced intake of dietary fat , are associated with decreased development of type 2 DM [end]",12537092
325,treatment with inhibitors of the renin - angiotensin aldosterone system in high risk population for cardiovascular disease were associated,[start] the disease [end],[start] with a significant reduction in the subsequent development of diabetes as a secondary outcome [end],16208307
326,clamp IR were correlated before,[start] [UNK] [end],[start] 0.0001 [end],12050271
327,Diabetes can be defined,[start] most important part of the life of the human health [end],[start] as a disease of accelerated cardiovascular deterioration [end],12408409
328,The objective of this narrative review is,[start] to explore the modifiable risk factors of t2 dm in south asian population including their socio socio economic barriers [end],"[start] to explore the non-modifiable risk factors of T2 DM in South Asian population , including their beliefs [end]",28914196
329,the outcomes of future studies will be,[start] [UNK] [end],[start] crucial in terms of fine - tuning management plans [end],15832489
330,an acceptability is,[start] a [UNK] [end],[start] comparable with that of other therapeutic regimens [end],20425575
331,Type 2 diabetes mellitus is,[start] a disease [end],[start] a familial disorder that is fast [end],15291771
332,scientists across the fields of even cancer have had,[start] a long history of [UNK] [end],[start] high hopes about the potential for TZDs In the past decade [end],23625197
333,pioglitazone might be used,[start] [UNK] [end],[start] in selected patients [end],31353974
334,research involving,[start] the [UNK] [UNK] [UNK] [end],[start] aerobic endurance exercise [end],10418073
335,the risk factors associated,[start] with the disease [end],[start] with insulin resistance [end],10609116
336,Major conclusions have identified,[start] a significant effect [end],[start] multiple potential non-genetic biomarkers for the risk of T2D [end],31500825
337,A total of 4855 individuals with type 2 DM and 5242 healthy controls from 15 countries included,[start] the [UNK] [end],[start] in the review [end],24023947
338,This paper reviewed,[start] the [UNK] of the molecular mechanisms which is involved in the clinical [end],"[start] the research development of the non-pharmacological interventions on T2 DM in recent years , including therapies [end]",30046957
339,type 2 diabetes includes,[start] [UNK] [end],[start] optimising person - centred targets [end],27231735
340,the translation of findings from nonhuman primates to application in humans has been,[start] the [UNK] [end],[start] highly predictable for the development and evaluation of new therapeutic agents [end],22893407
341,Participants received,[start] her patients [end],[start] genetic counseling [end],24399094
342,The Diabetes Prevention Program revealed,[start] a significant effect [end],[start] that metformin 850 mg b.i.d. reduced the risk of diabetes by 31 % [end],18035959
343,Fisher summarize,[start] the treatment of type in this article [end],[start] the risk In this article [end],16329529
344,The HbA1c is,[start] [UNK] [end],[start] less affected by recent physical / emotional stress [end],20956395
345,glycemic control provided,[start] by the public health of human health [end],[start] by the medication [end],12489382
346,CAM is defined,[start] in the [UNK] of [UNK] [end],[start] as a group of products [end],23802882
347,The WOSCOPS study observed,[start] in the past 20 years on account of its clinical application advantages such as [UNK] invasive visual or [UNK] [end],[start] that these pharmacological interventions were associated with a 30 % and 35 % reduction in the incidence of diabetes as secondary outcome [end],16208307
348,evidence in younger patients suggest,[start] that patients with high levels of [UNK] [UNK] [end],[start] that blood glucose levels should not be above 180 mg / dl ( 10.0 mmol / l [end],25772641
349,measurement of oxidative stress biomarkers may be,[start] for the [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] one of the optional tool for the diagnosis of T2DM [end],28460155
350,many potential biomarkers might be,[start] important in the us [end],[start] helpful in the prediction [end],29518575
351,management strategies for patients with T2 DM post-ACS are discussed,[start] in the [UNK] [end],[start] In this review both in the acute - care setting [end],25187508
352,The study of type 2 diabetes has been driven,[start] by advances in [UNK] enabling new insights into disease susceptibility [end],[start] by advances in large clinical trials enabling new insights into disease susceptibility [end],29699867
353,many factors impact,[start] the development of t2 dm [end],[start] the development of cancer including sex [end],25866823
354,Bipolar disorders complicated,[start] by [UNK] [end],[start] by insulin resistance / T2 DM [end],26575297
355,patients agreed,[start] in the treatment of type 2 diabetes [end],[start] to participate in this study From a total of 326 patients with diabetes medical records in those clinics [end],30641740
356,hyperinsulinemia are associated strongly,[start] with the disease [end],[start] with cancer [end],25866823
357,gestational hypertension correlated,[start] with the [UNK] [end],[start] with subsequent type 2 diabetes mellitus risk [end],27518283
358,Treatment is,[start] important for survival [end],[start] the same as that of adults [end],12762953
359,ethnic differences in age at diagnosis found in 1988 to 1994 are found,[start] 2000 [end],[start] in 1999 no longer [end],15671192
360,passive female smokers had,[start] a [UNK] [end],[start] a higher risk of cardiovascular disease ( odds ratio = 3.50 [end],25708055
361,The epidemic of obesity is globally,[start] the disease [end],[start] a major driver of the growing prevalence of type 2 diabetes mellitus [end],24070804
362,a complex disease requires,[start] a high risk of developing [UNK] [end],[start] meticulous attention from healthcare providers [end],17293741
363,The available data suggest,[start] that [UNK] may be diagnosed [end],[start] large reductions in classic complications of type 2 diabetes in stroke [end],27156051
364,sleep broadly fell,[start] into five categories [end],"[start] into five categories ; sleep assessment , sleep as a therapeutic target [end]",33157114
365,This paper discusses,[start] the current [UNK] of cardiovascular disease [end],[start] newly established screening criteria for type 2 diabetes mellitus in children [end],10943809
366,"Additionally certain individual food groups of the diet , such as moderate consumption of alcohol may protect",[start] against the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],"[start] against the development of diabetes , possibly through the amelioration of insulin sensitivity [end]",19531025
367,Adipocyte fatty acid binding protein is,[start] a [UNK] [UNK] [end],"[start] a novel adipokine that contributes to the development of metabolic disorder , type atherosclerosis [end]",30928570
368,The correlation between the increased occurrence of T2DM and the ubiquity of modern social pressures such as 24/7 lifestyles may be involved,[start] a number of patients with a small number of immune cells in the [UNK] [end],[start] in the etiology of the illness [end],25172521
369,Increasing levels of obesity arising,[start] in the past 20 years on one of the disease [end],[start] from sedentary lifestyles [end],14502096
370,The concept of lower is,[start] important in the developing countries [end],[start] better when considering the goal for glycemic control in patients with diabetes mellitus [end],25772641
371,Breakthrough of technologies enables,[start] the problem [end],[start] much greater improvements in the understanding of individual variations [end],28282717
372,"associated neurological disorders ( NDs ) , such as Alzheimer disease have raised",[start] the disease [end],[start] concerns about increasing health care [end],25345504
373,men with T2 DM are,[start] important [end],[start] especially important [end],Richard Aguilar 
374,300 participants recruited,[start] in the [UNK] of the [UNK] of the [UNK] of the [UNK] [end],[start] from the general public in Durham [end],24292896
375,Non-statistically significant association with evidence of moderate heterogeneity was found,[start] in the literature [end],[start] between polypharmacy and stroke [end],31376400
376,Twenty articles were found,[start] in the past [end],[start] on nurses ' use of eHealth systems [end],32167814
377,Diabetes can lead,[start] to the disease [end],"[start] to several complications , including cardiovascular disease [end]",31775555
378,130 healthy controls was carried out,[start] by the public health risk factor for gastric cancer [end],[start] in Jiangsu Province in 1997 [end],12410955
379,Type 2 diabetes mellitus is,[start] a disease [end],[start] a progressive chronic disease that requires significant self - surveillance [end],26351268
380,cancer the s i rs,[start] by the public [end],[start] 0.97 [end],25604005
381,Nutritional genomics is,[start] the study of the disease [end],[start] the study of how an individual 's genetic makeup affects the response to other bioactive components in food [end],17559889
382,the common endocrinology diseases greatly affects,[start] the [UNK] [end],[start] the health care sector [end],30046957
383,This article describes,[start] the evidence of a literature review on the clinical [UNK] [end],[start] the results of epidemiological studies [end],11393500
384,All individuals underwent,[start] [UNK] [end],[start] an oral glucose tolerance test [end],17846976
385,This article discusses,[start] the current state of the clinical trials of [UNK] drug for patients [end],[start] the current recommendations for diabetes self - management skills including physical activity [end],29080584
386,self - efficacy measures are,[start] beneficial [end],[start] potential targets [end],30131299
387,physicians to be,[start] in the [UNK] of the treatment of type 2 diabetes [end],[start] aware of risk factors [end],18806081
388,Diabetes mellitus is,[start] a disease [end],[start] a complex metabolic disorder characterised by persistent hyperglycaemia [end],15056594
389,micronutrients improve,[start] the risk of lung cancer [end],[start] muscle function [end],2016
390,fifty people were diagnosed in,[start] the most important health problem [end],[start] the previous 12 months [end],29417379
391,the literature scanning,[start] the current [UNK] [end],[start] syllabi from national meetings on the subject of type 2 diabetes [end],23347242
392,a underdiagnosed condition poses,[start] a critical role in the development of [UNK] [end],[start] treatment challenges to family practitioners [end],10348076
393,The study of small inbred communities might be,[start] a number of patients with type 1 diabetes [end],[start] helpful because they may have fewer diabetogenic genes than outbred populations [end],7813802
394,endocrine imbalances relate,[start] to the patients with type 1 diabetes [end],"[start] to unfavorable cardiometabolic traits , observable in women with androgen excess or men with hypogonadism [end]",27159875
395,"Additionally certain individual food groups of the diet , such as monounsaturated fatty acids may protect",[start] against the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],"[start] against the development of diabetes , possibly through the amelioration of insulin sensitivity [end]",19531025
396,many factors impact,[start] the development of t2 dm [end],[start] the development of cancer including diet [end],25866823
397,Nutrigenomics promises,[start] to be [UNK] [end],[start] an improvement in preventing [end],17559889
398,Type 2 diabetes is rising rapidly,[start] with a high risk of developing complications [end],[start] in children worldwide [end],16466601
399,The overall SIRs for cancer in the siblings of individuals with T2 DM were,[start] 097 [end],[start] 1.01 respectively [end],25604005
400,Type 2 diabetes mellitus is,[start] a disease [end],[start] a chronic progressive disease with mortality rates [end],24026917
401,The mechanisms driving,[start] the risk of gastric cancer [end],[start] this chronic inflammation [end],12643175
402,This review investigates,[start] the effect of [UNK] on the role of [UNK] in the development of lung cancer [end],[start] the direct evidence present in literature for the effect of inflammation on atherosclerosis [end],19393492
403,epidemiological studies have demonstrated,[start] that the current [UNK] is associated with [UNK] [end],[start] the association of acute hyperglycemia with the development of diabetic complications [end],11393500
404,a complex disease caused,[start] by the disease [end],[start] by multiple genetic loci in interplay with lifestyle [end],31500825
405,Insulin therapy is withheld,[start] the most important component of the development of [UNK] [end],[start] until late in the disease process for patients with type 2 diabetes mellitus often [end],15479774
406,These findings demonstrated,[start] a significant effect [end],[start] the effectiveness of using simple practice aids to reinforce adherence to the standards of care in diabetes [end],24170484
407,Relevant socioeconomic factors influencing disease development are reviewed,[start] important [end],[start] after that while emphasizing how a patient 's treatment requires changes over time [end],19425874
408,the insulin resistance syndrome includes,[start] [UNK] [end],[start] hyperandrogenism seen as premature adrenarche [end],12762953
409,Fear of low balance confidence are reported,[start] in the us [end],[start] in both fallers [end],29914779
410,the best treatment plans are not established,[start] [UNK] [end],[start] yet [end],12891055
411,interventions are,[start] important [end],[start] available that have have specificity [end],19276801
412,Type 2 diabetes mellitus causes,[start] death [end],[start] abnormal carbohydrate metabolism associated with insulin resistance [end],10348076
413,the insulin resistance syndrome includes,[start] [UNK] [end],[start] hyperandrogenism seen as polycystic ovary syndrome [end],12762953
414,Great hopes are associated,[start] with the disease [end],[start] with systems biology to cover these demands in time currently [end],20173359
415,the risk factors associated,[start] with the disease [end],[start] with type 2 diabetes [end],10609116
416,These findings suggest,[start] that the patients with chronic respiratory diseases experiencing depression [UNK] for [UNK] [end],[start] that bone fragility in T2 DM depends on bone mass reduction [end],21778617
417,other variables influencing,[start] both person [end],[start] disease processes [end],17559889
418,35.01 % of patients had,[start] a significant effect [end],[start] poor self - management behaviors At baseline [end],30641740
419,Combination of physiologically characterized pathways improves,[start] the [UNK] [end],[start] the classification of individuals with T2 D [end],31500825
420,insulin resistance has,[start] [UNK] [end],[start] positive effects on brain outcomes At the same time treatment of T2 DM [end],26575297
421,adults aged,[start] hundreds of years [end],[start] 65 years or older [end],27156051
422,A multidisciplinary approach is advocated,[start] important [end],[start] for those children [end],17700350
423,Brazil has to respond,[start] [UNK] [end],[start] to NCDs [end],24299125
424,sleep broadly fell,[start] into five categories [end],"[start] into five categories ; sleep assessment , sleep as co-morbidities of type 2 diabetes mellitus [end]",33157114
425,"lifestyle modifications , including weight - reducing diets and exercise programs are",[start] in the past [end],[start] very effective in precluding or delaying Type 2 diabetes in high - risk populations with impaired glucose tolerance [end],18035959
426,the disease has,[start] a major health problem [end],"[start] a strong genetic component , potassium inward - rectifier 6.2 [end]",15823385
427,early interventions prevent,[start] beneficial effects on reducing health risk of life [end],[start] full - blown disease [end],31500825
428,Children with T2DM are,[start] the same disease [end],[start] generally overweight often with central adiposity [end],19893798
429,This chapter offers,[start] a role in the development of gastric cancer [end],[start] an overview of presenting prognosis of this disorder in the adolescent patient [end],11841952
430,The changes in bioavailable ovarian steroid hormone occur,[start] in [UNK] [UNK] [end],[start] in diabetes mellitus [end],25866823
431,The TODAY trial will help to determine,[start] the right to the right or the [UNK] [end],[start] the best treatment strategies to improve glycemia [end],16085165
432,Only three of the patients had,[start] [UNK] [end],[start] hyperglycemic symptoms at diagnosis [end],26111830
433,no statistically significant differences were found,[start] in the past 20 years on account of its clinical application advantages such as [UNK] invasive visual clinical the standard,[start] between the Peanut group and the Almond group After the intervention [end],30360498
434,The incidence increased,[start] mortality [end],[start] mortality rates [end],23551885
435,Diabetes mellitus is,[start] a disease [end],[start] the fifth leading cause of death in the United States [end],15611492
436,diabetes will constitute,[start] a major health issue in most frequently [end],[start] a major drain on financial resources threatening the advances in longevity [end],22135872
437,Diabetes has,[start] a significant effect [end],[start] profound implications in terms of long - term microvascular [end],12408409
438,"a low - fat , plant - based nutritional approach improves",[start] the disease [end],[start] control of glycemia [end],20425575
439,advanced glycation end - products result,[start] for [UNK] [UNK] [UNK] [end],[start] in atherogenesis [end],30409037
440,Several factors have been shown,[start] for the most important health problem [end],[start] to correlate [end],27417914
441,The agents reduce,[start] lung cancer [end],[start] visceral adiposity while preserving organ function [end],24523032
442,management is,[start] male [end],[start] still [end],28326652
443,This article explores,[start] the current state of the clinical trials of [UNK] drug management [end],[start] current information related to the pathophysiology of type 2 DM alone [end],11800064
444,The agents reduce visceral adiposity normalizing,[start] lung cancer risk in conclusion [end],[start] membrane lipid composition [end],24523032
445,the mean BMI of the patients was,[start] as a [UNK] [end],[start] 31.63 [end],30641740
446,patients have,[start] a significant effect [end],[start] the disease [end],15823385
447,These findings may help,[start] for the future of patients with [UNK] [end],[start] improve patient engagement by guiding the future design of more effective diabetes management support programs [end],27430259
448,Introduction / aims was,[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],[start] the assessment of the cognitive function of all patients with type 2 diabetes mellitus [end],14555298
449,Clinical observations have led,[start] to the current multidisciplinary approach to gastric adenocarcinoma [end],[start] to the concept of a procoagulant state in type [end],16988549
450,international trends in complications of type 2 diabetes are,[start] the most important health problem [end],[start] less clear [end],27156051
451,the opportunity provided,[start] a double [end],[start] to meet others [end],26351268
452,Therapies restoring,[start] the [UNK] [end],[start] the stress response [end],24523032
453,Patients with T2 DM have,[start] a significant effect [end],[start] a more severe course of illness [end],22621171
454,The prevalence of type 2 diabetes worldwide is set,[start] from [UNK] [end],"[start] to increase from its present level of 150 million , to 225 million to as many as 300 million by 2025 [end]",14502096
455,The review focuses,[start] on the need for new therapeutic strategies [end],[start] on the main nutritional elements [end],22369258
456,blood glucose levels should not be,[start] [UNK] [end],[start] above 180 mg / dl [end],25772641
457,many experimental studies are gradually contributing,[start] to the current [UNK] of [UNK] [UNK] [end],[start] to knowledge regarding the interrelationship between DM and cancer [end],25866823
458,decisions adapted,[start] to the [UNK] of the [UNK] of the [UNK] of the [UNK] [end],[start] to the characteristics of each patient [end],29518575
459,These findings assert,[start] the most important ongoing research [end],[start] the need for interventions [end],31376400
460,This study sought,[start] the same time [end],"[start] to compare the effect of almonds , incorporated into a LCD , on cardio - inflammatory measures in patients with T2DM [end]",30360498
461,issues require,[start] the treatment of type 2 diabetes [end],[start] attention because identifying patients at high risk for T2DM can halt or reduce their further glycaemic deterioration [end],17852797
462,abnormal carbohydrate metabolism associated,[start] with a high risk of lung cancer [end],[start] with insulin resistance [end],10348076
463,Purpose of review negatively affects,[start] the same time [end],[start] brain function [end],26575297
464,The purpose of this review is,[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],"[start] to present the clinical issues , including complications [end]",17700350
465,the ideas based on intestinal flora were proposed,[start] important in the development of lung cancer [end],[start] providing theoretical basis [end],31247468
466,that type 2 diabetes is associated,[start] with the disease [end],[start] with an unfavorable body composition [end],25453300
467,One of the anticipated benefits of learning of one 's genomic risk for common diseases is,[start] the most important [UNK] [end],[start] the increased adoption of changes [end],24292896
468,risk factors associated,[start] with [UNK] [end],[start] with diabetes [end],17293741
469,the CNS to control,[start] you can see [end],[start] feeding and body weight [end],24237065
470,a complex disorder involves,[start] the [UNK] [end],[start] not just kidneys [end],27262256
471,The key issue is determining,[start] the treatment of type 2 diabetes [end],[start] how to implement [end],27390262
472,The challenges occurring in the treatment of T2 DM are attributed,[start] to the complex heterogeneous nature of the disease [end],[start] to the complex heterogeneous nature of its close association with a wide variety of cardiovascular disorders [end],25345504
473,Minority populations are,[start] the most common cause of cancer [end],[start] also at higher risk not only because of family genetics [end],11800065
474,Partners ' beliefs about the chronicity moderated,[start] the same time [end],[start] the relationship between the corresponding pwt2 d beliefs and diabetes distress [end],29775677
475,Programmes combining,[start] [UNK] [end],[start] various modes of exercise [end],10418073
476,The result showed,[start] a higher risk of developing [UNK] [UNK] [end],[start] that the model achieved an AUC of 0.77 0.80 on the testing dataset [end],32879331
477,patients to achieve,[start] a significant effect [end],[start] a high quality of diabetes control [end],14555298
478,a fraction of participants t d m,[start] the [UNK] [end],[start] a residual risk [end],21128892
479,this review will be,[start] the current [UNK] [UNK] [UNK] [end],[start] of substantial assistance [end],27376421
480,Individualised management plans should include,[start] as a major [UNK] [UNK] [UNK] [UNK] [end],[start] identification of complications [end],22762229
481,"Several , but not all clinical trials in T2DM found",[start] the same [end],[start] that reducing sub-clinical inflammation had a beneficial effect on intermediate endpoints [end],19393492
482,Pooled risk estimates reveal,[start] that [UNK] is associated with [UNK] therapy is increased with the immune [end],[start] that polypharmacy is associated with hospitalization using categorical definitions [end],31376400
483,early dietary changes can reduce,[start] cellular complications [end],[start] the longer term complication of frailty in people at risk for T2DM [end],2016
484,epidemiological evidence linking,[start] the risk of gastric cancer [end],[start] T2 cancers [end],25866823
485,The use of biomarkers will enable,[start] the risk of gastric cancer [end],[start] clinicians to offer early dietary advice [end],2016
486,2 diabetes has been considered in,[start] [UNK] [end],[start] the pediatric population [end],10609116
487,the morbid symptoms associated,[start] with the disease [end],[start] with this disease [end],18418443
488,an important inflammatory component in the pathogenesis of atherosclerosis in T2 DM demonstrated,[start] the same number [end],[start] by inflammatory changes in plaque characteristics [end],19393492
489,The gaps in knowledge were,[start] the assessment of the relations between the effectiveness of lung cancer [end],[start] the assessment of the relations between health outcomes [end],29129000
490,Areas covered included,[start] the risk of gastric cancer in men in the us [end],[start] epidemiological aspects [end],31353974
491,The overall SIRs for cancer in the spouses of individuals with T2 DM had respectively of,[start] 097 [end],[start] 1.01 [end],25604005
492,interventions are,[start] important [end],[start] available [end],19276801
