,Subj_Pred,Obj,Obj_true,PMID
217,The purpose of this study was,[start] to assess the relationship between diet and apoptosis [end],[start] to evaluate the evidence [end],28415651
218,cohort studies strongly suggests,[start] that the favorable effects of environmental factors such as chronic respiratory diseases [end],[start] that the risk may be increased with a high intake of salt per se [end],17577615
219,a dismal prognosis is,[start] a major goal of improving understanding for the treatment of gastric cancer [end],[start] partly due to the high levels of biological heterogeneity [end],28618420
220,the mean age at baseline used,[start] to be improved including meeting records presently [end],[start] RR or HR as effect estimate [end],28415651
221,review articles relating,[start] to the current conclusions [end],[start] to gastric cancer [end],10074655
222,This overview discusses,[start] the association between polypharmacy and all cause of all cause of cancer related deaths [end],[start] the current role for ( chemo [end],24996375
223,Review of the available cancer pathology from people confirmed,[start] the greatest promise for the prevention of gastric cancer [end],[start] that the gastric cancers were all of the diffuse type [end],10593993
224,The circular structure of circRNAs confers,[start] a vignette with the protocol in 2015 while the national health commission revised it in 2020 since 2010 [end],"[start] unique biological characteristics upon them , such as enhanced stability over linear RNAs.Areas covered [end]",31922886
225,"Extended resections that are regarded as standard procedures in some Asian countries , including Korea to be",[start] a major goal of improving understanding for the association with diabetes over the resected specimen [end],[start] as effective in Western countries [end],20820982
226,Other interventions that may yield a similar effect although include,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] promotion of a healthy lifestyle including sufficient physical activity [end],27184043
227,more reliable evidences are,[start] on the chain of potential [end],[start] to be obtained [end],30370504
228,Thorough understanding of the changes in gene expression may help,[start] to be improved including meeting records presently [end],[start] to improve the treatment of this disease [end],16154715
229,Early detection after screening program for gastric cancer has been developed successfully,[start] a significant difference in the two spirometers [end],[start] in high risk areas such as East Asian countries [end],26315523
230,Gastric cancer is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] the end result of the interplay of protective factors [end],16015679
231,the therapeutic options are limited,[start] to be formulated for the disease [end],[start] a poor prognosis [end],16836062
232,Gastric cancer affects,[start] the greatest potential for the prevention of gastric cancer [end],[start] more than 800000 individuals [end],16825900
233,The gastric cancer risk can be diagnosed by the ABC classification consisted,[start] for the study [end],[start] of a combination of the pepsinogen ( PG ) method [end],23967682
234,This article reviews,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] the role of ncRNAs in gastric cancer metastasis [end],31276633
235,surgery represents,[start] a major goal of improving understanding for the association studies [end],[start] the only effective treatment option for patients with early stage tumors Currently [end],31279156
236,interventions can lead,[start] to a decrease in the number of clinical practice of clinical trials currently [end],[start] to a decline in gastric cancer incidence in high incidence countries [end],27184043
237,the relapse rates from recurrent cancer are,[start] for the study [end],[start] 80 % [end],15297947
238,The selection of eligible patients is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] a prerequisite for the successful clinical application of these targeted drugs [end],28213714
239,case - control strongly suggests,[start] that the risk of type 2 diabetes mellitus [end],[start] that the risk may be decreased with a high intake of vegetables [end],17577615
240,gastric cancer involved,[start] with a high intake of fruit [end],[start] in post-transcriptional processing [end],26289363
241,the development of targeted therapy provide,[start] a clearer understanding of the association studies [end],[start] more choices in this field [end],30703786
242,tumor - induced immune inhibition leading,[start] to a systematic review of the skills necessary to manage diabetes over a lifetime [end],[start] to improvement in the prognosis [end],28213714
243,Patients are diagnosed,[start] with a high intake of fruit [end],[start] usually in locally advanced stage [end],31455923
244,The circular structure of circRNAs confers,[start] a vignette with the protocol in 2015 while the national health commission revised it in 2020 since 2010 [end],"[start] unique biological characteristics upon them , such as enhanced stability over linear RNAs.Areas covered : circRNAs function , participate in protein coding [end]",31922886
245,Lymph node dissection is,[start] a major goal of improving understanding for practice [end],[start] an important part of the surgical treatment of advanced gastric cancer due to the high incidence of lymph node metastasis [end],31080234
246,Studies that have attempted to evaluate the effect of H. pylori eradication on the incidence of gastric cancer have not provided,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] definitive answers [end],17229238
247,recent research advances may improve,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] this understanding in particular global gene expression strategies [end],11512601
248,tumors were,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] originally unresectable or marginally resectable for technical and / or oncological reasons [end],26643880
249,Gastric cancer remains,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] a major clinical challenge worldwide owing to limited treatment options [end],26289363
250,"Abnormal expression of some circRNAs , including circ - circ - DLST are associated",[start] a major goal of improving understanding for the role of the development of colorectal cancer [end],[start] with the development of gastric cancer [end],31922886
251,A plethora of aberrant molecular events are delaying,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] the development of targeted biological therapies [end],28176656
252,Category 1 is defined oncologically,[start] a major goal of improving understanding for the natural history of the primary care [end],[start] as stage IV [end],26643880
253,Accurate staging evaluation is,[start] that the favorable effects of chronic respiratory diseases [end],[start] important for prediction of a patients prognosis [end],19696534
254,Epstein Barr virus ( EBV ) infection have been confirmed,[start] a major goal of improving understanding for the management of gastric cancer [end],[start] as one of the important pathogenic factors of gastric cancer [end],30703786
255,radiotherapy targeted,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] therapy of neoadjuvant treatment in LAGC [end],33256300
256,eradication revealed,[start] substantially between eastern and western countries owing to numerous factors including government incentives to carry out population wide screening programmes,[start] a mainly intestinal type histology [end],19333542
257,the incidence of gastric carcinoma are decreasing,[start] us to allow the patients with chronic respiratory diseases [end],[start] in many countries [end],16015679
258,us to allow,[start] the potential benefits mechanisms of inhaled antibiotics for the management of colorectal cancer [end],[start] the patients to truly benefit by paying attention to the individual drug choice [end],28671042
259,a significance based,[start] on the chain of potential [end],[start] on gender difference [end],28415651
260,the role 18 - F - Fluoro -2-deoxyglucose ( FDG ) positron emission tomography ( PET ) in preoperative staging is investigated,[start] to be improved including meeting records presently [end],[start] In this non-systematic review [end],19147324
261,Bibliometric analysis highlights,[start] a significant difference in the same time [end],[start] the key topics which have shaped the management of Gastric cancer [end],26873521
262,its several aspects remain,[start] a major goal of improving understanding for the natural history of the primary care systems [end],[start] the major challenges for the future [end],32062657
263,The majority of gastric adenocarcinomas are related,[start] to a systematic review of the skills necessary to manage diabetes over a lifetime [end],[start] to chronic inflammation [end],21088411
264,non-coding RNA plays,[start] a clearer understanding of the natural history of the disease [end],[start] a key role in tumor metastasis [end],31276633
265,second physicians may have,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] low experience in third perioperative chemotherapy [end],21129674
266,better prognostic markers facilitate,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] drug development [end],28147337
267,Pathologists play,[start] a clearer understanding of the association between the strengths of eosinophils now [end],[start] an important role in integrating tissue - based biomarkers [end],28213714
268,stage IV gastric cancer can be divided,[start] by the presence of the entire community through the disease [end],[start] into two different classifications [end],30370504
269,the key topics have shaped,[start] the development of the predominant factor was found to be decreased cardiovascular disease [end],[start] the understanding of Gastric cancer [end],26873521
270,Materials were detected in,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] 36 [end],27461616
271,application targeted,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] therapy of neoadjuvant treatment in LAGC [end],33256300
272,Lack of efficacy with regard to targeting other signalling pathways including mesenchymal - epithelial transition / hepatocyte growth factor is,[start] a major goal of improving understanding for the natural history of the primary care [end],"[start] probably due to suboptimal patient selection for these clinical trials , which is probably due to the lack of appropriate biomarkers , to decide on responsive patient population [end]",27609016
273,The indications for conversion therapy might include,[start] respiratory clinicians involved in care setting [end],"[start] the patients from category 2 , some patients from a very small number of patients from category 4 [end]",26643880
274,GC is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] a consequence of Helicobacter pylori infection in 90 % of cases while in 10 % Epstein Barr Virus may be responsible [end],32062657
275,study analyzes,[start] a significant difference in the two spirometers [end],[start] metabolites from biofluids [end],25278684
276,Gastric cancer is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] one of the leading causes of cancer - related death worldwide [end],20820982
277,ROBO2 may be related,[start] to a promising positive family history of cardiovascular disease [end],[start] to gastric tumorigenesis [end],27461616
278,The etiology are not known,[start] to be improved including meeting records presently [end],[start] yet [end],16015679
279,"DNA repair genes , and other genes implicated",[start] to a systematic review of the respective roles of inhaled antibiotics for the development of the disease [end],[start] in normal gastric cell functions [end],28176656
280,the actual impact in terms of cancer prevention is,[start] a major goal of improving understanding for the natural history of the primary care systems of the most common chronic,[start] unclear [end],25630323
281,gastric cancer detected,[start] in the clinic [end],[start] after H. pylori eradication and gastric cancer with H. pylori infection [end],30158402
282,The gastric cancer risk can be diagnosed,[start] with a high intake of fruit [end],[start] by the ABC classification [end],23967682
283,a new staging system integrating,[start] to be improved including meeting records presently [end],[start] newer approaches for controlled trials of multimodality therapy in patients unlikely to be cured by surgery alone [end],2658642
284,FDG - PET adequately detects,[start] a significant association between hpylori and crds [end],[start] therapy responders at an early stage [end],19147324
285,Management of gastric cancer from screening to definitive treatment varies,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],"[start] substantially between Eastern and Western regions owing to numerous factors , including government incentives to carry out population - wide screening programmes to detect early disease , differences in biological etc [end]",31178345
286,The etiology of gastric cancer consists,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] of environmental risk factors [end],20870917
287,Current evidence shows,[start] that the aberrant expression of lung cancer stem cells exert some other industrial workers in the field of the deranged,[start] a D2 gastrectomy has got the best survival results [end],31455923
288,the low rate of early diagnosis means,[start] a major goal of improving understanding for the association with chronic respiratory diseases [end],[start] that most patients have advanced so [end],28671042
289,mortality is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] high [end],24259966
290,Studies have attempted,[start] a clearer understanding of the natural history of the etiology of colorectal cancer [end],[start] to evaluate the effect of H. pylori eradication on the incidence of gastric cancer [end],17229238
291,advanced disease overall,[start] with a high intake of fruit [end],[start] about 1 year [end],28618420
292,Differences in neoadjuvant versus adjuvant chemotherapy regimens have been documented,[start] to be improved including meeting records presently [end],[start] in the literature [end],28181265
293,gastric cancer is not,[start] a major goal of improving understanding for the treatment of gastric cancer [end],[start] merely a single a distinction that will aid our understanding of disease heterogeneity [end],23129495
294,cancer related,[start] to a decrease in the number of clinical practice of clinical trials currently [end],[start] deaths [end],16836062
295,"childhood colonization , especially with a virulent strain is",[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] apparently a major risk factor for disease progression to the neoplastic stage [end],12590229
296,Gastric cancer is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] the fourth most common type of cancer [end],26494953
297,the publications have shaped,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] the understanding of Gastric cancer [end],26873521
298,Gastric cancer remains worldwide,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] the second leading cause of cancer death [end],25320514
299,This review focuses,[start] on the chain of potential [end],[start] on the regulation of gastric cancer - related lncRNAs [end],26289363
300,Cyclooxygenase - 2 is,[start] a major goal of improving understanding for the natural history of the most promising positive antibodies [end],[start] a rate - limiting enzyme in prostanoid synthesis [end],24259966
301,This article summarizes,[start] the association between polypharmacy and all cause of cancer related deaths in the united states [end],[start] the epidemiology [end],20410336
302,The addition of gastrectomy to chemotherapy did not improve,[start] the study of the elderly [end],[start] survival of patients with advanced GC and a single noncurable factor [end],27531538
303,methods were detected,[start] from a systematic reviews using the respective roles of inhaled antibiotics for the resected specimen [end],[start] with methylation.specific PCR in 36 [end],27461616
304,"biological features of gastric cancer , including the identification of diagnostic biomarkers will provide",[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] improved clinical outcomes [end],27514667
305,the presence of CTCs has been associated,[start] a major goal of improving understanding for the role of the development of colorectal cancer [end],[start] with worse prognosis in several major cancer types [end],28147337
306,the neoadjuvant treatment reduce,[start] cardiovascular disease [end],[start] postoperative recurrence [end],33256300
307,the 5 - year survival rate of early gastric cancer can reach,[start] by european groups [end],[start] > As progress is made in chemotherapy [end],28671042
308,Implications for nursing practice will help,[start] the greatest promise for the brain [end],[start] oncology nurses assist their patients throughout their course of treatment with education [end],10074655
309,major retroperitoneal vessels are not routinely included,[start] with the presence of the test maximal peak flow maximal peak flow as a high intake of the disease [end],[start] in the resected specimen [end],25320505
310,Subtotal gastrectomy was performed in,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] 116 patients [end],3768650
311,"even markers developed from molecular biological studies on the carcinogenesis of gastric cancer , such as E-cadherin and others to be",[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] of adequate sensitivity and specificity [end],16825900
312,a large phase III neoadjuvant chemotherapy clinical trial using,[start] respiratory muscle function test [end],[start] epirubicin [end],15297947
313,The recent report of the ToGA phase III study her,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] the concept that a greater understanding of the biology of gastric cancer subsets may improve overall outcome of individual patients [end],20410336
314,Metabolic imaging by positron emission tomography was,[start] the most studied tree nut [end],[start] the first technique with the potential [end],25320503
315,findings from these few studies are,[start] a clearer understanding of the association studies [end],[start] at times [end],25278684
316,This work provides,[start] a significant association between hpylori and crds [end],[start] the most influential references related to GC [end],26873521
317,PG ) PG I / II detected autoimmune gastritis with oxyntic gastric atrophy may be recommended,[start] for analyzing the etiology of t1dm [end],[start] for GC prevention purposes [end],27531538
318,Genetic studies revealed,[start] on the chain of potential [end],[start] chromosomal aberrations [end],27609016
319,This review will summarize,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] the current knowledge about gastric cancer [end],31279156
320,second physicians may have,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] low experience in definition of clinical target volume [end],21129674
321,This review is intended,[start] to assess the relationship between diet and apoptosis [end],[start] to discuss [end],24259966
322,The H. pylori eradication therapy diminished,[start] the potential benefits mechanisms of inhaled antibiotics for the management of colorectal cancer [end],[start] the prevalence of clinical gastric cancer [end],19333542
323,A surgery - oriented classification proposed,[start] to be improved including meeting records presently [end],[start] by Peking University Cancer Hospital [end],30370504
324,our appreciation of the complexity of gastric cancer has evolved,[start] for analyzing the etiology of t1dm [end],[start] From diet to genetics [end],23129495
325,Gastric adenocarcinoma remains,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] an aggressive [end],29641950
326,proper surveillance of high risk patients should be,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] our major objectives [end],32062657
327,the low rate of early diagnosis means,[start] a major goal of improving understanding for the association with chronic respiratory diseases [end],[start] that most patients have advanced - stage disease at diagnosis [end],28671042
328,lncRNAs may play,[start] a major role in the development of cardiovascular disease [end],[start] an active role in drug resistance of gastric cancer [end],26289363
329,Gastric cancer is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] one of the most common malignant tumors in the digestive system [end],28671042
330,H. pylori eradication has been proposed,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] as a possible primary chemo - preventive strategy [end],17229238
331,gastric cancer remains,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] a major killer across the globe [end],24618998
332,The improvements in disease - free and overall survival have defined,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] a new standard of care [end],15297947
333,Biomarkers for selecting patients are lacking,[start] a significant association between hpylori and crds [end],[start] still [end],27092990
334,An emphasis has been placed,[start] to be improved including meeting records presently [end],[start] on developing more effective chemotherapy regimens [end],10074655
335,the activation of nuclear factor - kappa B may be,[start] by european groups [end],[start] responsible for the elevated expression of COX - 2 in gastric cancer [end],24259966
336,the deranged signalling pathways are,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] critical for normal cellular homeostasis [end],27609016
337,Further research will enhance,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] immunotherapy treatment in the future [end],30388190
338,The purpose of this review is,[start] to assess the relationship between diet and apoptosis [end],[start] to discuss strategies for primary prevention [end],16489633
339,the West gives,[start] on the latest advances in the greatest promise for the difference of gastric cancer [end],[start] important inspirations on future international multicentre research collaboration to combat this dreadful malignancy [end],31178345
340,The mechanisms of COX - 2 in the development of gastric cancer are,[start] a major goal of improving understanding for the association with diabetes over the resected specimen [end],[start] probably through promoting the proliferation of gastric cancer assisting lymphatic metastasis [end],24259966
341,the risk may be decreased,[start] in the clinic [end],[start] with a high intake of vegetables [end],17577615
342,the risk may be increased,[start] for the use of inhaled steroids to the disease [end],[start] with a high intake of salt per se [end],17577615
343,merely a single a distinction will aid,[start] to be improved including meeting records presently [end],[start] our understanding of its significance [end],23129495
344,Radical lymphadenectomy should be undertaken,[start] on the chain of potential [end],[start] in patients with regional nodal metastasis [end],1549800
345,advances have been made,[start] to be improved including meeting records presently [end],[start] in the knowledge of risk factors Over the past 15 years [end],16836062
346,eradication revealed,[start] substantially between eastern and western countries owing to numerous factors including government incentives to carry out population wide screening programmes,[start] a depressed - type appearance [end],19333542
347,recent high - throughput studies cluster,[start] a significant association between hpylori and crds [end],[start] the molecular data obtained into subgroups with clinical relevance [end],28618420
348,Most studies demonstrate,[start] a significant association between hpylori and crds [end],[start] some relationship of cancer cells to the Warburg Effect [end],25278684
349,Extended resections are regarded,[start] for the study [end],"[start] as standard procedures in some Asian countries , including Japan [end]",20820982
350,Recent encouraging results with the preoperative approach need,[start] to be improved including meeting records presently [end],[start] to be studied further [end],16166979
351,Surgery is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] the mainstay of treatment of this disease even if it is associated with a high rate of locoregional recurrence [end],15890270
352,Only clinical practice will allow,[start] a major goal of improving understanding for practice [end],[start] us to prolong the survival time of patients [end],28671042
353,patients undergoing,[start] the greatest promise for the prevention of gastric cancer [end],[start] surgery [end],27531538
354,an emphasis on HER2 noncoding,[start] the most studied tree nut [end],"[start] RNAs , matrix metalloproteinases long [end]",27514667
355,This review summarizes,[start] the association between polypharmacy and all cause of all cause of cancer related deaths in the world [end],[start] the most important recommendations for the management of patients with gastric cancer [end],15890270
356,The few studies of gastric cancer conducted on the Mexican population in national institutes highlight,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] the poor connection that currently exists between the scientific community and the health sector in terms of resolving this health issue [end],24782602
357,A small - scale randomized controlled trial have demonstrated,[start] that the aberrant expression of lung cancer stem cells exert some time in the light on the clinical practice [end],[start] no significant differences in recurrence rate between laparoscopic surgery for gastric cancer and conventional gastrectomy [end],26917602
358,This article reviews,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] recent advances in the use of chemotherapy for advanced gastric cancer [end],18257608
359,Lymph node metastasis is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] the most important prognostic factor that should be considered in treatment selection [end],17249273
360,miRNA expression based,[start] on the chain of potential [end],[start] on recent high - quality studies [end],25060632
361,the incidence of gastric cancer has been declining,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] in recent decades [end],24259966
362,the death rates from recurrent cancer are,[start] for the study [end],[start] 80 % [end],15297947
363,All these advances could lead,[start] to the development of the predominant factor was found to be infection of helicobacter pylori advances in the deranged signalling,[start] to a better identification of patients [end],16836062
364,Large submucosal tumors with an aneuploid DNA pattern denote,[start] a major goal of improving understanding for the natural history of the primary care systems [end],[start] a more ominous outlook [end],1549800
365,Surgery is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] the only curative therapy for localized gastric cancer [end],20820982
366,genomic classification have led,[start] to be improved including meeting records presently [end],[start] to the current multidisciplinary approach to gastric adenocarcinoma [end],31236716
367,circRNAs are divided,[start] from a systematic reviews on the respective roles of inhaled antibiotics for the resected specimen [end],[start] into three categories [end],31922886
368,the experience for the various therapeutic options for gastric cancer may be,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] different between these regions [end],24914327
369,Understanding this will allow,[start] that the aberrant expression of lung cancer stem cells exert some other industrial workers in the field of the deranged,[start] us to take a big step forward in the treatment of gastric cancer [end],25060632
370,the technical challenges encountered,[start] in the clinic [end],[start] in the radiotherapeutic management of resectable gastric cancer [end],24996375
371,Endoscopic resection of high - grade dysplasia is encouraged,[start] a major goal of improving understanding for the association with diabetes over the resected specimen [end],[start] in the United States [end],18674700
372,Early gastric cancer is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],"[start] a curable disease regardless of its location , histologic type , genetic changes , or the ethnicity of the patient [end]",18674700
373,This review aims,[start] to assess the relationship between diet and apoptosis [end],[start] to provide an update on the recent advances in the surgical treatment of advanced gastric cancer [end],31080234
374,This review aims to define,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] the role it plays compared to the whole range of old treatment methods [end],25320505
375,Differences in screening initiatives have been documented,[start] for the study [end],[start] in the literature [end],28181265
376,5 - year survival rate of early gastric cancer can reach,[start] by european groups [end],[start] 95 % [end],28671042
377,Gastric cancer is globally,[start] the most common malignancy in the world [end],[start] the second leading cause of cancer - related mortality [end],25630323
378,epigenetic changes associated,[start] with a high intake of fruit [end],[start] with carcinogenesis [end],28176656
379,advances have been made,[start] to be improved including meeting records presently [end],[start] in the knowledge of the pathogenesis of gastric cancer Over the past 15 years [end],16836062
380,Several novel combined chemotherapy regimens allow,[start] that the aberrant expression of lung cancer stem cells exert some other industrial workers in the field of the deranged,[start] for conversion of an initially unresectable gastric cancer to resectable cancer in clinical practice occasionally [end],30370504
381,An understanding of the clinical variability is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] important for effective treatment [end],29641950
382,"As a matter of fact , the extent of gastric resection depends on the size of the disease cancer surgery has become",[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] a patient [end],25320505
383,A systematic search of articles in EmBase was conducted,[start] for analyzing the etiology of t1dm [end],[start] to identify relevant literature [end],28415651
384,patients diagnosed,[start] with the goal of improving understanding for the natural history of colorectal cancer [end],[start] with gastric cancer [end],25320503
385,This review aims,[start] to assess the relationship between diet and apoptosis [end],[start] to define the actual landmarks of this procedure [end],25320505
386,unresectable cancer can be classified,[start] for the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],[start] as conversed In this classification further [end],30370504
387,"The eligible literatures with publication deadline of May 3 , 2019 were collected",[start] important for proper management of the treatment of type 2 diabetes [end],[start] from CNVIP databases [end],31453724
388,"A deeper understanding of the pathogenesis , including characterization of prognostic biomarkers will provide",[start] on the chain of potential [end],[start] improved clinical outcomes [end],27514667
389,Locally advanced gastric cancer requires,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] multimodality treatment including surgery [end],31455923
390,the diagnosis is delayed,[start] the most studied tree nut [end],[start] often [end],25320503
391,our data support,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] the potential clinical value of tissue and serum miR - 144 [end],28800316
392,The evaluation for efficacy of our screening strategy is strongly needed,[start] to be improved including meeting records presently [end],[start] in terms of mortality reduction [end],19696534
393,H. pylori eradication is recommended,[start] to a systematic review of the skills necessary to manage diabetes over a lifetime [end],[start] in patients [end],24659868
394,disease - free and overall survival created,[start] in the clinic [end],[start] by postoperative chemoradiation [end],15297947
395,lncRNAs may play,[start] a major role in the development of cardiovascular disease [end],[start] an active role in tumorigenesis [end],26289363
396,The exploration targeted,[start] the potential benefits mechanisms of inhaled antibiotics for the management of colorectal cancer [end],[start] immunotherapy of neoadjuvant treatment in LAGC [end],33256300
397,radical surgical R0 resections are,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] the basis of cure for gastric cancer [end],18070698
398,Serology testing for biomarkers such as gastrin has been studied,[start] for the study [end],[start] as an alternative to endoscopy [end],16825897
399,therapeutic approaches in the future could lead,[start] to a better understanding of the respective roles of genetic alterations in the development of gastric cancer [end],[start] to a better prognosis of gastric cancer [end],16836062
400,the blood stream to have,[start] a significant association between hpylori and crds [end],[start] a key role in cancer metastasis [end],28147337
401,"Other circRNAs , such as hsa_circ_0001368 may play",[start] a significant association between hpylori and crds [end],[start] important roles in gastric cancer treatment.Expert opinion : Exploring the roles of circRNAs in gastric cancer development [end],31922886
402,the many therapeutic biomarkers investigated,[start] to a decrease in the number of clinical practice of clinical trials currently [end],[start] to date [end],27514667
403,GC is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] a highly heterogeneous disease from morphological standpoints [end],28618420
404,diagnostic studies have undergone,[start] a major goal of improving understanding for the natural history of the primary care systems of the most common malignancy,[start] important changes in the last decades [end],15890270
405,The 100 most cited papers analysed,[start] by submental surface electromyography [end],[start] by institution [end],26873521
406,Radiochemotherapy Gatrointestinal intergroup study have demonstrated,[start] that the favorable effects of normal sleep on the heart rate [end],[start] a convincing local control [end],21129674
407,year with the greatest number of publications were,[start] the most studied tree nut [end],[start] the USA ( n = 29 [end],26873521
408,The etiology of gastric cancer consists,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] of Helicobacter pylori infection [end],20870917
409,patients with lower tissue or serum suffered worse,[start] for the study [end],[start] 5 year overall survival and disease [end],28800316
410,H. pylori infection are,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] highly prevalent Japan [end],24659868
411,this tumor is secondary,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] most commonly diagnosed in Japan [end],1549800
412,individuals to modify,[start] the development of diabetes [end],[start] their lifestyle habits [end],27531538
413,H. pylori screening could be,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] cost - effective [end],17229238
414,RASSF2A gene methylations may be related,[start] to the development of a predominant factor was found to be infection of helicobacter pylori advances in the deranged signalling,[start] to gastric tumorigenesis [end],27461616
415,"The exploration , targeted immunotherapy of neoadjuvant treatment in LAGC have made",[start] still under evaluation [end],[start] continuous progress in recent years [end],33256300
416,patient prognosis will be improved most dramatically,[start] by european groups [end],[start] by techniques [end],16825900
417,The numerous histological classifications currently available reflect,[start] the greatest promise for the study of lung cancer [end],[start] such heterogeneity [end],28618420
418,"The eligible literatures with publication deadline of May 3 , 2019 were collected",[start] important for proper management of the treatment of type 2 diabetes [end],[start] from Wanfang databases [end],31453724
419,Indications in the elderly to be,[start] a significant association between hpylori and crds [end],[start] favourable [end],26917602
420,tumor heterogeneity is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] an inherent feature of gastric cancer [end],27092990
421,a radical surgical resection is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] the key to improve prognosis [end],30370504
422,clinical research will allow,[start] a clearer understanding of the association studies [end],[start] us to prolong the survival time of patients [end],28671042
423,immunotherapy is considered,[start] for the treatment of type 2 diabetes mellitus [end],[start] as an innovative approach for cancers such as lung cancer Currently [end],30388190
424,Gastric cancer is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] the second most common [end],33256300
425,"Other circRNAs , such as hsa_circ_0001368 may play",[start] a significant association between hpylori and crds [end],[start] important roles in gastric cancer treatment.Expert opinion : Exploring the roles of circRNAs in gastric cancer occurrence [end],31922886
426,Management of gastric cancer from screening to definitive treatment varies,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],"[start] substantially between Eastern and Western regions owing to numerous factors , including government incentives to carry out population - wide screening programmes to detect early disease , differences in clinical responsiveness [end]",31178345
427,The 100 most cited papers analysed,[start] by submental surface electromyography [end],[start] by author [end],26873521
428,surgeons are experienced,[start] by european groups [end],[start] in gastric cancer management [end],31455923
