,Subj_Pred,Obj,Obj_true,PMID
273,microvascular complications increase,[start] to a decrease in the disease [end],[start] morbidity in patients with diabetes mellitus [end],11393500
274,Resistance exercise to be,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] more effective in promoting an increase in Maximal oxygen consumption there is no difference in the control of lipid levels between the two types of exercise [end],28728958
275,Type 2 Diabetes focusing,[start] on the chain of potential [end],[start] on diagnosis [end],25732301
276,The overall SIRs for cancer in the siblings of individuals with T2 DM had respectively of,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in guinea [end],[start] 0.97 [end],25604005
277,the greatest prevalence of cirrhosis occurring,[start] the greatest promise for the prevention of gastric cancer [end],[start] in cirrhotics [end],12643175
278,Type 2 diabetes mellitus is,[start] a major goal of improving understanding for the natural history of the most promising positive antibodies [end],[start] a complex disease that requires meticulous attention from healthcare patients [end],17293741
279,Outcome measures were,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] the incidence of major macrovascular events [end],21034605
280,recent single risk factor intervention trials targeting,[start] a major goal of improving understanding for practice [end],[start] procoagulation [end],15561920
281,Type 2 diabetes mellitus is,[start] a major goal of improving understanding for the natural history of the most promising positive antibodies [end],[start] a chief concern for healthcare providers in America [end],27390262
282,Results from the United Kingdom Prospective Diabetes Study showed,[start] that the aberrant expression of lung cancer stem cells [end],"[start] that intensive treatment of type 2 ( non-insulin-dependent ) diabetes mellitus , with sulphonylureas or insulin , significantly reduced microvascular complications but did not have a significant effect on macrovascular complications after 10 years [end]",11129120
283,Hypertension was,[start] a major goal of improving understanding for the association with chronic respiratory diseases [end],[start] the most prevalent complication among patients with T2DM [end],25824591
284,The authors present,[start] a clearer understanding of the association studies [end],[start] their own recommendations in relation to funding policies [end],20958092
285,epidemiological studies have demonstrated,[start] that the aberrant expression of lung cancer stem cells exert some other industrial workers in the field of the deranged,[start] the association of chronic hyperglycemia with the development of diabetic complications [end],11393500
286,This article discusses,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] type 2 diabetes [end],21133214
287,chronic inflammation associated with diabetes mellitus are associated strongly,[start] a major goal of improving understanding for the role of gastric cancer [end],[start] with cancer [end],25866823
288,45 were,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] women [end],30641740
289,Future studies should investigate,[start] the most promising positive evidence from new insights into development of colorectal cancer [end],"[start] whether early dietary changes , such as increased intake of micronutrients that improve insulin sensitivity , affect biomarkers [end]",2016
290,PM manages,[start] a clearer understanding of the association studies [end],"[start] """"""""""""""""""""""""""""""a wealth of """""""""""""""""""""""""""""""" omics """""""""""""""""""""""""""""""" data ( proteomic ) to increase the number of clinically validated biomarkers in order"""""""""""""""""""""""""""""" [end]",29518575
291,resistance increase advanced glycation end - products result,[start] to be formulated for the disease [end],[start] in vascular inflammation [end],30409037
292,33.9 % had,[start] a major goal of improving understanding for the association with chronic respiratory diseases [end],[start] alcohol consumption documented [end],29417379
293,so identity by descent analysis is,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] rarely feasible [end],7813802
294,a third reviewer resolved,[start] in the clinic [end],[start] any disagreements [end],33157114
295,Diabetes can lead,[start] to a systematic review of the respective roles of inhaled antibiotics for the development of the disease [end],"[start] to several complications , including lower extremity amputation [end]",31775555
296,This article discusses,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] the current recommendations for diabetes self - management education including medical nutrition therapy [end],29080584
297,life - threatening financial costs for the treatment of this disease make,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] until micro - complications arise [end],25249787
298,All articles identified,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] from the data [end],15479774
299,Risk factors for T2 DM include,[start] the inclusion criteria [end],[start] ethnicity due to physiological insulin resistance [end],27622231
300,The findings of this study are,[start] important for proper management of the treatment of type 2 diabetes [end],[start] areas of consensus in knowledge [end],29129000
301,interrelated social influences affect,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] the well - being of youth with T2 DM [end],19323960
302,28 % would prefer to receive,[start] the most studied tree nut [end],[start] future results in - person [end],24292896
303,several new drug classes with different mechanisms of action accompanied,[start] by the presence of the same time [end],[start] by data about cardiovascular safety [end],29699867
304,novel biomarkers related,[start] to a systematic review of the skills necessary to manage diabetes over a lifetime [end],[start] to the different metabolic pathways of able to inform about the therapeutic cluster of each patient [end],32198647
305,team members include,[start] the use of inhaled steroids to the disease [end],[start] dietician [end],19893798
306,Barriers to addressing T2 DM in young Indigenous people relate,[start] to a systematic review of systematic reviews using the flowchart to select studies [end],[start] to socioeconomic factors [end],22762229
307,The population approach carefully evaluated,[start] the most studied tree nut [end],[start] in selected communities at above - average risk of several noncommunicable diseases [end],2406178
308,Preeclampsia was independently correlated,[start] with a high intake of fruit [end],[start] with type 2 diabetes mellitus risk [end],27518283
309,Methods register,[start] a significant association between hpylori and crds [end],[start] the Cochrane Library [end],21034605
310,Early intervention ideally is,[start] a major goal of improving understanding for the natural history of the primary care systems [end],[start] of great importance as soon as abnormalities in glucose homeostasis are detected [end],23953075
311,More clinical research to establish,[start] the greatest promise for the prevention of gastric cancer [end],[start] the efficacy of exercise intervention in a more differentiated approach for Type 2 diabetes subpopulations within different stages of the disease [end],19479186
312,BMD is not,[start] a major goal of improving understanding for the management of gastric cancer [end],[start] useful for assessing its risk [end],21778617
313,physicians t d m,[start] by the presence of the inflammatory nature of the disease [end],[start] fracture histories [end],21778617
314,pioglitazone being,[start] a major goal of improving understanding for practice [end],[start] available in Japan [end],11129120
315,The literature suggests,[start] that the favorable effects of environmental factors such as chronic respiratory diseases [end],"[start] that the progression from an impaired glucose tolerance state to established T2DM is more rapid in youth , compared to adults [end]",25629355
316,many physicians do not undertake aggressively,[start] the development of diabetes [end],[start] therapy [end],2648356
317,INTEM - CT were,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] significantly higher in the diabetic group compared with controls ( respectively [end],16988549
318,The aims of this cross-sectional study were,[start] on the chain of potential [end],[start] to determine the prevalence of T2 DM in adolescents in Denmark together with status on late diabetic complications [end],26111830
319,"Preventive strategies , including lifestyle modification need to play",[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] a dominant role in tackling T2DM in young Indigenous people [end],22762229
320,cfPWV values of > 10 m / s were defined,[start] for analyzing the etiology of t1dm [end],[start] as high aortic stiffness [end],30928570
321,glycemic control provided,[start] for the treatment of type 2 diabetes mellitus [end],"[start] by the medication , other desired outcomes ( contraindications , and cost [end]",12489382
322,Conclusions to rise,[start] to be improved including meeting records presently [end],[start] until effective measures are taken to prevent obesity in this age group [end],16466601
323,vildagliptin are,[start] a significant association between hpylori and crds [end],[start] dipeptidyl peptidase - 4 inhibitors [end],28093996
324,Study results indicate,[start] that the aberrant expression of lung cancer stem cells exert some time in the light on the clinical practice [end],"[start] that a number of healthy lifestyle behaviors , such as reduced intake of dietary fat , are associated with decreased development of type 2 DM [end]",12537092
325,treatment with inhibitors of the renin - angiotensin aldosterone system in high risk population for cardiovascular disease were associated,[start] the most studied tree nut [end],[start] with a significant reduction in the subsequent development of diabetes as a secondary outcome [end],16208307
326,clamp IR were correlated before,[start] with a composite index [end],[start] 0.0001 [end],12050271
327,Diabetes can be defined,[start] to be improved including meeting records presently [end],[start] as a disease of accelerated cardiovascular deterioration [end],12408409
328,The objective of this narrative review is,[start] to assess the relationship between diet and apoptosis [end],"[start] to explore the non-modifiable risk factors of T2 DM in South Asian population , including their beliefs [end]",28914196
329,the outcomes of future studies will be,[start] that the aberrant expression of lung cancer stem cells exert some time in the light on the clinical practice [end],[start] crucial in terms of fine - tuning management plans [end],15832489
330,an acceptability is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] comparable with that of other therapeutic regimens [end],20425575
331,Type 2 diabetes mellitus is,[start] a major goal of improving understanding for the natural history of the most promising positive antibodies [end],[start] a familial disorder that is fast [end],15291771
332,scientists across the fields of even cancer have had,[start] a brief review of the brain [end],[start] high hopes about the potential for TZDs In the past decade [end],23625197
333,pioglitazone might be used,[start] to a systematic review of systematic reviews using the flowchart to select studies [end],[start] in selected patients [end],31353974
334,research involving,[start] a major goal of improving understanding for practice [end],[start] aerobic endurance exercise [end],10418073
335,the risk factors associated,[start] with a high intake of fruit [end],[start] with insulin resistance [end],10609116
336,Major conclusions have identified,[start] for a distressingly large proportion of death in the national health commission revised it in the field of the primary,[start] multiple potential non-genetic biomarkers for the risk of T2D [end],31500825
337,A total of 4855 individuals with type 2 DM and 5242 healthy controls from 15 countries included,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] in the review [end],24023947
338,This paper reviewed,[start] the association between polypharmacy and all cause of cancer related deaths in the united states [end],"[start] the research development of the non-pharmacological interventions on T2 DM in recent years , including therapies [end]",30046957
339,type 2 diabetes includes,[start] a major goal of improving understanding for the natural history of the primary care systems [end],[start] optimising person - centred targets [end],27231735
340,the translation of findings from nonhuman primates to application in humans has been,[start] the greatest promise for the prevention of gastric cancer [end],[start] highly predictable for the development and evaluation of new therapeutic agents [end],22893407
341,Participants received,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] genetic counseling [end],24399094
342,The Diabetes Prevention Program revealed,[start] a significant difference in the same time [end],[start] that metformin 850 mg b.i.d. reduced the risk of diabetes by 31 % [end],18035959
343,Fisher summarize,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] the risk In this article [end],16329529
344,The HbA1c is,[start] a major goal of improving understanding for practice [end],[start] less affected by recent physical / emotional stress [end],20956395
345,glycemic control provided,[start] for the treatment of type 2 diabetes mellitus [end],[start] by the medication [end],12489382
346,CAM is defined,[start] to be formulated for the disease [end],[start] as a group of products [end],23802882
347,The WOSCOPS study observed,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] that these pharmacological interventions were associated with a 30 % and 35 % reduction in the incidence of diabetes as secondary outcome [end],16208307
348,evidence in younger patients suggest,[start] that the aberrant expression of lung cancer stem cells exert some time in the light of a wide screening programmes,[start] that blood glucose levels should not be above 180 mg / dl ( 10.0 mmol / l [end],25772641
349,measurement of oxidative stress biomarkers may be,[start] a significant association between hpylori and crds [end],[start] one of the optional tool for the diagnosis of T2DM [end],28460155
350,many potential biomarkers might be,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] helpful in the prediction [end],29518575
351,management strategies for patients with T2 DM post-ACS are discussed,[start] in the clinic [end],[start] In this review both in the acute - care setting [end],25187508
352,The study of type 2 diabetes has been driven,[start] by european groups [end],[start] by advances in large clinical trials enabling new insights into disease susceptibility [end],29699867
353,many factors impact,[start] the development of diabetes [end],[start] the development of cancer including sex [end],25866823
354,Bipolar disorders complicated,[start] by the presence of the inflammatory nature of lung cancer [end],[start] by insulin resistance / T2 DM [end],26575297
355,patients agreed,[start] with the goal of improving understanding for the natural history of colorectal cancer [end],[start] to participate in this study From a total of 326 patients with diabetes medical records in those clinics [end],30641740
356,hyperinsulinemia are associated strongly,[start] with a high intake of fruit [end],[start] with cancer [end],25866823
357,gestational hypertension correlated,[start] with a composite index in the first [end],[start] with subsequent type 2 diabetes mellitus risk [end],27518283
358,Treatment is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] the same as that of adults [end],12762953
359,ethnic differences in age at diagnosis found in 1988 to 1994 are found,[start] us to allow the patients with chronic respiratory diseases [end],[start] in 1999 no longer [end],15671192
360,passive female smokers had,[start] a major goal of improving understanding for the natural history of the primary care [end],[start] a higher risk of cardiovascular disease ( odds ratio = 3.50 [end],25708055
361,The epidemic of obesity is globally,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] a major driver of the growing prevalence of type 2 diabetes mellitus [end],24070804
362,a complex disease requires,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] meticulous attention from healthcare providers [end],17293741
363,The available data suggest,[start] that the aberrant expression of lung cancer stem cells exert some other industrial workers in the field of the deranged,[start] large reductions in classic complications of type 2 diabetes in stroke [end],27156051
364,sleep broadly fell,[start] for analyzing the etiology of t1dm [end],"[start] into five categories ; sleep assessment , sleep as a therapeutic target [end]",33157114
365,This paper discusses,[start] the association between polypharmacy and all cause of cancer related deaths in the united states [end],[start] newly established screening criteria for type 2 diabetes mellitus in children [end],10943809
366,"Additionally certain individual food groups of the diet , such as moderate consumption of alcohol may protect",[start] for the treatment of the most studied in the disease [end],"[start] against the development of diabetes , possibly through the amelioration of insulin sensitivity [end]",19531025
367,Adipocyte fatty acid binding protein is,[start] a major goal of improving understanding for the role of the development of colorectal cancer [end],"[start] a novel adipokine that contributes to the development of metabolic disorder , type atherosclerosis [end]",30928570
368,The correlation between the increased occurrence of T2DM and the ubiquity of modern social pressures such as 24/7 lifestyles may be involved,[start] a major goal of improving understanding for the most prevalent [end],[start] in the etiology of the illness [end],25172521
369,Increasing levels of obesity arising,[start] for the treatment of type 2 diabetes mellitus [end],[start] from sedentary lifestyles [end],14502096
370,The concept of lower is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] better when considering the goal for glycemic control in patients with diabetes mellitus [end],25772641
371,Breakthrough of technologies enables,[start] a major goal of improving understanding for practice [end],[start] much greater improvements in the understanding of individual variations [end],28282717
372,"associated neurological disorders ( NDs ) , such as Alzheimer disease have raised",[start] a major goal of improving understanding for the most prevalent [end],[start] concerns about increasing health care [end],25345504
373,men with T2 DM are,[start] a major goal of improving understanding for the natural history of the primary care systems [end],[start] especially important [end],Richard Aguilar 
374,300 participants recruited,[start] to be improved including meeting records presently [end],[start] from the general public in Durham [end],24292896
375,Non-statistically significant association with evidence of moderate heterogeneity was found,[start] on the chain of potential [end],[start] between polypharmacy and stroke [end],31376400
376,Twenty articles were found,[start] for analyzing the etiology of t1dm [end],[start] on nurses ' use of eHealth systems [end],32167814
377,Diabetes can lead,[start] to a systematic review of the respective roles of inhaled antibiotics for the development of the disease [end],"[start] to several complications , including cardiovascular disease [end]",31775555
378,130 healthy controls was carried out,[start] for analyzing the etiology of t1dm [end],[start] in Jiangsu Province in 1997 [end],12410955
379,Type 2 diabetes mellitus is,[start] a major goal of improving understanding for the natural history of the most promising positive antibodies [end],[start] a progressive chronic disease that requires significant self - surveillance [end],26351268
380,cancer the s i rs,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] 0.97 [end],25604005
381,Nutritional genomics is,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] the study of how an individual 's genetic makeup affects the response to other bioactive components in food [end],17559889
382,the common endocrinology diseases greatly affects,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] the health care sector [end],30046957
383,This article describes,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] the results of epidemiological studies [end],11393500
384,All individuals underwent,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] an oral glucose tolerance test [end],17846976
385,This article discusses,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] the current recommendations for diabetes self - management skills including physical activity [end],29080584
386,self - efficacy measures are,[start] a chiropodist [end],[start] potential targets [end],30131299
387,physicians to be,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] aware of risk factors [end],18806081
388,Diabetes mellitus is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] a complex metabolic disorder characterised by persistent hyperglycaemia [end],15056594
389,micronutrients improve,[start] the development of diabetes [end],[start] muscle function [end],2016
390,fifty people were diagnosed in,[start] with a high intake of fruit [end],[start] the previous 12 months [end],29417379
391,the literature scanning,[start] a major goal of improving understanding for the management of the disease [end],[start] syllabi from national meetings on the subject of type 2 diabetes [end],23347242
392,a underdiagnosed condition poses,[start] a major goal of improving understanding for practice [end],[start] treatment challenges to family practitioners [end],10348076
393,The study of small inbred communities might be,[start] for analyzing the etiology of t1dm [end],[start] helpful because they may have fewer diabetogenic genes than outbred populations [end],7813802
394,endocrine imbalances relate,[start] to the development of the predominant factor was found to be infection of helicobacter pylori advances in the deranged signalling,"[start] to unfavorable cardiometabolic traits , observable in women with androgen excess or men with hypogonadism [end]",27159875
395,"Additionally certain individual food groups of the diet , such as monounsaturated fatty acids may protect",[start] to be improved including meeting records presently [end],"[start] against the development of diabetes , possibly through the amelioration of insulin sensitivity [end]",19531025
396,many factors impact,[start] the development of diabetes [end],[start] the development of cancer including diet [end],25866823
397,Nutrigenomics promises,[start] the inclusion criteria [end],[start] an improvement in preventing [end],17559889
398,Type 2 diabetes is rising rapidly,[start] in the clinic [end],[start] in children worldwide [end],16466601
399,The overall SIRs for cancer in the siblings of individuals with T2 DM were,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in guinea [end],[start] 1.01 respectively [end],25604005
400,Type 2 diabetes mellitus is,[start] a major goal of improving understanding for the natural history of the most promising positive antibodies [end],[start] a chronic progressive disease with mortality rates [end],24026917
401,The mechanisms driving,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] this chronic inflammation [end],12643175
402,This review investigates,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] the direct evidence present in literature for the effect of inflammation on atherosclerosis [end],19393492
403,epidemiological studies have demonstrated,[start] that the aberrant expression of lung cancer stem cells exert some other industrial workers in the field of the deranged,[start] the association of acute hyperglycemia with the development of diabetic complications [end],11393500
404,a complex disease caused,[start] to a chiropodist [end],[start] by multiple genetic loci in interplay with lifestyle [end],31500825
405,Insulin therapy is withheld,[start] a major goal of improving understanding for the natural history of the primary care systems of the most common malignancy,[start] until late in the disease process for patients with type 2 diabetes mellitus often [end],15479774
406,These findings demonstrated,[start] that the aberrant expression of lung cancer stem cells exert some time in the light on the clinical practice [end],[start] the effectiveness of using simple practice aids to reinforce adherence to the standards of care in diabetes [end],24170484
407,Relevant socioeconomic factors influencing disease development are reviewed,[start] the most common cancer in the world [end],[start] after that while emphasizing how a patient 's treatment requires changes over time [end],19425874
408,the insulin resistance syndrome includes,[start] the most studied tree nut [end],[start] hyperandrogenism seen as premature adrenarche [end],12762953
409,Fear of low balance confidence are reported,[start] a major goal of improving understanding for the natural history of the primary care [end],[start] in both fallers [end],29914779
410,the best treatment plans are not established,[start] by the presence of the outpatient clinic [end],[start] yet [end],12891055
411,interventions are,[start] a major goal of improving understanding for practice [end],[start] available that have have specificity [end],19276801
412,Type 2 diabetes mellitus causes,[start] a major goal of improving understanding for the natural history of the most recent years [end],[start] abnormal carbohydrate metabolism associated with insulin resistance [end],10348076
413,the insulin resistance syndrome includes,[start] the most studied tree nut [end],[start] hyperandrogenism seen as polycystic ovary syndrome [end],12762953
414,Great hopes are associated,[start] with a high intake of fruit [end],[start] with systems biology to cover these demands in time currently [end],20173359
415,the risk factors associated,[start] with a high intake of fruit [end],[start] with type 2 diabetes [end],10609116
416,These findings suggest,[start] that the aberrant expression of lung cancer stem cells exert some other industrial workers in the field of the deranged,[start] that bone fragility in T2 DM depends on bone mass reduction [end],21778617
417,other variables influencing,[start] the development of diabetes [end],[start] disease processes [end],17559889
418,35.01 % of patients had,[start] a major goal of improving understanding for the association with diabetes [end],[start] poor self - management behaviors At baseline [end],30641740
419,Combination of physiologically characterized pathways improves,[start] by the presence of the disease [end],[start] the classification of individuals with T2 D [end],31500825
420,insulin resistance has,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] positive effects on brain outcomes At the same time treatment of T2 DM [end],26575297
421,adults aged,[start] by european groups [end],[start] 65 years or older [end],27156051
422,A multidisciplinary approach is advocated,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] for those children [end],17700350
423,Brazil has to respond,[start] to a promising positive family history of cardiovascular disease [end],[start] to NCDs [end],24299125
424,sleep broadly fell,[start] for analyzing the etiology of t1dm [end],"[start] into five categories ; sleep assessment , sleep as co-morbidities of type 2 diabetes mellitus [end]",33157114
425,"lifestyle modifications , including weight - reducing diets and exercise programs are",[start] to be improved including meeting records presently [end],[start] very effective in precluding or delaying Type 2 diabetes in high - risk populations with impaired glucose tolerance [end],18035959
426,the disease has,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],"[start] a strong genetic component , potassium inward - rectifier 6.2 [end]",15823385
427,early interventions prevent,[start] to be improved including meeting records presently [end],[start] full - blown disease [end],31500825
428,Children with T2DM are,[start] a major goal of improving understanding for the natural history of the primary care [end],[start] generally overweight often with central adiposity [end],19893798
429,This chapter offers,[start] a clearer understanding of the association studies [end],[start] an overview of presenting prognosis of this disorder in the adolescent patient [end],11841952
430,The changes in bioavailable ovarian steroid hormone occur,[start] in the clinic [end],[start] in diabetes mellitus [end],25866823
431,The TODAY trial will help to determine,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] the best treatment strategies to improve glycemia [end],16085165
432,Only three of the patients had,[start] a major goal of improving understanding for practice [end],[start] hyperglycemic symptoms at diagnosis [end],26111830
433,no statistically significant differences were found,[start] for analyzing the etiology of t1dm [end],[start] between the Peanut group and the Almond group After the intervention [end],30360498
434,The incidence increased,[start] with a high intake of fruit [end],[start] mortality rates [end],23551885
435,Diabetes mellitus is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] the fifth leading cause of death in the United States [end],15611492
436,diabetes will constitute,[start] a significant association between hpylori and crds [end],[start] a major drain on financial resources threatening the advances in longevity [end],22135872
437,Diabetes has,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] profound implications in terms of long - term microvascular [end],12408409
438,"a low - fat , plant - based nutritional approach improves",[start] to be formulated for the disease [end],[start] control of glycemia [end],20425575
439,advanced glycation end - products result,[start] for the study [end],[start] in atherogenesis [end],30409037
440,Several factors have been shown,[start] to a systematic review of the skills necessary to manage diabetes over a lifetime [end],[start] to correlate [end],27417914
441,The agents reduce,[start] the greatest potential for the time [end],[start] visceral adiposity while preserving organ function [end],24523032
442,management is,[start] a significant association between hpylori and crds [end],[start] still [end],28326652
443,This article explores,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] current information related to the pathophysiology of type 2 DM alone [end],11800064
444,The agents reduce visceral adiposity normalizing,[start] the greatest potential for the same time [end],[start] membrane lipid composition [end],24523032
445,the mean BMI of the patients was,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] 31.63 [end],30641740
446,patients have,[start] a significant association between hpylori and crds [end],[start] the disease [end],15823385
447,These findings may help,[start] for the treatment of the most studied in the general population [end],[start] improve patient engagement by guiding the future design of more effective diabetes management support programs [end],27430259
448,Introduction / aims was,[start] to be improved including meeting records presently [end],[start] the assessment of the cognitive function of all patients with type 2 diabetes mellitus [end],14555298
449,Clinical observations have led,[start] to a systematic review of the respective roles of inhaled antibiotics for the development of the disease [end],[start] to the concept of a procoagulant state in type [end],16988549
450,international trends in complications of type 2 diabetes are,[start] a major goal of improving understanding for the association with diabetes [end],[start] less clear [end],27156051
451,the opportunity provided,[start] for the study [end],[start] to meet others [end],26351268
452,Therapies restoring,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] the stress response [end],24523032
453,Patients with T2 DM have,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] a more severe course of illness [end],22621171
454,The prevalence of type 2 diabetes worldwide is set,[start] to be improved including meeting records presently [end],"[start] to increase from its present level of 150 million , to 225 million to as many as 300 million by 2025 [end]",14502096
455,The review focuses,[start] on the chain of potential [end],[start] on the main nutritional elements [end],22369258
456,blood glucose levels should not be,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] above 180 mg / dl [end],25772641
457,many experimental studies are gradually contributing,[start] to a systematic review of the skills necessary to manage diabetes over a lifetime [end],[start] to knowledge regarding the interrelationship between DM and cancer [end],25866823
458,decisions adapted,[start] to a systematic review of the skills necessary to manage diabetes over a large scale [end],[start] to the characteristics of each patient [end],29518575
459,These findings assert,[start] a significant association between hpylori and crds [end],[start] the need for interventions [end],31376400
460,This study sought,[start] to assess the relationship between diet and apoptosis [end],"[start] to compare the effect of almonds , incorporated into a LCD , on cardio - inflammatory measures in patients with T2DM [end]",30360498
461,issues require,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] attention because identifying patients at high risk for T2DM can halt or reduce their further glycaemic deterioration [end],17852797
462,abnormal carbohydrate metabolism associated,[start] with a risk of gastric cancer [end],[start] with insulin resistance [end],10348076
463,Purpose of review negatively affects,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] brain function [end],26575297
464,The purpose of this review is,[start] to assess the relationship between diet and apoptosis [end],"[start] to present the clinical issues , including complications [end]",17700350
465,the ideas based on intestinal flora were proposed,[start] on the chain of potential [end],[start] providing theoretical basis [end],31247468
466,that type 2 diabetes is associated,[start] a major goal of improving understanding for the role of gastric cancer [end],[start] with an unfavorable body composition [end],25453300
467,One of the anticipated benefits of learning of one 's genomic risk for common diseases is,[start] a major goal of improving understanding for the natural history of the primary care [end],[start] the increased adoption of changes [end],24292896
468,risk factors associated,[start] with a high intake of fruit [end],[start] with diabetes [end],17293741
469,the CNS to control,[start] the most common cancer in the world [end],[start] feeding and body weight [end],24237065
470,a complex disorder involves,[start] the greatest potential for the most studied in the disease [end],[start] not just kidneys [end],27262256
471,The key issue is determining,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] how to implement [end],27390262
472,The challenges occurring in the treatment of T2 DM are attributed,[start] to be improved including meeting records presently [end],[start] to the complex heterogeneous nature of its close association with a wide variety of cardiovascular disorders [end],25345504
473,Minority populations are,[start] a significant difference in the development of the development of gastric cancer [end],[start] also at higher risk not only because of family genetics [end],11800065
474,Partners ' beliefs about the chronicity moderated,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] the relationship between the corresponding pwt2 d beliefs and diabetes distress [end],29775677
475,Programmes combining,[start] the most studied tree nut [end],[start] various modes of exercise [end],10418073
476,The result showed,[start] on the chain of potential [end],[start] that the model achieved an AUC of 0.77 0.80 on the testing dataset [end],32879331
477,patients to achieve,[start] the greatest potential for the prevention of gastric cancer [end],[start] a high quality of diabetes control [end],14555298
478,a fraction of participants t d m,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] a residual risk [end],21128892
479,this review will be,[start] on the chain of potential [end],[start] of substantial assistance [end],27376421
480,Individualised management plans should include,[start] respiratory symptoms [end],[start] identification of complications [end],22762229
481,"Several , but not all clinical trials in T2DM found",[start] for analyzing the etiology of t1dm [end],[start] that reducing sub-clinical inflammation had a beneficial effect on intermediate endpoints [end],19393492
482,Pooled risk estimates reveal,[start] that the favorable effects of environmental factors such as chronic respiratory diseases [end],[start] that polypharmacy is associated with hospitalization using categorical definitions [end],31376400
483,early dietary changes can reduce,[start] the greatest potential for the time [end],[start] the longer term complication of frailty in people at risk for T2DM [end],2016
484,epidemiological evidence linking,[start] the association between polypharmacy and all cause of cancer related deaths in the united states [end],[start] T2 cancers [end],25866823
485,The use of biomarkers will enable,[start] a significant association between hpylori and crds [end],[start] clinicians to offer early dietary advice [end],2016
486,2 diabetes has been considered in,[start] for the study [end],[start] the pediatric population [end],10609116
487,the morbid symptoms associated,[start] with the goal of improving understanding for the natural history of the disease [end],[start] with this disease [end],18418443
488,an important inflammatory component in the pathogenesis of atherosclerosis in T2 DM demonstrated,[start] a major goal of improving understanding for practice [end],[start] by inflammatory changes in plaque characteristics [end],19393492
489,The gaps in knowledge were,[start] a significant association between hpylori and crds [end],[start] the assessment of the relations between health outcomes [end],29129000
